county,office,district,party,candidate,votes
Alameda,President,,(W/I),Anthony Jabin,0
Alameda,President,,GRN,David Cobb,2637
Alameda,President,,REP,George W. Bush,130911
Alameda,President,,(W/I),James Alexander-Pace,0
Alameda,President,,DEM,John F. Kerry,422585
Alameda,President,,(W/I),John Joseph Kennedy,3
Alameda,President,,(W/I),John Parker,1
Alameda,President,,PF,Leonard Peltier,1641
Alameda,President,,AI,Michael Anthony Peroutka,819
Alameda,President,,LIB,Michael Badnarik,2149
Alameda,President,,(W/I),Ralph Nader,1344
Alpine,President,,(W/I),Anthony Jabin,0
Alpine,President,,GRN,David Cobb,7
Alpine,President,,REP,George W. Bush,311
Alpine,President,,(W/I),James Alexander-Pace,0
Alpine,President,,DEM,John F. Kerry,373
Alpine,President,,(W/I),John Joseph Kennedy,0
Alpine,President,,(W/I),John Parker,0
Alpine,President,,PF,Leonard Peltier,5
Alpine,President,,AI,Michael Anthony Peroutka,2
Alpine,President,,LIB,Michael Badnarik,1
Alpine,President,,(W/I),Ralph Nader,2
Amador,President,,(W/I),Anthony Jabin,0
Amador,President,,GRN,David Cobb,47
Amador,President,,REP,George W. Bush,11107
Amador,President,,(W/I),James Alexander-Pace,0
Amador,President,,DEM,John F. Kerry,6541
Amador,President,,(W/I),John Joseph Kennedy,0
Amador,President,,(W/I),John Parker,0
Amador,President,,PF,Leonard Peltier,28
Amador,President,,AI,Michael Anthony Peroutka,56
Amador,President,,LIB,Michael Badnarik,70
Amador,President,,(W/I),Ralph Nader,42
Butte,President,,(W/I),Anthony Jabin,0
Butte,President,,GRN,David Cobb,506
Butte,President,,REP,George W. Bush,51662
Butte,President,,(W/I),James Alexander-Pace,0
Butte,President,,DEM,John F. Kerry,42448
Butte,President,,(W/I),John Joseph Kennedy,0
Butte,President,,(W/I),John Parker,0
Butte,President,,PF,Leonard Peltier,289
Butte,President,,AI,Michael Anthony Peroutka,312
Butte,President,,LIB,Michael Badnarik,518
Butte,President,,(W/I),Ralph Nader,422
Calaveras,President,,(W/I),Anthony Jabin,0
Calaveras,President,,GRN,David Cobb,110
Calaveras,President,,REP,George W. Bush,13601
Calaveras,President,,(W/I),James Alexander-Pace,0
Calaveras,President,,DEM,John F. Kerry,8286
Calaveras,President,,(W/I),John Joseph Kennedy,0
Calaveras,President,,(W/I),John Parker,0
Calaveras,President,,PF,Leonard Peltier,59
Calaveras,President,,AI,Michael Anthony Peroutka,98
Calaveras,President,,LIB,Michael Badnarik,152
Calaveras,President,,(W/I),Ralph Nader,37
Colusa,President,,(W/I),Anthony Jabin,0
Colusa,President,,GRN,David Cobb,29
Colusa,President,,REP,George W. Bush,4142
Colusa,President,,(W/I),James Alexander-Pace,0
Colusa,President,,DEM,John F. Kerry,1947
Colusa,President,,(W/I),John Joseph Kennedy,0
Colusa,President,,(W/I),John Parker,0
Colusa,President,,PF,Leonard Peltier,25
Colusa,President,,AI,Michael Anthony Peroutka,15
Colusa,President,,LIB,Michael Badnarik,8
Colusa,President,,(W/I),Ralph Nader,0
Contra Costa,President,,(W/I),Anthony Jabin,0
Contra Costa,President,,GRN,David Cobb,1229
Contra Costa,President,,REP,George W. Bush,150608
Contra Costa,President,,(W/I),James Alexander-Pace,0
Contra Costa,President,,DEM,John F. Kerry,257254
Contra Costa,President,,(W/I),John Joseph Kennedy,3
Contra Costa,President,,(W/I),John Parker,1
Contra Costa,President,,PF,Leonard Peltier,682
Contra Costa,President,,AI,Michael Anthony Peroutka,760
Contra Costa,President,,LIB,Michael Badnarik,1606
Contra Costa,President,,(W/I),Ralph Nader,885
Del Norte,President,,(W/I),Anthony Jabin,0
Del Norte,President,,GRN,David Cobb,30
Del Norte,President,,REP,George W. Bush,5356
Del Norte,President,,(W/I),James Alexander-Pace,0
Del Norte,President,,DEM,John F. Kerry,3892
Del Norte,President,,(W/I),John Joseph Kennedy,0
Del Norte,President,,(W/I),John Parker,0
Del Norte,President,,PF,Leonard Peltier,41
Del Norte,President,,AI,Michael Anthony Peroutka,47
Del Norte,President,,LIB,Michael Badnarik,55
Del Norte,President,,(W/I),Ralph Nader,0
El Dorado,President,,(W/I),Anthony Jabin,0
El Dorado,President,,GRN,David Cobb,358
El Dorado,President,,REP,George W. Bush,52878
El Dorado,President,,(W/I),James Alexander-Pace,0
El Dorado,President,,DEM,John F. Kerry,32242
El Dorado,President,,(W/I),John Joseph Kennedy,0
El Dorado,President,,(W/I),John Parker,0
El Dorado,President,,PF,Leonard Peltier,174
El Dorado,President,,AI,Michael Anthony Peroutka,220
El Dorado,President,,LIB,Michael Badnarik,406
El Dorado,President,,(W/I),Ralph Nader,86
Fresno,President,,(W/I),Anthony Jabin,0
Fresno,President,,GRN,David Cobb,601
Fresno,President,,REP,George W. Bush,141988
Fresno,President,,(W/I),James Alexander-Pace,0
Fresno,President,,DEM,John F. Kerry,103154
Fresno,President,,(W/I),John Joseph Kennedy,3
Fresno,President,,(W/I),John Parker,0
Fresno,President,,PF,Leonard Peltier,359
Fresno,President,,AI,Michael Anthony Peroutka,424
Fresno,President,,LIB,Michael Badnarik,634
Fresno,President,,(W/I),Ralph Nader,300
Glenn,President,,(W/I),Anthony Jabin,0
Glenn,President,,GRN,David Cobb,31
Glenn,President,,REP,George W. Bush,6308
Glenn,President,,(W/I),James Alexander-Pace,0
Glenn,President,,DEM,John F. Kerry,2995
Glenn,President,,(W/I),John Joseph Kennedy,2
Glenn,President,,(W/I),John Parker,0
Glenn,President,,PF,Leonard Peltier,27
Glenn,President,,AI,Michael Anthony Peroutka,27
Glenn,President,,LIB,Michael Badnarik,47
Glenn,President,,(W/I),Ralph Nader,17
Humboldt,President,,(W/I),Anthony Jabin,0
Humboldt,President,,GRN,David Cobb,832
Humboldt,President,,REP,George W. Bush,25714
Humboldt,President,,(W/I),James Alexander-Pace,0
Humboldt,President,,DEM,John F. Kerry,37988
Humboldt,President,,(W/I),John Joseph Kennedy,3
Humboldt,President,,(W/I),John Parker,0
Humboldt,President,,PF,Leonard Peltier,404
Humboldt,President,,AI,Michael Anthony Peroutka,191
Humboldt,President,,LIB,Michael Badnarik,381
Humboldt,President,,(W/I),Ralph Nader,373
Imperial,President,,(W/I),Anthony Jabin,0
Imperial,President,,GRN,David Cobb,109
Imperial,President,,REP,George W. Bush,15890
Imperial,President,,(W/I),James Alexander-Pace,0
Imperial,President,,DEM,John F. Kerry,17964
Imperial,President,,(W/I),John Joseph Kennedy,0
Imperial,President,,(W/I),John Parker,0
Imperial,President,,PF,Leonard Peltier,161
Imperial,President,,AI,Michael Anthony Peroutka,77
Imperial,President,,LIB,Michael Badnarik,73
Imperial,President,,(W/I),Ralph Nader,0
Inyo,President,,(W/I),Anthony Jabin,0
Inyo,President,,GRN,David Cobb,36
Inyo,President,,REP,George W. Bush,5091
Inyo,President,,(W/I),James Alexander-Pace,0
Inyo,President,,DEM,John F. Kerry,3350
Inyo,President,,(W/I),John Joseph Kennedy,0
Inyo,President,,(W/I),John Parker,0
Inyo,President,,PF,Leonard Peltier,37
Inyo,President,,AI,Michael Anthony Peroutka,35
Inyo,President,,LIB,Michael Badnarik,51
Inyo,President,,(W/I),Ralph Nader,16
Kern,President,,(W/I),Anthony Jabin,0
Kern,President,,GRN,David Cobb,308
Kern,President,,REP,George W. Bush,140417
Kern,President,,(W/I),James Alexander-Pace,1
Kern,President,,DEM,John F. Kerry,68603
Kern,President,,(W/I),John Joseph Kennedy,3
Kern,President,,(W/I),John Parker,29
Kern,President,,PF,Leonard Peltier,397
Kern,President,,AI,Michael Anthony Peroutka,499
Kern,President,,LIB,Michael Badnarik,634
Kern,President,,(W/I),Ralph Nader,283
Kings,President,,(W/I),Anthony Jabin,0
Kings,President,,GRN,David Cobb,55
Kings,President,,REP,George W. Bush,21003
Kings,President,,(W/I),James Alexander-Pace,0
Kings,President,,DEM,John F. Kerry,10833
Kings,President,,(W/I),John Joseph Kennedy,0
Kings,President,,(W/I),John Parker,0
Kings,President,,PF,Leonard Peltier,62
Kings,President,,AI,Michael Anthony Peroutka,71
Kings,President,,LIB,Michael Badnarik,69
Kings,President,,(W/I),Ralph Nader,17
Lake,President,,(W/I),Anthony Jabin,0
Lake,President,,GRN,David Cobb,124
Lake,President,,REP,George W. Bush,11093
Lake,President,,(W/I),James Alexander-Pace,0
Lake,President,,DEM,John F. Kerry,13141
Lake,President,,(W/I),John Joseph Kennedy,1
Lake,President,,(W/I),John Parker,0
Lake,President,,PF,Leonard Peltier,79
Lake,President,,AI,Michael Anthony Peroutka,109
Lake,President,,LIB,Michael Badnarik,117
Lake,President,,(W/I),Ralph Nader,55
Lassen,President,,(W/I),Anthony Jabin,0
Lassen,President,,GRN,David Cobb,17
