county,office,district,party,candidate,votes
Alameda,U.S. Senate,,DEM,Barbara Boxer,403892
Alameda,U.S. Senate,,REP,Bill Jones,107966
Alameda,U.S. Senate,,(W/I),Dennis Richter,16
Alameda,U.S. Senate,,AI,Don J. Grundmann,2722
Alameda,U.S. Senate,,(W/I),Howard Johnson,0
Alameda,U.S. Senate,,LIB,"James P. ""Jim"" Gray",7364
Alameda,U.S. Senate,,(W/I),John Emery Jones,1
Alameda,U.S. Senate,,PF,Marsha Feinland,11851
Alpine,U.S. Senate,,DEM,Barbara Boxer,373
Alpine,U.S. Senate,,REP,Bill Jones,289
Alpine,U.S. Senate,,(W/I),Dennis Richter,0
Alpine,U.S. Senate,,AI,Don J. Grundmann,11
Alpine,U.S. Senate,,(W/I),Howard Johnson,0
Alpine,U.S. Senate,,LIB,"James P. ""Jim"" Gray",3
Alpine,U.S. Senate,,(W/I),John Emery Jones,0
Alpine,U.S. Senate,,PF,Marsha Feinland,16
Amador,U.S. Senate,,DEM,Barbara Boxer,7445
Amador,U.S. Senate,,REP,Bill Jones,9562
Amador,U.S. Senate,,(W/I),Dennis Richter,0
Amador,U.S. Senate,,AI,Don J. Grundmann,139
Amador,U.S. Senate,,(W/I),Howard Johnson,0
Amador,U.S. Senate,,LIB,"James P. ""Jim"" Gray",241
Amador,U.S. Senate,,(W/I),John Emery Jones,0
Amador,U.S. Senate,,PF,Marsha Feinland,271
Butte,U.S. Senate,,DEM,Barbara Boxer,42512
Butte,U.S. Senate,,REP,Bill Jones,46446
Butte,U.S. Senate,,(W/I),Dennis Richter,0
Butte,U.S. Senate,,AI,Don J. Grundmann,1076
Butte,U.S. Senate,,(W/I),Howard Johnson,0
Butte,U.S. Senate,,LIB,"James P. ""Jim"" Gray",2128
Butte,U.S. Senate,,(W/I),John Emery Jones,0
Butte,U.S. Senate,,PF,Marsha Feinland,2385
Calaveras,U.S. Senate,,DEM,Barbara Boxer,9339
Calaveras,U.S. Senate,,REP,Bill Jones,11865
Calaveras,U.S. Senate,,(W/I),Dennis Richter,0
Calaveras,U.S. Senate,,AI,Don J. Grundmann,202
Calaveras,U.S. Senate,,(W/I),Howard Johnson,0
Calaveras,U.S. Senate,,LIB,"James P. ""Jim"" Gray",406
Calaveras,U.S. Senate,,(W/I),John Emery Jones,0
Calaveras,U.S. Senate,,PF,Marsha Feinland,334
Colusa,U.S. Senate,,DEM,Barbara Boxer,2228
Colusa,U.S. Senate,,REP,Bill Jones,3657
Colusa,U.S. Senate,,(W/I),Dennis Richter,0
Colusa,U.S. Senate,,AI,Don J. Grundmann,57
Colusa,U.S. Senate,,(W/I),Howard Johnson,0
Colusa,U.S. Senate,,LIB,"James P. ""Jim"" Gray",68
Colusa,U.S. Senate,,(W/I),John Emery Jones,0
Colusa,U.S. Senate,,PF,Marsha Feinland,75
Contra Costa,U.S. Senate,,DEM,Barbara Boxer,258905
Contra Costa,U.S. Senate,,REP,Bill Jones,135559
Contra Costa,U.S. Senate,,(W/I),Dennis Richter,2
Contra Costa,U.S. Senate,,AI,Don J. Grundmann,2090
Contra Costa,U.S. Senate,,(W/I),Howard Johnson,0
Contra Costa,U.S. Senate,,LIB,"James P. ""Jim"" Gray",5185
Contra Costa,U.S. Senate,,(W/I),John Emery Jones,0
Contra Costa,U.S. Senate,,PF,Marsha Feinland,6044
Del Norte,U.S. Senate,,DEM,Barbara Boxer,4264
Del Norte,U.S. Senate,,REP,Bill Jones,4513
Del Norte,U.S. Senate,,(W/I),Dennis Richter,0
Del Norte,U.S. Senate,,AI,Don J. Grundmann,101
Del Norte,U.S. Senate,,(W/I),Howard Johnson,0
Del Norte,U.S. Senate,,LIB,"James P. ""Jim"" Gray",174
Del Norte,U.S. Senate,,(W/I),John Emery Jones,0
Del Norte,U.S. Senate,,PF,Marsha Feinland,212
El Dorado,U.S. Senate,,DEM,Barbara Boxer,33715
El Dorado,U.S. Senate,,REP,Bill Jones,47775
El Dorado,U.S. Senate,,(W/I),Dennis Richter,0
El Dorado,U.S. Senate,,AI,Don J. Grundmann,665
El Dorado,U.S. Senate,,(W/I),Howard Johnson,0
El Dorado,U.S. Senate,,LIB,"James P. ""Jim"" Gray",1285
El Dorado,U.S. Senate,,(W/I),John Emery Jones,0
El Dorado,U.S. Senate,,PF,Marsha Feinland,1743
Fresno,U.S. Senate,,DEM,Barbara Boxer,109849
Fresno,U.S. Senate,,REP,Bill Jones,124937
Fresno,U.S. Senate,,(W/I),Dennis Richter,0
Fresno,U.S. Senate,,AI,Don J. Grundmann,990
Fresno,U.S. Senate,,(W/I),Howard Johnson,0
Fresno,U.S. Senate,,LIB,"James P. ""Jim"" Gray",2505
Fresno,U.S. Senate,,(W/I),John Emery Jones,0
Fresno,U.S. Senate,,PF,Marsha Feinland,3905
Glenn,U.S. Senate,,DEM,Barbara Boxer,3147
Glenn,U.S. Senate,,REP,Bill Jones,5739
Glenn,U.S. Senate,,(W/I),Dennis Richter,0
Glenn,U.S. Senate,,AI,Don J. Grundmann,94
Glenn,U.S. Senate,,(W/I),Howard Johnson,0
Glenn,U.S. Senate,,LIB,"James P. ""Jim"" Gray",138
Glenn,U.S. Senate,,(W/I),John Emery Jones,0
Glenn,U.S. Senate,,PF,Marsha Feinland,173
Humboldt,U.S. Senate,,DEM,Barbara Boxer,38016
Humboldt,U.S. Senate,,REP,Bill Jones,22394
Humboldt,U.S. Senate,,(W/I),Dennis Richter,0
Humboldt,U.S. Senate,,AI,Don J. Grundmann,557
Humboldt,U.S. Senate,,(W/I),Howard Johnson,0
Humboldt,U.S. Senate,,LIB,"James P. ""Jim"" Gray",1487
Humboldt,U.S. Senate,,(W/I),John Emery Jones,0
Humboldt,U.S. Senate,,PF,Marsha Feinland,2246
Imperial,U.S. Senate,,DEM,Barbara Boxer,19498
Imperial,U.S. Senate,,REP,Bill Jones,12195
Imperial,U.S. Senate,,(W/I),Dennis Richter,0
Imperial,U.S. Senate,,AI,Don J. Grundmann,293
Imperial,U.S. Senate,,(W/I),Howard Johnson,0
Imperial,U.S. Senate,,LIB,"James P. ""Jim"" Gray",678
Imperial,U.S. Senate,,(W/I),John Emery Jones,0
Imperial,U.S. Senate,,PF,Marsha Feinland,1159
Inyo,U.S. Senate,,DEM,Barbara Boxer,3474
Inyo,U.S. Senate,,REP,Bill Jones,4643
Inyo,U.S. Senate,,(W/I),Dennis Richter,0
Inyo,U.S. Senate,,AI,Don J. Grundmann,78
Inyo,U.S. Senate,,(W/I),Howard Johnson,0
Inyo,U.S. Senate,,LIB,"James P. ""Jim"" Gray",166
Inyo,U.S. Senate,,(W/I),John Emery Jones,0
Inyo,U.S. Senate,,PF,Marsha Feinland,178
Kern,U.S. Senate,,DEM,Barbara Boxer,79769
Kern,U.S. Senate,,REP,Bill Jones,118882
Kern,U.S. Senate,,(W/I),Dennis Richter,0
Kern,U.S. Senate,,AI,Don J. Grundmann,1710
Kern,U.S. Senate,,(W/I),Howard Johnson,2
Kern,U.S. Senate,,LIB,"James P. ""Jim"" Gray",4314
Kern,U.S. Senate,,(W/I),John Emery Jones,0
Kern,U.S. Senate,,PF,Marsha Feinland,4543
Kings,U.S. Senate,,DEM,Barbara Boxer,13485
Kings,U.S. Senate,,REP,Bill Jones,17075
