county,office,district,party,candidate,votes
Alpine,State Senate,1,DEM,Kristine Lang McDonald,332
Alpine,State Senate,1,REP,Dave Cox,309
Alpine,State Senate,1,LIB,Roberto Leibman,27
Amador,State Senate,1,DEM,Kristine Lang McDonald,5804
Amador,State Senate,1,REP,Dave Cox,10511
Amador,State Senate,1,LIB,Roberto Leibman,652
Calaveras,State Senate,1,DEM,Kristine Lang McDonald,7351
Calaveras,State Senate,1,REP,Dave Cox,12992
Calaveras,State Senate,1,LIB,Roberto Leibman,970
El Dorado,State Senate,1,DEM,Kristine Lang McDonald,27578
El Dorado,State Senate,1,REP,Dave Cox,50428
El Dorado,State Senate,1,LIB,Roberto Leibman,2843
Lassen,State Senate,1,DEM,Kristine Lang McDonald,2992
Lassen,State Senate,1,REP,Dave Cox,7548
Lassen,State Senate,1,LIB,Roberto Leibman,345
Modoc,State Senate,1,DEM,Kristine Lang McDonald,1100
Modoc,State Senate,1,REP,Dave Cox,3000
Modoc,State Senate,1,LIB,Roberto Leibman,147
Mono,State Senate,1,DEM,Kristine Lang McDonald,2057
Mono,State Senate,1,REP,Dave Cox,2722
Mono,State Senate,1,LIB,Roberto Leibman,201
Nevada,State Senate,1,DEM,Kristine Lang McDonald,4253
Nevada,State Senate,1,REP,Dave Cox,4196
Nevada,State Senate,1,LIB,Roberto Leibman,424
Placer,State Senate,1,DEM,Kristine Lang McDonald,30157
Placer,State Senate,1,REP,Dave Cox,57044
Placer,State Senate,1,LIB,Roberto Leibman,2916
Plumas,State Senate,1,DEM,Kristine Lang McDonald,3601
Plumas,State Senate,1,REP,Dave Cox,6621
Plumas,State Senate,1,LIB,Roberto Leibman,384
Sacramento,State Senate,1,DEM,Kristine Lang McDonald,55651
Sacramento,State Senate,1,REP,Dave Cox,104638
Sacramento,State Senate,1,LIB,Roberto Leibman,4289
Sierra,State Senate,1,DEM,Kristine Lang McDonald,586
Sierra,State Senate,1,REP,Dave Cox,1198
Sierra,State Senate,1,LIB,Roberto Leibman,94
Marin,State Senate,3,DEM,Carole Migden,72892
Marin,State Senate,3,REP,Andrew D. Felder,45049
Marin,State Senate,3,LIB,David Rhodes,2974
Marin,State Senate,3,PF,Ian J. Grimes,3524
San Francisco,State Senate,3,DEM,Carole Migden,141612
San Francisco,State Senate,3,REP,Andrew D. Felder,25601
San Francisco,State Senate,3,LIB,David Rhodes,5366
San Francisco,State Senate,3,PF,Ian J. Grimes,6180
Sonoma,State Senate,3,DEM,Carole Migden,43662
Sonoma,State Senate,3,REP,Andrew D. Felder,27682
Sonoma,State Senate,3,LIB,David Rhodes,1894
Sonoma,State Senate,3,PF,Ian J. Grimes,2309
Sacramento,State Senate,5,DEM,Michael J. Machado,8733
Sacramento,State Senate,5,REP,Gary A. Podesto,8621
San Joaquin,State Senate,5,DEM,Michael J. Machado,64740
San Joaquin,State Senate,5,REP,Gary A. Podesto,64569
Solano,State Senate,5,DEM,Michael J. Machado,39922
Solano,State Senate,5,REP,Gary A. Podesto,40986
Yolo,State Senate,5,DEM,Michael J. Machado,41124
Yolo,State Senate,5,REP,Gary A. Podesto,27363
Contra Costa,State Senate,7,DEM,Tom Torlakson,282714
Alameda,State Senate,9,DEM,Don Perata,229283
Alameda,State Senate,9,REP,Patricia Deutsche,47796
Alameda,State Senate,9,LIB,Peter Von Pinnon,6039
Alameda,State Senate,9,PF,Tom Condit,16598
Contra Costa,State Senate,9,DEM,Don Perata,19331
Contra Costa,State Senate,9,REP,Patricia Deutsche,2314
Contra Costa,State Senate,9,LIB,Peter Von Pinnon,344
Contra Costa,State Senate,9,PF,Tom Condit,814
San Mateo,State Senate,11,DEM,Joe Simitian,53779
San Mateo,State Senate,11,REP,Jon Zellhoefer,22232
San Mateo,State Senate,11,LIB,Allen M. Rice,2518
Santa Clara,State Senate,11,DEM,Joe Simitian,124931
Santa Clara,State Senate,11,REP,Jon Zellhoefer,65426
Santa Clara,State Senate,11,LIB,Allen M. Rice,7876
Santa Cruz,State Senate,11,DEM,Joe Simitian,51774
Santa Cruz,State Senate,11,REP,Jon Zellhoefer,14229
Santa Cruz,State Senate,11,LIB,Allen M. Rice,3686
Santa Clara,State Senate,13,DEM,Elaine Alquist,156321
