county,precinct,office,district,party,candidate,election_day,mail,provisional,votes
Butte,3214,,,,Registered Voters,,,,1453
Butte,3215,,,,Registered Voters,,,,1513
Butte,3216,,,,Registered Voters,,,,1704
Butte,3217,,,,Registered Voters,,,,1592
Butte,3218,,,,Registered Voters,,,,852
Butte,3801,,,,Registered Voters,,,,1
Butte,3802,,,,Registered Voters,,,,1001
Butte,3803,,,,Registered Voters,,,,0
Butte,3901,,,,Registered Voters,,,,13
Butte,3902,,,,Registered Voters,,,,362
Butte,3903,,,,Registered Voters,,,,274
Butte,3904,,,,Registered Voters,,,,574
Butte,3905,,,,Registered Voters,,,,14
Butte,3906,,,,Registered Voters,,,,40
Butte,3907,,,,Registered Voters,,,,6
Butte,4201,,,,Registered Voters,,,,1531
Butte,4202,,,,Registered Voters,,,,1789
Butte,4203,,,,Registered Voters,,,,1727
Butte,4204,,,,Registered Voters,,,,1275
Butte,4205,,,,Registered Voters,,,,1125
Butte,4206,,,,Registered Voters,,,,71
Butte,4301,,,,Registered Voters,,,,2038
Butte,4302,,,,Registered Voters,,,,1414
Butte,4401,,,,Registered Voters,,,,950
Butte,4801,,,,Registered Voters,,,,1721
Butte,4802,,,,Registered Voters,,,,1582
Butte,4803,,,,Registered Voters,,,,923
Butte,4804,,,,Registered Voters,,,,1421
Butte,4805,,,,Registered Voters,,,,944
Butte,4806,,,,Registered Voters,,,,1977
Butte,4807,,,,Registered Voters,,,,749
Butte,4808,,,,Registered Voters,,,,2365
Butte,4901,,,,Registered Voters,,,,648
Butte,4902,,,,Registered Voters,,,,0
Butte,4903,,,,Registered Voters,,,,0
Butte,4904,,,,Registered Voters,,,,0
Butte,4905,,,,Registered Voters,,,,215
Butte,4906,,,,Registered Voters,,,,330
Butte,4907,,,,Registered Voters,,,,52
Butte,4908,,,,Registered Voters,,,,63
Butte,4909,,,,Registered Voters,,,,43
Butte,4910,,,,Registered Voters,,,,0
Butte,4911,,,,Registered Voters,,,,113
Butte,4912,,,,Registered Voters,,,,315
Butte,4913,,,,Registered Voters,,,,67
Butte,5201,,,,Registered Voters,,,,1668
Butte,5202,,,,Registered Voters,,,,0
Butte,5501,,,,Registered Voters,,,,229
Butte,5502,,,,Registered Voters,,,,290
Butte,5503,,,,Registered Voters,,,,259
Butte,5504,,,,Registered Voters,,,,197
Butte,5505,,,,Registered Voters,,,,526
Butte,5506,,,,Registered Voters,,,,483
Butte,5507,,,,Registered Voters,,,,268
Butte,5508,,,,Registered Voters,,,,195
Butte,5509,,,,Registered Voters,,,,452
Butte,5510,,,,Registered Voters,,,,429
Butte,5511,,,,Registered Voters,,,,546
Butte,5512,,,,Registered Voters,,,,590
Butte,5513,,,,Registered Voters,,,,490
Butte,5801,,,,Registered Voters,,,,613
Butte,5802,,,,Registered Voters,,,,1061
Butte,5803,,,,Registered Voters,,,,2111
Butte,5804,,,,Registered Voters,,,,925
Butte,5805,,,,Registered Voters,,,,405
Butte,5901,,,,Registered Voters,,,,0
Butte,5902,,,,Registered Voters,,,,69
Butte,5903,,,,Registered Voters,,,,32
Butte,5904,,,,Registered Voters,,,,419
Butte,5905,,,,Registered Voters,,,,362
Butte,5906,,,,Registered Voters,,,,36
Butte,5907,,,,Registered Voters,,,,36
Butte,5908,,,,Registered Voters,,,,6
Butte,5909,,,,Registered Voters,,,,484
Butte,5910,,,,Registered Voters,,,,518
Butte,5911,,,,Registered Voters,,,,453
Butte,5912,,,,Registered Voters,,,,187
Butte,5913,,,,Registered Voters,,,,257
Butte,5914,,,,Registered Voters,,,,232
Butte,5915,,,,Registered Voters,,,,0
Butte,5916,,,,Registered Voters,,,,4
Butte,1101,,,,Ballots Cast,,,,914
Butte,1102,,,,Ballots Cast,,,,996
Butte,1103,,,,Ballots Cast,,,,1272
Butte,1104,,,,Ballots Cast,,,,1345
Butte,1105,,,,Ballots Cast,,,,968
Butte,1106,,,,Ballots Cast,,,,696
Butte,1801,,,,Ballots Cast,,,,1029
Butte,1802,,,,Ballots Cast,,,,969
Butte,1803,,,,Ballots Cast,,,,437
Butte,1804,,,,Ballots Cast,,,,713
Butte,1805,,,,Ballots Cast,,,,1359
Butte,1806,,,,Ballots Cast,,,,1492
Butte,1807,,,,Ballots Cast,,,,832
Butte,1808,,,,Ballots Cast,,,,1007
Butte,1809,,,,Ballots Cast,,,,1088
Butte,1810,,,,Ballots Cast,,,,522
Butte,1811,,,,Ballots Cast,,,,482
Butte,1812,,,,Ballots Cast,,,,340
Butte,1813,,,,Ballots Cast,,,,103
Butte,1901,,,,Ballots Cast,,,,209
Butte,1902,,,,Ballots Cast,,,,15
Butte,1903,,,,Ballots Cast,,,,0
Butte,1904,,,,Ballots Cast,,,,0
Butte,1905,,,,Ballots Cast,,,,0
Butte,1906,,,,Ballots Cast,,,,173
Butte,1907,,,,Ballots Cast,,,,401
Butte,1908,,,,Ballots Cast,,,,227
Butte,1909,,,,Ballots Cast,,,,121
Butte,1910,,,,Ballots Cast,,,,432
Butte,1911,,,,Ballots Cast,,,,453
Butte,1912,,,,Ballots Cast,,,,87
Butte,1913,,,,Ballots Cast,,,,502
Butte,1914,,,,Ballots Cast,,,,28
Butte,1915,,,,Ballots Cast,,,,37
Butte,1916,,,,Ballots Cast,,,,27
Butte,1917,,,,Ballots Cast,,,,232
Butte,1918,,,,Ballots Cast,,,,110
Butte,2201,,,,Ballots Cast,,,,1400
Butte,2202,,,,Ballots Cast,,,,1039
Butte,2203,,,,Ballots Cast,,,,1180
Butte,2204,,,,Ballots Cast,,,,2904
Butte,2205,,,,Ballots Cast,,,,526
Butte,2206,,,,Ballots Cast,,,,1118
Butte,2207,,,,Ballots Cast,,,,11
Butte,2208,,,,Ballots Cast,,,,1147
Butte,2209,,,,Ballots Cast,,,,1042
Butte,2210,,,,Ballots Cast,,,,465
Butte,2211,,,,Ballots Cast,,,,666
Butte,2212,,,,Ballots Cast,,,,2223
Butte,2213,,,,Ballots Cast,,,,1061
Butte,2214,,,,Ballots Cast,,,,861
Butte,2215,,,,Ballots Cast,,,,1100
Butte,2216,,,,Ballots Cast,,,,444
Butte,2217,,,,Ballots Cast,,,,666
Butte,2801,,,,Ballots Cast,,,,1417
Butte,2802,,,,Ballots Cast,,,,785
Butte,2804,,,,Ballots Cast,,,,1280
Butte,2805,,,,Ballots Cast,,,,1350
Butte,2901,,,,Ballots Cast,,,,281
Butte,2902,,,,Ballots Cast,,,,469
Butte,2903,,,,Ballots Cast,,,,3
Butte,2904,,,,Ballots Cast,,,,415
Butte,2905,,,,Ballots Cast,,,,396
Butte,3201,,,,Ballots Cast,,,,1041
Butte,3202,,,,Ballots Cast,,,,2885
Butte,3203,,,,Ballots Cast,,,,1883
Butte,3204,,,,Ballots Cast,,,,499
Butte,3205,,,,Ballots Cast,,,,1528
Butte,3206,,,,Ballots Cast,,,,949
Butte,3207,,,,Ballots Cast,,,,509
Butte,3208,,,,Ballots Cast,,,,1963
Butte,3209,,,,Ballots Cast,,,,1433
Butte,3210,,,,Ballots Cast,,,,1513
Butte,3211,,,,Ballots Cast,,,,2185
Butte,3212,,,,Ballots Cast,,,,1311
Butte,3213,,,,Ballots Cast,,,,1035
Butte,3214,,,,Ballots Cast,,,,1291
Butte,3215,,,,Ballots Cast,,,,1357
Butte,3216,,,,Ballots Cast,,,,1425
Butte,3217,,,,Ballots Cast,,,,1301
Butte,3218,,,,Ballots Cast,,,,794
Butte,3801,,,,Ballots Cast,,,,0
Butte,3802,,,,Ballots Cast,,,,886
Butte,3803,,,,Ballots Cast,,,,0
Butte,3901,,,,Ballots Cast,,,,8
Butte,3902,,,,Ballots Cast,,,,337
Butte,3903,,,,Ballots Cast,,,,249
Butte,3904,,,,Ballots Cast,,,,471
Butte,3905,,,,Ballots Cast,,,,10
Butte,3906,,,,Ballots Cast,,,,37
Butte,3907,,,,Ballots Cast,,,,4
Butte,4201,,,,Ballots Cast,,,,1163
Butte,4202,,,,Ballots Cast,,,,1524
Butte,4203,,,,Ballots Cast,,,,1376
Butte,4204,,,,Ballots Cast,,,,1077
Butte,4205,,,,Ballots Cast,,,,939
Butte,4206,,,,Ballots Cast,,,,64
Butte,4301,,,,Ballots Cast,,,,1646
Butte,4302,,,,Ballots Cast,,,,1135
Butte,4401,,,,Ballots Cast,,,,774
Butte,4801,,,,Ballots Cast,,,,1224
Butte,4802,,,,Ballots Cast,,,,1142
Butte,4803,,,,Ballots Cast,,,,802
Butte,4804,,,,Ballots Cast,,,,1234
Butte,4805,,,,Ballots Cast,,,,829
Butte,4806,,,,Ballots Cast,,,,1793
Butte,4807,,,,Ballots Cast,,,,657
Butte,4808,,,,Ballots Cast,,,,2107
Butte,4901,,,,Ballots Cast,,,,494
Butte,4902,,,,Ballots Cast,,,,0
Butte,4903,,,,Ballots Cast,,,,0
Butte,4904,,,,Ballots Cast,,,,0
Butte,4905,,,,Ballots Cast,,,,177
Butte,4906,,,,Ballots Cast,,,,229
Butte,4907,,,,Ballots Cast,,,,36
Butte,4908,,,,Ballots Cast,,,,48
Butte,4909,,,,Ballots Cast,,,,38
Butte,4910,,,,Ballots Cast,,,,0
Butte,4911,,,,Ballots Cast,,,,99
Butte,4912,,,,Ballots Cast,,,,279
Butte,4913,,,,Ballots Cast,,,,50
Butte,5201,,,,Ballots Cast,,,,1505
Butte,5202,,,,Ballots Cast,,,,0
Butte,5501,,,,Ballots Cast,,,,189
Butte,5502,,,,Ballots Cast,,,,256
Butte,5503,,,,Ballots Cast,,,,234
Butte,5504,,,,Ballots Cast,,,,155
Butte,5505,,,,Ballots Cast,,,,425
Butte,5506,,,,Ballots Cast,,,,385
Butte,5507,,,,Ballots Cast,,,,218
Butte,5508,,,,Ballots Cast,,,,164
Butte,5509,,,,Ballots Cast,,,,353
Butte,5510,,,,Ballots Cast,,,,371
Butte,5511,,,,Ballots Cast,,,,440
Butte,5512,,,,Ballots Cast,,,,498
Butte,5513,,,,Ballots Cast,,,,428
Butte,5801,,,,Ballots Cast,,,,494
Butte,5802,,,,Ballots Cast,,,,835
Butte,5803,,,,Ballots Cast,,,,1709
Butte,5804,,,,Ballots Cast,,,,791
Butte,5805,,,,Ballots Cast,,,,315
Butte,5901,,,,Ballots Cast,,,,2
Butte,5902,,,,Ballots Cast,,,,59
Butte,5903,,,,Ballots Cast,,,,29
Butte,5904,,,,Ballots Cast,,,,383
Butte,5905,,,,Ballots Cast,,,,322
Butte,5906,,,,Ballots Cast,,,,32
Butte,5907,,,,Ballots Cast,,,,27
Butte,5908,,,,Ballots Cast,,,,6
Butte,5909,,,,Ballots Cast,,,,419
Butte,5910,,,,Ballots Cast,,,,431
Butte,5911,,,,Ballots Cast,,,,380
Butte,5912,,,,Ballots Cast,,,,150
Butte,5913,,,,Ballots Cast,,,,236
Butte,5914,,,,Ballots Cast,,,,200
Butte,5915,,,,Ballots Cast,,,,0
Butte,5916,,,,Ballots Cast,,,,3
Butte,1101,President,,DEM,Joe Biden,0,373,5,378
Butte,1102,President,,DEM,Joe Biden,1,454,7,462
Butte,1103,President,,DEM,Joe Biden,3,526,6,535
Butte,1104,President,,DEM,Joe Biden,0,423,5,428
Butte,1105,President,,DEM,Joe Biden,1,324,2,327
Butte,1106,President,,DEM,Joe Biden,4,339,5,348
Butte,1801,President,,DEM,Joe Biden,1,304,1,306
Butte,1802,President,,DEM,Joe Biden,1,272,1,274
Butte,1803,President,,DEM,Joe Biden,0,138,2,140
Butte,1804,President,,DEM,Joe Biden,7,263,1,271
Butte,1805,President,,DEM,Joe Biden,2,487,2,491
Butte,1806,President,,DEM,Joe Biden,2,482,3,487
Butte,1807,President,,DEM,Joe Biden,1,240,4,245
Butte,1808,President,,DEM,Joe Biden,3,296,5,304
Butte,1809,President,,DEM,Joe Biden,4,279,2,285
Butte,1810,President,,DEM,Joe Biden,1,160,1,162
Butte,1811,President,,DEM,Joe Biden,4,183,1,188
Butte,1812,President,,DEM,Joe Biden,1,122,3,126
Butte,1813,President,,DEM,Joe Biden,0,34,0,34
Butte,1901,President,,DEM,Joe Biden,0,87,0,87
Butte,1902,President,,DEM,Joe Biden,0,10,1,11
Butte,1903,President,,DEM,Joe Biden,0,0,0,0
Butte,1904,President,,DEM,Joe Biden,0,0,0,0
Butte,1905,President,,DEM,Joe Biden,0,0,0,0
Butte,1906,President,,DEM,Joe Biden,0,78,0,78
Butte,1907,President,,DEM,Joe Biden,0,154,2,156
Butte,1908,President,,DEM,Joe Biden,1,79,3,83
Butte,1909,President,,DEM,Joe Biden,0,29,0,29
Butte,1910,President,,DEM,Joe Biden,1,131,1,133
Butte,1911,President,,DEM,Joe Biden,1,121,1,123
Butte,1912,President,,DEM,Joe Biden,0,25,0,25
Butte,1913,President,,DEM,Joe Biden,0,154,0,154
Butte,1914,President,,DEM,Joe Biden,0,10,0,10
Butte,1915,President,,DEM,Joe Biden,0,14,0,14
Butte,1916,President,,DEM,Joe Biden,0,4,0,4
Butte,1917,President,,DEM,Joe Biden,0,72,0,72
Butte,1918,President,,DEM,Joe Biden,0,21,0,21
Butte,2201,President,,DEM,Joe Biden,20,805,9,834
Butte,2202,President,,DEM,Joe Biden,9,546,6,561
Butte,2203,President,,DEM,Joe Biden,10,556,4,570
Butte,2204,President,,DEM,Joe Biden,13,1410,14,1437
Butte,2205,President,,DEM,Joe Biden,6,280,5,291
Butte,2206,President,,DEM,Joe Biden,9,768,45,822
Butte,2207,President,,DEM,Joe Biden,0,9,1,10
Butte,2208,President,,DEM,Joe Biden,18,810,72,900
Butte,2209,President,,DEM,Joe Biden,17,744,65,826
Butte,2210,President,,DEM,Joe Biden,6,317,31,354
Butte,2211,President,,DEM,Joe Biden,9,347,6,362
Butte,2212,President,,DEM,Joe Biden,47,1499,27,1573
Butte,2213,President,,DEM,Joe Biden,10,745,20,775
Butte,2214,President,,DEM,Joe Biden,2,531,22,555
Butte,2215,President,,DEM,Joe Biden,16,579,3,598
Butte,2216,President,,DEM,Joe Biden,1,199,2,202
Butte,2217,President,,DEM,Joe Biden,10,421,3,434
Butte,2801,President,,DEM,Joe Biden,15,747,6,768
Butte,2802,President,,DEM,Joe Biden,1,453,1,455
Butte,2804,President,,DEM,Joe Biden,7,442,2,451
Butte,2805,President,,DEM,Joe Biden,2,510,2,514
Butte,2901,President,,DEM,Joe Biden,0,152,0,152
Butte,2902,President,,DEM,Joe Biden,0,196,2,198
Butte,2903,President,,DEM,Joe Biden,0,1,0,1
Butte,2904,President,,DEM,Joe Biden,1,132,3,136
Butte,2905,President,,DEM,Joe Biden,6,139,1,146
Butte,3201,President,,DEM,Joe Biden,2,566,6,574
Butte,3202,President,,DEM,Joe Biden,1,1521,16,1538
Butte,3203,President,,DEM,Joe Biden,2,1024,20,1046
Butte,3204,President,,DEM,Joe Biden,3,245,3,251
Butte,3205,President,,DEM,Joe Biden,1,902,16,919
Butte,3206,President,,DEM,Joe Biden,0,604,6,610
Butte,3207,President,,DEM,Joe Biden,0,343,0,343
Butte,3208,President,,DEM,Joe Biden,2,1223,11,1236
Butte,3209,President,,DEM,Joe Biden,14,1021,11,1046
Butte,3210,President,,DEM,Joe Biden,2,978,12,992
Butte,3211,President,,DEM,Joe Biden,22,1096,20,1138
Butte,3212,President,,DEM,Joe Biden,5,685,15,705
Butte,3213,President,,DEM,Joe Biden,16,607,18,641
Butte,3214,President,,DEM,Joe Biden,0,839,6,845
Butte,3215,President,,DEM,Joe Biden,0,736,7,743
Butte,3216,President,,DEM,Joe Biden,0,794,7,801
Butte,3217,President,,DEM,Joe Biden,4,769,8,781
Butte,3218,President,,DEM,Joe Biden,0,485,3,488
Butte,3801,President,,DEM,Joe Biden,0,0,0,0
Butte,3802,President,,DEM,Joe Biden,0,404,1,405
Butte,3803,President,,DEM,Joe Biden,0,0,0,0
Butte,3901,President,,DEM,Joe Biden,0,3,0,3
Butte,3902,President,,DEM,Joe Biden,0,181,0,181
Butte,3903,President,,DEM,Joe Biden,1,90,1,92
Butte,3904,President,,DEM,Joe Biden,0,227,2,229
Butte,3905,President,,DEM,Joe Biden,0,6,0,6
Butte,3906,President,,DEM,Joe Biden,0,13,0,13
Butte,3907,President,,DEM,Joe Biden,0,2,1,3
Butte,4201,President,,DEM,Joe Biden,12,807,68,887
Butte,4202,President,,DEM,Joe Biden,29,1080,32,1141
Butte,4203,President,,DEM,Joe Biden,24,767,19,810
Butte,4204,President,,DEM,Joe Biden,9,605,12,626
Butte,4205,President,,DEM,Joe Biden,15,553,14,582
Butte,4206,President,,DEM,Joe Biden,2,40,3,45
Butte,4301,President,,DEM,Joe Biden,10,706,12,728
Butte,4302,President,,DEM,Joe Biden,17,519,12,548
Butte,4401,President,,DEM,Joe Biden,2,273,3,278
Butte,4801,President,,DEM,Joe Biden,0,458,3,461
Butte,4802,President,,DEM,Joe Biden,1,368,3,372
Butte,4803,President,,DEM,Joe Biden,3,205,2,210
Butte,4804,President,,DEM,Joe Biden,13,326,3,342
Butte,4805,President,,DEM,Joe Biden,6,269,3,278
Butte,4806,President,,DEM,Joe Biden,4,555,3,562
Butte,4807,President,,DEM,Joe Biden,2,133,3,138
Butte,4808,President,,DEM,Joe Biden,8,960,8,976
Butte,4901,President,,DEM,Joe Biden,1,186,0,187
Butte,4902,President,,DEM,Joe Biden,0,0,0,0
Butte,4903,President,,DEM,Joe Biden,0,0,0,0
Butte,4904,President,,DEM,Joe Biden,0,0,0,0
Butte,4905,President,,DEM,Joe Biden,0,56,0,56
Butte,4906,President,,DEM,Joe Biden,0,68,1,69
Butte,4907,President,,DEM,Joe Biden,0,9,0,9
Butte,4908,President,,DEM,Joe Biden,0,18,0,18
Butte,4909,President,,DEM,Joe Biden,1,11,1,13
Butte,4910,President,,DEM,Joe Biden,0,0,0,0
Butte,4911,President,,DEM,Joe Biden,0,35,1,36
Butte,4912,President,,DEM,Joe Biden,0,49,0,49
Butte,4913,President,,DEM,Joe Biden,0,18,0,18
Butte,5201,President,,DEM,Joe Biden,15,825,9,849
Butte,5202,President,,DEM,Joe Biden,0,0,0,0
Butte,5501,President,,DEM,Joe Biden,0,68,1,69
Butte,5502,President,,DEM,Joe Biden,4,89,1,94
Butte,5503,President,,DEM,Joe Biden,1,73,2,76
Butte,5504,President,,DEM,Joe Biden,1,75,0,76
Butte,5505,President,,DEM,Joe Biden,4,144,1,149
Butte,5506,President,,DEM,Joe Biden,3,136,1,140
Butte,5507,President,,DEM,Joe Biden,3,82,2,87
Butte,5508,President,,DEM,Joe Biden,3,55,0,58
Butte,5509,President,,DEM,Joe Biden,9,116,3,128
Butte,5510,President,,DEM,Joe Biden,4,125,1,130
Butte,5511,President,,DEM,Joe Biden,1,175,0,176
Butte,5512,President,,DEM,Joe Biden,1,201,2,204
Butte,5513,President,,DEM,Joe Biden,1,131,2,134
Butte,5801,President,,DEM,Joe Biden,2,187,0,189
Butte,5802,President,,DEM,Joe Biden,8,351,3,362
Butte,5803,President,,DEM,Joe Biden,13,657,8,678
Butte,5804,President,,DEM,Joe Biden,6,267,3,276
Butte,5805,President,,DEM,Joe Biden,2,113,0,115
Butte,5901,President,,DEM,Joe Biden,0,0,1,1
Butte,5902,President,,DEM,Joe Biden,0,20,0,20
Butte,5903,President,,DEM,Joe Biden,0,7,0,7
Butte,5904,President,,DEM,Joe Biden,0,109,1,110
Butte,5905,President,,DEM,Joe Biden,0,158,0,158
Butte,5906,President,,DEM,Joe Biden,0,18,0,18
Butte,5907,President,,DEM,Joe Biden,0,13,1,14
Butte,5908,President,,DEM,Joe Biden,0,6,0,6
Butte,5909,President,,DEM,Joe Biden,2,243,0,245
Butte,5910,President,,DEM,Joe Biden,3,147,0,150
Butte,5911,President,,DEM,Joe Biden,0,113,2,115
Butte,5912,President,,DEM,Joe Biden,0,55,3,58
Butte,5913,President,,DEM,Joe Biden,3,67,3,73
Butte,5914,President,,DEM,Joe Biden,0,65,0,65
Butte,5915,President,,DEM,Joe Biden,0,0,0,0
Butte,5916,President,,DEM,Joe Biden,1,0,0,1
Butte,1101,President,,REP,Donald Trump,3,474,14,491
Butte,1102,President,,REP,Donald Trump,0,470,16,486
Butte,1103,President,,REP,Donald Trump,14,645,12,671
Butte,1104,President,,REP,Donald Trump,13,851,14,878
Butte,1105,President,,REP,Donald Trump,7,595,8,610
Butte,1106,President,,REP,Donald Trump,11,304,4,319
Butte,1801,President,,REP,Donald Trump,13,663,7,683
Butte,1802,President,,REP,Donald Trump,8,650,6,664
Butte,1803,President,,REP,Donald Trump,5,265,10,280
Butte,1804,President,,REP,Donald Trump,12,388,14,414
Butte,1805,President,,REP,Donald Trump,11,822,4,837
Butte,1806,President,,REP,Donald Trump,12,951,7,970
Butte,1807,President,,REP,Donald Trump,15,536,6,557
Butte,1808,President,,REP,Donald Trump,13,640,9,662
Butte,1809,President,,REP,Donald Trump,6,752,9,767
Butte,1810,President,,REP,Donald Trump,5,333,10,348
Butte,1811,President,,REP,Donald Trump,3,263,6,272
Butte,1812,President,,REP,Donald Trump,6,199,2,207
Butte,1813,President,,REP,Donald Trump,0,66,1,67
Butte,1901,President,,REP,Donald Trump,1,112,3,116
Butte,1902,President,,REP,Donald Trump,0,4,0,4
Butte,1903,President,,REP,Donald Trump,0,0,0,0
Butte,1904,President,,REP,Donald Trump,0,0,0,0
Butte,1905,President,,REP,Donald Trump,0,0,0,0
Butte,1906,President,,REP,Donald Trump,3,81,3,87
Butte,1907,President,,REP,Donald Trump,2,232,2,236
Butte,1908,President,,REP,Donald Trump,5,130,5,140
Butte,1909,President,,REP,Donald Trump,0,88,1,89
Butte,1910,President,,REP,Donald Trump,2,281,4,287
Butte,1911,President,,REP,Donald Trump,2,313,1,316
Butte,1912,President,,REP,Donald Trump,0,60,0,60
Butte,1913,President,,REP,Donald Trump,1,327,1,329
Butte,1914,President,,REP,Donald Trump,0,16,0,16
Butte,1915,President,,REP,Donald Trump,0,20,0,20
Butte,1916,President,,REP,Donald Trump,0,21,0,21
Butte,1917,President,,REP,Donald Trump,3,154,1,158
Butte,1918,President,,REP,Donald Trump,0,89,0,89
Butte,2201,President,,REP,Donald Trump,25,479,6,510
Butte,2202,President,,REP,Donald Trump,21,401,8,430
Butte,2203,President,,REP,Donald Trump,20,527,7,554
Butte,2204,President,,REP,Donald Trump,48,1250,28,1326
Butte,2205,President,,REP,Donald Trump,6,192,3,201
Butte,2206,President,,REP,Donald Trump,12,182,38,232
Butte,2207,President,,REP,Donald Trump,0,1,0,1
Butte,2208,President,,REP,Donald Trump,5,172,17,194
Butte,2209,President,,REP,Donald Trump,10,129,19,158
Butte,2210,President,,REP,Donald Trump,10,69,11,90
Butte,2211,President,,REP,Donald Trump,18,242,6,266
Butte,2212,President,,REP,Donald Trump,34,446,21,501
Butte,2213,President,,REP,Donald Trump,9,207,9,225
Butte,2214,President,,REP,Donald Trump,14,230,9,253
Butte,2215,President,,REP,Donald Trump,8,434,2,444
Butte,2216,President,,REP,Donald Trump,7,214,3,224
Butte,2217,President,,REP,Donald Trump,14,174,1,189
Butte,2801,President,,REP,Donald Trump,31,551,17,599
Butte,2802,President,,REP,Donald Trump,2,281,1,284
Butte,2804,President,,REP,Donald Trump,26,734,6,766
Butte,2805,President,,REP,Donald Trump,19,768,4,791
Butte,2901,President,,REP,Donald Trump,1,112,0,113
Butte,2902,President,,REP,Donald Trump,3,246,3,252
Butte,2903,President,,REP,Donald Trump,0,2,0,2
Butte,2904,President,,REP,Donald Trump,11,247,5,263
Butte,2905,President,,REP,Donald Trump,8,217,6,231
Butte,3201,President,,REP,Donald Trump,3,390,13,406
Butte,3202,President,,REP,Donald Trump,6,1194,25,1225
Butte,3203,President,,REP,Donald Trump,9,723,12,744
Butte,3204,President,,REP,Donald Trump,4,220,4,228
Butte,3205,President,,REP,Donald Trump,3,533,15,551
Butte,3206,President,,REP,Donald Trump,3,281,5,289
Butte,3207,President,,REP,Donald Trump,1,134,0,135
Butte,3208,President,,REP,Donald Trump,4,632,12,648
Butte,3209,President,,REP,Donald Trump,8,325,7,340
Butte,3210,President,,REP,Donald Trump,4,425,11,440
Butte,3211,President,,REP,Donald Trump,34,913,9,956
Butte,3212,President,,REP,Donald Trump,16,497,20,533
Butte,3213,President,,REP,Donald Trump,29,306,10,345
Butte,3214,President,,REP,Donald Trump,2,378,4,384
Butte,3215,President,,REP,Donald Trump,7,549,7,563
