county,precinct,office,district,party,candidate,votes,election_day,mail
Mono,05 June Lake,President,,GRN,Howie Hawkins,3,0,3
Mono,06 Lee Vinig,President,,GRN,Howie Hawkins,2,0,2
Mono,07 Long Valley,President,,GRN,Howie Hawkins,4,1,3
Mono,08 Mammoth Meadow,President,,GRN,Howie Hawkins,4,0,4
Mono,09 Mammoth Minaret,President,,GRN,Howie Hawkins,8,0,8
Mono,10 Mammoth Pinecrest,President,,GRN,Howie Hawkins,3,0,3
Mono,11 Swall Meadows,President,,GRN,Howie Hawkins,1,0,1
Mono,12 Mammoth View,President,,GRN,Howie Hawkins,5,0,5
Mono,13 Old Mammoth,President,,GRN,Howie Hawkins,5,1,4
Mono,MONO CA,President,,GRN,Howie Hawkins,42,3,39
Mono,01 Antelope,President,,LIB,Jo Jorgensen,19,3,16
Mono,03 Bridgeport,President,,LIB,Jo Jorgensen,6,1,5
Mono,04 Tri-Valle,President,,LIB,Jo Jorgensen,13,1,12
Mono,05 June Lake,President,,LIB,Jo Jorgensen,6,0,6
Mono,06 Lee Vinig,President,,LIB,Jo Jorgensen,7,0,7
Mono,07 Long Valley,President,,LIB,Jo Jorgensen,17,3,14
Mono,08 Mammoth Meadow,President,,LIB,Jo Jorgensen,18,3,15
Mono,09 Mammoth Minaret,President,,LIB,Jo Jorgensen,11,2,9
Mono,10 Mammoth Pinecrest,President,,LIB,Jo Jorgensen,4,1,3
Mono,11 Swall Meadows,President,,LIB,Jo Jorgensen,4,0,4
Mono,12 Mammoth View,President,,LIB,Jo Jorgensen,9,1,8
Mono,13 Old Mammoth,President,,LIB,Jo Jorgensen,12,1,11
Mono,MONO CA,President,,LIB,Jo Jorgensen,126,16,110
Mono,03 Bridgeport,President,,WRI,write-in,1,,
Mono,01 Antelope,U.S. House,08,DEM,Christine Bubser,214,36,178
Mono,03 Bridgeport,U.S. House,08,DEM,Christine Bubser,145,22,123
Mono,04 Tri-Valle,U.S. House,08,DEM,Christine Bubser,242,25,217
Mono,05 June Lake,U.S. House,08,DEM,Christine Bubser,223,24,199
Mono,06 Lee Vinig,U.S. House,08,DEM,Christine Bubser,184,2,182
Mono,07 Long Valley,U.S. House,08,DEM,Christine Bubser,466,64,402
Mono,08 Mammoth Meadow,U.S. House,08,DEM,Christine Bubser,315,46,269
Mono,09 Mammoth Minaret,U.S. House,08,DEM,Christine Bubser,576,54,522
Mono,10 Mammoth Pinecrest,U.S. House,08,DEM,Christine Bubser,434,44,390
Mono,11 Swall Meadows,U.S. House,08,DEM,Christine Bubser,193,3,190
Mono,12 Mammoth View,U.S. House,08,DEM,Christine Bubser,603,86,517
Mono,13 Old Mammoth,U.S. House,08,DEM,Christine Bubser,374,45,329
Mono,MONO CA,U.S. House,08,DEM,Christine Bubser,3969,451,3518
Mono,01 Antelope,U.S. House,08,REP,Jay Obernolte,312,98,214
Mono,03 Bridgeport,U.S. House,08,REP,Jay Obernolte,233,66,167
Mono,04 Tri-Valle,U.S. House,08,REP,Jay Obernolte,383,75,308
Mono,05 June Lake,U.S. House,08,REP,Jay Obernolte,155,53,102
Mono,06 Lee Vinig,U.S. House,08,REP,Jay Obernolte,80,0,80
Mono,07 Long Valley,U.S. House,08,REP,Jay Obernolte,328,103,225
Mono,08 Mammoth Meadow,U.S. House,08,REP,Jay Obernolte,136,28,108
Mono,09 Mammoth Minaret,U.S. House,08,REP,Jay Obernolte,314,56,258
Mono,10 Mammoth Pinecrest,U.S. House,08,REP,Jay Obernolte,189,34,155
Mono,11 Swall Meadows,U.S. House,08,REP,Jay Obernolte,84,0,84
Mono,12 Mammoth View,U.S. House,08,REP,Jay Obernolte,249,82,167
Mono,13 Old Mammoth,U.S. House,08,REP,Jay Obernolte,170,38,132
Mono,MONO CA,U.S. House,08,REP,Jay Obernolte,2633,633,2000
Mono,01 Antelope,State Assembly,05,REP,Frank Bigelow,391,115,276
Mono,03 Bridgeport,State Assembly,05,REP,Frank Bigelow,288,69,219
Mono,04 Tri-Valle,State Assembly,05,REP,Frank Bigelow,440,80,360
Mono,05 June Lake,State Assembly,05,REP,Frank Bigelow,216,61,155
Mono,06 Lee Vinig,State Assembly,05,REP,Frank Bigelow,142,2,140
Mono,07 Long Valley,State Assembly,05,REP,Frank Bigelow,458,122,336
Mono,08 Mammoth Meadow,State Assembly,05,REP,Frank Bigelow,228,47,181
Mono,09 Mammoth Minaret,State Assembly,05,REP,Frank Bigelow,485,67,418
Mono,10 Mammoth Pinecrest,State Assembly,05,REP,Frank Bigelow,316,49,267
Mono,11 Swall Meadows,State Assembly,05,REP,Frank Bigelow,110,0,110
Mono,12 Mammoth View,State Assembly,05,REP,Frank Bigelow,421,117,304
Mono,13 Old Mammoth,State Assembly,05,REP,Frank Bigelow,278,48,230
Mono,MONO CA,State Assembly,05,REP,Frank Bigelow,3773,777,2996
