county,precinct,office,district,party,candidate,election_day,early_voting,mail,votes
Kern,11610,Registered Voters,,,,882,882,882,882
Kern,11610,Voters Cast,,,,112,0,503,615
Kern,11626,Cards Cast,,,,109,0,1198,1307
Kern,11626,Registered Voters,,,,1859,1859,1859,1859
Kern,11626,Voters Cast,,,,109,0,1198,1307
Kern,11725,Cards Cast,,,,167,0,863,1030
Kern,11725,Registered Voters,,,,1209,1209,1209,1209
Kern,11725,Voters Cast,,,,167,0,863,1030
Kern,11990,Cards Cast,,,,184,0,517,701
Kern,11990,Registered Voters,,,,836,836,836,836
Kern,11990,Voters Cast,,,,184,0,517,701
Kern,11991,Cards Cast,,,,211,0,509,720
Kern,11991,Registered Voters,,,,876,876,876,876
Kern,11991,Voters Cast,,,,211,0,509,720
Kern,12171,Cards Cast,,,,119,0,571,690
Kern,12171,Registered Voters,,,,945,945,945,945
Kern,12171,Voters Cast,,,,119,0,571,690
Kern,12173,Cards Cast,,,,149,0,411,560
Kern,12173,Registered Voters,,,,667,667,667,667
Kern,12173,Voters Cast,,,,149,0,411,560
Kern,12505,Cards Cast,,,,170,0,754,924
Kern,12505,Registered Voters,,,,1106,1106,1106,1106
Kern,12505,Voters Cast,,,,170,0,754,924
Kern,12591,Cards Cast,,,,178,0,577,755
Kern,12591,Registered Voters,,,,1253,1253,1253,1253
Kern,12591,Voters Cast,,,,178,0,577,755
Kern,12592,Cards Cast,,,,107,0,571,678
Kern,12592,Registered Voters,,,,1136,1136,1136,1136
Kern,12592,Voters Cast,,,,107,0,571,678
Kern,12593,Cards Cast,,,,206,0,956,1162
Kern,12593,Registered Voters,,,,1820,1820,1820,1820
Kern,12593,Voters Cast,,,,206,0,956,1162
Kern,12620,Cards Cast,,,,176,0,908,1084
Kern,12620,Registered Voters,,,,1480,1480,1480,1480
Kern,12620,Voters Cast,,,,176,0,908,1084
Kern,12622,Cards Cast,,,,132,0,873,1005
Kern,12622,Registered Voters,,,,1303,1303,1303,1303
Kern,12622,Voters Cast,,,,132,0,873,1005
Kern,12623,Cards Cast,,,,305,0,1091,1396
Kern,12623,Registered Voters,,,,1824,1824,1824,1824
Kern,12623,Voters Cast,,,,305,0,1091,1396
Kern,12650,Cards Cast,,,,143,0,964,1107
Kern,12650,Registered Voters,,,,1338,1338,1338,1338
Kern,12650,Voters Cast,,,,143,0,964,1107
Kern,12670,Cards Cast,,,,233,0,999,1232
Kern,12670,Registered Voters,,,,1586,1586,1586,1586
Kern,12670,Voters Cast,,,,233,0,999,1232
Kern,12709,Cards Cast,,,,165,0,722,887
Kern,12709,Registered Voters,,,,1124,1124,1124,1124
Kern,12709,Voters Cast,,,,165,0,722,887
Kern,12921,Cards Cast,,,,179,0,1237,1416
Kern,12921,Registered Voters,,,,1809,1809,1809,1809
Kern,12921,Voters Cast,,,,179,0,1237,1416
Kern,12922,Cards Cast,,,,92,0,619,711
Kern,12922,Registered Voters,,,,863,863,863,863
Kern,12922,Voters Cast,,,,92,0,619,711
Kern,12923,Cards Cast,,,,93,0,596,689
Kern,12923,Registered Voters,,,,933,933,933,933
Kern,12923,Voters Cast,,,,93,0,596,689
Kern,12924,Cards Cast,,,,179,0,1200,1379
Kern,12924,Registered Voters,,,,1620,1620,1620,1620
Kern,12924,Voters Cast,,,,179,0,1200,1379
Kern,12925,Cards Cast,,,,189,0,981,1170
Kern,12925,Registered Voters,,,,1566,1566,1566,1566
Kern,12925,Voters Cast,,,,189,0,981,1170
Kern,12927,Cards Cast,,,,162,0,717,879
Kern,12927,Registered Voters,,,,1087,1087,1087,1087
Kern,12927,Voters Cast,,,,162,0,717,879
Kern,12928,Cards Cast,,,,172,0,1207,1379
Kern,12928,Registered Voters,,,,1816,1816,1816,1816
Kern,12928,Voters Cast,,,,172,0,1207,1379
Kern,12929,Cards Cast,,,,168,0,1028,1196
Kern,12929,Registered Voters,,,,1479,1479,1479,1479
Kern,12929,Voters Cast,,,,168,0,1028,1196
Kern,12933,Cards Cast,,,,180,0,1189,1369
Kern,12933,Registered Voters,,,,1583,1583,1583,1583
Kern,12933,Voters Cast,,,,180,0,1189,1369
Kern,12934,Cards Cast,,,,129,0,550,679
Kern,12934,Registered Voters,,,,889,889,889,889
Kern,12934,Voters Cast,,,,129,0,550,679
Kern,12935,Cards Cast,,,,94,0,842,936
Kern,12935,Registered Voters,,,,1111,1111,1111,1111
Kern,12935,Voters Cast,,,,94,0,842,936
Kern,12941,Cards Cast,,,,126,0,1062,1188
Kern,12941,Registered Voters,,,,1522,1522,1522,1522
Kern,12941,Voters Cast,,,,126,0,1062,1188
Kern,12996,Cards Cast,,,,109,0,622,731
Kern,12996,Registered Voters,,,,838,838,838,838
Kern,12996,Voters Cast,,,,109,0,622,731
Kern,13070,Cards Cast,,,,69,0,730,799
Kern,13070,Registered Voters,,,,937,937,937,937
Kern,13070,Voters Cast,,,,69,0,730,799
Kern,13072,Cards Cast,,,,73,0,561,634
Kern,13072,Registered Voters,,,,742,742,742,742
Kern,13072,Voters Cast,,,,73,0,561,634
Kern,13076,Cards Cast,,,,77,0,303,380
Kern,13076,Registered Voters,,,,478,478,478,478
Kern,13076,Voters Cast,,,,77,0,303,380
Kern,13078,Cards Cast,,,,159,0,422,581
Kern,13078,Registered Voters,,,,760,760,760,760
Kern,13078,Voters Cast,,,,159,0,422,581
Kern,13100,Cards Cast,,,,157,0,840,997
Kern,13100,Registered Voters,,,,1461,1461,1461,1461
Kern,13100,Voters Cast,,,,157,0,840,997
Kern,13107,Cards Cast,,,,128,0,669,797
Kern,13107,Registered Voters,,,,1295,1295,1295,1295
Kern,13107,Voters Cast,,,,128,0,669,797
Kern,13110,Cards Cast,,,,197,0,870,1067
Kern,13110,Registered Voters,,,,1486,1486,1486,1486
Kern,13110,Voters Cast,,,,197,0,870,1067
Kern,13120,Cards Cast,,,,155,0,716,871
Kern,13120,Registered Voters,,,,1245,1245,1245,1245
Kern,13120,Voters Cast,,,,155,0,716,871
Kern,13129,Cards Cast,,,,99,0,478,577
Kern,13129,Registered Voters,,,,861,861,861,861
Kern,13129,Voters Cast,,,,99,0,478,577
Kern,13194,Cards Cast,,,,69,0,363,432
Kern,13194,Registered Voters,,,,535,535,535,535
Kern,13194,Voters Cast,,,,69,0,363,432
Kern,15106,Cards Cast,,,,134,0,1306,1440
Kern,15106,Registered Voters,,,,1590,1590,1590,1590
Kern,15106,Voters Cast,,,,134,0,1306,1440
Kern,15109,Cards Cast,,,,91,0,755,846
Kern,15109,Registered Voters,,,,976,976,976,976
Kern,15109,Voters Cast,,,,91,0,755,846
Kern,15110,Cards Cast,,,,22,0,800,822
Kern,15110,Registered Voters,,,,881,881,881,881
Kern,15110,Voters Cast,,,,22,0,800,822
Kern,15113,Cards Cast,,,,158,0,801,959
Kern,15113,Registered Voters,,,,1121,1121,1121,1121
Kern,15113,Voters Cast,,,,158,0,801,959
Kern,15114,Cards Cast,,,,92,0,557,649
Kern,15114,Registered Voters,,,,797,797,797,797
Kern,15114,Voters Cast,,,,92,0,557,649
Kern,15123,Cards Cast,,,,161,0,717,878
Kern,15123,Registered Voters,,,,1080,1080,1080,1080
Kern,15123,Voters Cast,,,,161,0,717,878
Kern,15124,Cards Cast,,,,119,0,828,947
Kern,15124,Registered Voters,,,,1123,1123,1123,1123
Kern,15124,Voters Cast,,,,119,0,828,947
Kern,15132,Cards Cast,,,,83,0,837,920
Kern,15132,Registered Voters,,,,1049,1049,1049,1049
Kern,15132,Voters Cast,,,,83,0,837,920
Kern,15133,Cards Cast,,,,146,0,647,793
Kern,15133,Registered Voters,,,,927,927,927,927
Kern,15133,Voters Cast,,,,146,0,647,793
Kern,15135,Cards Cast,,,,124,0,782,906
Kern,15135,Registered Voters,,,,1146,1146,1146,1146
Kern,15135,Voters Cast,,,,124,0,782,906
Kern,20121,Cards Cast,,,,155,0,368,523
Kern,20121,Registered Voters,,,,730,730,730,730
Kern,20121,Voters Cast,,,,155,0,368,523
Kern,20232,Cards Cast,,,,82,0,393,475
Kern,20232,Registered Voters,,,,735,735,735,735
Kern,20232,Voters Cast,,,,82,0,393,475
Kern,20236,Cards Cast,,,,107,0,742,849
Kern,20236,Registered Voters,,,,1561,1561,1561,1561
Kern,20236,Voters Cast,,,,107,0,742,849
Kern,20243,Cards Cast,,,,132,0,985,1117
Kern,20243,Registered Voters,,,,1601,1601,1601,1601
Kern,20243,Voters Cast,,,,132,0,985,1117
Kern,20245,Cards Cast,,,,120,0,790,910
Kern,20245,Registered Voters,,,,1507,1507,1507,1507
Kern,20245,Voters Cast,,,,120,0,790,910
Kern,20246,Cards Cast,,,,137,0,563,700
Kern,20246,Registered Voters,,,,1070,1070,1070,1070
Kern,20246,Voters Cast,,,,137,0,563,700
Kern,20248,Cards Cast,,,,69,0,331,400
Kern,20248,Registered Voters,,,,631,631,631,631
Kern,20248,Voters Cast,,,,69,0,331,400
Kern,20249,Cards Cast,,,,59,0,585,644
Kern,20249,Registered Voters,,,,893,893,893,893
Kern,20249,Voters Cast,,,,59,0,585,644
Kern,20253,Cards Cast,,,,83,0,353,436
Kern,20253,Registered Voters,,,,681,681,681,681
Kern,20253,Voters Cast,,,,83,0,353,436
Kern,20254,Cards Cast,,,,181,0,871,1052
Kern,20254,Registered Voters,,,,1589,1589,1589,1589
Kern,20254,Voters Cast,,,,181,0,871,1052
Kern,20256,Cards Cast,,,,148,0,1044,1192
Kern,20256,Registered Voters,,,,1566,1566,1566,1566
Kern,20256,Voters Cast,,,,148,0,1044,1192
Kern,20257,Cards Cast,,,,86,0,397,483
Kern,20257,Registered Voters,,,,724,724,724,724
Kern,20257,Voters Cast,,,,86,0,397,483
Kern,20260,Cards Cast,,,,91,0,579,670
Kern,20260,Registered Voters,,,,968,968,968,968
Kern,20260,Voters Cast,,,,91,0,579,670
Kern,20262,Cards Cast,,,,105,0,493,598
Kern,20262,Registered Voters,,,,764,764,764,764
Kern,20262,Voters Cast,,,,105,0,493,598
Kern,20263,Cards Cast,,,,79,0,567,646
Kern,20263,Registered Voters,,,,889,889,889,889
Kern,20263,Voters Cast,,,,79,0,567,646
Kern,20271,Cards Cast,,,,138,0,879,1017
Kern,20271,Registered Voters,,,,1447,1447,1447,1447
Kern,20271,Voters Cast,,,,138,0,879,1017
Kern,20272,Cards Cast,,,,93,0,896,989
Kern,20272,Registered Voters,,,,1459,1459,1459,1459
Kern,20272,Voters Cast,,,,93,0,896,989
Kern,20282,Cards Cast,,,,150,0,778,928
Kern,20282,Registered Voters,,,,1210,1210,1210,1210
Kern,20282,Voters Cast,,,,150,0,778,928
Kern,20283,Cards Cast,,,,188,0,1719,1907
Kern,20283,Registered Voters,,,,2570,2570,2570,2570
Kern,20283,Voters Cast,,,,188,0,1719,1907
Kern,20284,Cards Cast,,,,100,0,522,622
Kern,20284,Registered Voters,,,,908,908,908,908
Kern,20284,Voters Cast,,,,100,0,522,622
Kern,20286,Cards Cast,,,,124,0,1001,1125
Kern,20286,Registered Voters,,,,1505,1505,1505,1505
Kern,20286,Voters Cast,,,,124,0,1001,1125
Kern,20288,Cards Cast,,,,80,0,467,547
Kern,20288,Registered Voters,,,,924,924,924,924
Kern,20288,Voters Cast,,,,80,0,467,547
Kern,20289,Cards Cast,,,,119,0,802,921
Kern,20289,Registered Voters,,,,1429,1429,1429,1429
Kern,20289,Voters Cast,,,,119,0,802,921
Kern,20294,Cards Cast,,,,109,0,767,876
Kern,20294,Registered Voters,,,,1168,1168,1168,1168
Kern,20294,Voters Cast,,,,109,0,767,876
Kern,20298,Cards Cast,,,,95,0,774,869
Kern,20298,Registered Voters,,,,1210,1210,1210,1210
Kern,20298,Voters Cast,,,,95,0,774,869
Kern,21143,Cards Cast,,,,172,0,816,988
Kern,21143,Registered Voters,,,,1124,1124,1124,1124
Kern,21143,Voters Cast,,,,172,0,816,988
Kern,21144,Cards Cast,,,,119,0,737,856
Kern,21144,Registered Voters,,,,983,983,983,983
Kern,21144,Voters Cast,,,,119,0,737,856
Kern,21145,Cards Cast,,,,200,0,1116,1316
Kern,21145,Registered Voters,,,,1444,1444,1444,1444
Kern,21145,Voters Cast,,,,200,0,1116,1316
Kern,21148,Cards Cast,,,,131,0,625,756
Kern,21148,Registered Voters,,,,852,852,852,852
Kern,21148,Voters Cast,,,,131,0,625,756
Kern,21275,Cards Cast,,,,169,0,930,1099
Kern,21275,Registered Voters,,,,1627,1627,1627,1627
Kern,21275,Voters Cast,,,,169,0,930,1099
Kern,21280,Cards Cast,,,,122,0,512,634
Kern,21280,Registered Voters,,,,920,920,920,920
Kern,21280,Voters Cast,,,,122,0,512,634
Kern,21281,Cards Cast,,,,157,0,739,896
Kern,21281,Registered Voters,,,,1139,1139,1139,1139
Kern,21281,Voters Cast,,,,157,0,739,896
Kern,21282,Cards Cast,,,,168,0,662,830
Kern,21282,Registered Voters,,,,1118,1118,1118,1118
Kern,21282,Voters Cast,,,,168,0,662,830
Kern,21283,Cards Cast,,,,231,0,912,1143
Kern,21283,Registered Voters,,,,1561,1561,1561,1561
Kern,21283,Voters Cast,,,,231,0,912,1143
Kern,21511,Cards Cast,,,,43,0,292,335
Kern,21511,Registered Voters,,,,382,382,382,382
Kern,21511,Voters Cast,,,,43,0,292,335
Kern,21512,Cards Cast,,,,126,0,848,974
Kern,21512,Registered Voters,,,,1090,1090,1090,1090
Kern,21512,Voters Cast,,,,126,0,848,974
Kern,21513,Cards Cast,,,,23,0,206,229
Kern,21513,Registered Voters,,,,262,262,262,262
Kern,21513,Voters Cast,,,,23,0,206,229
Kern,21660,Cards Cast,,,,90,0,194,284
Kern,21660,Registered Voters,,,,351,351,351,351
Kern,21660,Voters Cast,,,,90,0,194,284
Kern,21710,Cards Cast,,,,95,0,312,407
Kern,21710,Registered Voters,,,,540,540,540,540
Kern,21710,Voters Cast,,,,95,0,312,407
Kern,21781,Cards Cast,,,,125,0,381,506
Kern,21781,Registered Voters,,,,583,583,583,583
Kern,21781,Voters Cast,,,,125,0,381,506
Kern,21885,Cards Cast,,,,137,0,598,735
Kern,21885,Registered Voters,,,,876,876,876,876
Kern,21885,Voters Cast,,,,137,0,598,735
Kern,21886,Cards Cast,,,,81,0,671,752
Kern,21886,Registered Voters,,,,1008,1008,1008,1008
Kern,21886,Voters Cast,,,,81,0,671,752
Kern,21888,Cards Cast,,,,158,0,1063,1221
Kern,21888,Registered Voters,,,,1381,1381,1381,1381
Kern,21888,Voters Cast,,,,158,0,1063,1221
Kern,21889,Cards Cast,,,,161,0,1115,1276
Kern,21889,Registered Voters,,,,1513,1513,1513,1513
Kern,21889,Voters Cast,,,,161,0,1115,1276
Kern,21894,Cards Cast,,,,169,0,726,895
Kern,21894,Registered Voters,,,,1067,1067,1067,1067
Kern,21894,Voters Cast,,,,169,0,726,895
Kern,22003,Cards Cast,,,,90,0,462,552
Kern,22003,Registered Voters,,,,856,856,856,856
Kern,22003,Voters Cast,,,,90,0,462,552
Kern,22004,Cards Cast,,,,57,0,496,553
Kern,22004,Registered Voters,,,,867,867,867,867
Kern,22004,Voters Cast,,,,57,0,496,553
Kern,22005,Cards Cast,,,,90,0,499,589
Kern,22005,Registered Voters,,,,1026,1026,1026,1026
Kern,22005,Voters Cast,,,,90,0,499,589
Kern,22006,Cards Cast,,,,120,0,964,1084
Kern,22006,Registered Voters,,,,1648,1648,1648,1648
Kern,22006,Voters Cast,,,,120,0,964,1084
Kern,22008,Cards Cast,,,,105,0,868,973
Kern,22008,Registered Voters,,,,1461,1461,1461,1461
Kern,22008,Voters Cast,,,,105,0,868,973
Kern,22018,Cards Cast,,,,197,0,1265,1462
Kern,22018,Registered Voters,,,,1880,1880,1880,1880
Kern,22018,Voters Cast,,,,197,0,1265,1462
Kern,22030,Cards Cast,,,,129,0,1138,1267
Kern,22030,Registered Voters,,,,1776,1776,1776,1776
Kern,22030,Voters Cast,,,,129,0,1138,1267
Kern,22033,Cards Cast,,,,104,0,753,857
Kern,22033,Registered Voters,,,,1204,1204,1204,1204
Kern,22033,Voters Cast,,,,104,0,753,857
Kern,22037,Cards Cast,,,,191,0,1109,1300
Kern,22037,Registered Voters,,,,1726,1726,1726,1726
Kern,22037,Voters Cast,,,,191,0,1109,1300
Kern,22450,Cards Cast,,,,227,0,777,1004
Kern,22450,Registered Voters,,,,1586,1586,1586,1586
Kern,22450,Voters Cast,,,,227,0,777,1004
Kern,22480,Cards Cast,,,,169,0,830,999
Kern,22480,Registered Voters,,,,1258,1258,1258,1258
Kern,22480,Voters Cast,,,,169,0,830,999
Kern,23020,Cards Cast,,,,130,0,647,777
Kern,23020,Registered Voters,,,,1053,1053,1053,1053
Kern,23020,Voters Cast,,,,130,0,647,777
Kern,23021,Cards Cast,,,,211,0,878,1089
Kern,23021,Registered Voters,,,,1557,1557,1557,1557
Kern,23021,Voters Cast,,,,211,0,878,1089
Kern,23023,Cards Cast,,,,124,0,843,967
Kern,23023,Registered Voters,,,,1235,1235,1235,1235
Kern,23023,Voters Cast,,,,124,0,843,967
Kern,23025,Cards Cast,,,,185,0,757,942
Kern,23025,Registered Voters,,,,1159,1159,1159,1159
Kern,23025,Voters Cast,,,,185,0,757,942
Kern,23030,Cards Cast,,,,206,0,714,920
Kern,23030,Registered Voters,,,,1411,1411,1411,1411
Kern,23030,Voters Cast,,,,206,0,714,920
Kern,23031,Cards Cast,,,,183,0,604,787
Kern,23031,Registered Voters,,,,918,918,918,918
Kern,23031,Voters Cast,,,,183,0,604,787
Kern,23035,Cards Cast,,,,177,0,776,953
Kern,23035,Registered Voters,,,,1205,1205,1205,1205
Kern,23035,Voters Cast,,,,177,0,776,953
Kern,23211,Cards Cast,,,,198,0,790,988
Kern,23211,Registered Voters,,,,1114,1114,1114,1114
Kern,23211,Voters Cast,,,,198,0,790,988
Kern,23212,Cards Cast,,,,126,0,607,733
Kern,23212,Registered Voters,,,,833,833,833,833
Kern,23212,Voters Cast,,,,126,0,607,733
Kern,23239,Cards Cast,,,,63,0,212,275
Kern,23239,Registered Voters,,,,389,389,389,389
Kern,23239,Voters Cast,,,,63,0,212,275
Kern,23240,Cards Cast,,,,94,0,401,495
Kern,23240,Registered Voters,,,,789,789,789,789
Kern,23240,Voters Cast,,,,94,0,401,495
Kern,23241,Cards Cast,,,,59,0,390,449
Kern,23241,Registered Voters,,,,685,685,685,685
Kern,23241,Voters Cast,,,,59,0,390,449
Kern,23401,Cards Cast,,,,116,0,543,659
Kern,23401,Registered Voters,,,,832,832,832,832
Kern,23401,Voters Cast,,,,116,0,543,659
Kern,23402,Cards Cast,,,,156,0,797,953
Kern,23402,Registered Voters,,,,1164,1164,1164,1164
Kern,23402,Voters Cast,,,,156,0,797,953
Kern,23404,Cards Cast,,,,141,0,966,1107
Kern,23404,Registered Voters,,,,1317,1317,1317,1317
Kern,23404,Voters Cast,,,,141,0,966,1107
Kern,23406,Cards Cast,,,,96,0,621,717
Kern,23406,Registered Voters,,,,1010,1010,1010,1010
Kern,23406,Voters Cast,,,,96,0,621,717
Kern,23450,Cards Cast,,,,162,0,592,754
Kern,23450,Registered Voters,,,,933,933,933,933
Kern,23450,Voters Cast,,,,162,0,592,754
Kern,23451,Cards Cast,,,,52,0,237,289
Kern,23451,Registered Voters,,,,380,380,380,380
Kern,23451,Voters Cast,,,,52,0,237,289
Kern,23452,Cards Cast,,,,127,0,521,648
Kern,23452,Registered Voters,,,,854,854,854,854
Kern,23452,Voters Cast,,,,127,0,521,648
Kern,25270,Cards Cast,,,,131,0,614,745
Kern,25270,Registered Voters,,,,996,996,996,996
Kern,25270,Voters Cast,,,,131,0,614,745
Kern,25271,Cards Cast,,,,57,0,593,650
Kern,25271,Registered Voters,,,,933,933,933,933
Kern,25271,Voters Cast,,,,57,0,593,650
Kern,25272,Cards Cast,,,,86,0,700,786
Kern,25272,Registered Voters,,,,1098,1098,1098,1098
Kern,25272,Voters Cast,,,,86,0,700,786
Kern,25289,Cards Cast,,,,109,0,546,655
Kern,25289,Registered Voters,,,,1010,1010,1010,1010
Kern,25289,Voters Cast,,,,109,0,546,655
Kern,30040,Cards Cast,,,,167,0,697,864
Kern,30040,Registered Voters,,,,1257,1257,1257,1257
Kern,30040,Voters Cast,,,,167,0,697,864
Kern,30060,Cards Cast,,,,149,0,554,703
Kern,30060,Registered Voters,,,,963,963,963,963
Kern,30060,Voters Cast,,,,149,0,554,703
Kern,30150,Cards Cast,,,,158,0,668,826
Kern,30150,Registered Voters,,,,1559,1559,1559,1559
Kern,30150,Voters Cast,,,,158,0,668,826
Kern,30170,Cards Cast,,,,136,0,557,693
Kern,30170,Registered Voters,,,,1212,1212,1212,1212
Kern,30170,Voters Cast,,,,136,0,557,693
Kern,30302,Cards Cast,,,,133,0,597,730
Kern,30302,Registered Voters,,,,1062,1062,1062,1062
Kern,30302,Voters Cast,,,,133,0,597,730
Kern,30304,Cards Cast,,,,91,0,925,1016
Kern,30304,Registered Voters,,,,1440,1440,1440,1440
Kern,30304,Voters Cast,,,,91,0,925,1016
Kern,30308,Cards Cast,,,,97,0,863,960
Kern,30308,Registered Voters,,,,1441,1441,1441,1441
Kern,30308,Voters Cast,,,,97,0,863,960
Kern,30312,Cards Cast,,,,159,0,722,881
Kern,30312,Registered Voters,,,,1132,1132,1132,1132
Kern,30312,Voters Cast,,,,159,0,722,881
Kern,30314,Cards Cast,,,,84,0,658,742
Kern,30314,Registered Voters,,,,1121,1121,1121,1121
Kern,30314,Voters Cast,,,,84,0,658,742
Kern,30316,Cards Cast,,,,112,0,583,695
Kern,30316,Registered Voters,,,,964,964,964,964
Kern,30316,Voters Cast,,,,112,0,583,695
Kern,30317,Cards Cast,,,,51,0,317,368
Kern,30317,Registered Voters,,,,514,514,514,514
Kern,30317,Voters Cast,,,,51,0,317,368
Kern,30318,Cards Cast,,,,142,0,873,1015
Kern,30318,Registered Voters,,,,1425,1425,1425,1425
Kern,30318,Voters Cast,,,,142,0,873,1015
Kern,30321,Cards Cast,,,,64,0,576,640
Kern,30321,Registered Voters,,,,774,774,774,774
Kern,30321,Voters Cast,,,,64,0,576,640
Kern,30322,Cards Cast,,,,149,0,836,985
Kern,30322,Registered Voters,,,,1248,1248,1248,1248
Kern,30322,Voters Cast,,,,149,0,836,985
Kern,30325,Cards Cast,,,,62,0,531,593
Kern,30325,Registered Voters,,,,839,839,839,839
Kern,30325,Voters Cast,,,,62,0,531,593
Kern,30332,Cards Cast,,,,34,0,191,225
Kern,30332,Registered Voters,,,,482,482,482,482
Kern,30332,Voters Cast,,,,34,0,191,225
Kern,30337,Cards Cast,,,,111,0,834,945
Kern,30337,Registered Voters,,,,1216,1216,1216,1216
Kern,30337,Voters Cast,,,,111,0,834,945
Kern,30338,Cards Cast,,,,139,0,670,809
Kern,30338,Registered Voters,,,,1006,1006,1006,1006
Kern,30338,Voters Cast,,,,139,0,670,809
Kern,30339,Cards Cast,,,,201,0,981,1182
Kern,30339,Registered Voters,,,,1556,1556,1556,1556
Kern,30339,Voters Cast,,,,201,0,981,1182
Kern,30348,Cards Cast,,,,97,0,622,719
Kern,30348,Registered Voters,,,,931,931,931,931
Kern,30348,Voters Cast,,,,97,0,622,719
Kern,30351,Cards Cast,,,,147,0,892,1039
Kern,30351,Registered Voters,,,,1528,1528,1528,1528
Kern,30351,Voters Cast,,,,147,0,892,1039
Kern,30352,Cards Cast,,,,133,0,737,870
Kern,30352,Registered Voters,,,,1029,1029,1029,1029
Kern,30352,Voters Cast,,,,133,0,737,870
Kern,30354,Cards Cast,,,,129,0,456,585
Kern,30354,Registered Voters,,,,696,696,696,696
Kern,30354,Voters Cast,,,,129,0,456,585
Kern,30364,Cards Cast,,,,142,0,575,717
Kern,30364,Registered Voters,,,,929,929,929,929
Kern,30364,Voters Cast,,,,142,0,575,717
Kern,30367,Cards Cast,,,,123,0,1015,1138
Kern,30367,Registered Voters,,,,1526,1526,1526,1526
Kern,30367,Voters Cast,,,,123,0,1015,1138
Kern,30370,Cards Cast,,,,44,0,277,321
Kern,30370,Registered Voters,,,,452,452,452,452
Kern,30370,Voters Cast,,,,44,0,277,321
Kern,30374,Cards Cast,,,,120,0,640,760
Kern,30374,Registered Voters,,,,999,999,999,999
Kern,30374,Voters Cast,,,,120,0,640,760
Kern,30385,Cards Cast,,,,71,0,539,610
Kern,30385,Registered Voters,,,,714,714,714,714
Kern,30385,Voters Cast,,,,71,0,539,610
Kern,30386,Cards Cast,,,,127,0,829,956
Kern,30386,Registered Voters,,,,1185,1185,1185,1185
Kern,30386,Voters Cast,,,,127,0,829,956
Kern,30387,Cards Cast,,,,164,0,835,999
Kern,30387,Registered Voters,,,,1140,1140,1140,1140
Kern,30387,Voters Cast,,,,164,0,835,999
Kern,30389,Cards Cast,,,,73,0,518,591
Kern,30389,Registered Voters,,,,732,732,732,732
Kern,30389,Voters Cast,,,,73,0,518,591
Kern,30390,Cards Cast,,,,169,0,977,1146
Kern,30390,Registered Voters,,,,1320,1320,1320,1320
Kern,30390,Voters Cast,,,,169,0,977,1146
Kern,30393,Cards Cast,,,,93,0,644,737
Kern,30393,Registered Voters,,,,856,856,856,856
Kern,30393,Voters Cast,,,,93,0,644,737
Kern,30396,Cards Cast,,,,116,0,563,679
Kern,30396,Registered Voters,,,,812,812,812,812
Kern,30396,Voters Cast,,,,116,0,563,679
Kern,30399,Cards Cast,,,,106,0,509,615
Kern,30399,Registered Voters,,,,1198,1198,1198,1198
Kern,30399,Voters Cast,,,,106,0,509,615
Kern,31478,Cards Cast,,,,79,0,367,446
Kern,31478,Registered Voters,,,,593,593,593,593
Kern,31478,Voters Cast,,,,79,0,367,446
