county,office,district,party,candidate,votes
Alameda,President,,AI,Alan Keyes,1205
Alameda,President,,DEM,Barack Obama,489106
Alameda,President,,LIB,Bob Barr,2426
Alameda,President,,IND (W/I),Chuck Baldwin,116
Alameda,President,,GRN,Cynthia McKinney,2536
Alameda,President,,IND (W/I),Frank Moore,10
Alameda,President,,IND (W/I),James Harris,5
Alameda,President,,REP,John McCain,119555
Alameda,President,,PF,Ralph Nader,5557
Alameda,President,,IND (W/I),Ron Paul,513
Alpine,President,,AI,Alan Keyes,5
Alpine,President,,DEM,Barack Obama,422
Alpine,President,,LIB,Bob Barr,2
Alpine,President,,IND (W/I),Chuck Baldwin,0
Alpine,President,,GRN,Cynthia McKinney,5
Alpine,President,,IND (W/I),Frank Moore,0
Alpine,President,,IND (W/I),James Harris,0
Alpine,President,,REP,John McCain,252
Alpine,President,,PF,Ralph Nader,5
Alpine,President,,IND (W/I),Ron Paul,1
Amador,President,,AI,Alan Keyes,103
Amador,President,,DEM,Barack Obama,7813
Amador,President,,LIB,Bob Barr,92
Amador,President,,IND (W/I),Chuck Baldwin,5
Amador,President,,GRN,Cynthia McKinney,43
Amador,President,,IND (W/I),Frank Moore,0
Amador,President,,IND (W/I),James Harris,0
Amador,President,,REP,John McCain,10561
Amador,President,,PF,Ralph Nader,157
Amador,President,,IND (W/I),Ron Paul,36
Butte,President,,AI,Alan Keyes,473
Butte,President,,DEM,Barack Obama,49013
Butte,President,,LIB,Bob Barr,526
Butte,President,,IND (W/I),Chuck Baldwin,21
Butte,President,,GRN,Cynthia McKinney,335
Butte,President,,IND (W/I),Frank Moore,0
Butte,President,,IND (W/I),James Harris,0
Butte,President,,REP,John McCain,46706
Butte,President,,PF,Ralph Nader,1028
Butte,President,,IND (W/I),Ron Paul,223
Calaveras,President,,AI,Alan Keyes,118
Calaveras,President,,DEM,Barack Obama,9813
Calaveras,President,,LIB,Bob Barr,170
Calaveras,President,,IND (W/I),Chuck Baldwin,14
Calaveras,President,,GRN,Cynthia McKinney,83
Calaveras,President,,IND (W/I),Frank Moore,0
Calaveras,President,,IND (W/I),James Harris,0
Calaveras,President,,REP,John McCain,12835
Calaveras,President,,PF,Ralph Nader,229
Calaveras,President,,IND (W/I),Ron Paul,44
Colusa,President,,AI,Alan Keyes,18
Colusa,President,,DEM,Barack Obama,2569
Colusa,President,,LIB,Bob Barr,30
Colusa,President,,IND (W/I),Chuck Baldwin,0
Colusa,President,,GRN,Cynthia McKinney,19
Colusa,President,,IND (W/I),Frank Moore,0
Colusa,President,,IND (W/I),James Harris,0
Colusa,President,,REP,John McCain,3733
Colusa,President,,PF,Ralph Nader,48
Colusa,President,,IND (W/I),Ron Paul,12
Contra Costa,President,,AI,Alan Keyes,1356
Contra Costa,President,,DEM,Barack Obama,306983
Contra Costa,President,,LIB,Bob Barr,1868
Contra Costa,President,,IND (W/I),Chuck Baldwin,71
Contra Costa,President,,GRN,Cynthia McKinney,1112
Contra Costa,President,,IND (W/I),Frank Moore,3
Contra Costa,President,,IND (W/I),James Harris,4
Contra Costa,President,,REP,John McCain,136436
Contra Costa,President,,PF,Ralph Nader,3353
Contra Costa,President,,IND (W/I),Ron Paul,464
Del Norte,President,,AI,Alan Keyes,47
Del Norte,President,,DEM,Barack Obama,4323
Del Norte,President,,LIB,Bob Barr,42
Del Norte,President,,IND (W/I),Chuck Baldwin,0
Del Norte,President,,GRN,Cynthia McKinney,36
Del Norte,President,,IND (W/I),Frank Moore,0
Del Norte,President,,IND (W/I),James Harris,0
Del Norte,President,,REP,John McCain,4967
Del Norte,President,,PF,Ralph Nader,116
Del Norte,President,,IND (W/I),Ron Paul,0
El Dorado,President,,AI,Alan Keyes,358
El Dorado,President,,DEM,Barack Obama,40529
El Dorado,President,,LIB,Bob Barr,502
El Dorado,President,,IND (W/I),Chuck Baldwin,38
El Dorado,President,,GRN,Cynthia McKinney,211
El Dorado,President,,IND (W/I),Frank Moore,1
El Dorado,President,,IND (W/I),James Harris,0
El Dorado,President,,REP,John McCain,50314
El Dorado,President,,PF,Ralph Nader,806
El Dorado,President,,IND (W/I),Ron Paul,167
Fresno,President,,AI,Alan Keyes,812
Fresno,President,,DEM,Barack Obama,136706
Fresno,President,,LIB,Bob Barr,911
Fresno,President,,IND (W/I),Chuck Baldwin,42
Fresno,President,,GRN,Cynthia McKinney,609
Fresno,President,,IND (W/I),Frank Moore,1
Fresno,President,,IND (W/I),James Harris,0
Fresno,President,,REP,John McCain,131015
Fresno,President,,PF,Ralph Nader,1910
Fresno,President,,IND (W/I),Ron Paul,283
Glenn,President,,AI,Alan Keyes,50
Glenn,President,,DEM,Barack Obama,3734
Glenn,President,,LIB,Bob Barr,52
Glenn,President,,IND (W/I),Chuck Baldwin,2
Glenn,President,,GRN,Cynthia McKinney,26
Glenn,President,,IND (W/I),Frank Moore,0
