candidate,office,district,party,county,precinct,votes
,Registered Voters,,,Tehama,10030,1530
,Ballots Cast,,,Tehama,10030,1089
John H Cox,Governor,,REP,Tehama,10030,855
Gavin Newsom,Governor,,DEM,Tehama,10030,219
Ed Hernandez,Lieutenant Governor,,DEM,Tehama,10030,349
Eleni Kounalakis,Lieutenant Governor,,DEM,Tehama,10030,317
Alex Padilla ,Secretary of State,,DEM,Tehama,10030,254
Mark P Meuser,Secretary of State,,REP,Tehama,10030,814
Konstantinos Roditis ,Controller,,REP,Tehama,10030,778
Betty T Yee,Controller,,DEM,Tehama,10030,282
Greg Conlon,Treasurer,,REP,Tehama,10030,800
Fiona MA ,Treasurer,,DEM,Tehama,10030,256
Steven C Bailey,Attorney General,,REP,Tehama,10030,826
Xavier Becerra,Attorney General,,DEM,Tehama,10030,238
Ricargo Lara,Insurance Commissioner,,DEM,Tehama,10030,189
Steve Poizner ,Insurance Commissioner,,NPP,Tehama,10030,773
Dianne Feinstein,US Senate ,,DEM,Tehama,10030,229
Kevin De Leon,US Senate ,,DEM,Tehama,10030,575
Doug La Malfa ,US House,1,REP,Tehama,10030,794
Audrey Denney,US House,1,DEM,Tehama,10030,276
James Nielsen,State Senate,4,REP,Tehama,10030,814
Phillip Kim,State Senate,4,DEM,Tehama,10030,235
James Gallagher,State Assembly,3,REP,Tehama,10030,820
Sonia Aery,State Assembly,3,DEM,Tehama,10030,237
,Registered Voters,,,Tehama,10050,1583
,Ballots Cast,,,Tehama,10050,1054
John H Cox,Governor,,REP,Tehama,10050,831
Gavin Newsom,Governor,,DEM,Tehama,10050,214
Ed Hernandez,Lieutenant Governor,,DEM,Tehama,10050,339
Eleni Kounalakis,Lieutenant Governor,,DEM,Tehama,10050,329
Alex Padilla ,Secretary of State,,DEM,Tehama,10050,251
Mark P Meuser,Secretary of State,,REP,Tehama,10050,780
Konstantinos Roditis ,Controller,,REP,Tehama,10050,763
Betty T Yee,Controller,,DEM,Tehama,10050,272
Greg Conlon,Treasurer,,REP,Tehama,10050,769
Fiona MA ,Treasurer,,DEM,Tehama,10050,265
Steven C Bailey,Attorney General,,REP,Tehama,10050,792
Xavier Becerra,Attorney General,,DEM,Tehama,10050,239
Ricargo Lara,Insurance Commissioner,,DEM,Tehama,10050,212
Steve Poizner ,Insurance Commissioner,,NPP,Tehama,10050,743
Dianne Feinstein,US Senate ,,DEM,Tehama,10050,235
