county,office,district,party,candidate,votes
Alameda,State Senate,7,DEM,Joan Buchanan,6373
Alameda,State Senate,7,REP,Michaela M. Hertle,3854
Alameda,State Senate,7,DEM,Steve Glazer,7955
Alameda,State Senate,7,DEM,Susan Bonilla,3098
Alameda,State Senate,7,DEM,Terry Kremin,706
Contra Costa,State Senate,7,DEM,Joan Buchanan,19161
Contra Costa,State Senate,7,REP,Michaela M. Hertle,14427
Contra Costa,State Senate,7,DEM,Steve Glazer,30456
Contra Costa,State Senate,7,DEM,Susan Bonilla,25291
Contra Costa,State Senate,7,DEM,Terry Kremin,2536
Los Angeles,State Senate,21,W/I,Jason Zink,87
Los Angeles,State Senate,21,W/I,Jerry J. Laws,53
Los Angeles,State Senate,21,W/I,Joshua C. Chandler,106
Los Angeles,State Senate,21,W/I,Joshua Conaway,111
Los Angeles,State Senate,21,W/I,Richard E. Macias,86
Los Angeles,State Senate,21,REP,Sharon Runner,16136
Los Angeles,State Senate,21,W/I,Steve Hill,735
Orange,State Senate,37,REP,Donald P. Wagner,33411
Orange,State Senate,37,REP,John M. W. Moorlach,38125
Orange,State Senate,37,W/I,Louise Stewardson,1696
Orange,State Senate,37,REP,Naz Namazi,2621
San Bernardino,State Senate,21,W/I,Jason Zink,3
San Bernardino,State Senate,21,W/I,Jerry J. Laws,67
San Bernardino,State Senate,21,W/I,Joshua C. Chandler,2
San Bernardino,State Senate,21,W/I,Joshua Conaway,141
San Bernardino,State Senate,21,W/I,Richard E. Macias,5
San Bernardino,State Senate,21,REP,Sharon Runner,10224
San Bernardino,State Senate,21,W/I,Steve Hill,261
