county,office,district,party,candidate,votes
Alameda,State Senate,7,DEM,Susan Bonilla,10634
Alameda,State Senate,7,DEM,Steve Glazer,14099
Contra Costa,State Senate,7,DEM,Susan Bonilla,46857
Contra Costa,State Senate,7,DEM,Steve Glazer,54897
