county,precinct,race,party,candidate,votes
Tulare,199811,President,GRN,Jill Stein,0
Tulare,199811,President,PF,Gloria Estela La Riva,0
Tulare,199811,President,WI,Write-In,0
Tulare,199812,President,DEM,Hillary Clinton,133
Tulare,199812,President,REP/AI,Donald J. Trump,59
Tulare,199812,President,LIB,Gary Johnson,6
Tulare,199812,President,GRN,Jill Stein,5
Tulare,199812,President,PF,Gloria Estela La Riva,1
Tulare,199812,President,WI,Write-In,0
Tulare,199813,President,DEM,Hillary Clinton,0
Tulare,199813,President,REP/AI,Donald J. Trump,0
Tulare,199813,President,LIB,Gary Johnson,0
Tulare,199813,President,GRN,Jill Stein,0
Tulare,199813,President,PF,Gloria Estela La Riva,0
Tulare,199813,President,WI,Write-In,0
Tulare,199814,President,DEM,Hillary Clinton,0
Tulare,199814,President,REP/AI,Donald J. Trump,0
Tulare,199814,President,LIB,Gary Johnson,0
Tulare,199814,President,GRN,Jill Stein,0
Tulare,199814,President,PF,Gloria Estela La Riva,0
Tulare,199814,President,WI,Write-In,0
Tulare,199815,President,DEM,Hillary Clinton,0
Tulare,199815,President,REP/AI,Donald J. Trump,0
Tulare,199815,President,LIB,Gary Johnson,0
Tulare,199815,President,GRN,Jill Stein,0
Tulare,199815,President,PF,Gloria Estela La Riva,0
Tulare,199815,President,WI,Write-In,0
Tulare,199816,President,DEM,Hillary Clinton,1
Tulare,199816,President,REP/AI,Donald J. Trump,2
Tulare,199816,President,LIB,Gary Johnson,0
Tulare,199816,President,GRN,Jill Stein,0
Tulare,199816,President,PF,Gloria Estela La Riva,0
Tulare,199816,President,WI,Write-In,0
Tulare,199817,President,DEM,Hillary Clinton,117
Tulare,199817,President,REP/AI,Donald J. Trump,240
Tulare,199817,President,LIB,Gary Johnson,4
Tulare,199817,President,GRN,Jill Stein,4
Tulare,199817,President,PF,Gloria Estela La Riva,0
Tulare,199817,President,WI,Write-In,0
Tulare,199818,President,DEM,Hillary Clinton,9
Tulare,199818,President,REP/AI,Donald J. Trump,19
Tulare,199818,President,LIB,Gary Johnson,0
Tulare,199818,President,GRN,Jill Stein,3
Tulare,199818,President,PF,Gloria Estela La Riva,0
Tulare,199818,President,WI,Write-In,0
Tulare,199819,President,DEM,Hillary Clinton,7
Tulare,199819,President,REP/AI,Donald J. Trump,38
Tulare,199819,President,LIB,Gary Johnson,3
Tulare,199819,President,GRN,Jill Stein,0
Tulare,199819,President,PF,Gloria Estela La Riva,1
Tulare,199819,President,WI,Write-In,0
Tulare,199820,President,DEM,Hillary Clinton,0
Tulare,199820,President,REP/AI,Donald J. Trump,0
Tulare,199820,President,LIB,Gary Johnson,0
Tulare,199820,President,GRN,Jill Stein,0
Tulare,199820,President,PF,Gloria Estela La Riva,0
Tulare,199820,President,WI,Write-In,0
Tulare,199821,President,DEM,Hillary Clinton,52
Tulare,199821,President,REP/AI,Donald J. Trump,26
Tulare,199821,President,LIB,Gary Johnson,1
Tulare,199821,President,GRN,Jill Stein,0
Tulare,199821,President,PF,Gloria Estela La Riva,0
Tulare,199821,President,WI,Write-In,0
Tulare,199822,President,DEM,Hillary Clinton,13
Tulare,199822,President,REP/AI,Donald J. Trump,21
Tulare,199822,President,LIB,Gary Johnson,2
Tulare,199822,President,GRN,Jill Stein,0
Tulare,199822,President,PF,Gloria Estela La Riva,0
Tulare,199822,President,WI,Write-In,0
Tulare,199823,President,DEM,Hillary Clinton,5
Tulare,199823,President,REP/AI,Donald J. Trump,0
Tulare,199823,President,LIB,Gary Johnson,0
Tulare,199823,President,GRN,Jill Stein,0
Tulare,199823,President,PF,Gloria Estela La Riva,0
Tulare,199823,President,WI,Write-In,0
Tulare,199824,President,DEM,Hillary Clinton,42
Tulare,199824,President,REP/AI,Donald J. Trump,61
Tulare,199824,President,LIB,Gary Johnson,4
Tulare,199824,President,GRN,Jill Stein,2
Tulare,199824,President,PF,Gloria Estela La Riva,0
Tulare,199824,President,WI,Write-In,0
Tulare,199825,President,DEM,Hillary Clinton,0
Tulare,199825,President,REP/AI,Donald J. Trump,0
Tulare,199825,President,LIB,Gary Johnson,0
Tulare,199825,President,GRN,Jill Stein,0
Tulare,199825,President,PF,Gloria Estela La Riva,0
Tulare,199825,President,WI,Write-In,0
Tulare,199826,President,DEM,Hillary Clinton,111
Tulare,199826,President,REP/AI,Donald J. Trump,308
Tulare,199826,President,LIB,Gary Johnson,20
Tulare,199826,President,GRN,Jill Stein,8
Tulare,199826,President,PF,Gloria Estela La Riva,1
Tulare,199826,President,WI,Write-In,0
Tulare,199827,President,DEM,Hillary Clinton,113
Tulare,199827,President,REP/AI,Donald J. Trump,126
Tulare,199827,President,LIB,Gary Johnson,11
Tulare,199827,President,GRN,Jill Stein,3
Tulare,199827,President,PF,Gloria Estela La Riva,0
Tulare,199827,President,WI,Write-In,0
Tulare,199828,President,DEM,Hillary Clinton,94
Tulare,199828,President,REP/AI,Donald J. Trump,247
Tulare,199828,President,LIB,Gary Johnson,14
Tulare,199828,President,GRN,Jill Stein,0
Tulare,199828,President,PF,Gloria Estela La Riva,1
Tulare,199828,President,WI,Write-In,0
Tulare,199829,President,DEM,Hillary Clinton,3
Tulare,199829,President,REP/AI,Donald J. Trump,6
Tulare,199829,President,LIB,Gary Johnson,0
Tulare,199829,President,GRN,Jill Stein,0
Tulare,199829,President,PF,Gloria Estela La Riva,0
Tulare,199829,President,WI,Write-In,0
Tulare,199830,President,DEM,Hillary Clinton,100
Tulare,199830,President,REP/AI,Donald J. Trump,171
Tulare,199830,President,LIB,Gary Johnson,5
Tulare,199830,President,GRN,Jill Stein,4
Tulare,199830,President,PF,Gloria Estela La Riva,1
Tulare,199830,President,WI,Write-In,0
Tulare,199831,President,DEM,Hillary Clinton,11
Tulare,199831,President,REP/AI,Donald J. Trump,38
Tulare,199831,President,LIB,Gary Johnson,2
Tulare,199831,President,GRN,Jill Stein,0
Tulare,199831,President,PF,Gloria Estela La Riva,0
Tulare,199831,President,WI,Write-In,0
Tulare,199832,President,DEM,Hillary Clinton,2
Tulare,199832,President,REP/AI,Donald J. Trump,0
Tulare,199832,President,LIB,Gary Johnson,0
Tulare,199832,President,GRN,Jill Stein,0
Tulare,199832,President,PF,Gloria Estela La Riva,0
Tulare,199832,President,WI,Write-In,0
Tulare,199833,President,DEM,Hillary Clinton,0
Tulare,199833,President,REP/AI,Donald J. Trump,0
Tulare,199833,President,LIB,Gary Johnson,0
Tulare,199833,President,GRN,Jill Stein,0
Tulare,199833,President,PF,Gloria Estela La Riva,0
Tulare,199833,President,WI,Write-In,0
Tulare,199834,President,DEM,Hillary Clinton,0
Tulare,199834,President,REP/AI,Donald J. Trump,8
Tulare,199834,President,LIB,Gary Johnson,0
Tulare,199834,President,GRN,Jill Stein,0
Tulare,199834,President,PF,Gloria Estela La Riva,0
Tulare,199834,President,WI,Write-In,0
Tulare,199835,President,DEM,Hillary Clinton,29
Tulare,199835,President,REP/AI,Donald J. Trump,111
Tulare,199835,President,LIB,Gary Johnson,3
Tulare,199835,President,GRN,Jill Stein,0
Tulare,199835,President,PF,Gloria Estela La Riva,0
Tulare,199835,President,WI,Write-In,0
Tulare,199836,President,DEM,Hillary Clinton,0
Tulare,199836,President,REP/AI,Donald J. Trump,0
Tulare,199836,President,LIB,Gary Johnson,0
Tulare,199836,President,GRN,Jill Stein,0
Tulare,199836,President,PF,Gloria Estela La Riva,0
Tulare,199836,President,WI,Write-In,0
Tulare,199837,President,DEM,Hillary Clinton,406
Tulare,199837,President,REP/AI,Donald J. Trump,435
Tulare,199837,President,LIB,Gary Johnson,30
Tulare,199837,President,GRN,Jill Stein,9
Tulare,199837,President,PF,Gloria Estela La Riva,2
Tulare,199837,President,WI,Write-In,0
Tulare,199838,President,DEM,Hillary Clinton,6
Tulare,199838,President,REP/AI,Donald J. Trump,11
Tulare,199838,President,LIB,Gary Johnson,0
Tulare,199838,President,GRN,Jill Stein,0
Tulare,199838,President,PF,Gloria Estela La Riva,0
Tulare,199838,President,WI,Write-In,0
Tulare,199839,President,DEM,Hillary Clinton,87
Tulare,199839,President,REP/AI,Donald J. Trump,169
Tulare,199839,President,LIB,Gary Johnson,2
Tulare,199839,President,GRN,Jill Stein,2
Tulare,199839,President,PF,Gloria Estela La Riva,3
Tulare,199839,President,WI,Write-In,0
Tulare,199840,President,DEM,Hillary Clinton,2
Tulare,199840,President,REP/AI,Donald J. Trump,1
Tulare,199840,President,LIB,Gary Johnson,0
Tulare,199840,President,GRN,Jill Stein,0
Tulare,199840,President,PF,Gloria Estela La Riva,1
Tulare,199840,President,WI,Write-In,0
Tulare,199841,President,DEM,Hillary Clinton,27
Tulare,199841,President,REP/AI,Donald J. Trump,47
Tulare,199841,President,LIB,Gary Johnson,6
Tulare,199841,President,GRN,Jill Stein,0
Tulare,199841,President,PF,Gloria Estela La Riva,0
Tulare,199841,President,WI,Write-In,0
Tulare,199842,President,DEM,Hillary Clinton,35
Tulare,199842,President,REP/AI,Donald J. Trump,6
Tulare,199842,President,LIB,Gary Johnson,0
Tulare,199842,President,GRN,Jill Stein,2
Tulare,199842,President,PF,Gloria Estela La Riva,1
Tulare,199842,President,WI,Write-In,0
Tulare,199843,President,DEM,Hillary Clinton,1
Tulare,199843,President,REP/AI,Donald J. Trump,5
Tulare,199843,President,LIB,Gary Johnson,0
Tulare,199843,President,GRN,Jill Stein,0
Tulare,199843,President,PF,Gloria Estela La Riva,0
Tulare,199843,President,WI,Write-In,0
Tulare,199844,President,DEM,Hillary Clinton,46
Tulare,199844,President,REP/AI,Donald J. Trump,75
Tulare,199844,President,LIB,Gary Johnson,2
Tulare,199844,President,GRN,Jill Stein,2
Tulare,199844,President,PF,Gloria Estela La Riva,0
Tulare,199844,President,WI,Write-In,0
Tulare,199845,President,DEM,Hillary Clinton,2
Tulare,199845,President,REP/AI,Donald J. Trump,7
Tulare,199845,President,LIB,Gary Johnson,0
Tulare,199845,President,GRN,Jill Stein,0
Tulare,199845,President,PF,Gloria Estela La Riva,0
Tulare,199845,President,WI,Write-In,0
Tulare,199846,President,DEM,Hillary Clinton,0
Tulare,199846,President,REP/AI,Donald J. Trump,0
Tulare,199846,President,LIB,Gary Johnson,0
Tulare,199846,President,GRN,Jill Stein,0
Tulare,199846,President,PF,Gloria Estela La Riva,0
Tulare,199846,President,WI,Write-In,0
Tulare,199847,President,DEM,Hillary Clinton,7
Tulare,199847,President,REP/AI,Donald J. Trump,31
Tulare,199847,President,LIB,Gary Johnson,0
Tulare,199847,President,GRN,Jill Stein,0
Tulare,199847,President,PF,Gloria Estela La Riva,0
Tulare,199847,President,WI,Write-In,0
Tulare,199848,President,DEM,Hillary Clinton,1
Tulare,199848,President,REP/AI,Donald J. Trump,4
Tulare,199848,President,LIB,Gary Johnson,0
Tulare,199848,President,GRN,Jill Stein,0
Tulare,199848,President,PF,Gloria Estela La Riva,0
Tulare,199848,President,WI,Write-In,0
Tulare,199849,President,DEM,Hillary Clinton,2
Tulare,199849,President,REP/AI,Donald J. Trump,0
Tulare,199849,President,LIB,Gary Johnson,0
Tulare,199849,President,GRN,Jill Stein,0
Tulare,199849,President,PF,Gloria Estela La Riva,0
Tulare,199849,President,WI,Write-In,0
Tulare,199850,President,DEM,Hillary Clinton,0
Tulare,199850,President,REP/AI,Donald J. Trump,0
Tulare,199850,President,LIB,Gary Johnson,0
Tulare,199850,President,GRN,Jill Stein,0
Tulare,199850,President,PF,Gloria Estela La Riva,0
Tulare,199850,President,WI,Write-In,0
Tulare,205105,President,DEM,Hillary Clinton,492
Tulare,205105,President,REP/AI,Donald J. Trump,332
Tulare,205105,President,LIB,Gary Johnson,30
Tulare,205105,President,GRN,Jill Stein,9
Tulare,205105,President,PF,Gloria Estela La Riva,7
Tulare,205105,President,WI,Write-In,0
Tulare,205106,President,DEM,Hillary Clinton,425
Tulare,205106,President,REP/AI,Donald J. Trump,164
Tulare,205106,President,LIB,Gary Johnson,15
Tulare,205106,President,GRN,Jill Stein,9
Tulare,205106,President,PF,Gloria Estela La Riva,5
Tulare,205106,President,WI,Write-In,0
Tulare,205201,President,DEM,Hillary Clinton,721
Tulare,205201,President,REP/AI,Donald J. Trump,474
Tulare,205201,President,LIB,Gary Johnson,43
Tulare,205201,President,GRN,Jill Stein,28
Tulare,205201,President,PF,Gloria Estela La Riva,8
Tulare,205201,President,WI,Write-In,0
Tulare,205302,President,DEM,Hillary Clinton,106
Tulare,205302,President,REP/AI,Donald J. Trump,139
Tulare,205302,President,LIB,Gary Johnson,5
Tulare,205302,President,GRN,Jill Stein,2
Tulare,205302,President,PF,Gloria Estela La Riva,2
Tulare,205302,President,WI,Write-In,0
Tulare,205304,President,DEM,Hillary Clinton,418
Tulare,205304,President,REP/AI,Donald J. Trump,640
Tulare,205304,President,LIB,Gary Johnson,51
Tulare,205304,President,GRN,Jill Stein,15
Tulare,205304,President,PF,Gloria Estela La Riva,12
Tulare,205304,President,WI,Write-In,0
Tulare,205308,President,DEM,Hillary Clinton,469
Tulare,205308,President,REP/AI,Donald J. Trump,250
Tulare,205308,President,LIB,Gary Johnson,24
Tulare,205308,President,GRN,Jill Stein,6
Tulare,205308,President,PF,Gloria Estela La Riva,6
Tulare,205308,President,WI,Write-In,0
Tulare,205401,President,DEM,Hillary Clinton,418
Tulare,205401,President,REP/AI,Donald J. Trump,726
Tulare,205401,President,LIB,Gary Johnson,41
Tulare,205401,President,GRN,Jill Stein,23
Tulare,205401,President,PF,Gloria Estela La Riva,1
Tulare,205401,President,WI,Write-In,0
Tulare,205406,President,DEM,Hillary Clinton,280
Tulare,205406,President,REP/AI,Donald J. Trump,747
Tulare,205406,President,LIB,Gary Johnson,24
Tulare,205406,President,GRN,Jill Stein,8
Tulare,205406,President,PF,Gloria Estela La Riva,4
Tulare,205406,President,WI,Write-In,0
Tulare,205418,President,DEM,Hillary Clinton,63
Tulare,205418,President,REP/AI,Donald J. Trump,182
Tulare,205418,President,LIB,Gary Johnson,12
Tulare,205418,President,GRN,Jill Stein,0
Tulare,205418,President,PF,Gloria Estela La Riva,1
Tulare,205418,President,WI,Write-In,0
Tulare,205501,President,DEM,Hillary Clinton,458
Tulare,205501,President,REP/AI,Donald J. Trump,955
Tulare,205501,President,LIB,Gary Johnson,39
Tulare,205501,President,GRN,Jill Stein,16
Tulare,205501,President,PF,Gloria Estela La Riva,6
Tulare,205501,President,WI,Write-In,0
Tulare,205502,President,DEM,Hillary Clinton,397
Tulare,205502,President,REP/AI,Donald J. Trump,768
Tulare,205502,President,LIB,Gary Johnson,49
Tulare,205502,President,GRN,Jill Stein,13
Tulare,205502,President,PF,Gloria Estela La Riva,2
Tulare,205502,President,WI,Write-In,0
Tulare,205507,President,DEM,Hillary Clinton,418
Tulare,205507,President,REP/AI,Donald J. Trump,804
Tulare,205507,President,LIB,Gary Johnson,35
Tulare,205507,President,GRN,Jill Stein,11
Tulare,205507,President,PF,Gloria Estela La Riva,6
Tulare,205507,President,WI,Write-In,0
Tulare,205515,President,DEM,Hillary Clinton,144
Tulare,205515,President,REP/AI,Donald J. Trump,218
Tulare,205515,President,LIB,Gary Johnson,13
Tulare,205515,President,GRN,Jill Stein,4
Tulare,205515,President,PF,Gloria Estela La Riva,4
Tulare,205515,President,WI,Write-In,0
Tulare,205801,President,DEM,Hillary Clinton,201
Tulare,205801,President,REP/AI,Donald J. Trump,167
Tulare,205801,President,LIB,Gary Johnson,18
Tulare,205801,President,GRN,Jill Stein,5
Tulare,205801,President,PF,Gloria Estela La Riva,5
Tulare,205801,President,WI,Write-In,0
Tulare,205802,President,DEM,Hillary Clinton,84
Tulare,205802,President,REP/AI,Donald J. Trump,34
Tulare,205802,President,LIB,Gary Johnson,1
Tulare,205802,President,GRN,Jill Stein,1
Tulare,205802,President,PF,Gloria Estela La Riva,0
Tulare,205802,President,WI,Write-In,0
Tulare,205803,President,DEM,Hillary Clinton,16
Tulare,205803,President,REP/AI,Donald J. Trump,11
Tulare,205803,President,LIB,Gary Johnson,1
Tulare,205803,President,GRN,Jill Stein,0
Tulare,205803,President,PF,Gloria Estela La Riva,0
Tulare,205803,President,WI,Write-In,0
Tulare,205804,President,DEM,Hillary Clinton,401
Tulare,205804,President,REP/AI,Donald J. Trump,416
Tulare,205804,President,LIB,Gary Johnson,36
Tulare,205804,President,GRN,Jill Stein,15
Tulare,205804,President,PF,Gloria Estela La Riva,9
Tulare,205804,President,WI,Write-In,0
Tulare,205805,President,DEM,Hillary Clinton,126
Tulare,205805,President,REP/AI,Donald J. Trump,255
Tulare,205805,President,LIB,Gary Johnson,13
Tulare,205805,President,GRN,Jill Stein,1
Tulare,205805,President,PF,Gloria Estela La Riva,0
Tulare,205805,President,WI,Write-In,0
Tulare,205806,President,DEM,Hillary Clinton,357
Tulare,205806,President,REP/AI,Donald J. Trump,282
Tulare,205806,President,LIB,Gary Johnson,18
Tulare,205806,President,GRN,Jill Stein,17
Tulare,205806,President,PF,Gloria Estela La Riva,7
Tulare,205806,President,WI,Write-In,0
Tulare,205807,President,DEM,Hillary Clinton,36
Tulare,205807,President,REP/AI,Donald J. Trump,58
Tulare,205807,President,LIB,Gary Johnson,2
Tulare,205807,President,GRN,Jill Stein,5
Tulare,205807,President,PF,Gloria Estela La Riva,0
Tulare,205807,President,WI,Write-In,0
Tulare,205808,President,DEM,Hillary Clinton,66
Tulare,205808,President,REP/AI,Donald J. Trump,99
Tulare,205808,President,LIB,Gary Johnson,4
Tulare,205808,President,GRN,Jill Stein,3
Tulare,205808,President,PF,Gloria Estela La Riva,2
Tulare,205808,President,WI,Write-In,0
Tulare,205809,President,DEM,Hillary Clinton,53
Tulare,205809,President,REP/AI,Donald J. Trump,47
Tulare,205809,President,LIB,Gary Johnson,3
Tulare,205809,President,GRN,Jill Stein,1
Tulare,205809,President,PF,Gloria Estela La Riva,2
Tulare,205809,President,WI,Write-In,0
Tulare,205810,President,DEM,Hillary Clinton,159
Tulare,205810,President,REP/AI,Donald J. Trump,115
Tulare,205810,President,LIB,Gary Johnson,17
Tulare,205810,President,GRN,Jill Stein,5
Tulare,205810,President,PF,Gloria Estela La Riva,2
Tulare,205810,President,WI,Write-In,0
Tulare,205811,President,DEM,Hillary Clinton,154
Tulare,205811,President,REP/AI,Donald J. Trump,283
Tulare,205811,President,LIB,Gary Johnson,18
