county,precinct,race,party,candidate,votes
Alpine,2,Proposition 63,N/A,No,65
Alpine,3,Proposition 63,N/A,Yes,40
Alpine,3,Proposition 63,N/A,No,27
Alpine,4,Proposition 63,N/A,Yes,78
Alpine,4,Proposition 63,N/A,No,46
Alpine,5,Proposition 63,N/A,Yes,51
Alpine,5,Proposition 63,N/A,No,100
Alpine,1,Proposition 64,N/A,Yes,78
Alpine,1,Proposition 64,N/A,No,42
Alpine,2,Proposition 64,N/A,Yes,92
Alpine,2,Proposition 64,N/A,No,36
Alpine,3,Proposition 64,N/A,Yes,39
Alpine,3,Proposition 64,N/A,No,27
Alpine,4,Proposition 64,N/A,Yes,76
Alpine,4,Proposition 64,N/A,No,50
Alpine,5,Proposition 64,N/A,Yes,85
Alpine,5,Proposition 64,N/A,No,69
Alpine,1,Proposition 65,N/A,Yes,35
Alpine,1,Proposition 65,N/A,No,84
Alpine,2,Proposition 65,N/A,Yes,36
Alpine,2,Proposition 65,N/A,No,89
Alpine,3,Proposition 65,N/A,Yes,29
Alpine,3,Proposition 65,N/A,No,37
Alpine,4,Proposition 65,N/A,Yes,35
Alpine,4,Proposition 65,N/A,No,89
Alpine,5,Proposition 65,N/A,Yes,41
Alpine,5,Proposition 65,N/A,No,105
Alpine,1,Proposition 66,N/A,Yes,58
Alpine,1,Proposition 66,N/A,No,55
Alpine,2,Proposition 66,N/A,Yes,44
Alpine,2,Proposition 66,N/A,No,74
Alpine,3,Proposition 66,N/A,Yes,32
Alpine,3,Proposition 66,N/A,No,31
Alpine,4,Proposition 66,N/A,Yes,44
Alpine,4,Proposition 66,N/A,No,74
Alpine,5,Proposition 66,N/A,Yes,58
Alpine,5,Proposition 66,N/A,No,74
Alpine,1,Proposition 67,N/A,Yes,61
Alpine,1,Proposition 67,N/A,No,61
Alpine,2,Proposition 67,N/A,Yes,73
Alpine,2,Proposition 67,N/A,No,51
Alpine,3,Proposition 67,N/A,Yes,34
Alpine,3,Proposition 67,N/A,No,31
Alpine,4,Proposition 67,N/A,Yes,80
Alpine,4,Proposition 67,N/A,No,46
Alpine,5,Proposition 67,N/A,Yes,73
Alpine,5,Proposition 67,N/A,No,75
Alpine,1,U.S. Senate,DEM,Kamala Harris,58
Alpine,1,U.S. Senate,DEM,Loretta Sanchez,36
Alpine,2,U.S. Senate,DEM,Kamala Harris,81
Alpine,2,U.S. Senate,DEM,Loretta Sanchez,27
Alpine,3,U.S. Senate,DEM,Kamala Harris,35
Alpine,3,U.S. Senate,DEM,Loretta Sanchez,31
Alpine,4,U.S. Senate,DEM,Kamala Harris,87
Alpine,4,U.S. Senate,DEM,Loretta Sanchez,22
Alpine,5,U.S. Senate,DEM,Kamala Harris,81
Alpine,5,U.S. Senate,DEM,Loretta Sanchez,17
