county,precinct,race,party,candidate,votes
Stanislaus,101002,President,DEM,Hillary Clinton,147
Stanislaus,101002,President,REP/AI,Donald J. Trump,57
Stanislaus,101002,President,LIB,Gary Johnson,2
Stanislaus,101002,President,GRN,Jill Stein,13
Stanislaus,101002,President,PF,Gloria Estela La Riva,5
Stanislaus,101002,President,WI,Write-In,3
Stanislaus,102001,President,DEM,Hillary Clinton,507
Stanislaus,102001,President,REP/AI,Donald J. Trump,146
Stanislaus,102001,President,LIB,Gary Johnson,24
Stanislaus,102001,President,GRN,Jill Stein,10
Stanislaus,102001,President,PF,Gloria Estela La Riva,11
Stanislaus,102001,President,WI,Write-In,14
Stanislaus,102002,President,DEM,Hillary Clinton,108
Stanislaus,102002,President,REP/AI,Donald J. Trump,48
Stanislaus,102002,President,LIB,Gary Johnson,4
Stanislaus,102002,President,GRN,Jill Stein,4
Stanislaus,102002,President,PF,Gloria Estela La Riva,0
Stanislaus,102002,President,WI,Write-In,1
Stanislaus,102003,President,DEM,Hillary Clinton,177
Stanislaus,102003,President,REP/AI,Donald J. Trump,36
Stanislaus,102003,President,LIB,Gary Johnson,1
Stanislaus,102003,President,GRN,Jill Stein,6
Stanislaus,102003,President,PF,Gloria Estela La Riva,2
Stanislaus,102003,President,WI,Write-In,6
Stanislaus,102005,President,DEM,Hillary Clinton,524
Stanislaus,102005,President,REP/AI,Donald J. Trump,159
Stanislaus,102005,President,LIB,Gary Johnson,22
Stanislaus,102005,President,GRN,Jill Stein,12
Stanislaus,102005,President,PF,Gloria Estela La Riva,6
Stanislaus,102005,President,WI,Write-In,7
Stanislaus,102007,President,DEM,Hillary Clinton,129
Stanislaus,102007,President,REP/AI,Donald J. Trump,80
Stanislaus,102007,President,LIB,Gary Johnson,10
Stanislaus,102007,President,GRN,Jill Stein,6
Stanislaus,102007,President,PF,Gloria Estela La Riva,0
Stanislaus,102007,President,WI,Write-In,6
Stanislaus,103001,President,DEM,Hillary Clinton,676
Stanislaus,103001,President,REP/AI,Donald J. Trump,357
Stanislaus,103001,President,LIB,Gary Johnson,25
Stanislaus,103001,President,GRN,Jill Stein,18
Stanislaus,103001,President,PF,Gloria Estela La Riva,2
Stanislaus,103001,President,WI,Write-In,26
Stanislaus,103002,President,DEM,Hillary Clinton,789
Stanislaus,103002,President,REP/AI,Donald J. Trump,493
Stanislaus,103002,President,LIB,Gary Johnson,48
Stanislaus,103002,President,GRN,Jill Stein,27
Stanislaus,103002,President,PF,Gloria Estela La Riva,8
Stanislaus,103002,President,WI,Write-In,30
Stanislaus,103003,President,DEM,Hillary Clinton,525
Stanislaus,103003,President,REP/AI,Donald J. Trump,421
Stanislaus,103003,President,LIB,Gary Johnson,37
Stanislaus,103003,President,GRN,Jill Stein,19
Stanislaus,103003,President,PF,Gloria Estela La Riva,5
Stanislaus,103003,President,WI,Write-In,15
Stanislaus,103005,President,DEM,Hillary Clinton,744
Stanislaus,103005,President,REP/AI,Donald J. Trump,362
Stanislaus,103005,President,LIB,Gary Johnson,36
Stanislaus,103005,President,GRN,Jill Stein,21
Stanislaus,103005,President,PF,Gloria Estela La Riva,10
Stanislaus,103005,President,WI,Write-In,29
Stanislaus,103006,President,DEM,Hillary Clinton,543
Stanislaus,103006,President,REP/AI,Donald J. Trump,362
Stanislaus,103006,President,LIB,Gary Johnson,33
Stanislaus,103006,President,GRN,Jill Stein,27
Stanislaus,103006,President,PF,Gloria Estela La Riva,6
Stanislaus,103006,President,WI,Write-In,25
Stanislaus,103007,President,DEM,Hillary Clinton,581
Stanislaus,103007,President,REP/AI,Donald J. Trump,537
Stanislaus,103007,President,LIB,Gary Johnson,49
Stanislaus,103007,President,GRN,Jill Stein,16
Stanislaus,103007,President,PF,Gloria Estela La Riva,8
Stanislaus,103007,President,WI,Write-In,28
Stanislaus,103009,President,DEM,Hillary Clinton,709
Stanislaus,103009,President,REP/AI,Donald J. Trump,496
Stanislaus,103009,President,LIB,Gary Johnson,30
Stanislaus,103009,President,GRN,Jill Stein,25
Stanislaus,103009,President,PF,Gloria Estela La Riva,12
Stanislaus,103009,President,WI,Write-In,31
Stanislaus,103010,President,DEM,Hillary Clinton,562
Stanislaus,103010,President,REP/AI,Donald J. Trump,445
Stanislaus,103010,President,LIB,Gary Johnson,33
Stanislaus,103010,President,GRN,Jill Stein,20
Stanislaus,103010,President,PF,Gloria Estela La Riva,7
Stanislaus,103010,President,WI,Write-In,27
Stanislaus,103014,President,DEM,Hillary Clinton,549
Stanislaus,103014,President,REP/AI,Donald J. Trump,357
Stanislaus,103014,President,LIB,Gary Johnson,38
Stanislaus,103014,President,GRN,Jill Stein,24
Stanislaus,103014,President,PF,Gloria Estela La Riva,8
Stanislaus,103014,President,WI,Write-In,17
Stanislaus,103018,President,DEM,Hillary Clinton,880
Stanislaus,103018,President,REP/AI,Donald J. Trump,298
Stanislaus,103018,President,LIB,Gary Johnson,32
Stanislaus,103018,President,GRN,Jill Stein,18
Stanislaus,103018,President,PF,Gloria Estela La Riva,15
Stanislaus,103018,President,WI,Write-In,16
Stanislaus,103026,President,DEM,Hillary Clinton,952
Stanislaus,103026,President,REP/AI,Donald J. Trump,331
Stanislaus,103026,President,LIB,Gary Johnson,37
Stanislaus,103026,President,GRN,Jill Stein,31
Stanislaus,103026,President,PF,Gloria Estela La Riva,6
Stanislaus,103026,President,WI,Write-In,19
Stanislaus,104001,President,DEM,Hillary Clinton,114
Stanislaus,104001,President,REP/AI,Donald J. Trump,285
Stanislaus,104001,President,LIB,Gary Johnson,21
Stanislaus,104001,President,GRN,Jill Stein,4
Stanislaus,104001,President,PF,Gloria Estela La Riva,1
Stanislaus,104001,President,WI,Write-In,12
Stanislaus,104004,President,DEM,Hillary Clinton,80
Stanislaus,104004,President,REP/AI,Donald J. Trump,131
Stanislaus,104004,President,LIB,Gary Johnson,5
Stanislaus,104004,President,GRN,Jill Stein,3
Stanislaus,104004,President,PF,Gloria Estela La Riva,3
Stanislaus,104004,President,WI,Write-In,4
Stanislaus,105002,President,DEM,Hillary Clinton,162
Stanislaus,105002,President,REP/AI,Donald J. Trump,439
Stanislaus,105002,President,LIB,Gary Johnson,21
Stanislaus,105002,President,GRN,Jill Stein,9
Stanislaus,105002,President,PF,Gloria Estela La Riva,4
Stanislaus,105002,President,WI,Write-In,22
Stanislaus,105003,President,DEM,Hillary Clinton,163
Stanislaus,105003,President,REP/AI,Donald J. Trump,445
Stanislaus,105003,President,LIB,Gary Johnson,20
Stanislaus,105003,President,GRN,Jill Stein,6
Stanislaus,105003,President,PF,Gloria Estela La Riva,1
Stanislaus,105003,President,WI,Write-In,14
Stanislaus,106001,President,DEM,Hillary Clinton,127
Stanislaus,106001,President,REP/AI,Donald J. Trump,186
Stanislaus,106001,President,LIB,Gary Johnson,9
Stanislaus,106001,President,GRN,Jill Stein,1
Stanislaus,106001,President,PF,Gloria Estela La Riva,2
Stanislaus,106001,President,WI,Write-In,3
Stanislaus,106003,President,DEM,Hillary Clinton,168
Stanislaus,106003,President,REP/AI,Donald J. Trump,34
Stanislaus,106003,President,LIB,Gary Johnson,5
Stanislaus,106003,President,GRN,Jill Stein,10
Stanislaus,106003,President,PF,Gloria Estela La Riva,3
Stanislaus,106003,President,WI,Write-In,3
Stanislaus,106013,President,DEM,Hillary Clinton,83
Stanislaus,106013,President,REP/AI,Donald J. Trump,154
Stanislaus,106013,President,LIB,Gary Johnson,10
Stanislaus,106013,President,GRN,Jill Stein,3
Stanislaus,106013,President,PF,Gloria Estela La Riva,4
Stanislaus,106013,President,WI,Write-In,4
Stanislaus,107005,President,DEM,Hillary Clinton,348
Stanislaus,107005,President,REP/AI,Donald J. Trump,781
Stanislaus,107005,President,LIB,Gary Johnson,32
Stanislaus,107005,President,GRN,Jill Stein,9
Stanislaus,107005,President,PF,Gloria Estela La Riva,3
Stanislaus,107005,President,WI,Write-In,29
Stanislaus,107007,President,DEM,Hillary Clinton,157
Stanislaus,107007,President,REP/AI,Donald J. Trump,130
Stanislaus,107007,President,LIB,Gary Johnson,12
Stanislaus,107007,President,GRN,Jill Stein,5
Stanislaus,107007,President,PF,Gloria Estela La Riva,7
Stanislaus,107007,President,WI,Write-In,2
Stanislaus,108002,President,DEM,Hillary Clinton,212
Stanislaus,108002,President,REP/AI,Donald J. Trump,213
Stanislaus,108002,President,LIB,Gary Johnson,15
Stanislaus,108002,President,GRN,Jill Stein,7
Stanislaus,108002,President,PF,Gloria Estela La Riva,0
Stanislaus,108002,President,WI,Write-In,8
Stanislaus,109001,President,DEM,Hillary Clinton,249
Stanislaus,109001,President,REP/AI,Donald J. Trump,459
Stanislaus,109001,President,LIB,Gary Johnson,31
Stanislaus,109001,President,GRN,Jill Stein,10
Stanislaus,109001,President,PF,Gloria Estela La Riva,1
Stanislaus,109001,President,WI,Write-In,19
Stanislaus,109003,President,DEM,Hillary Clinton,242
Stanislaus,109003,President,REP/AI,Donald J. Trump,156
Stanislaus,109003,President,LIB,Gary Johnson,7
Stanislaus,109003,President,GRN,Jill Stein,5
Stanislaus,109003,President,PF,Gloria Estela La Riva,0
Stanislaus,109003,President,WI,Write-In,8
Stanislaus,110001,President,DEM,Hillary Clinton,320
Stanislaus,110001,President,REP/AI,Donald J. Trump,696
Stanislaus,110001,President,LIB,Gary Johnson,43
Stanislaus,110001,President,GRN,Jill Stein,6
Stanislaus,110001,President,PF,Gloria Estela La Riva,2
Stanislaus,110001,President,WI,Write-In,25
Stanislaus,110002,President,DEM,Hillary Clinton,384
Stanislaus,110002,President,REP/AI,Donald J. Trump,898
Stanislaus,110002,President,LIB,Gary Johnson,57
Stanislaus,110002,President,GRN,Jill Stein,11
Stanislaus,110002,President,PF,Gloria Estela La Riva,2
Stanislaus,110002,President,WI,Write-In,28
Stanislaus,110008,President,DEM,Hillary Clinton,176
Stanislaus,110008,President,REP/AI,Donald J. Trump,295
Stanislaus,110008,President,LIB,Gary Johnson,23
Stanislaus,110008,President,GRN,Jill Stein,4
Stanislaus,110008,President,PF,Gloria Estela La Riva,3
Stanislaus,110008,President,WI,Write-In,13
Stanislaus,111003,President,DEM,Hillary Clinton,534
Stanislaus,111003,President,REP/AI,Donald J. Trump,417
Stanislaus,111003,President,LIB,Gary Johnson,30
Stanislaus,111003,President,GRN,Jill Stein,19
Stanislaus,111003,President,PF,Gloria Estela La Riva,7
Stanislaus,111003,President,WI,Write-In,14
Stanislaus,111005,President,DEM,Hillary Clinton,210
Stanislaus,111005,President,REP/AI,Donald J. Trump,433
Stanislaus,111005,President,LIB,Gary Johnson,17
Stanislaus,111005,President,GRN,Jill Stein,7
Stanislaus,111005,President,PF,Gloria Estela La Riva,1
Stanislaus,111005,President,WI,Write-In,18
Stanislaus,112001,President,DEM,Hillary Clinton,148
Stanislaus,112001,President,REP/AI,Donald J. Trump,606
Stanislaus,112001,President,LIB,Gary Johnson,35
Stanislaus,112001,President,GRN,Jill Stein,7
Stanislaus,112001,President,PF,Gloria Estela La Riva,1
Stanislaus,112001,President,WI,Write-In,9
Stanislaus,112002,President,DEM,Hillary Clinton,65
Stanislaus,112002,President,REP/AI,Donald J. Trump,234
Stanislaus,112002,President,LIB,Gary Johnson,13
Stanislaus,112002,President,GRN,Jill Stein,4
Stanislaus,112002,President,PF,Gloria Estela La Riva,1
Stanislaus,112002,President,WI,Write-In,11
Stanislaus,114001,President,DEM,Hillary Clinton,327
Stanislaus,114001,President,REP/AI,Donald J. Trump,664
Stanislaus,114001,President,LIB,Gary Johnson,39
Stanislaus,114001,President,GRN,Jill Stein,8
Stanislaus,114001,President,PF,Gloria Estela La Riva,1
Stanislaus,114001,President,WI,Write-In,27
Stanislaus,114003,President,DEM,Hillary Clinton,623
Stanislaus,114003,President,REP/AI,Donald J. Trump,871
Stanislaus,114003,President,LIB,Gary Johnson,52
Stanislaus,114003,President,GRN,Jill Stein,11
Stanislaus,114003,President,PF,Gloria Estela La Riva,10
Stanislaus,114003,President,WI,Write-In,35
Stanislaus,115001,President,DEM,Hillary Clinton,667
Stanislaus,115001,President,REP/AI,Donald J. Trump,1781
Stanislaus,115001,President,LIB,Gary Johnson,98
Stanislaus,115001,President,GRN,Jill Stein,15
Stanislaus,115001,President,PF,Gloria Estela La Riva,10
Stanislaus,115001,President,WI,Write-In,70
Stanislaus,115003,President,DEM,Hillary Clinton,236
Stanislaus,115003,President,REP/AI,Donald J. Trump,600
Stanislaus,115003,President,LIB,Gary Johnson,22
Stanislaus,115003,President,GRN,Jill Stein,8
Stanislaus,115003,President,PF,Gloria Estela La Riva,3
Stanislaus,115003,President,WI,Write-In,29
Stanislaus,117001,President,DEM,Hillary Clinton,459
Stanislaus,117001,President,REP/AI,Donald J. Trump,318
Stanislaus,117001,President,LIB,Gary Johnson,56
Stanislaus,117001,President,GRN,Jill Stein,16
Stanislaus,117001,President,PF,Gloria Estela La Riva,5
Stanislaus,117001,President,WI,Write-In,24
Stanislaus,117002,President,DEM,Hillary Clinton,632
Stanislaus,117002,President,REP/AI,Donald J. Trump,730
Stanislaus,117002,President,LIB,Gary Johnson,67
Stanislaus,117002,President,GRN,Jill Stein,18
Stanislaus,117002,President,PF,Gloria Estela La Riva,9
Stanislaus,117002,President,WI,Write-In,43
Stanislaus,117003,President,DEM,Hillary Clinton,759
Stanislaus,117003,President,REP/AI,Donald J. Trump,168
Stanislaus,117003,President,LIB,Gary Johnson,26
Stanislaus,117003,President,GRN,Jill Stein,20
Stanislaus,117003,President,PF,Gloria Estela La Riva,9
Stanislaus,117003,President,WI,Write-In,19
Stanislaus,117004,President,DEM,Hillary Clinton,921
Stanislaus,117004,President,REP/AI,Donald J. Trump,127
Stanislaus,117004,President,LIB,Gary Johnson,31
Stanislaus,117004,President,GRN,Jill Stein,22
Stanislaus,117004,President,PF,Gloria Estela La Riva,14
Stanislaus,117004,President,WI,Write-In,18
Stanislaus,117005,President,DEM,Hillary Clinton,412
Stanislaus,117005,President,REP/AI,Donald J. Trump,105
Stanislaus,117005,President,LIB,Gary Johnson,15
Stanislaus,117005,President,GRN,Jill Stein,13
Stanislaus,117005,President,PF,Gloria Estela La Riva,4
Stanislaus,117005,President,WI,Write-In,11
Stanislaus,117006,President,DEM,Hillary Clinton,349
Stanislaus,117006,President,REP/AI,Donald J. Trump,56
Stanislaus,117006,President,LIB,Gary Johnson,8
Stanislaus,117006,President,GRN,Jill Stein,12
Stanislaus,117006,President,PF,Gloria Estela La Riva,16
Stanislaus,117006,President,WI,Write-In,1
Stanislaus,117008,President,DEM,Hillary Clinton,924
Stanislaus,117008,President,REP/AI,Donald J. Trump,409
Stanislaus,117008,President,LIB,Gary Johnson,38
Stanislaus,117008,President,GRN,Jill Stein,17
Stanislaus,117008,President,PF,Gloria Estela La Riva,9
Stanislaus,117008,President,WI,Write-In,25
Stanislaus,117009,President,DEM,Hillary Clinton,807
Stanislaus,117009,President,REP/AI,Donald J. Trump,653
