county,precinct,race,party,candidate,votes
Glenn,30042,President,REP/AI,Donald J. Trump,167
Glenn,30042,President,LIB,Gary Johnson,11
Glenn,30042,President,GRN,Jill Stein,0
Glenn,30042,President,PF,Gloria Estela La Riva,0
Glenn,30042,President,WI,Write-In,0
Glenn,30070,President,DEM,Hillary Clinton,36
Glenn,30070,President,REP/AI,Donald J. Trump,140
Glenn,30070,President,LIB,Gary Johnson,9
Glenn,30070,President,GRN,Jill Stein,2
Glenn,30070,President,PF,Gloria Estela La Riva,0
Glenn,30070,President,WI,Write-In,2
Glenn,30072,President,DEM,Hillary Clinton,14
Glenn,30072,President,REP/AI,Donald J. Trump,60
Glenn,30072,President,LIB,Gary Johnson,3
Glenn,30072,President,GRN,Jill Stein,1
Glenn,30072,President,PF,Gloria Estela La Riva,0
Glenn,30072,President,WI,Write-In,1
Glenn,30081,President,DEM,Hillary Clinton,41
Glenn,30081,President,REP/AI,Donald J. Trump,128
Glenn,30081,President,LIB,Gary Johnson,6
Glenn,30081,President,GRN,Jill Stein,2
Glenn,30081,President,PF,Gloria Estela La Riva,1
Glenn,30081,President,WI,Write-In,1
Glenn,30082,President,DEM,Hillary Clinton,17
Glenn,30082,President,REP/AI,Donald J. Trump,58
Glenn,30082,President,LIB,Gary Johnson,3
Glenn,30082,President,GRN,Jill Stein,0
Glenn,30082,President,PF,Gloria Estela La Riva,0
Glenn,30082,President,WI,Write-In,1
Glenn,30120,President,DEM,Hillary Clinton,25
Glenn,30120,President,REP/AI,Donald J. Trump,177
Glenn,30120,President,LIB,Gary Johnson,4
Glenn,30120,President,GRN,Jill Stein,0
Glenn,30120,President,PF,Gloria Estela La Riva,1
Glenn,30120,President,WI,Write-In,1
Glenn,31070,President,DEM,Hillary Clinton,74
Glenn,31070,President,REP/AI,Donald J. Trump,77
Glenn,31070,President,LIB,Gary Johnson,6
Glenn,31070,President,GRN,Jill Stein,1
Glenn,31070,President,PF,Gloria Estela La Riva,0
Glenn,31070,President,WI,Write-In,0
Glenn,4,President,DEM,Hillary Clinton,256
Glenn,4,President,REP/AI,Donald J. Trump,345
Glenn,4,President,LIB,Gary Johnson,23
Glenn,4,President,GRN,Jill Stein,9
Glenn,4,President,PF,Gloria Estela La Riva,2
Glenn,4,President,WI,Write-In,3
Glenn,5,President,DEM,Hillary Clinton,257
Glenn,5,President,REP/AI,Donald J. Trump,334
Glenn,5,President,LIB,Gary Johnson,27
Glenn,5,President,GRN,Jill Stein,10
Glenn,5,President,PF,Gloria Estela La Riva,3
Glenn,5,President,WI,Write-In,6
Glenn,50010,President,DEM,Hillary Clinton,28
Glenn,50010,President,REP/AI,Donald J. Trump,40
Glenn,50010,President,LIB,Gary Johnson,1
Glenn,50010,President,GRN,Jill Stein,1
Glenn,50010,President,PF,Gloria Estela La Riva,0
Glenn,50010,President,WI,Write-In,0
Glenn,50022,President,DEM,Hillary Clinton,25
Glenn,50022,President,REP/AI,Donald J. Trump,123
Glenn,50022,President,LIB,Gary Johnson,6
Glenn,50022,President,GRN,Jill Stein,3
Glenn,50022,President,PF,Gloria Estela La Riva,1
Glenn,50022,President,WI,Write-In,2
Glenn,50030,President,DEM,Hillary Clinton,27
Glenn,50030,President,REP/AI,Donald J. Trump,102
Glenn,50030,President,LIB,Gary Johnson,5
Glenn,50030,President,GRN,Jill Stein,2
Glenn,50030,President,PF,Gloria Estela La Riva,0
Glenn,50030,President,WI,Write-In,1
Glenn,50052,President,DEM,Hillary Clinton,21
Glenn,50052,President,REP/AI,Donald J. Trump,108
Glenn,50052,President,LIB,Gary Johnson,5
Glenn,50052,President,GRN,Jill Stein,1
Glenn,50052,President,PF,Gloria Estela La Riva,0
Glenn,50052,President,WI,Write-In,0
Glenn,50061,President,DEM,Hillary Clinton,55
Glenn,50061,President,REP/AI,Donald J. Trump,207
Glenn,50061,President,LIB,Gary Johnson,7
Glenn,50061,President,GRN,Jill Stein,0
Glenn,50061,President,PF,Gloria Estela La Riva,2
Glenn,50061,President,WI,Write-In,1
Glenn,50081,President,DEM,Hillary Clinton,6
Glenn,50081,President,REP/AI,Donald J. Trump,18
Glenn,50081,President,LIB,Gary Johnson,1
Glenn,50081,President,GRN,Jill Stein,0
Glenn,50081,President,PF,Gloria Estela La Riva,0
Glenn,50081,President,WI,Write-In,0
Glenn,50082,President,DEM,Hillary Clinton,22
Glenn,50082,President,REP/AI,Donald J. Trump,143
Glenn,50082,President,LIB,Gary Johnson,7
Glenn,50082,President,GRN,Jill Stein,0
Glenn,50082,President,PF,Gloria Estela La Riva,2
Glenn,50082,President,WI,Write-In,1
Glenn,50083,President,DEM,Hillary Clinton,25
Glenn,50083,President,REP/AI,Donald J. Trump,73
Glenn,50083,President,LIB,Gary Johnson,8
Glenn,50083,President,GRN,Jill Stein,0
Glenn,50083,President,PF,Gloria Estela La Riva,0
Glenn,50083,President,WI,Write-In,0
Glenn,50084,President,DEM,Hillary Clinton,40
Glenn,50084,President,REP/AI,Donald J. Trump,78
Glenn,50084,President,LIB,Gary Johnson,5
Glenn,50084,President,GRN,Jill Stein,2
Glenn,50084,President,PF,Gloria Estela La Riva,1
Glenn,50084,President,WI,Write-In,0
Glenn,50085,President,DEM,Hillary Clinton,5
Glenn,50085,President,REP/AI,Donald J. Trump,21
Glenn,50085,President,LIB,Gary Johnson,2
Glenn,50085,President,GRN,Jill Stein,0
Glenn,50085,President,PF,Gloria Estela La Riva,0
Glenn,50085,President,WI,Write-In,0
Glenn,6,President,DEM,Hillary Clinton,125
Glenn,6,President,REP/AI,Donald J. Trump,400
Glenn,6,President,LIB,Gary Johnson,21
Glenn,6,President,GRN,Jill Stein,3
Glenn,6,President,PF,Gloria Estela La Riva,4
Glenn,6,President,WI,Write-In,10
Glenn,7,President,DEM,Hillary Clinton,184
Glenn,7,President,REP/AI,Donald J. Trump,374
Glenn,7,President,LIB,Gary Johnson,29
Glenn,7,President,GRN,Jill Stein,4
Glenn,7,President,PF,Gloria Estela La Riva,0
Glenn,7,President,WI,Write-In,9
Glenn,8,President,DEM,Hillary Clinton,215
Glenn,8,President,REP/AI,Donald J. Trump,334
Glenn,8,President,LIB,Gary Johnson,22
Glenn,8,President,GRN,Jill Stein,10
Glenn,8,President,PF,Gloria Estela La Riva,4
Glenn,8,President,WI,Write-In,11
Glenn,9,President,DEM,Hillary Clinton,177
Glenn,9,President,REP/AI,Donald J. Trump,325
Glenn,9,President,LIB,Gary Johnson,20
Glenn,9,President,GRN,Jill Stein,5
Glenn,9,President,PF,Gloria Estela La Riva,6
Glenn,9,President,WI,Write-In,8
Glenn,1,Proposition 51,N/A,Yes,279
Glenn,1,Proposition 51,N/A,No,427
Glenn,10,Proposition 51,N/A,Yes,331
Glenn,10,Proposition 51,N/A,No,173
Glenn,10031,Proposition 51,N/A,Yes,56
Glenn,10031,Proposition 51,N/A,No,34
Glenn,10050,Proposition 51,N/A,Yes,29
Glenn,10050,Proposition 51,N/A,No,21
Glenn,10060,Proposition 51,N/A,Yes,44
Glenn,10060,Proposition 51,N/A,No,47
Glenn,12150,Proposition 51,N/A,Yes,135
Glenn,12150,Proposition 51,N/A,No,93
Glenn,2,Proposition 51,N/A,Yes,301
Glenn,2,Proposition 51,N/A,No,458
Glenn,3,Proposition 51,N/A,Yes,294
Glenn,3,Proposition 51,N/A,No,293
Glenn,30011,Proposition 51,N/A,Yes,41
Glenn,30011,Proposition 51,N/A,No,99
Glenn,30014,Proposition 51,N/A,Yes,21
Glenn,30014,Proposition 51,N/A,No,55
Glenn,30020,Proposition 51,N/A,Yes,86
Glenn,30020,Proposition 51,N/A,No,164
Glenn,30042,Proposition 51,N/A,Yes,80
Glenn,30042,Proposition 51,N/A,No,141
Glenn,30070,Proposition 51,N/A,Yes,64
Glenn,30070,Proposition 51,N/A,No,127
Glenn,30072,Proposition 51,N/A,Yes,19
Glenn,30072,Proposition 51,N/A,No,56
Glenn,30081,Proposition 51,N/A,Yes,72
Glenn,30081,Proposition 51,N/A,No,106
Glenn,30082,Proposition 51,N/A,Yes,23
Glenn,30082,Proposition 51,N/A,No,56
Glenn,30120,Proposition 51,N/A,Yes,54
Glenn,30120,Proposition 51,N/A,No,151
Glenn,31070,Proposition 51,N/A,Yes,76
Glenn,31070,Proposition 51,N/A,No,83
Glenn,4,Proposition 51,N/A,Yes,293
Glenn,4,Proposition 51,N/A,No,339
Glenn,5,Proposition 51,N/A,Yes,301
Glenn,5,Proposition 51,N/A,No,306
Glenn,50010,Proposition 51,N/A,Yes,30
Glenn,50010,Proposition 51,N/A,No,33
Glenn,50022,Proposition 51,N/A,Yes,37
Glenn,50022,Proposition 51,N/A,No,122
Glenn,50030,Proposition 51,N/A,Yes,41
Glenn,50030,Proposition 51,N/A,No,85
Glenn,50052,Proposition 51,N/A,Yes,47
Glenn,50052,Proposition 51,N/A,No,83
Glenn,50061,Proposition 51,N/A,Yes,102
Glenn,50061,Proposition 51,N/A,No,165
Glenn,50081,Proposition 51,N/A,Yes,9
Glenn,50081,Proposition 51,N/A,No,16
Glenn,50082,Proposition 51,N/A,Yes,60
Glenn,50082,Proposition 51,N/A,No,112
Glenn,50083,Proposition 51,N/A,Yes,22
Glenn,50083,Proposition 51,N/A,No,85
Glenn,50084,Proposition 51,N/A,Yes,61
Glenn,50084,Proposition 51,N/A,No,67
Glenn,50085,Proposition 51,N/A,Yes,4
Glenn,50085,Proposition 51,N/A,No,22
Glenn,6,Proposition 51,N/A,Yes,203
Glenn,6,Proposition 51,N/A,No,362
Glenn,7,Proposition 51,N/A,Yes,266
Glenn,7,Proposition 51,N/A,No,333
Glenn,8,Proposition 51,N/A,Yes,288
Glenn,8,Proposition 51,N/A,No,298
Glenn,9,Proposition 51,N/A,Yes,237
Glenn,9,Proposition 51,N/A,No,303
Glenn,1,Proposition 52,N/A,Yes,393
Glenn,1,Proposition 52,N/A,No,305
Glenn,10,Proposition 52,N/A,Yes,368
Glenn,10,Proposition 52,N/A,No,135
Glenn,10031,Proposition 52,N/A,Yes,54
Glenn,10031,Proposition 52,N/A,No,33
Glenn,10050,Proposition 52,N/A,Yes,31
Glenn,10050,Proposition 52,N/A,No,18
Glenn,10060,Proposition 52,N/A,Yes,62
Glenn,10060,Proposition 52,N/A,No,29
Glenn,12150,Proposition 52,N/A,Yes,136
Glenn,12150,Proposition 52,N/A,No,89
Glenn,2,Proposition 52,N/A,Yes,398
Glenn,2,Proposition 52,N/A,No,352
Glenn,3,Proposition 52,N/A,Yes,357
Glenn,3,Proposition 52,N/A,No,237
Glenn,30011,Proposition 52,N/A,Yes,62
Glenn,30011,Proposition 52,N/A,No,77
Glenn,30014,Proposition 52,N/A,Yes,33
Glenn,30014,Proposition 52,N/A,No,42
Glenn,30020,Proposition 52,N/A,Yes,114
Glenn,30020,Proposition 52,N/A,No,130
Glenn,30042,Proposition 52,N/A,Yes,108
Glenn,30042,Proposition 52,N/A,No,106
Glenn,30070,Proposition 52,N/A,Yes,81
Glenn,30070,Proposition 52,N/A,No,108
Glenn,30072,Proposition 52,N/A,Yes,39
Glenn,30072,Proposition 52,N/A,No,32
Glenn,30081,Proposition 52,N/A,Yes,93
Glenn,30081,Proposition 52,N/A,No,79
Glenn,30082,Proposition 52,N/A,Yes,38
Glenn,30082,Proposition 52,N/A,No,42
Glenn,30120,Proposition 52,N/A,Yes,80
Glenn,30120,Proposition 52,N/A,No,121
Glenn,31070,Proposition 52,N/A,Yes,96
Glenn,31070,Proposition 52,N/A,No,59
Glenn,4,Proposition 52,N/A,Yes,357
Glenn,4,Proposition 52,N/A,No,277
Glenn,5,Proposition 52,N/A,Yes,409
Glenn,5,Proposition 52,N/A,No,200
Glenn,50010,Proposition 52,N/A,Yes,41
Glenn,50010,Proposition 52,N/A,No,23
Glenn,50022,Proposition 52,N/A,Yes,73
Glenn,50022,Proposition 52,N/A,No,82
Glenn,50030,Proposition 52,N/A,Yes,68
Glenn,50030,Proposition 52,N/A,No,64
Glenn,50052,Proposition 52,N/A,Yes,58
Glenn,50052,Proposition 52,N/A,No,68
Glenn,50061,Proposition 52,N/A,Yes,133
Glenn,50061,Proposition 52,N/A,No,132
Glenn,50081,Proposition 52,N/A,Yes,11
Glenn,50081,Proposition 52,N/A,No,13
Glenn,50082,Proposition 52,N/A,Yes,74
Glenn,50082,Proposition 52,N/A,No,87
Glenn,50083,Proposition 52,N/A,Yes,59
Glenn,50083,Proposition 52,N/A,No,44
Glenn,50084,Proposition 52,N/A,Yes,93
Glenn,50084,Proposition 52,N/A,No,34
Glenn,50085,Proposition 52,N/A,Yes,10
Glenn,50085,Proposition 52,N/A,No,15
Glenn,6,Proposition 52,N/A,Yes,292
Glenn,6,Proposition 52,N/A,No,265
Glenn,7,Proposition 52,N/A,Yes,332
Glenn,7,Proposition 52,N/A,No,262
Glenn,8,Proposition 52,N/A,Yes,350
Glenn,8,Proposition 52,N/A,No,224
Glenn,9,Proposition 52,N/A,Yes,316
Glenn,9,Proposition 52,N/A,No,209
Glenn,1,Proposition 53,N/A,Yes,376
Glenn,1,Proposition 53,N/A,No,311
Glenn,10,Proposition 53,N/A,Yes,254
Glenn,10,Proposition 53,N/A,No,245
Glenn,10031,Proposition 53,N/A,Yes,53
Glenn,10031,Proposition 53,N/A,No,30
Glenn,10050,Proposition 53,N/A,Yes,35
Glenn,10050,Proposition 53,N/A,No,14
Glenn,10060,Proposition 53,N/A,Yes,54
Glenn,10060,Proposition 53,N/A,No,36
Glenn,12150,Proposition 53,N/A,Yes,140
Glenn,12150,Proposition 53,N/A,No,86
Glenn,2,Proposition 53,N/A,Yes,398
Glenn,2,Proposition 53,N/A,No,349
Glenn,3,Proposition 53,N/A,Yes,306
Glenn,3,Proposition 53,N/A,No,281
Glenn,30011,Proposition 53,N/A,Yes,77
Glenn,30011,Proposition 53,N/A,No,60
Glenn,30014,Proposition 53,N/A,Yes,40
Glenn,30014,Proposition 53,N/A,No,35
Glenn,30020,Proposition 53,N/A,Yes,147
Glenn,30020,Proposition 53,N/A,No,95
Glenn,30042,Proposition 53,N/A,Yes,125
Glenn,30042,Proposition 53,N/A,No,94
Glenn,30070,Proposition 53,N/A,Yes,111
Glenn,30070,Proposition 53,N/A,No,78
Glenn,30072,Proposition 53,N/A,Yes,31
Glenn,30072,Proposition 53,N/A,No,43
Glenn,30081,Proposition 53,N/A,Yes,104
Glenn,30081,Proposition 53,N/A,No,72
Glenn,30082,Proposition 53,N/A,Yes,39
Glenn,30082,Proposition 53,N/A,No,41
Glenn,30120,Proposition 53,N/A,Yes,105
Glenn,30120,Proposition 53,N/A,No,91
Glenn,31070,Proposition 53,N/A,Yes,83
Glenn,31070,Proposition 53,N/A,No,69
Glenn,4,Proposition 53,N/A,Yes,353
Glenn,4,Proposition 53,N/A,No,271
Glenn,5,Proposition 53,N/A,Yes,315
Glenn,5,Proposition 53,N/A,No,287
Glenn,50010,Proposition 53,N/A,Yes,47
Glenn,50010,Proposition 53,N/A,No,18
Glenn,50022,Proposition 53,N/A,Yes,92
Glenn,50022,Proposition 53,N/A,No,64
Glenn,50030,Proposition 53,N/A,Yes,91
Glenn,50030,Proposition 53,N/A,No,42
Glenn,50052,Proposition 53,N/A,Yes,62
Glenn,50052,Proposition 53,N/A,No,65
Glenn,50061,Proposition 53,N/A,Yes,155
Glenn,50061,Proposition 53,N/A,No,105
Glenn,50081,Proposition 53,N/A,Yes,15
Glenn,50081,Proposition 53,N/A,No,9
Glenn,50082,Proposition 53,N/A,Yes,87
Glenn,50082,Proposition 53,N/A,No,76
Glenn,50083,Proposition 53,N/A,Yes,56
Glenn,50083,Proposition 53,N/A,No,47
Glenn,50084,Proposition 53,N/A,Yes,74
Glenn,50084,Proposition 53,N/A,No,51
Glenn,50085,Proposition 53,N/A,Yes,11
Glenn,50085,Proposition 53,N/A,No,15
Glenn,6,Proposition 53,N/A,Yes,298
Glenn,6,Proposition 53,N/A,No,252
Glenn,7,Proposition 53,N/A,Yes,309
Glenn,7,Proposition 53,N/A,No,267
Glenn,8,Proposition 53,N/A,Yes,300
Glenn,8,Proposition 53,N/A,No,273
Glenn,9,Proposition 53,N/A,Yes,279
Glenn,9,Proposition 53,N/A,No,240
Glenn,1,Proposition 54,N/A,Yes,440
Glenn,1,Proposition 54,N/A,No,240
Glenn,10,Proposition 54,N/A,Yes,283
Glenn,10,Proposition 54,N/A,No,207
Glenn,10031,Proposition 54,N/A,Yes,49
Glenn,10031,Proposition 54,N/A,No,35
Glenn,10050,Proposition 54,N/A,Yes,28
Glenn,10050,Proposition 54,N/A,No,22
Glenn,10060,Proposition 54,N/A,Yes,53
Glenn,10060,Proposition 54,N/A,No,38
Glenn,12150,Proposition 54,N/A,Yes,134
Glenn,12150,Proposition 54,N/A,No,90
Glenn,2,Proposition 54,N/A,Yes,463
Glenn,2,Proposition 54,N/A,No,280
Glenn,3,Proposition 54,N/A,Yes,394
Glenn,3,Proposition 54,N/A,No,188
Glenn,30011,Proposition 54,N/A,Yes,98
Glenn,30011,Proposition 54,N/A,No,41
Glenn,30014,Proposition 54,N/A,Yes,44
Glenn,30014,Proposition 54,N/A,No,31
Glenn,30020,Proposition 54,N/A,Yes,153
Glenn,30020,Proposition 54,N/A,No,91
Glenn,30042,Proposition 54,N/A,Yes,112
Glenn,30042,Proposition 54,N/A,No,102
Glenn,30070,Proposition 54,N/A,Yes,130
Glenn,30070,Proposition 54,N/A,No,58
Glenn,30072,Proposition 54,N/A,Yes,57
Glenn,30072,Proposition 54,N/A,No,19
Glenn,30081,Proposition 54,N/A,Yes,122
Glenn,30081,Proposition 54,N/A,No,54
Glenn,30082,Proposition 54,N/A,Yes,53
Glenn,30082,Proposition 54,N/A,No,26
Glenn,30120,Proposition 54,N/A,Yes,126
Glenn,30120,Proposition 54,N/A,No,65
Glenn,31070,Proposition 54,N/A,Yes,100
Glenn,31070,Proposition 54,N/A,No,51
Glenn,4,Proposition 54,N/A,Yes,399
Glenn,4,Proposition 54,N/A,No,227
Glenn,5,Proposition 54,N/A,Yes,389
Glenn,5,Proposition 54,N/A,No,215
Glenn,50010,Proposition 54,N/A,Yes,47
Glenn,50010,Proposition 54,N/A,No,17
Glenn,50022,Proposition 54,N/A,Yes,108
Glenn,50022,Proposition 54,N/A,No,46
Glenn,50030,Proposition 54,N/A,Yes,98
Glenn,50030,Proposition 54,N/A,No,31
Glenn,50052,Proposition 54,N/A,Yes,79
Glenn,50052,Proposition 54,N/A,No,50
Glenn,50061,Proposition 54,N/A,Yes,161
Glenn,50061,Proposition 54,N/A,No,102
Glenn,50081,Proposition 54,N/A,Yes,15
Glenn,50081,Proposition 54,N/A,No,9
Glenn,50082,Proposition 54,N/A,Yes,114
Glenn,50082,Proposition 54,N/A,No,53
Glenn,50083,Proposition 54,N/A,Yes,70
Glenn,50083,Proposition 54,N/A,No,33
Glenn,50084,Proposition 54,N/A,Yes,96
Glenn,50084,Proposition 54,N/A,No,29
Glenn,50085,Proposition 54,N/A,Yes,23
Glenn,50085,Proposition 54,N/A,No,3
Glenn,6,Proposition 54,N/A,Yes,358
Glenn,6,Proposition 54,N/A,No,190
Glenn,7,Proposition 54,N/A,Yes,362
Glenn,7,Proposition 54,N/A,No,216
Glenn,8,Proposition 54,N/A,Yes,353
Glenn,8,Proposition 54,N/A,No,212
Glenn,9,Proposition 54,N/A,Yes,317
Glenn,9,Proposition 54,N/A,No,197
Glenn,1,Proposition 55,N/A,Yes,300
Glenn,1,Proposition 55,N/A,No,383
Glenn,10,Proposition 55,N/A,Yes,373
Glenn,10,Proposition 55,N/A,No,130
Glenn,10031,Proposition 55,N/A,Yes,51
Glenn,10031,Proposition 55,N/A,No,35
Glenn,10050,Proposition 55,N/A,Yes,30
Glenn,10050,Proposition 55,N/A,No,19
Glenn,10060,Proposition 55,N/A,Yes,58
Glenn,10060,Proposition 55,N/A,No,31
Glenn,12150,Proposition 55,N/A,Yes,157
Glenn,12150,Proposition 55,N/A,No,73
Glenn,2,Proposition 55,N/A,Yes,376
Glenn,2,Proposition 55,N/A,No,374
Glenn,3,Proposition 55,N/A,Yes,343
Glenn,3,Proposition 55,N/A,No,250
Glenn,30011,Proposition 55,N/A,Yes,55
Glenn,30011,Proposition 55,N/A,No,85
Glenn,30014,Proposition 55,N/A,Yes,34
Glenn,30014,Proposition 55,N/A,No,41
Glenn,30020,Proposition 55,N/A,Yes,85
Glenn,30020,Proposition 55,N/A,No,162
Glenn,30042,Proposition 55,N/A,Yes,84
Glenn,30042,Proposition 55,N/A,No,130
Glenn,30070,Proposition 55,N/A,Yes,81
Glenn,30070,Proposition 55,N/A,No,109
Glenn,30072,Proposition 55,N/A,Yes,29
Glenn,30072,Proposition 55,N/A,No,45
Glenn,30081,Proposition 55,N/A,Yes,76
Glenn,30081,Proposition 55,N/A,No,99
Glenn,30082,Proposition 55,N/A,Yes,26
Glenn,30082,Proposition 55,N/A,No,53
Glenn,30120,Proposition 55,N/A,Yes,59
Glenn,30120,Proposition 55,N/A,No,143
Glenn,31070,Proposition 55,N/A,Yes,93
Glenn,31070,Proposition 55,N/A,No,64
Glenn,4,Proposition 55,N/A,Yes,362
Glenn,4,Proposition 55,N/A,No,270
Glenn,5,Proposition 55,N/A,Yes,395
Glenn,5,Proposition 55,N/A,No,216
Glenn,50010,Proposition 55,N/A,Yes,32
Glenn,50010,Proposition 55,N/A,No,32
Glenn,50022,Proposition 55,N/A,Yes,43
Glenn,50022,Proposition 55,N/A,No,113
Glenn,50030,Proposition 55,N/A,Yes,48
Glenn,50030,Proposition 55,N/A,No,84
Glenn,50052,Proposition 55,N/A,Yes,53
Glenn,50052,Proposition 55,N/A,No,75
Glenn,50061,Proposition 55,N/A,Yes,121
Glenn,50061,Proposition 55,N/A,No,151
Glenn,50081,Proposition 55,N/A,Yes,11
Glenn,50081,Proposition 55,N/A,No,13
Glenn,50082,Proposition 55,N/A,Yes,52
Glenn,50082,Proposition 55,N/A,No,113
Glenn,50083,Proposition 55,N/A,Yes,34
Glenn,50083,Proposition 55,N/A,No,70
Glenn,50084,Proposition 55,N/A,Yes,67
Glenn,50084,Proposition 55,N/A,No,55
Glenn,50085,Proposition 55,N/A,Yes,10
Glenn,50085,Proposition 55,N/A,No,16
Glenn,6,Proposition 55,N/A,Yes,240
Glenn,6,Proposition 55,N/A,No,318
Glenn,7,Proposition 55,N/A,Yes,313
Glenn,7,Proposition 55,N/A,No,275
Glenn,8,Proposition 55,N/A,Yes,351
Glenn,8,Proposition 55,N/A,No,230
Glenn,9,Proposition 55,N/A,Yes,284
Glenn,9,Proposition 55,N/A,No,237
Glenn,1,Proposition 56,N/A,Yes,299
Glenn,1,Proposition 56,N/A,No,402
Glenn,10,Proposition 56,N/A,Yes,336
Glenn,10,Proposition 56,N/A,No,167
Glenn,10031,Proposition 56,N/A,Yes,49
Glenn,10031,Proposition 56,N/A,No,36
Glenn,10050,Proposition 56,N/A,Yes,21
Glenn,10050,Proposition 56,N/A,No,28
Glenn,10060,Proposition 56,N/A,Yes,45
Glenn,10060,Proposition 56,N/A,No,48
Glenn,12150,Proposition 56,N/A,Yes,137
Glenn,12150,Proposition 56,N/A,No,100
Glenn,2,Proposition 56,N/A,Yes,348
Glenn,2,Proposition 56,N/A,No,417
Glenn,3,Proposition 56,N/A,Yes,282
Glenn,3,Proposition 56,N/A,No,323
Glenn,30011,Proposition 56,N/A,Yes,55
Glenn,30011,Proposition 56,N/A,No,85
Glenn,30014,Proposition 56,N/A,Yes,18
Glenn,30014,Proposition 56,N/A,No,56
Glenn,30020,Proposition 56,N/A,Yes,102
Glenn,30020,Proposition 56,N/A,No,150
Glenn,30042,Proposition 56,N/A,Yes,85
Glenn,30042,Proposition 56,N/A,No,135
Glenn,30070,Proposition 56,N/A,Yes,70
Glenn,30070,Proposition 56,N/A,No,119
Glenn,30072,Proposition 56,N/A,Yes,32
Glenn,30072,Proposition 56,N/A,No,45
Glenn,30081,Proposition 56,N/A,Yes,73
Glenn,30081,Proposition 56,N/A,No,111
Glenn,30082,Proposition 56,N/A,Yes,40
Glenn,30082,Proposition 56,N/A,No,40
Glenn,30120,Proposition 56,N/A,Yes,79
Glenn,30120,Proposition 56,N/A,No,122
Glenn,31070,Proposition 56,N/A,Yes,72
Glenn,31070,Proposition 56,N/A,No,88
Glenn,4,Proposition 56,N/A,Yes,276
Glenn,4,Proposition 56,N/A,No,362
Glenn,5,Proposition 56,N/A,Yes,278
Glenn,5,Proposition 56,N/A,No,341
Glenn,50010,Proposition 56,N/A,Yes,33
Glenn,50010,Proposition 56,N/A,No,31
