county,precinct,race,party,candidate,votes
Mendocino,300007,President,REP/AI,Donald J. Trump,174
Mendocino,300007,President,LIB,Gary Johnson,18
Mendocino,300007,President,GRN,Jill Stein,38
Mendocino,300007,President,PF,Gloria Estela La Riva,3
Mendocino,300007,President,WI,Write-In,29
Mendocino,300008,President,DEM,Hillary Clinton,350
Mendocino,300008,President,REP/AI,Donald J. Trump,149
Mendocino,300008,President,LIB,Gary Johnson,12
Mendocino,300008,President,GRN,Jill Stein,56
Mendocino,300008,President,PF,Gloria Estela La Riva,2
Mendocino,300008,President,WI,Write-In,34
Mendocino,400001,President,DEM,Hillary Clinton,378
Mendocino,400001,President,REP/AI,Donald J. Trump,160
Mendocino,400001,President,LIB,Gary Johnson,18
Mendocino,400001,President,GRN,Jill Stein,20
Mendocino,400001,President,PF,Gloria Estela La Riva,3
Mendocino,400001,President,WI,Write-In,19
Mendocino,400002,President,DEM,Hillary Clinton,197
Mendocino,400002,President,REP/AI,Donald J. Trump,99
Mendocino,400002,President,LIB,Gary Johnson,14
Mendocino,400002,President,GRN,Jill Stein,21
Mendocino,400002,President,PF,Gloria Estela La Riva,3
Mendocino,400002,President,WI,Write-In,13
Mendocino,400003,President,DEM,Hillary Clinton,147
Mendocino,400003,President,REP/AI,Donald J. Trump,58
Mendocino,400003,President,LIB,Gary Johnson,9
Mendocino,400003,President,GRN,Jill Stein,7
Mendocino,400003,President,PF,Gloria Estela La Riva,1
Mendocino,400003,President,WI,Write-In,5
Mendocino,400004,President,DEM,Hillary Clinton,454
Mendocino,400004,President,REP/AI,Donald J. Trump,197
Mendocino,400004,President,LIB,Gary Johnson,23
Mendocino,400004,President,GRN,Jill Stein,20
Mendocino,400004,President,PF,Gloria Estela La Riva,0
Mendocino,400004,President,WI,Write-In,35
Mendocino,400005,President,DEM,Hillary Clinton,488
Mendocino,400005,President,REP/AI,Donald J. Trump,165
Mendocino,400005,President,LIB,Gary Johnson,34
Mendocino,400005,President,GRN,Jill Stein,41
Mendocino,400005,President,PF,Gloria Estela La Riva,1
Mendocino,400005,President,WI,Write-In,23
Mendocino,400006,President,DEM,Hillary Clinton,253
Mendocino,400006,President,REP/AI,Donald J. Trump,58
Mendocino,400006,President,LIB,Gary Johnson,12
Mendocino,400006,President,GRN,Jill Stein,18
Mendocino,400006,President,PF,Gloria Estela La Riva,4
Mendocino,400006,President,WI,Write-In,12
Mendocino,400007,President,DEM,Hillary Clinton,184
Mendocino,400007,President,REP/AI,Donald J. Trump,29
Mendocino,400007,President,LIB,Gary Johnson,5
Mendocino,400007,President,GRN,Jill Stein,20
Mendocino,400007,President,PF,Gloria Estela La Riva,3
Mendocino,400007,President,WI,Write-In,4
Mendocino,500001,President,DEM,Hillary Clinton,127
Mendocino,500001,President,REP/AI,Donald J. Trump,40
Mendocino,500001,President,LIB,Gary Johnson,13
Mendocino,500001,President,GRN,Jill Stein,14
Mendocino,500001,President,PF,Gloria Estela La Riva,0
Mendocino,500001,President,WI,Write-In,6
Mendocino,500002,President,DEM,Hillary Clinton,314
Mendocino,500002,President,REP/AI,Donald J. Trump,55
Mendocino,500002,President,LIB,Gary Johnson,3
Mendocino,500002,President,GRN,Jill Stein,41
Mendocino,500002,President,PF,Gloria Estela La Riva,3
Mendocino,500002,President,WI,Write-In,8
Mendocino,500003,President,DEM,Hillary Clinton,157
Mendocino,500003,President,REP/AI,Donald J. Trump,47
Mendocino,500003,President,LIB,Gary Johnson,10
Mendocino,500003,President,GRN,Jill Stein,35
Mendocino,500003,President,PF,Gloria Estela La Riva,1
Mendocino,500003,President,WI,Write-In,9
Mendocino,500004,President,DEM,Hillary Clinton,429
Mendocino,500004,President,REP/AI,Donald J. Trump,62
Mendocino,500004,President,LIB,Gary Johnson,9
Mendocino,500004,President,GRN,Jill Stein,46
Mendocino,500004,President,PF,Gloria Estela La Riva,4
Mendocino,500004,President,WI,Write-In,13
Mendocino,500005,President,DEM,Hillary Clinton,521
Mendocino,500005,President,REP/AI,Donald J. Trump,154
Mendocino,500005,President,LIB,Gary Johnson,21
Mendocino,500005,President,GRN,Jill Stein,58
Mendocino,500005,President,PF,Gloria Estela La Riva,0
Mendocino,500005,President,WI,Write-In,23
Mendocino,500006,President,DEM,Hillary Clinton,166
Mendocino,500006,President,REP/AI,Donald J. Trump,44
Mendocino,500006,President,LIB,Gary Johnson,5
Mendocino,500006,President,GRN,Jill Stein,14
Mendocino,500006,President,PF,Gloria Estela La Riva,0
Mendocino,500006,President,WI,Write-In,8
Mendocino,500007,President,DEM,Hillary Clinton,446
Mendocino,500007,President,REP/AI,Donald J. Trump,90
Mendocino,500007,President,LIB,Gary Johnson,11
Mendocino,500007,President,GRN,Jill Stein,33
Mendocino,500007,President,PF,Gloria Estela La Riva,0
Mendocino,500007,President,WI,Write-In,14
Mendocino,500008,President,DEM,Hillary Clinton,262
Mendocino,500008,President,REP/AI,Donald J. Trump,67
Mendocino,500008,President,LIB,Gary Johnson,4
Mendocino,500008,President,GRN,Jill Stein,13
Mendocino,500008,President,PF,Gloria Estela La Riva,0
Mendocino,500008,President,WI,Write-In,12
Mendocino,500009,President,DEM,Hillary Clinton,119
Mendocino,500009,President,REP/AI,Donald J. Trump,78
Mendocino,500009,President,LIB,Gary Johnson,5
Mendocino,500009,President,GRN,Jill Stein,8
Mendocino,500009,President,PF,Gloria Estela La Riva,0
Mendocino,500009,President,WI,Write-In,8
Mendocino,999102,President,DEM,Hillary Clinton,51
Mendocino,999102,President,REP/AI,Donald J. Trump,39
Mendocino,999102,President,LIB,Gary Johnson,3
Mendocino,999102,President,GRN,Jill Stein,6
Mendocino,999102,President,PF,Gloria Estela La Riva,0
Mendocino,999102,President,WI,Write-In,2
Mendocino,999103,President,DEM,Hillary Clinton,70
Mendocino,999103,President,REP/AI,Donald J. Trump,71
Mendocino,999103,President,LIB,Gary Johnson,8
Mendocino,999103,President,GRN,Jill Stein,5
Mendocino,999103,President,PF,Gloria Estela La Riva,0
Mendocino,999103,President,WI,Write-In,5
Mendocino,999104,President,DEM,Hillary Clinton,80
Mendocino,999104,President,REP/AI,Donald J. Trump,37
Mendocino,999104,President,LIB,Gary Johnson,4
Mendocino,999104,President,GRN,Jill Stein,7
Mendocino,999104,President,PF,Gloria Estela La Riva,0
Mendocino,999104,President,WI,Write-In,1
Mendocino,999105,President,DEM,Hillary Clinton,36
Mendocino,999105,President,REP/AI,Donald J. Trump,50
Mendocino,999105,President,LIB,Gary Johnson,4
Mendocino,999105,President,GRN,Jill Stein,13
Mendocino,999105,President,PF,Gloria Estela La Riva,0
Mendocino,999105,President,WI,Write-In,1
Mendocino,999106,President,DEM,Hillary Clinton,54
Mendocino,999106,President,REP/AI,Donald J. Trump,19
Mendocino,999106,President,LIB,Gary Johnson,2
Mendocino,999106,President,GRN,Jill Stein,22
Mendocino,999106,President,PF,Gloria Estela La Riva,1
Mendocino,999106,President,WI,Write-In,3
Mendocino,999107,President,DEM,Hillary Clinton,9
Mendocino,999107,President,REP/AI,Donald J. Trump,0
Mendocino,999107,President,LIB,Gary Johnson,0
Mendocino,999107,President,GRN,Jill Stein,0
Mendocino,999107,President,PF,Gloria Estela La Riva,0
Mendocino,999107,President,WI,Write-In,1
Mendocino,999108,President,DEM,Hillary Clinton,74
Mendocino,999108,President,REP/AI,Donald J. Trump,59
Mendocino,999108,President,LIB,Gary Johnson,8
Mendocino,999108,President,GRN,Jill Stein,5
Mendocino,999108,President,PF,Gloria Estela La Riva,0
Mendocino,999108,President,WI,Write-In,1
Mendocino,999109,President,DEM,Hillary Clinton,6
Mendocino,999109,President,REP/AI,Donald J. Trump,5
Mendocino,999109,President,LIB,Gary Johnson,0
Mendocino,999109,President,GRN,Jill Stein,3
Mendocino,999109,President,PF,Gloria Estela La Riva,1
Mendocino,999109,President,WI,Write-In,0
Mendocino,999110,President,DEM,Hillary Clinton,78
Mendocino,999110,President,REP/AI,Donald J. Trump,42
Mendocino,999110,President,LIB,Gary Johnson,5
Mendocino,999110,President,GRN,Jill Stein,6
Mendocino,999110,President,PF,Gloria Estela La Riva,0
Mendocino,999110,President,WI,Write-In,0
Mendocino,999111,President,DEM,Hillary Clinton,53
Mendocino,999111,President,REP/AI,Donald J. Trump,67
Mendocino,999111,President,LIB,Gary Johnson,2
Mendocino,999111,President,GRN,Jill Stein,10
Mendocino,999111,President,PF,Gloria Estela La Riva,0
Mendocino,999111,President,WI,Write-In,3
Mendocino,999112,President,DEM,Hillary Clinton,77
Mendocino,999112,President,REP/AI,Donald J. Trump,30
Mendocino,999112,President,LIB,Gary Johnson,12
Mendocino,999112,President,GRN,Jill Stein,7
Mendocino,999112,President,PF,Gloria Estela La Riva,1
Mendocino,999112,President,WI,Write-In,5
Mendocino,999113,President,DEM,Hillary Clinton,87
Mendocino,999113,President,REP/AI,Donald J. Trump,76
Mendocino,999113,President,LIB,Gary Johnson,6
Mendocino,999113,President,GRN,Jill Stein,3
Mendocino,999113,President,PF,Gloria Estela La Riva,0
Mendocino,999113,President,WI,Write-In,5
Mendocino,999114,President,DEM,Hillary Clinton,10
Mendocino,999114,President,REP/AI,Donald J. Trump,14
Mendocino,999114,President,LIB,Gary Johnson,0
Mendocino,999114,President,GRN,Jill Stein,1
Mendocino,999114,President,PF,Gloria Estela La Riva,0
Mendocino,999114,President,WI,Write-In,0
Mendocino,999115,President,DEM,Hillary Clinton,28
Mendocino,999115,President,REP/AI,Donald J. Trump,32
Mendocino,999115,President,LIB,Gary Johnson,3
Mendocino,999115,President,GRN,Jill Stein,0
Mendocino,999115,President,PF,Gloria Estela La Riva,0
Mendocino,999115,President,WI,Write-In,0
Mendocino,999116,President,DEM,Hillary Clinton,75
Mendocino,999116,President,REP/AI,Donald J. Trump,32
Mendocino,999116,President,LIB,Gary Johnson,7
Mendocino,999116,President,GRN,Jill Stein,2
Mendocino,999116,President,PF,Gloria Estela La Riva,0
Mendocino,999116,President,WI,Write-In,1
Mendocino,999117,President,DEM,Hillary Clinton,39
Mendocino,999117,President,REP/AI,Donald J. Trump,40
Mendocino,999117,President,LIB,Gary Johnson,6
Mendocino,999117,President,GRN,Jill Stein,3
Mendocino,999117,President,PF,Gloria Estela La Riva,0
Mendocino,999117,President,WI,Write-In,3
Mendocino,999118,President,DEM,Hillary Clinton,6
Mendocino,999118,President,REP/AI,Donald J. Trump,2
Mendocino,999118,President,LIB,Gary Johnson,0
Mendocino,999118,President,GRN,Jill Stein,0
Mendocino,999118,President,PF,Gloria Estela La Riva,0
Mendocino,999118,President,WI,Write-In,1
Mendocino,999119,President,DEM,Hillary Clinton,5
Mendocino,999119,President,REP/AI,Donald J. Trump,0
Mendocino,999119,President,LIB,Gary Johnson,0
Mendocino,999119,President,GRN,Jill Stein,0
Mendocino,999119,President,PF,Gloria Estela La Riva,0
Mendocino,999119,President,WI,Write-In,2
Mendocino,999120,President,DEM,Hillary Clinton,53
Mendocino,999120,President,REP/AI,Donald J. Trump,77
Mendocino,999120,President,LIB,Gary Johnson,12
Mendocino,999120,President,GRN,Jill Stein,1
Mendocino,999120,President,PF,Gloria Estela La Riva,0
Mendocino,999120,President,WI,Write-In,7
Mendocino,999121,President,DEM,Hillary Clinton,25
Mendocino,999121,President,REP/AI,Donald J. Trump,13
Mendocino,999121,President,LIB,Gary Johnson,3
Mendocino,999121,President,GRN,Jill Stein,0
Mendocino,999121,President,PF,Gloria Estela La Riva,0
Mendocino,999121,President,WI,Write-In,1
Mendocino,999122,President,DEM,Hillary Clinton,1
Mendocino,999122,President,REP/AI,Donald J. Trump,1
Mendocino,999122,President,LIB,Gary Johnson,0
Mendocino,999122,President,GRN,Jill Stein,1
Mendocino,999122,President,PF,Gloria Estela La Riva,0
Mendocino,999122,President,WI,Write-In,1
Mendocino,999124,President,DEM,Hillary Clinton,70
Mendocino,999124,President,REP/AI,Donald J. Trump,66
Mendocino,999124,President,LIB,Gary Johnson,4
Mendocino,999124,President,GRN,Jill Stein,1
Mendocino,999124,President,PF,Gloria Estela La Riva,0
Mendocino,999124,President,WI,Write-In,7
Mendocino,999125,President,DEM,Hillary Clinton,21
Mendocino,999125,President,REP/AI,Donald J. Trump,9
Mendocino,999125,President,LIB,Gary Johnson,0
Mendocino,999125,President,GRN,Jill Stein,0
Mendocino,999125,President,PF,Gloria Estela La Riva,0
Mendocino,999125,President,WI,Write-In,0
Mendocino,999126,President,DEM,Hillary Clinton,68
Mendocino,999126,President,REP/AI,Donald J. Trump,21
Mendocino,999126,President,LIB,Gary Johnson,5
Mendocino,999126,President,GRN,Jill Stein,1
Mendocino,999126,President,PF,Gloria Estela La Riva,3
Mendocino,999126,President,WI,Write-In,2
Mendocino,999127,President,DEM,Hillary Clinton,28
Mendocino,999127,President,REP/AI,Donald J. Trump,33
Mendocino,999127,President,LIB,Gary Johnson,5
Mendocino,999127,President,GRN,Jill Stein,0
Mendocino,999127,President,PF,Gloria Estela La Riva,0
Mendocino,999127,President,WI,Write-In,0
Mendocino,999128,President,DEM,Hillary Clinton,49
Mendocino,999128,President,REP/AI,Donald J. Trump,61
Mendocino,999128,President,LIB,Gary Johnson,1
Mendocino,999128,President,GRN,Jill Stein,3
Mendocino,999128,President,PF,Gloria Estela La Riva,1
Mendocino,999128,President,WI,Write-In,4
Mendocino,999129,President,DEM,Hillary Clinton,5
Mendocino,999129,President,REP/AI,Donald J. Trump,1
Mendocino,999129,President,LIB,Gary Johnson,0
Mendocino,999129,President,GRN,Jill Stein,0
Mendocino,999129,President,PF,Gloria Estela La Riva,0
Mendocino,999129,President,WI,Write-In,0
Mendocino,999130,President,DEM,Hillary Clinton,0
Mendocino,999130,President,REP/AI,Donald J. Trump,0
Mendocino,999130,President,LIB,Gary Johnson,0
Mendocino,999130,President,GRN,Jill Stein,0
Mendocino,999130,President,PF,Gloria Estela La Riva,0
Mendocino,999130,President,WI,Write-In,0
Mendocino,999131,President,DEM,Hillary Clinton,10
Mendocino,999131,President,REP/AI,Donald J. Trump,14
Mendocino,999131,President,LIB,Gary Johnson,1
Mendocino,999131,President,GRN,Jill Stein,1
Mendocino,999131,President,PF,Gloria Estela La Riva,0
Mendocino,999131,President,WI,Write-In,1
Mendocino,999132,President,DEM,Hillary Clinton,0
Mendocino,999132,President,REP/AI,Donald J. Trump,0
Mendocino,999132,President,LIB,Gary Johnson,0
Mendocino,999132,President,GRN,Jill Stein,0
Mendocino,999132,President,PF,Gloria Estela La Riva,0
Mendocino,999132,President,WI,Write-In,0
Mendocino,999133,President,DEM,Hillary Clinton,1
Mendocino,999133,President,REP/AI,Donald J. Trump,1
Mendocino,999133,President,LIB,Gary Johnson,0
Mendocino,999133,President,GRN,Jill Stein,0
Mendocino,999133,President,PF,Gloria Estela La Riva,0
Mendocino,999133,President,WI,Write-In,0
Mendocino,999134,President,DEM,Hillary Clinton,60
Mendocino,999134,President,REP/AI,Donald J. Trump,36
Mendocino,999134,President,LIB,Gary Johnson,4
Mendocino,999134,President,GRN,Jill Stein,2
Mendocino,999134,President,PF,Gloria Estela La Riva,0
Mendocino,999134,President,WI,Write-In,3
Mendocino,999135,President,DEM,Hillary Clinton,10
Mendocino,999135,President,REP/AI,Donald J. Trump,2
Mendocino,999135,President,LIB,Gary Johnson,0
Mendocino,999135,President,GRN,Jill Stein,1
Mendocino,999135,President,PF,Gloria Estela La Riva,0
Mendocino,999135,President,WI,Write-In,0
Mendocino,999136,President,DEM,Hillary Clinton,0
Mendocino,999136,President,REP/AI,Donald J. Trump,0
Mendocino,999136,President,LIB,Gary Johnson,0
Mendocino,999136,President,GRN,Jill Stein,0
Mendocino,999136,President,PF,Gloria Estela La Riva,0
Mendocino,999136,President,WI,Write-In,0
Mendocino,999137,President,DEM,Hillary Clinton,0
Mendocino,999137,President,REP/AI,Donald J. Trump,4
Mendocino,999137,President,LIB,Gary Johnson,0
Mendocino,999137,President,GRN,Jill Stein,0
Mendocino,999137,President,PF,Gloria Estela La Riva,0
Mendocino,999137,President,WI,Write-In,0
Mendocino,999138,President,DEM,Hillary Clinton,3
Mendocino,999138,President,REP/AI,Donald J. Trump,1
Mendocino,999138,President,LIB,Gary Johnson,0
Mendocino,999138,President,GRN,Jill Stein,0
Mendocino,999138,President,PF,Gloria Estela La Riva,0
Mendocino,999138,President,WI,Write-In,0
Mendocino,999139,President,DEM,Hillary Clinton,0
Mendocino,999139,President,REP/AI,Donald J. Trump,0
Mendocino,999139,President,LIB,Gary Johnson,0
Mendocino,999139,President,GRN,Jill Stein,0
Mendocino,999139,President,PF,Gloria Estela La Riva,0
Mendocino,999139,President,WI,Write-In,0
Mendocino,999140,President,DEM,Hillary Clinton,20
Mendocino,999140,President,REP/AI,Donald J. Trump,38
Mendocino,999140,President,LIB,Gary Johnson,6
Mendocino,999140,President,GRN,Jill Stein,3
Mendocino,999140,President,PF,Gloria Estela La Riva,0
Mendocino,999140,President,WI,Write-In,4
Mendocino,999141,President,DEM,Hillary Clinton,106
Mendocino,999141,President,REP/AI,Donald J. Trump,52
Mendocino,999141,President,LIB,Gary Johnson,7
Mendocino,999141,President,GRN,Jill Stein,3
Mendocino,999141,President,PF,Gloria Estela La Riva,1
Mendocino,999141,President,WI,Write-In,11
Mendocino,999142,President,DEM,Hillary Clinton,0
Mendocino,999142,President,REP/AI,Donald J. Trump,0
Mendocino,999142,President,LIB,Gary Johnson,0
Mendocino,999142,President,GRN,Jill Stein,0
Mendocino,999142,President,PF,Gloria Estela La Riva,0
Mendocino,999142,President,WI,Write-In,0
Mendocino,999143,President,DEM,Hillary Clinton,0
Mendocino,999143,President,REP/AI,Donald J. Trump,0
Mendocino,999143,President,LIB,Gary Johnson,0
Mendocino,999143,President,GRN,Jill Stein,0
Mendocino,999143,President,PF,Gloria Estela La Riva,0
Mendocino,999143,President,WI,Write-In,0
Mendocino,999144,President,DEM,Hillary Clinton,2
Mendocino,999144,President,REP/AI,Donald J. Trump,4
Mendocino,999144,President,LIB,Gary Johnson,0
Mendocino,999144,President,GRN,Jill Stein,0
Mendocino,999144,President,PF,Gloria Estela La Riva,0
Mendocino,999144,President,WI,Write-In,1
Mendocino,999145,President,DEM,Hillary Clinton,0
Mendocino,999145,President,REP/AI,Donald J. Trump,0
Mendocino,999145,President,LIB,Gary Johnson,0
Mendocino,999145,President,GRN,Jill Stein,0
Mendocino,999145,President,PF,Gloria Estela La Riva,0
Mendocino,999145,President,WI,Write-In,0
Mendocino,999146,President,DEM,Hillary Clinton,0
Mendocino,999146,President,REP/AI,Donald J. Trump,0
Mendocino,999146,President,LIB,Gary Johnson,0
Mendocino,999146,President,GRN,Jill Stein,0
Mendocino,999146,President,PF,Gloria Estela La Riva,0
Mendocino,999146,President,WI,Write-In,0
Mendocino,999147,President,DEM,Hillary Clinton,1
Mendocino,999147,President,REP/AI,Donald J. Trump,1
Mendocino,999147,President,LIB,Gary Johnson,0
Mendocino,999147,President,GRN,Jill Stein,0
Mendocino,999147,President,PF,Gloria Estela La Riva,0
Mendocino,999147,President,WI,Write-In,0
Mendocino,999148,President,DEM,Hillary Clinton,89
Mendocino,999148,President,REP/AI,Donald J. Trump,76
Mendocino,999148,President,LIB,Gary Johnson,12
Mendocino,999148,President,GRN,Jill Stein,3
Mendocino,999148,President,PF,Gloria Estela La Riva,0
Mendocino,999148,President,WI,Write-In,6
Mendocino,999149,President,DEM,Hillary Clinton,0
Mendocino,999149,President,REP/AI,Donald J. Trump,0
Mendocino,999149,President,LIB,Gary Johnson,0
Mendocino,999149,President,GRN,Jill Stein,0
Mendocino,999149,President,PF,Gloria Estela La Riva,0
Mendocino,999149,President,WI,Write-In,0
Mendocino,999150,President,DEM,Hillary Clinton,39
Mendocino,999150,President,REP/AI,Donald J. Trump,60
Mendocino,999150,President,LIB,Gary Johnson,5
Mendocino,999150,President,GRN,Jill Stein,0
Mendocino,999150,President,PF,Gloria Estela La Riva,0
Mendocino,999150,President,WI,Write-In,0
Mendocino,999151,President,DEM,Hillary Clinton,4
Mendocino,999151,President,REP/AI,Donald J. Trump,0
Mendocino,999151,President,LIB,Gary Johnson,0
Mendocino,999151,President,GRN,Jill Stein,1
Mendocino,999151,President,PF,Gloria Estela La Riva,0
Mendocino,999151,President,WI,Write-In,0
Mendocino,999201,President,DEM,Hillary Clinton,0
Mendocino,999201,President,REP/AI,Donald J. Trump,1
Mendocino,999201,President,LIB,Gary Johnson,0
Mendocino,999201,President,GRN,Jill Stein,0
Mendocino,999201,President,PF,Gloria Estela La Riva,0
Mendocino,999201,President,WI,Write-In,0
Mendocino,999202,President,DEM,Hillary Clinton,123
Mendocino,999202,President,REP/AI,Donald J. Trump,74
Mendocino,999202,President,LIB,Gary Johnson,7
Mendocino,999202,President,GRN,Jill Stein,6
Mendocino,999202,President,PF,Gloria Estela La Riva,0
Mendocino,999202,President,WI,Write-In,13
Mendocino,999203,President,DEM,Hillary Clinton,108
Mendocino,999203,President,REP/AI,Donald J. Trump,43
Mendocino,999203,President,LIB,Gary Johnson,5
Mendocino,999203,President,GRN,Jill Stein,10
Mendocino,999203,President,PF,Gloria Estela La Riva,0
Mendocino,999203,President,WI,Write-In,10
Mendocino,999204,President,DEM,Hillary Clinton,85
Mendocino,999204,President,REP/AI,Donald J. Trump,71
Mendocino,999204,President,LIB,Gary Johnson,10
Mendocino,999204,President,GRN,Jill Stein,8
Mendocino,999204,President,PF,Gloria Estela La Riva,0
Mendocino,999204,President,WI,Write-In,8
Mendocino,999205,President,DEM,Hillary Clinton,190
Mendocino,999205,President,REP/AI,Donald J. Trump,109
Mendocino,999205,President,LIB,Gary Johnson,15
Mendocino,999205,President,GRN,Jill Stein,14
Mendocino,999205,President,PF,Gloria Estela La Riva,3
Mendocino,999205,President,WI,Write-In,12
Mendocino,999206,President,DEM,Hillary Clinton,64
Mendocino,999206,President,REP/AI,Donald J. Trump,70
Mendocino,999206,President,LIB,Gary Johnson,5
Mendocino,999206,President,GRN,Jill Stein,4
Mendocino,999206,President,PF,Gloria Estela La Riva,0
