county,precinct,race,party,candidate,votes
Siskiyou,M1065,President,GRN,Jill Stein,0
Siskiyou,M1065,President,PF,Gloria Estela La Riva,0
Siskiyou,M1065,President,WI,Write-In,0
Siskiyou,M1070,President,DEM,Hillary Clinton,46
Siskiyou,M1070,President,REP/AI,Donald J. Trump,139
Siskiyou,M1070,President,LIB,Gary Johnson,7
Siskiyou,M1070,President,GRN,Jill Stein,5
Siskiyou,M1070,President,PF,Gloria Estela La Riva,0
Siskiyou,M1070,President,WI,Write-In,3
Siskiyou,M1117,President,DEM,Hillary Clinton,51
Siskiyou,M1117,President,REP/AI,Donald J. Trump,122
Siskiyou,M1117,President,LIB,Gary Johnson,6
Siskiyou,M1117,President,GRN,Jill Stein,4
Siskiyou,M1117,President,PF,Gloria Estela La Riva,2
Siskiyou,M1117,President,WI,Write-In,8
Siskiyou,M2009,President,DEM,Hillary Clinton,114
Siskiyou,M2009,President,REP/AI,Donald J. Trump,81
Siskiyou,M2009,President,LIB,Gary Johnson,8
Siskiyou,M2009,President,GRN,Jill Stein,10
Siskiyou,M2009,President,PF,Gloria Estela La Riva,0
Siskiyou,M2009,President,WI,Write-In,4
Siskiyou,M3013,President,DEM,Hillary Clinton,59
Siskiyou,M3013,President,REP/AI,Donald J. Trump,130
Siskiyou,M3013,President,LIB,Gary Johnson,4
Siskiyou,M3013,President,GRN,Jill Stein,7
Siskiyou,M3013,President,PF,Gloria Estela La Riva,1
Siskiyou,M3013,President,WI,Write-In,2
Siskiyou,M3065,President,DEM,Hillary Clinton,35
Siskiyou,M3065,President,REP/AI,Donald J. Trump,122
Siskiyou,M3065,President,LIB,Gary Johnson,4
Siskiyou,M3065,President,GRN,Jill Stein,2
Siskiyou,M3065,President,PF,Gloria Estela La Riva,0
Siskiyou,M3065,President,WI,Write-In,2
Siskiyou,M4060,President,DEM,Hillary Clinton,31
Siskiyou,M4060,President,REP/AI,Donald J. Trump,143
Siskiyou,M4060,President,LIB,Gary Johnson,9
Siskiyou,M4060,President,GRN,Jill Stein,2
Siskiyou,M4060,President,PF,Gloria Estela La Riva,1
Siskiyou,M4060,President,WI,Write-In,2
Siskiyou,M4065,President,DEM,Hillary Clinton,41
Siskiyou,M4065,President,REP/AI,Donald J. Trump,111
Siskiyou,M4065,President,LIB,Gary Johnson,15
Siskiyou,M4065,President,GRN,Jill Stein,2
Siskiyou,M4065,President,PF,Gloria Estela La Riva,0
Siskiyou,M4065,President,WI,Write-In,3
Siskiyou,M5018,President,DEM,Hillary Clinton,56
Siskiyou,M5018,President,REP/AI,Donald J. Trump,71
Siskiyou,M5018,President,LIB,Gary Johnson,8
Siskiyou,M5018,President,GRN,Jill Stein,7
Siskiyou,M5018,President,PF,Gloria Estela La Riva,0
Siskiyou,M5018,President,WI,Write-In,2
Siskiyou,M5019,President,DEM,Hillary Clinton,34
Siskiyou,M5019,President,REP/AI,Donald J. Trump,12
Siskiyou,M5019,President,LIB,Gary Johnson,2
Siskiyou,M5019,President,GRN,Jill Stein,3
Siskiyou,M5019,President,PF,Gloria Estela La Riva,0
Siskiyou,M5019,President,WI,Write-In,5
Siskiyou,M5038,President,DEM,Hillary Clinton,38
Siskiyou,M5038,President,REP/AI,Donald J. Trump,110
Siskiyou,M5038,President,LIB,Gary Johnson,2
Siskiyou,M5038,President,GRN,Jill Stein,4
Siskiyou,M5038,President,PF,Gloria Estela La Riva,0
Siskiyou,M5038,President,WI,Write-In,1
Siskiyou,M5070,President,DEM,Hillary Clinton,51
Siskiyou,M5070,President,REP/AI,Donald J. Trump,106
Siskiyou,M5070,President,LIB,Gary Johnson,3
Siskiyou,M5070,President,GRN,Jill Stein,1
Siskiyou,M5070,President,PF,Gloria Estela La Riva,0
Siskiyou,M5070,President,WI,Write-In,6
Siskiyou,M5075,President,DEM,Hillary Clinton,38
Siskiyou,M5075,President,REP/AI,Donald J. Trump,90
Siskiyou,M5075,President,LIB,Gary Johnson,7
Siskiyou,M5075,President,GRN,Jill Stein,3
Siskiyou,M5075,President,PF,Gloria Estela La Riva,0
Siskiyou,M5075,President,WI,Write-In,2
Siskiyou,M5080,President,DEM,Hillary Clinton,50
Siskiyou,M5080,President,REP/AI,Donald J. Trump,82
Siskiyou,M5080,President,LIB,Gary Johnson,7
Siskiyou,M5080,President,GRN,Jill Stein,5
Siskiyou,M5080,President,PF,Gloria Estela La Riva,0
Siskiyou,M5080,President,WI,Write-In,3
Siskiyou,M5090,President,DEM,Hillary Clinton,69
Siskiyou,M5090,President,REP/AI,Donald J. Trump,99
Siskiyou,M5090,President,LIB,Gary Johnson,9
Siskiyou,M5090,President,GRN,Jill Stein,8
Siskiyou,M5090,President,PF,Gloria Estela La Riva,3
Siskiyou,M5090,President,WI,Write-In,5
Siskiyou,P1000,President,DEM,Hillary Clinton,153
Siskiyou,P1000,President,REP/AI,Donald J. Trump,292
Siskiyou,P1000,President,LIB,Gary Johnson,28
Siskiyou,P1000,President,GRN,Jill Stein,12
Siskiyou,P1000,President,PF,Gloria Estela La Riva,3
Siskiyou,P1000,President,WI,Write-In,12
Siskiyou,P1002,President,DEM,Hillary Clinton,39
Siskiyou,P1002,President,REP/AI,Donald J. Trump,197
Siskiyou,P1002,President,LIB,Gary Johnson,12
Siskiyou,P1002,President,GRN,Jill Stein,3
Siskiyou,P1002,President,PF,Gloria Estela La Riva,0
Siskiyou,P1002,President,WI,Write-In,0
Siskiyou,P1003,President,DEM,Hillary Clinton,118
Siskiyou,P1003,President,REP/AI,Donald J. Trump,261
Siskiyou,P1003,President,LIB,Gary Johnson,12
Siskiyou,P1003,President,GRN,Jill Stein,7
Siskiyou,P1003,President,PF,Gloria Estela La Riva,2
Siskiyou,P1003,President,WI,Write-In,1
Siskiyou,P1026,President,DEM,Hillary Clinton,108
Siskiyou,P1026,President,REP/AI,Donald J. Trump,119
Siskiyou,P1026,President,LIB,Gary Johnson,9
Siskiyou,P1026,President,GRN,Jill Stein,5
Siskiyou,P1026,President,PF,Gloria Estela La Riva,2
Siskiyou,P1026,President,WI,Write-In,0
Siskiyou,P1105,President,DEM,Hillary Clinton,75
Siskiyou,P1105,President,REP/AI,Donald J. Trump,165
Siskiyou,P1105,President,LIB,Gary Johnson,14
Siskiyou,P1105,President,GRN,Jill Stein,4
Siskiyou,P1105,President,PF,Gloria Estela La Riva,1
Siskiyou,P1105,President,WI,Write-In,2
Siskiyou,P1110,President,DEM,Hillary Clinton,127
Siskiyou,P1110,President,REP/AI,Donald J. Trump,385
Siskiyou,P1110,President,LIB,Gary Johnson,36
Siskiyou,P1110,President,GRN,Jill Stein,0
Siskiyou,P1110,President,PF,Gloria Estela La Riva,3
Siskiyou,P1110,President,WI,Write-In,6
Siskiyou,P2014,President,DEM,Hillary Clinton,303
Siskiyou,P2014,President,REP/AI,Donald J. Trump,297
Siskiyou,P2014,President,LIB,Gary Johnson,26
Siskiyou,P2014,President,GRN,Jill Stein,37
Siskiyou,P2014,President,PF,Gloria Estela La Riva,2
Siskiyou,P2014,President,WI,Write-In,14
Siskiyou,P2015,President,DEM,Hillary Clinton,223
Siskiyou,P2015,President,REP/AI,Donald J. Trump,137
Siskiyou,P2015,President,LIB,Gary Johnson,11
Siskiyou,P2015,President,GRN,Jill Stein,29
Siskiyou,P2015,President,PF,Gloria Estela La Riva,1
Siskiyou,P2015,President,WI,Write-In,12
Siskiyou,P2019,President,DEM,Hillary Clinton,311
Siskiyou,P2019,President,REP/AI,Donald J. Trump,342
Siskiyou,P2019,President,LIB,Gary Johnson,36
Siskiyou,P2019,President,GRN,Jill Stein,33
Siskiyou,P2019,President,PF,Gloria Estela La Riva,0
Siskiyou,P2019,President,WI,Write-In,22
Siskiyou,P2100,President,DEM,Hillary Clinton,353
Siskiyou,P2100,President,REP/AI,Donald J. Trump,267
Siskiyou,P2100,President,LIB,Gary Johnson,31
Siskiyou,P2100,President,GRN,Jill Stein,34
Siskiyou,P2100,President,PF,Gloria Estela La Riva,5
Siskiyou,P2100,President,WI,Write-In,17
Siskiyou,P2110,President,DEM,Hillary Clinton,250
Siskiyou,P2110,President,REP/AI,Donald J. Trump,154
Siskiyou,P2110,President,LIB,Gary Johnson,24
Siskiyou,P2110,President,GRN,Jill Stein,50
Siskiyou,P2110,President,PF,Gloria Estela La Riva,4
Siskiyou,P2110,President,WI,Write-In,21
Siskiyou,P2111,President,DEM,Hillary Clinton,351
Siskiyou,P2111,President,REP/AI,Donald J. Trump,201
Siskiyou,P2111,President,LIB,Gary Johnson,18
Siskiyou,P2111,President,GRN,Jill Stein,34
Siskiyou,P2111,President,PF,Gloria Estela La Riva,6
Siskiyou,P2111,President,WI,Write-In,18
Siskiyou,P2115,President,DEM,Hillary Clinton,280
Siskiyou,P2115,President,REP/AI,Donald J. Trump,153
Siskiyou,P2115,President,LIB,Gary Johnson,17
Siskiyou,P2115,President,GRN,Jill Stein,30
Siskiyou,P2115,President,PF,Gloria Estela La Riva,1
Siskiyou,P2115,President,WI,Write-In,9
Siskiyou,P3001,President,DEM,Hillary Clinton,113
Siskiyou,P3001,President,REP/AI,Donald J. Trump,117
Siskiyou,P3001,President,LIB,Gary Johnson,12
Siskiyou,P3001,President,GRN,Jill Stein,5
Siskiyou,P3001,President,PF,Gloria Estela La Riva,0
Siskiyou,P3001,President,WI,Write-In,7
Siskiyou,P3006,President,DEM,Hillary Clinton,190
Siskiyou,P3006,President,REP/AI,Donald J. Trump,229
Siskiyou,P3006,President,LIB,Gary Johnson,17
Siskiyou,P3006,President,GRN,Jill Stein,8
Siskiyou,P3006,President,PF,Gloria Estela La Riva,0
Siskiyou,P3006,President,WI,Write-In,7
Siskiyou,P3007,President,DEM,Hillary Clinton,290
Siskiyou,P3007,President,REP/AI,Donald J. Trump,414
Siskiyou,P3007,President,LIB,Gary Johnson,25
Siskiyou,P3007,President,GRN,Jill Stein,27
Siskiyou,P3007,President,PF,Gloria Estela La Riva,2
Siskiyou,P3007,President,WI,Write-In,18
Siskiyou,P3009,President,DEM,Hillary Clinton,167
Siskiyou,P3009,President,REP/AI,Donald J. Trump,195
Siskiyou,P3009,President,LIB,Gary Johnson,7
Siskiyou,P3009,President,GRN,Jill Stein,8
Siskiyou,P3009,President,PF,Gloria Estela La Riva,2
Siskiyou,P3009,President,WI,Write-In,5
Siskiyou,P3014,President,DEM,Hillary Clinton,214
Siskiyou,P3014,President,REP/AI,Donald J. Trump,209
Siskiyou,P3014,President,LIB,Gary Johnson,20
Siskiyou,P3014,President,GRN,Jill Stein,17
Siskiyou,P3014,President,PF,Gloria Estela La Riva,1
Siskiyou,P3014,President,WI,Write-In,14
Siskiyou,P3021,President,DEM,Hillary Clinton,220
Siskiyou,P3021,President,REP/AI,Donald J. Trump,166
Siskiyou,P3021,President,LIB,Gary Johnson,15
Siskiyou,P3021,President,GRN,Jill Stein,15
Siskiyou,P3021,President,PF,Gloria Estela La Riva,0
Siskiyou,P3021,President,WI,Write-In,6
Siskiyou,P4110,President,DEM,Hillary Clinton,182
Siskiyou,P4110,President,REP/AI,Donald J. Trump,322
Siskiyou,P4110,President,LIB,Gary Johnson,38
Siskiyou,P4110,President,GRN,Jill Stein,11
Siskiyou,P4110,President,PF,Gloria Estela La Riva,2
Siskiyou,P4110,President,WI,Write-In,11
Siskiyou,P4112,President,DEM,Hillary Clinton,189
Siskiyou,P4112,President,REP/AI,Donald J. Trump,312
Siskiyou,P4112,President,LIB,Gary Johnson,25
Siskiyou,P4112,President,GRN,Jill Stein,5
Siskiyou,P4112,President,PF,Gloria Estela La Riva,2
Siskiyou,P4112,President,WI,Write-In,9
Siskiyou,P4115,President,DEM,Hillary Clinton,175
Siskiyou,P4115,President,REP/AI,Donald J. Trump,330
Siskiyou,P4115,President,LIB,Gary Johnson,25
Siskiyou,P4115,President,GRN,Jill Stein,3
Siskiyou,P4115,President,PF,Gloria Estela La Riva,7
Siskiyou,P4115,President,WI,Write-In,8
Siskiyou,P4116,President,DEM,Hillary Clinton,129
Siskiyou,P4116,President,REP/AI,Donald J. Trump,231
Siskiyou,P4116,President,LIB,Gary Johnson,20
Siskiyou,P4116,President,GRN,Jill Stein,6
Siskiyou,P4116,President,PF,Gloria Estela La Riva,1
Siskiyou,P4116,President,WI,Write-In,7
Siskiyou,P4118,President,DEM,Hillary Clinton,175
Siskiyou,P4118,President,REP/AI,Donald J. Trump,314
Siskiyou,P4118,President,LIB,Gary Johnson,26
Siskiyou,P4118,President,GRN,Jill Stein,13
Siskiyou,P4118,President,PF,Gloria Estela La Riva,6
Siskiyou,P4118,President,WI,Write-In,4
Siskiyou,P4121,President,DEM,Hillary Clinton,130
Siskiyou,P4121,President,REP/AI,Donald J. Trump,320
Siskiyou,P4121,President,LIB,Gary Johnson,35
Siskiyou,P4121,President,GRN,Jill Stein,5
Siskiyou,P4121,President,PF,Gloria Estela La Riva,0
Siskiyou,P4121,President,WI,Write-In,7
Siskiyou,P5005,President,DEM,Hillary Clinton,194
Siskiyou,P5005,President,REP/AI,Donald J. Trump,475
Siskiyou,P5005,President,LIB,Gary Johnson,42
Siskiyou,P5005,President,GRN,Jill Stein,8
Siskiyou,P5005,President,PF,Gloria Estela La Riva,1
Siskiyou,P5005,President,WI,Write-In,8
Siskiyou,P5008,President,DEM,Hillary Clinton,93
Siskiyou,P5008,President,REP/AI,Donald J. Trump,303
Siskiyou,P5008,President,LIB,Gary Johnson,20
Siskiyou,P5008,President,GRN,Jill Stein,3
Siskiyou,P5008,President,PF,Gloria Estela La Riva,2
Siskiyou,P5008,President,WI,Write-In,7
Siskiyou,P5011,President,DEM,Hillary Clinton,126
Siskiyou,P5011,President,REP/AI,Donald J. Trump,266
Siskiyou,P5011,President,LIB,Gary Johnson,19
Siskiyou,P5011,President,GRN,Jill Stein,23
Siskiyou,P5011,President,PF,Gloria Estela La Riva,1
Siskiyou,P5011,President,WI,Write-In,8
Siskiyou,P5012,President,DEM,Hillary Clinton,73
Siskiyou,P5012,President,REP/AI,Donald J. Trump,158
Siskiyou,P5012,President,LIB,Gary Johnson,6
Siskiyou,P5012,President,GRN,Jill Stein,12
Siskiyou,P5012,President,PF,Gloria Estela La Riva,1
Siskiyou,P5012,President,WI,Write-In,1
Siskiyou,P5095,President,DEM,Hillary Clinton,153
Siskiyou,P5095,President,REP/AI,Donald J. Trump,435
Siskiyou,P5095,President,LIB,Gary Johnson,26
Siskiyou,P5095,President,GRN,Jill Stein,11
Siskiyou,P5095,President,PF,Gloria Estela La Riva,2
Siskiyou,P5095,President,WI,Write-In,11
Siskiyou,P5103,President,DEM,Hillary Clinton,102
Siskiyou,P5103,President,REP/AI,Donald J. Trump,195
Siskiyou,P5103,President,LIB,Gary Johnson,13
Siskiyou,P5103,President,GRN,Jill Stein,3
Siskiyou,P5103,President,PF,Gloria Estela La Riva,4
Siskiyou,P5103,President,WI,Write-In,10
Siskiyou,P5107,President,DEM,Hillary Clinton,84
Siskiyou,P5107,President,REP/AI,Donald J. Trump,172
Siskiyou,P5107,President,LIB,Gary Johnson,16
Siskiyou,P5107,President,GRN,Jill Stein,5
Siskiyou,P5107,President,PF,Gloria Estela La Riva,2
Siskiyou,P5107,President,WI,Write-In,6
Siskiyou,WEED,President,DEM,Hillary Clinton,376
Siskiyou,WEED,President,REP/AI,Donald J. Trump,354
Siskiyou,WEED,President,LIB,Gary Johnson,43
Siskiyou,WEED,President,GRN,Jill Stein,17
Siskiyou,WEED,President,PF,Gloria Estela La Riva,5
Siskiyou,WEED,President,WI,Write-In,30
Siskiyou,CON1,Proposition 51,N/A,Yes,325
Siskiyou,CON1,Proposition 51,N/A,No,720
Siskiyou,M1001,Proposition 51,N/A,Yes,58
Siskiyou,M1001,Proposition 51,N/A,No,144
Siskiyou,M1009,Proposition 51,N/A,Yes,47
Siskiyou,M1009,Proposition 51,N/A,No,116
Siskiyou,M1020,Proposition 51,N/A,Yes,31
Siskiyou,M1020,Proposition 51,N/A,No,92
Siskiyou,M1023,Proposition 51,N/A,Yes,54
Siskiyou,M1023,Proposition 51,N/A,No,119
Siskiyou,M1060,Proposition 51,N/A,Yes,60
Siskiyou,M1060,Proposition 51,N/A,No,101
Siskiyou,M1065,Proposition 51,N/A,Yes,31
Siskiyou,M1065,Proposition 51,N/A,No,57
Siskiyou,M1070,Proposition 51,N/A,Yes,71
Siskiyou,M1070,Proposition 51,N/A,No,131
Siskiyou,M1117,Proposition 51,N/A,Yes,68
Siskiyou,M1117,Proposition 51,N/A,No,118
Siskiyou,M2009,Proposition 51,N/A,Yes,90
Siskiyou,M2009,Proposition 51,N/A,No,116
Siskiyou,M3013,Proposition 51,N/A,Yes,85
Siskiyou,M3013,Proposition 51,N/A,No,114
Siskiyou,M3065,Proposition 51,N/A,Yes,61
Siskiyou,M3065,Proposition 51,N/A,No,106
Siskiyou,M4060,Proposition 51,N/A,Yes,49
Siskiyou,M4060,Proposition 51,N/A,No,141
Siskiyou,M4065,Proposition 51,N/A,Yes,55
Siskiyou,M4065,Proposition 51,N/A,No,116
Siskiyou,M5018,Proposition 51,N/A,Yes,58
Siskiyou,M5018,Proposition 51,N/A,No,79
Siskiyou,M5019,Proposition 51,N/A,Yes,26
Siskiyou,M5019,Proposition 51,N/A,No,31
Siskiyou,M5038,Proposition 51,N/A,Yes,40
Siskiyou,M5038,Proposition 51,N/A,No,112
Siskiyou,M5070,Proposition 51,N/A,Yes,49
Siskiyou,M5070,Proposition 51,N/A,No,107
Siskiyou,M5075,Proposition 51,N/A,Yes,47
Siskiyou,M5075,Proposition 51,N/A,No,80
Siskiyou,M5080,Proposition 51,N/A,Yes,53
Siskiyou,M5080,Proposition 51,N/A,No,84
Siskiyou,M5090,Proposition 51,N/A,Yes,76
Siskiyou,M5090,Proposition 51,N/A,No,119
Siskiyou,P1000,Proposition 51,N/A,Yes,184
Siskiyou,P1000,Proposition 51,N/A,No,310
Siskiyou,P1002,Proposition 51,N/A,Yes,86
Siskiyou,P1002,Proposition 51,N/A,No,155
Siskiyou,P1003,Proposition 51,N/A,Yes,103
Siskiyou,P1003,Proposition 51,N/A,No,282
Siskiyou,P1026,Proposition 51,N/A,Yes,105
Siskiyou,P1026,Proposition 51,N/A,No,139
Siskiyou,P1105,Proposition 51,N/A,Yes,110
Siskiyou,P1105,Proposition 51,N/A,No,144
Siskiyou,P1110,Proposition 51,N/A,Yes,216
Siskiyou,P1110,Proposition 51,N/A,No,325
Siskiyou,P2014,Proposition 51,N/A,Yes,326
Siskiyou,P2014,Proposition 51,N/A,No,339
Siskiyou,P2015,Proposition 51,N/A,Yes,203
Siskiyou,P2015,Proposition 51,N/A,No,195
Siskiyou,P2019,Proposition 51,N/A,Yes,339
Siskiyou,P2019,Proposition 51,N/A,No,381
Siskiyou,P2100,Proposition 51,N/A,Yes,342
Siskiyou,P2100,Proposition 51,N/A,No,344
Siskiyou,P2110,Proposition 51,N/A,Yes,255
Siskiyou,P2110,Proposition 51,N/A,No,215
Siskiyou,P2111,Proposition 51,N/A,Yes,301
Siskiyou,P2111,Proposition 51,N/A,No,282
Siskiyou,P2115,Proposition 51,N/A,Yes,234
Siskiyou,P2115,Proposition 51,N/A,No,222
Siskiyou,P3001,Proposition 51,N/A,Yes,99
Siskiyou,P3001,Proposition 51,N/A,No,143
Siskiyou,P3006,Proposition 51,N/A,Yes,217
Siskiyou,P3006,Proposition 51,N/A,No,233
Siskiyou,P3007,Proposition 51,N/A,Yes,352
Siskiyou,P3007,Proposition 51,N/A,No,402
Siskiyou,P3009,Proposition 51,N/A,Yes,143
Siskiyou,P3009,Proposition 51,N/A,No,219
Siskiyou,P3014,Proposition 51,N/A,Yes,197
Siskiyou,P3014,Proposition 51,N/A,No,260
Siskiyou,P3021,Proposition 51,N/A,Yes,182
Siskiyou,P3021,Proposition 51,N/A,No,245
Siskiyou,P4110,Proposition 51,N/A,Yes,253
Siskiyou,P4110,Proposition 51,N/A,No,292
Siskiyou,P4112,Proposition 51,N/A,Yes,215
Siskiyou,P4112,Proposition 51,N/A,No,310
Siskiyou,P4115,Proposition 51,N/A,Yes,196
Siskiyou,P4115,Proposition 51,N/A,No,328
Siskiyou,P4116,Proposition 51,N/A,Yes,160
Siskiyou,P4116,Proposition 51,N/A,No,226
Siskiyou,P4118,Proposition 51,N/A,Yes,201
Siskiyou,P4118,Proposition 51,N/A,No,308
Siskiyou,P4121,Proposition 51,N/A,Yes,176
Siskiyou,P4121,Proposition 51,N/A,No,302
Siskiyou,P5005,Proposition 51,N/A,Yes,206
Siskiyou,P5005,Proposition 51,N/A,No,523
Siskiyou,P5008,Proposition 51,N/A,Yes,100
Siskiyou,P5008,Proposition 51,N/A,No,333
Siskiyou,P5011,Proposition 51,N/A,Yes,173
Siskiyou,P5011,Proposition 51,N/A,No,253
Siskiyou,P5012,Proposition 51,N/A,Yes,79
Siskiyou,P5012,Proposition 51,N/A,No,155
Siskiyou,P5095,Proposition 51,N/A,Yes,199
Siskiyou,P5095,Proposition 51,N/A,No,428
Siskiyou,P5103,Proposition 51,N/A,Yes,108
Siskiyou,P5103,Proposition 51,N/A,No,212
Siskiyou,P5107,Proposition 51,N/A,Yes,109
Siskiyou,P5107,Proposition 51,N/A,No,168
Siskiyou,WEED,Proposition 51,N/A,Yes,384
Siskiyou,WEED,Proposition 51,N/A,No,392
Siskiyou,CON1,Proposition 52,N/A,Yes,520
Siskiyou,CON1,Proposition 52,N/A,No,522
Siskiyou,M1001,Proposition 52,N/A,Yes,94
Siskiyou,M1001,Proposition 52,N/A,No,104
Siskiyou,M1009,Proposition 52,N/A,Yes,80
Siskiyou,M1009,Proposition 52,N/A,No,81
Siskiyou,M1020,Proposition 52,N/A,Yes,43
Siskiyou,M1020,Proposition 52,N/A,No,76
Siskiyou,M1023,Proposition 52,N/A,Yes,82
Siskiyou,M1023,Proposition 52,N/A,No,90
Siskiyou,M1060,Proposition 52,N/A,Yes,92
Siskiyou,M1060,Proposition 52,N/A,No,65
Siskiyou,M1065,Proposition 52,N/A,Yes,46
Siskiyou,M1065,Proposition 52,N/A,No,43
Siskiyou,M1070,Proposition 52,N/A,Yes,94
Siskiyou,M1070,Proposition 52,N/A,No,87
Siskiyou,M1117,Proposition 52,N/A,Yes,99
Siskiyou,M1117,Proposition 52,N/A,No,82
Siskiyou,M2009,Proposition 52,N/A,Yes,147
Siskiyou,M2009,Proposition 52,N/A,No,61
Siskiyou,M3013,Proposition 52,N/A,Yes,110
Siskiyou,M3013,Proposition 52,N/A,No,90
Siskiyou,M3065,Proposition 52,N/A,Yes,85
Siskiyou,M3065,Proposition 52,N/A,No,79
Siskiyou,M4060,Proposition 52,N/A,Yes,86
Siskiyou,M4060,Proposition 52,N/A,No,98
Siskiyou,M4065,Proposition 52,N/A,Yes,90
Siskiyou,M4065,Proposition 52,N/A,No,81
Siskiyou,M5018,Proposition 52,N/A,Yes,84
Siskiyou,M5018,Proposition 52,N/A,No,53
Siskiyou,M5019,Proposition 52,N/A,Yes,35
Siskiyou,M5019,Proposition 52,N/A,No,20
Siskiyou,M5038,Proposition 52,N/A,Yes,75
Siskiyou,M5038,Proposition 52,N/A,No,77
Siskiyou,M5070,Proposition 52,N/A,Yes,94
Siskiyou,M5070,Proposition 52,N/A,No,63
Siskiyou,M5075,Proposition 52,N/A,Yes,67
Siskiyou,M5075,Proposition 52,N/A,No,57
Siskiyou,M5080,Proposition 52,N/A,Yes,88
Siskiyou,M5080,Proposition 52,N/A,No,54
Siskiyou,M5090,Proposition 52,N/A,Yes,112
Siskiyou,M5090,Proposition 52,N/A,No,76
Siskiyou,P1000,Proposition 52,N/A,Yes,285
Siskiyou,P1000,Proposition 52,N/A,No,196
Siskiyou,P1002,Proposition 52,N/A,Yes,144
Siskiyou,P1002,Proposition 52,N/A,No,100
Siskiyou,P1003,Proposition 52,N/A,Yes,194
Siskiyou,P1003,Proposition 52,N/A,No,192
Siskiyou,P1026,Proposition 52,N/A,Yes,148
Siskiyou,P1026,Proposition 52,N/A,No,90
Siskiyou,P1105,Proposition 52,N/A,Yes,162
Siskiyou,P1105,Proposition 52,N/A,No,88
Siskiyou,P1110,Proposition 52,N/A,Yes,311
Siskiyou,P1110,Proposition 52,N/A,No,230
Siskiyou,P2014,Proposition 52,N/A,Yes,449
Siskiyou,P2014,Proposition 52,N/A,No,215
Siskiyou,P2015,Proposition 52,N/A,Yes,284
Siskiyou,P2015,Proposition 52,N/A,No,112
Siskiyou,P2019,Proposition 52,N/A,Yes,452
Siskiyou,P2019,Proposition 52,N/A,No,254
Siskiyou,P2100,Proposition 52,N/A,Yes,451
Siskiyou,P2100,Proposition 52,N/A,No,236
Siskiyou,P2110,Proposition 52,N/A,Yes,352
Siskiyou,P2110,Proposition 52,N/A,No,126
Siskiyou,P2111,Proposition 52,N/A,Yes,445
Siskiyou,P2111,Proposition 52,N/A,No,166
Siskiyou,P2115,Proposition 52,N/A,Yes,314
Siskiyou,P2115,Proposition 52,N/A,No,150
Siskiyou,P3001,Proposition 52,N/A,Yes,149
Siskiyou,P3001,Proposition 52,N/A,No,95
Siskiyou,P3006,Proposition 52,N/A,Yes,287
Siskiyou,P3006,Proposition 52,N/A,No,164
Siskiyou,P3007,Proposition 52,N/A,Yes,442
Siskiyou,P3007,Proposition 52,N/A,No,291
Siskiyou,P3009,Proposition 52,N/A,Yes,203
Siskiyou,P3009,Proposition 52,N/A,No,159
Siskiyou,P3014,Proposition 52,N/A,Yes,292
Siskiyou,P3014,Proposition 52,N/A,No,159
Siskiyou,P3021,Proposition 52,N/A,Yes,266
Siskiyou,P3021,Proposition 52,N/A,No,151
Siskiyou,P4110,Proposition 52,N/A,Yes,349
