county,precinct,race,party,candidate,votes
Butte,1806,President,DEM,Hillary Clinton,242
Butte,1806,President,REP/AI,Donald J. Trump,555
Butte,1806,President,LIB,Gary Johnson,27
Butte,1806,President,GRN,Jill Stein,8
Butte,1806,President,PF,Gloria Estela La Riva,5
Butte,1806,President,WI,Write-In,0
Butte,1807,President,DEM,Hillary Clinton,231
Butte,1807,President,REP/AI,Donald J. Trump,487
Butte,1807,President,LIB,Gary Johnson,30
Butte,1807,President,GRN,Jill Stein,25
Butte,1807,President,PF,Gloria Estela La Riva,4
Butte,1807,President,WI,Write-In,0
Butte,1808,President,DEM,Hillary Clinton,269
Butte,1808,President,REP/AI,Donald J. Trump,532
Butte,1808,President,LIB,Gary Johnson,30
Butte,1808,President,GRN,Jill Stein,9
Butte,1808,President,PF,Gloria Estela La Riva,8
Butte,1808,President,WI,Write-In,0
Butte,1809,President,DEM,Hillary Clinton,203
Butte,1809,President,REP/AI,Donald J. Trump,662
Butte,1809,President,LIB,Gary Johnson,38
Butte,1809,President,GRN,Jill Stein,21
Butte,1809,President,PF,Gloria Estela La Riva,3
Butte,1809,President,WI,Write-In,0
Butte,1810,President,DEM,Hillary Clinton,127
Butte,1810,President,REP/AI,Donald J. Trump,322
Butte,1810,President,LIB,Gary Johnson,11
Butte,1810,President,GRN,Jill Stein,10
Butte,1810,President,PF,Gloria Estela La Riva,1
Butte,1810,President,WI,Write-In,0
Butte,1811,President,DEM,Hillary Clinton,271
Butte,1811,President,REP/AI,Donald J. Trump,440
Butte,1811,President,LIB,Gary Johnson,25
Butte,1811,President,GRN,Jill Stein,31
Butte,1811,President,PF,Gloria Estela La Riva,4
Butte,1811,President,WI,Write-In,0
Butte,1812,President,DEM,Hillary Clinton,231
Butte,1812,President,REP/AI,Donald J. Trump,338
Butte,1812,President,LIB,Gary Johnson,42
Butte,1812,President,GRN,Jill Stein,31
Butte,1812,President,PF,Gloria Estela La Riva,4
Butte,1812,President,WI,Write-In,0
Butte,1901,President,DEM,Hillary Clinton,65
Butte,1901,President,REP/AI,Donald J. Trump,97
Butte,1901,President,LIB,Gary Johnson,7
Butte,1901,President,GRN,Jill Stein,3
Butte,1901,President,PF,Gloria Estela La Riva,1
Butte,1901,President,WI,Write-In,0
Butte,1902,President,DEM,Hillary Clinton,8
Butte,1902,President,REP/AI,Donald J. Trump,1
Butte,1902,President,LIB,Gary Johnson,0
Butte,1902,President,GRN,Jill Stein,0
Butte,1902,President,PF,Gloria Estela La Riva,0
Butte,1902,President,WI,Write-In,0
Butte,1903,President,DEM,Hillary Clinton,0
Butte,1903,President,REP/AI,Donald J. Trump,0
Butte,1903,President,LIB,Gary Johnson,0
Butte,1903,President,GRN,Jill Stein,0
Butte,1903,President,PF,Gloria Estela La Riva,0
Butte,1903,President,WI,Write-In,0
Butte,1904,President,DEM,Hillary Clinton,0
Butte,1904,President,REP/AI,Donald J. Trump,0
Butte,1904,President,LIB,Gary Johnson,0
Butte,1904,President,GRN,Jill Stein,0
Butte,1904,President,PF,Gloria Estela La Riva,0
Butte,1904,President,WI,Write-In,0
Butte,1905,President,DEM,Hillary Clinton,107
Butte,1905,President,REP/AI,Donald J. Trump,168
Butte,1905,President,LIB,Gary Johnson,13
Butte,1905,President,GRN,Jill Stein,12
Butte,1905,President,PF,Gloria Estela La Riva,1
Butte,1905,President,WI,Write-In,0
Butte,1906,President,DEM,Hillary Clinton,102
Butte,1906,President,REP/AI,Donald J. Trump,228
Butte,1906,President,LIB,Gary Johnson,23
Butte,1906,President,GRN,Jill Stein,8
Butte,1906,President,PF,Gloria Estela La Riva,4
Butte,1906,President,WI,Write-In,0
Butte,1907,President,DEM,Hillary Clinton,35
Butte,1907,President,REP/AI,Donald J. Trump,83
Butte,1907,President,LIB,Gary Johnson,6
Butte,1907,President,GRN,Jill Stein,1
Butte,1907,President,PF,Gloria Estela La Riva,0
Butte,1907,President,WI,Write-In,0
Butte,1908,President,DEM,Hillary Clinton,115
Butte,1908,President,REP/AI,Donald J. Trump,229
Butte,1908,President,LIB,Gary Johnson,14
Butte,1908,President,GRN,Jill Stein,10
Butte,1908,President,PF,Gloria Estela La Riva,3
Butte,1908,President,WI,Write-In,0
Butte,1909,President,DEM,Hillary Clinton,100
Butte,1909,President,REP/AI,Donald J. Trump,212
Butte,1909,President,LIB,Gary Johnson,20
Butte,1909,President,GRN,Jill Stein,6
Butte,1909,President,PF,Gloria Estela La Riva,0
Butte,1909,President,WI,Write-In,0
Butte,1910,President,DEM,Hillary Clinton,89
Butte,1910,President,REP/AI,Donald J. Trump,152
Butte,1910,President,LIB,Gary Johnson,7
Butte,1910,President,GRN,Jill Stein,1
Butte,1910,President,PF,Gloria Estela La Riva,0
Butte,1910,President,WI,Write-In,0
Butte,1911,President,DEM,Hillary Clinton,21
Butte,1911,President,REP/AI,Donald J. Trump,46
Butte,1911,President,LIB,Gary Johnson,3
Butte,1911,President,GRN,Jill Stein,3
Butte,1911,President,PF,Gloria Estela La Riva,0
Butte,1911,President,WI,Write-In,0
Butte,1912,President,DEM,Hillary Clinton,32
Butte,1912,President,REP/AI,Donald J. Trump,63
Butte,1912,President,LIB,Gary Johnson,5
Butte,1912,President,GRN,Jill Stein,3
Butte,1912,President,PF,Gloria Estela La Riva,0
Butte,1912,President,WI,Write-In,0
Butte,1913,President,DEM,Hillary Clinton,15
Butte,1913,President,REP/AI,Donald J. Trump,23
Butte,1913,President,LIB,Gary Johnson,1
Butte,1913,President,GRN,Jill Stein,1
Butte,1913,President,PF,Gloria Estela La Riva,0
Butte,1913,President,WI,Write-In,0
Butte,1914,President,DEM,Hillary Clinton,16
Butte,1914,President,REP/AI,Donald J. Trump,75
Butte,1914,President,LIB,Gary Johnson,1
Butte,1914,President,GRN,Jill Stein,1
Butte,1914,President,PF,Gloria Estela La Riva,1
Butte,1914,President,WI,Write-In,0
Butte,2201,President,DEM,Hillary Clinton,653
Butte,2201,President,REP/AI,Donald J. Trump,360
Butte,2201,President,LIB,Gary Johnson,55
Butte,2201,President,GRN,Jill Stein,28
Butte,2201,President,PF,Gloria Estela La Riva,3
Butte,2201,President,WI,Write-In,0
Butte,2202,President,DEM,Hillary Clinton,400
Butte,2202,President,REP/AI,Donald J. Trump,329
Butte,2202,President,LIB,Gary Johnson,42
Butte,2202,President,GRN,Jill Stein,23
Butte,2202,President,PF,Gloria Estela La Riva,0
Butte,2202,President,WI,Write-In,0
Butte,2203,President,DEM,Hillary Clinton,374
Butte,2203,President,REP/AI,Donald J. Trump,463
Butte,2203,President,LIB,Gary Johnson,62
Butte,2203,President,GRN,Jill Stein,13
Butte,2203,President,PF,Gloria Estela La Riva,4
Butte,2203,President,WI,Write-In,0
Butte,2204,President,DEM,Hillary Clinton,655
Butte,2204,President,REP/AI,Donald J. Trump,782
Butte,2204,President,LIB,Gary Johnson,103
Butte,2204,President,GRN,Jill Stein,38
Butte,2204,President,PF,Gloria Estela La Riva,5
Butte,2204,President,WI,Write-In,0
Butte,2205,President,DEM,Hillary Clinton,412
Butte,2205,President,REP/AI,Donald J. Trump,366
Butte,2205,President,LIB,Gary Johnson,49
Butte,2205,President,GRN,Jill Stein,34
Butte,2205,President,PF,Gloria Estela La Riva,2
Butte,2205,President,WI,Write-In,0
Butte,2206,President,DEM,Hillary Clinton,299
Butte,2206,President,REP/AI,Donald J. Trump,94
Butte,2206,President,LIB,Gary Johnson,26
Butte,2206,President,GRN,Jill Stein,25
Butte,2206,President,PF,Gloria Estela La Riva,0
Butte,2206,President,WI,Write-In,0
Butte,2207,President,DEM,Hillary Clinton,221
Butte,2207,President,REP/AI,Donald J. Trump,60
Butte,2207,President,LIB,Gary Johnson,23
Butte,2207,President,GRN,Jill Stein,14
Butte,2207,President,PF,Gloria Estela La Riva,0
Butte,2207,President,WI,Write-In,0
Butte,2208,President,DEM,Hillary Clinton,627
Butte,2208,President,REP/AI,Donald J. Trump,134
Butte,2208,President,LIB,Gary Johnson,39
Butte,2208,President,GRN,Jill Stein,46
Butte,2208,President,PF,Gloria Estela La Riva,6
Butte,2208,President,WI,Write-In,0
Butte,2209,President,DEM,Hillary Clinton,591
Butte,2209,President,REP/AI,Donald J. Trump,83
Butte,2209,President,LIB,Gary Johnson,42
Butte,2209,President,GRN,Jill Stein,52
Butte,2209,President,PF,Gloria Estela La Riva,7
Butte,2209,President,WI,Write-In,0
Butte,2210,President,DEM,Hillary Clinton,409
Butte,2210,President,REP/AI,Donald J. Trump,81
Butte,2210,President,LIB,Gary Johnson,37
Butte,2210,President,GRN,Jill Stein,21
Butte,2210,President,PF,Gloria Estela La Riva,4
Butte,2210,President,WI,Write-In,0
Butte,2211,President,DEM,Hillary Clinton,670
Butte,2211,President,REP/AI,Donald J. Trump,170
Butte,2211,President,LIB,Gary Johnson,66
Butte,2211,President,GRN,Jill Stein,52
Butte,2211,President,PF,Gloria Estela La Riva,9
Butte,2211,President,WI,Write-In,0
Butte,2212,President,DEM,Hillary Clinton,513
Butte,2212,President,REP/AI,Donald J. Trump,147
Butte,2212,President,LIB,Gary Johnson,43
Butte,2212,President,GRN,Jill Stein,56
Butte,2212,President,PF,Gloria Estela La Riva,5
Butte,2212,President,WI,Write-In,0
Butte,2213,President,DEM,Hillary Clinton,609
Butte,2213,President,REP/AI,Donald J. Trump,156
Butte,2213,President,LIB,Gary Johnson,58
Butte,2213,President,GRN,Jill Stein,59
Butte,2213,President,PF,Gloria Estela La Riva,2
Butte,2213,President,WI,Write-In,0
Butte,2214,President,DEM,Hillary Clinton,454
Butte,2214,President,REP/AI,Donald J. Trump,263
Butte,2214,President,LIB,Gary Johnson,54
Butte,2214,President,GRN,Jill Stein,38
Butte,2214,President,PF,Gloria Estela La Riva,1
Butte,2214,President,WI,Write-In,0
Butte,2215,President,DEM,Hillary Clinton,440
Butte,2215,President,REP/AI,Donald J. Trump,410
Butte,2215,President,LIB,Gary Johnson,50
Butte,2215,President,GRN,Jill Stein,16
Butte,2215,President,PF,Gloria Estela La Riva,3
Butte,2215,President,WI,Write-In,0
Butte,2216,President,DEM,Hillary Clinton,369
Butte,2216,President,REP/AI,Donald J. Trump,308
Butte,2216,President,LIB,Gary Johnson,50
Butte,2216,President,GRN,Jill Stein,22
Butte,2216,President,PF,Gloria Estela La Riva,5
Butte,2216,President,WI,Write-In,0
Butte,2801,President,DEM,Hillary Clinton,582
Butte,2801,President,REP/AI,Donald J. Trump,523
Butte,2801,President,LIB,Gary Johnson,51
Butte,2801,President,GRN,Jill Stein,32
Butte,2801,President,PF,Gloria Estela La Riva,2
Butte,2801,President,WI,Write-In,0
Butte,2802,President,DEM,Hillary Clinton,356
Butte,2802,President,REP/AI,Donald J. Trump,256
Butte,2802,President,LIB,Gary Johnson,34
Butte,2802,President,GRN,Jill Stein,19
Butte,2802,President,PF,Gloria Estela La Riva,2
Butte,2802,President,WI,Write-In,0
Butte,2803,President,DEM,Hillary Clinton,220
Butte,2803,President,REP/AI,Donald J. Trump,85
Butte,2803,President,LIB,Gary Johnson,17
Butte,2803,President,GRN,Jill Stein,27
Butte,2803,President,PF,Gloria Estela La Riva,3
Butte,2803,President,WI,Write-In,0
Butte,2804,President,DEM,Hillary Clinton,208
Butte,2804,President,REP/AI,Donald J. Trump,394
Butte,2804,President,LIB,Gary Johnson,33
Butte,2804,President,GRN,Jill Stein,9
Butte,2804,President,PF,Gloria Estela La Riva,2
Butte,2804,President,WI,Write-In,0
Butte,2805,President,DEM,Hillary Clinton,310
Butte,2805,President,REP/AI,Donald J. Trump,587
Butte,2805,President,LIB,Gary Johnson,57
Butte,2805,President,GRN,Jill Stein,12
Butte,2805,President,PF,Gloria Estela La Riva,5
Butte,2805,President,WI,Write-In,0
Butte,2806,President,DEM,Hillary Clinton,372
Butte,2806,President,REP/AI,Donald J. Trump,673
Butte,2806,President,LIB,Gary Johnson,54
Butte,2806,President,GRN,Jill Stein,16
Butte,2806,President,PF,Gloria Estela La Riva,1
Butte,2806,President,WI,Write-In,0
Butte,2901,President,DEM,Hillary Clinton,175
Butte,2901,President,REP/AI,Donald J. Trump,184
Butte,2901,President,LIB,Gary Johnson,18
Butte,2901,President,GRN,Jill Stein,8
Butte,2901,President,PF,Gloria Estela La Riva,1
Butte,2901,President,WI,Write-In,0
Butte,2902,President,DEM,Hillary Clinton,139
Butte,2902,President,REP/AI,Donald J. Trump,217
Butte,2902,President,LIB,Gary Johnson,25
Butte,2902,President,GRN,Jill Stein,9
Butte,2902,President,PF,Gloria Estela La Riva,3
Butte,2902,President,WI,Write-In,0
Butte,2903,President,DEM,Hillary Clinton,0
Butte,2903,President,REP/AI,Donald J. Trump,2
Butte,2903,President,LIB,Gary Johnson,0
Butte,2903,President,GRN,Jill Stein,1
Butte,2903,President,PF,Gloria Estela La Riva,0
Butte,2903,President,WI,Write-In,0
Butte,3201,President,DEM,Hillary Clinton,623
Butte,3201,President,REP/AI,Donald J. Trump,443
Butte,3201,President,LIB,Gary Johnson,69
Butte,3201,President,GRN,Jill Stein,35
Butte,3201,President,PF,Gloria Estela La Riva,13
Butte,3201,President,WI,Write-In,0
Butte,3202,President,DEM,Hillary Clinton,926
Butte,3202,President,REP/AI,Donald J. Trump,807
Butte,3202,President,LIB,Gary Johnson,99
Butte,3202,President,GRN,Jill Stein,30
Butte,3202,President,PF,Gloria Estela La Riva,10
Butte,3202,President,WI,Write-In,0
Butte,3203,President,DEM,Hillary Clinton,740
Butte,3203,President,REP/AI,Donald J. Trump,598
Butte,3203,President,LIB,Gary Johnson,69
Butte,3203,President,GRN,Jill Stein,39
Butte,3203,President,PF,Gloria Estela La Riva,5
Butte,3203,President,WI,Write-In,0
Butte,3204,President,DEM,Hillary Clinton,574
Butte,3204,President,REP/AI,Donald J. Trump,424
Butte,3204,President,LIB,Gary Johnson,63
Butte,3204,President,GRN,Jill Stein,36
Butte,3204,President,PF,Gloria Estela La Riva,3
Butte,3204,President,WI,Write-In,0
Butte,3205,President,DEM,Hillary Clinton,696
Butte,3205,President,REP/AI,Donald J. Trump,444
Butte,3205,President,LIB,Gary Johnson,64
Butte,3205,President,GRN,Jill Stein,25
Butte,3205,President,PF,Gloria Estela La Riva,0
Butte,3205,President,WI,Write-In,0
Butte,3206,President,DEM,Hillary Clinton,790
Butte,3206,President,REP/AI,Donald J. Trump,416
Butte,3206,President,LIB,Gary Johnson,78
Butte,3206,President,GRN,Jill Stein,43
Butte,3206,President,PF,Gloria Estela La Riva,9
Butte,3206,President,WI,Write-In,0
Butte,3207,President,DEM,Hillary Clinton,650
Butte,3207,President,REP/AI,Donald J. Trump,367
Butte,3207,President,LIB,Gary Johnson,53
Butte,3207,President,GRN,Jill Stein,27
Butte,3207,President,PF,Gloria Estela La Riva,1
Butte,3207,President,WI,Write-In,0
Butte,3208,President,DEM,Hillary Clinton,976
Butte,3208,President,REP/AI,Donald J. Trump,523
Butte,3208,President,LIB,Gary Johnson,80
Butte,3208,President,GRN,Jill Stein,40
Butte,3208,President,PF,Gloria Estela La Riva,3
Butte,3208,President,WI,Write-In,0
Butte,3209,President,DEM,Hillary Clinton,668
Butte,3209,President,REP/AI,Donald J. Trump,206
Butte,3209,President,LIB,Gary Johnson,49
Butte,3209,President,GRN,Jill Stein,46
Butte,3209,President,PF,Gloria Estela La Riva,2
Butte,3209,President,WI,Write-In,0
Butte,3210,President,DEM,Hillary Clinton,782
Butte,3210,President,REP/AI,Donald J. Trump,385
Butte,3210,President,LIB,Gary Johnson,76
Butte,3210,President,GRN,Jill Stein,66
Butte,3210,President,PF,Gloria Estela La Riva,6
Butte,3210,President,WI,Write-In,0
Butte,3211,President,DEM,Hillary Clinton,382
Butte,3211,President,REP/AI,Donald J. Trump,397
Butte,3211,President,LIB,Gary Johnson,46
Butte,3211,President,GRN,Jill Stein,13
Butte,3211,President,PF,Gloria Estela La Riva,5
Butte,3211,President,WI,Write-In,0
Butte,3212,President,DEM,Hillary Clinton,468
Butte,3212,President,REP/AI,Donald J. Trump,400
Butte,3212,President,LIB,Gary Johnson,53
Butte,3212,President,GRN,Jill Stein,34
Butte,3212,President,PF,Gloria Estela La Riva,8
Butte,3212,President,WI,Write-In,0
Butte,3213,President,DEM,Hillary Clinton,504
Butte,3213,President,REP/AI,Donald J. Trump,355
Butte,3213,President,LIB,Gary Johnson,59
Butte,3213,President,GRN,Jill Stein,41
Butte,3213,President,PF,Gloria Estela La Riva,7
Butte,3213,President,WI,Write-In,0
Butte,3214,President,DEM,Hillary Clinton,371
Butte,3214,President,REP/AI,Donald J. Trump,144
Butte,3214,President,LIB,Gary Johnson,21
Butte,3214,President,GRN,Jill Stein,29
Butte,3214,President,PF,Gloria Estela La Riva,1
Butte,3214,President,WI,Write-In,0
Butte,3215,President,DEM,Hillary Clinton,522
Butte,3215,President,REP/AI,Donald J. Trump,470
Butte,3215,President,LIB,Gary Johnson,38
Butte,3215,President,GRN,Jill Stein,19
Butte,3215,President,PF,Gloria Estela La Riva,4
Butte,3215,President,WI,Write-In,0
Butte,3216,President,DEM,Hillary Clinton,265
Butte,3216,President,REP/AI,Donald J. Trump,218
Butte,3216,President,LIB,Gary Johnson,29
Butte,3216,President,GRN,Jill Stein,21
Butte,3216,President,PF,Gloria Estela La Riva,5
Butte,3216,President,WI,Write-In,0
Butte,3801,President,DEM,Hillary Clinton,364
Butte,3801,President,REP/AI,Donald J. Trump,409
Butte,3801,President,LIB,Gary Johnson,45
Butte,3801,President,GRN,Jill Stein,42
Butte,3801,President,PF,Gloria Estela La Riva,7
Butte,3801,President,WI,Write-In,0
Butte,3802,President,DEM,Hillary Clinton,336
Butte,3802,President,REP/AI,Donald J. Trump,356
Butte,3802,President,LIB,Gary Johnson,25
Butte,3802,President,GRN,Jill Stein,17
Butte,3802,President,PF,Gloria Estela La Riva,1
Butte,3802,President,WI,Write-In,0
Butte,3901,President,DEM,Hillary Clinton,2
Butte,3901,President,REP/AI,Donald J. Trump,1
Butte,3901,President,LIB,Gary Johnson,0
Butte,3901,President,GRN,Jill Stein,0
Butte,3901,President,PF,Gloria Estela La Riva,0
Butte,3901,President,WI,Write-In,0
Butte,3902,President,DEM,Hillary Clinton,153
Butte,3902,President,REP/AI,Donald J. Trump,115
Butte,3902,President,LIB,Gary Johnson,10
Butte,3902,President,GRN,Jill Stein,4
Butte,3902,President,PF,Gloria Estela La Riva,3
Butte,3902,President,WI,Write-In,0
Butte,3903,President,DEM,Hillary Clinton,5
Butte,3903,President,REP/AI,Donald J. Trump,1
Butte,3903,President,LIB,Gary Johnson,0
Butte,3903,President,GRN,Jill Stein,1
Butte,3903,President,PF,Gloria Estela La Riva,0
Butte,3903,President,WI,Write-In,0
Butte,3904,President,DEM,Hillary Clinton,185
Butte,3904,President,REP/AI,Donald J. Trump,186
Butte,3904,President,LIB,Gary Johnson,14
Butte,3904,President,GRN,Jill Stein,17
Butte,3904,President,PF,Gloria Estela La Riva,3
Butte,3904,President,WI,Write-In,0
Butte,3905,President,DEM,Hillary Clinton,75
Butte,3905,President,REP/AI,Donald J. Trump,127
Butte,3905,President,LIB,Gary Johnson,12
Butte,3905,President,GRN,Jill Stein,4
Butte,3905,President,PF,Gloria Estela La Riva,1
Butte,3905,President,WI,Write-In,0
Butte,3906,President,DEM,Hillary Clinton,5
Butte,3906,President,REP/AI,Donald J. Trump,5
Butte,3906,President,LIB,Gary Johnson,0
Butte,3906,President,GRN,Jill Stein,1
Butte,3906,President,PF,Gloria Estela La Riva,1
Butte,3906,President,WI,Write-In,0
Butte,3907,President,DEM,Hillary Clinton,13
Butte,3907,President,REP/AI,Donald J. Trump,14
Butte,3907,President,LIB,Gary Johnson,1
Butte,3907,President,GRN,Jill Stein,1
Butte,3907,President,PF,Gloria Estela La Riva,0
Butte,3907,President,WI,Write-In,0
Butte,4201,President,DEM,Hillary Clinton,550
Butte,4201,President,REP/AI,Donald J. Trump,141
Butte,4201,President,LIB,Gary Johnson,52
Butte,4201,President,GRN,Jill Stein,47
Butte,4201,President,PF,Gloria Estela La Riva,5
Butte,4201,President,WI,Write-In,0
Butte,4202,President,DEM,Hillary Clinton,812
Butte,4202,President,REP/AI,Donald J. Trump,239
Butte,4202,President,LIB,Gary Johnson,64
Butte,4202,President,GRN,Jill Stein,93
Butte,4202,President,PF,Gloria Estela La Riva,12
Butte,4202,President,WI,Write-In,0
Butte,4203,President,DEM,Hillary Clinton,491
Butte,4203,President,REP/AI,Donald J. Trump,330
Butte,4203,President,LIB,Gary Johnson,65
Butte,4203,President,GRN,Jill Stein,33
Butte,4203,President,PF,Gloria Estela La Riva,10
Butte,4203,President,WI,Write-In,0
Butte,4204,President,DEM,Hillary Clinton,763
Butte,4204,President,REP/AI,Donald J. Trump,520
Butte,4204,President,LIB,Gary Johnson,72
Butte,4204,President,GRN,Jill Stein,49
Butte,4204,President,PF,Gloria Estela La Riva,6
Butte,4204,President,WI,Write-In,0
Butte,4301,President,DEM,Hillary Clinton,503
Butte,4301,President,REP/AI,Donald J. Trump,615
Butte,4301,President,LIB,Gary Johnson,50
Butte,4301,President,GRN,Jill Stein,20
Butte,4301,President,PF,Gloria Estela La Riva,10
Butte,4301,President,WI,Write-In,0
Butte,4302,President,DEM,Hillary Clinton,420
Butte,4302,President,REP/AI,Donald J. Trump,366
Butte,4302,President,LIB,Gary Johnson,37
Butte,4302,President,GRN,Jill Stein,10
Butte,4302,President,PF,Gloria Estela La Riva,6
Butte,4302,President,WI,Write-In,0
Butte,4401,President,DEM,Hillary Clinton,214
Butte,4401,President,REP/AI,Donald J. Trump,346
Butte,4401,President,LIB,Gary Johnson,15
Butte,4401,President,GRN,Jill Stein,8
Butte,4401,President,PF,Gloria Estela La Riva,4
Butte,4401,President,WI,Write-In,0
Butte,4801,President,DEM,Hillary Clinton,332
Butte,4801,President,REP/AI,Donald J. Trump,539
Butte,4801,President,LIB,Gary Johnson,45
Butte,4801,President,GRN,Jill Stein,26
Butte,4801,President,PF,Gloria Estela La Riva,9
Butte,4801,President,WI,Write-In,0
Butte,4802,President,DEM,Hillary Clinton,294
Butte,4802,President,REP/AI,Donald J. Trump,524
Butte,4802,President,LIB,Gary Johnson,35
Butte,4802,President,GRN,Jill Stein,21
Butte,4802,President,PF,Gloria Estela La Riva,4
Butte,4802,President,WI,Write-In,0
Butte,4803,President,DEM,Hillary Clinton,179
Butte,4803,President,REP/AI,Donald J. Trump,450
Butte,4803,President,LIB,Gary Johnson,24
Butte,4803,President,GRN,Jill Stein,5
Butte,4803,President,PF,Gloria Estela La Riva,0
Butte,4803,President,WI,Write-In,0
Butte,4804,President,DEM,Hillary Clinton,231
Butte,4804,President,REP/AI,Donald J. Trump,678
Butte,4804,President,LIB,Gary Johnson,40
Butte,4804,President,GRN,Jill Stein,9
Butte,4804,President,PF,Gloria Estela La Riva,2
Butte,4804,President,WI,Write-In,0
Butte,4805,President,DEM,Hillary Clinton,214
Butte,4805,President,REP/AI,Donald J. Trump,402
Butte,4805,President,LIB,Gary Johnson,50
Butte,4805,President,GRN,Jill Stein,9
Butte,4805,President,PF,Gloria Estela La Riva,1
Butte,4805,President,WI,Write-In,0
Butte,4806,President,DEM,Hillary Clinton,475
Butte,4806,President,REP/AI,Donald J. Trump,924
Butte,4806,President,LIB,Gary Johnson,78
Butte,4806,President,GRN,Jill Stein,15
Butte,4806,President,PF,Gloria Estela La Riva,3
Butte,4806,President,WI,Write-In,0
Butte,4807,President,DEM,Hillary Clinton,84
Butte,4807,President,REP/AI,Donald J. Trump,415
Butte,4807,President,LIB,Gary Johnson,22
Butte,4807,President,GRN,Jill Stein,4
Butte,4807,President,PF,Gloria Estela La Riva,2
Butte,4807,President,WI,Write-In,0
Butte,4808,President,DEM,Hillary Clinton,696
Butte,4808,President,REP/AI,Donald J. Trump,902
Butte,4808,President,LIB,Gary Johnson,82
Butte,4808,President,GRN,Jill Stein,35
Butte,4808,President,PF,Gloria Estela La Riva,3
Butte,4808,President,WI,Write-In,0
Butte,4901,President,DEM,Hillary Clinton,123
Butte,4901,President,REP/AI,Donald J. Trump,178
Butte,4901,President,LIB,Gary Johnson,7
Butte,4901,President,GRN,Jill Stein,2
Butte,4901,President,PF,Gloria Estela La Riva,4
Butte,4901,President,WI,Write-In,0
Butte,4902,President,DEM,Hillary Clinton,0
Butte,4902,President,REP/AI,Donald J. Trump,0
Butte,4902,President,LIB,Gary Johnson,0
Butte,4902,President,GRN,Jill Stein,0
Butte,4902,President,PF,Gloria Estela La Riva,0
Butte,4902,President,WI,Write-In,0
Butte,4903,President,DEM,Hillary Clinton,0
Butte,4903,President,REP/AI,Donald J. Trump,0
Butte,4903,President,LIB,Gary Johnson,0
Butte,4903,President,GRN,Jill Stein,0
