county,precinct,race,party,candidate,votes
Sutter,0016,President,REP/AI,Donald J. Trump,605
Sutter,0016,President,LIB,Gary Johnson,49
Sutter,0016,President,GRN,Jill Stein,6
Sutter,0016,President,PF,Gloria Estela La Riva,4
Sutter,0016,President,WI,Write-In,0
Sutter,0017,President,DEM,Hillary Clinton,339
Sutter,0017,President,REP/AI,Donald J. Trump,559
Sutter,0017,President,LIB,Gary Johnson,47
Sutter,0017,President,GRN,Jill Stein,12
Sutter,0017,President,PF,Gloria Estela La Riva,4
Sutter,0017,President,WI,Write-In,0
Sutter,0018,President,DEM,Hillary Clinton,251
Sutter,0018,President,REP/AI,Donald J. Trump,500
Sutter,0018,President,LIB,Gary Johnson,33
Sutter,0018,President,GRN,Jill Stein,7
Sutter,0018,President,PF,Gloria Estela La Riva,6
Sutter,0018,President,WI,Write-In,0
Sutter,0019,President,DEM,Hillary Clinton,236
Sutter,0019,President,REP/AI,Donald J. Trump,372
Sutter,0019,President,LIB,Gary Johnson,30
Sutter,0019,President,GRN,Jill Stein,16
Sutter,0019,President,PF,Gloria Estela La Riva,5
Sutter,0019,President,WI,Write-In,0
Sutter,0020,President,DEM,Hillary Clinton,255
Sutter,0020,President,REP/AI,Donald J. Trump,394
Sutter,0020,President,LIB,Gary Johnson,22
Sutter,0020,President,GRN,Jill Stein,4
Sutter,0020,President,PF,Gloria Estela La Riva,1
Sutter,0020,President,WI,Write-In,0
Sutter,0021,President,DEM,Hillary Clinton,639
Sutter,0021,President,REP/AI,Donald J. Trump,320
Sutter,0021,President,LIB,Gary Johnson,32
Sutter,0021,President,GRN,Jill Stein,15
Sutter,0021,President,PF,Gloria Estela La Riva,6
Sutter,0021,President,WI,Write-In,0
Sutter,0022,President,DEM,Hillary Clinton,561
Sutter,0022,President,REP/AI,Donald J. Trump,577
Sutter,0022,President,LIB,Gary Johnson,42
Sutter,0022,President,GRN,Jill Stein,16
Sutter,0022,President,PF,Gloria Estela La Riva,7
Sutter,0022,President,WI,Write-In,0
Sutter,0023,President,DEM,Hillary Clinton,641
Sutter,0023,President,REP/AI,Donald J. Trump,559
Sutter,0023,President,LIB,Gary Johnson,36
Sutter,0023,President,GRN,Jill Stein,16
Sutter,0023,President,PF,Gloria Estela La Riva,13
Sutter,0023,President,WI,Write-In,0
Sutter,0024,President,DEM,Hillary Clinton,738
Sutter,0024,President,REP/AI,Donald J. Trump,578
Sutter,0024,President,LIB,Gary Johnson,46
Sutter,0024,President,GRN,Jill Stein,4
Sutter,0024,President,PF,Gloria Estela La Riva,3
Sutter,0024,President,WI,Write-In,0
Sutter,0025,President,DEM,Hillary Clinton,234
Sutter,0025,President,REP/AI,Donald J. Trump,233
Sutter,0025,President,LIB,Gary Johnson,13
Sutter,0025,President,GRN,Jill Stein,5
Sutter,0025,President,PF,Gloria Estela La Riva,1
Sutter,0025,President,WI,Write-In,0
Sutter,0026,President,DEM,Hillary Clinton,283
Sutter,0026,President,REP/AI,Donald J. Trump,445
Sutter,0026,President,LIB,Gary Johnson,25
Sutter,0026,President,GRN,Jill Stein,5
Sutter,0026,President,PF,Gloria Estela La Riva,6
Sutter,0026,President,WI,Write-In,0
Sutter,0027,President,DEM,Hillary Clinton,192
Sutter,0027,President,REP/AI,Donald J. Trump,487
Sutter,0027,President,LIB,Gary Johnson,37
Sutter,0027,President,GRN,Jill Stein,5
Sutter,0027,President,PF,Gloria Estela La Riva,2
Sutter,0027,President,WI,Write-In,0
Sutter,0028,President,DEM,Hillary Clinton,433
Sutter,0028,President,REP/AI,Donald J. Trump,588
Sutter,0028,President,LIB,Gary Johnson,64
Sutter,0028,President,GRN,Jill Stein,21
Sutter,0028,President,PF,Gloria Estela La Riva,2
Sutter,0028,President,WI,Write-In,0
Sutter,0029,President,DEM,Hillary Clinton,532
Sutter,0029,President,REP/AI,Donald J. Trump,549
Sutter,0029,President,LIB,Gary Johnson,51
Sutter,0029,President,GRN,Jill Stein,13
Sutter,0029,President,PF,Gloria Estela La Riva,4
Sutter,0029,President,WI,Write-In,0
Sutter,0030,President,DEM,Hillary Clinton,417
Sutter,0030,President,REP/AI,Donald J. Trump,419
Sutter,0030,President,LIB,Gary Johnson,37
Sutter,0030,President,GRN,Jill Stein,11
Sutter,0030,President,PF,Gloria Estela La Riva,9
Sutter,0030,President,WI,Write-In,0
Sutter,0031,President,DEM,Hillary Clinton,90
Sutter,0031,President,REP/AI,Donald J. Trump,166
Sutter,0031,President,LIB,Gary Johnson,11
Sutter,0031,President,GRN,Jill Stein,0
Sutter,0031,President,PF,Gloria Estela La Riva,3
Sutter,0031,President,WI,Write-In,0
Sutter,0032,President,DEM,Hillary Clinton,80
Sutter,0032,President,REP/AI,Donald J. Trump,291
Sutter,0032,President,LIB,Gary Johnson,22
Sutter,0032,President,GRN,Jill Stein,2
Sutter,0032,President,PF,Gloria Estela La Riva,2
Sutter,0032,President,WI,Write-In,0
Sutter,0033,President,DEM,Hillary Clinton,166
Sutter,0033,President,REP/AI,Donald J. Trump,493
Sutter,0033,President,LIB,Gary Johnson,30
Sutter,0033,President,GRN,Jill Stein,5
Sutter,0033,President,PF,Gloria Estela La Riva,2
Sutter,0033,President,WI,Write-In,0
Sutter,0034,President,DEM,Hillary Clinton,148
Sutter,0034,President,REP/AI,Donald J. Trump,345
Sutter,0034,President,LIB,Gary Johnson,15
Sutter,0034,President,GRN,Jill Stein,3
Sutter,0034,President,PF,Gloria Estela La Riva,1
Sutter,0034,President,WI,Write-In,0
Sutter,0035,President,DEM,Hillary Clinton,91
Sutter,0035,President,REP/AI,Donald J. Trump,246
Sutter,0035,President,LIB,Gary Johnson,15
Sutter,0035,President,GRN,Jill Stein,2
Sutter,0035,President,PF,Gloria Estela La Riva,1
Sutter,0035,President,WI,Write-In,0
Sutter,0036,President,DEM,Hillary Clinton,54
Sutter,0036,President,REP/AI,Donald J. Trump,138
Sutter,0036,President,LIB,Gary Johnson,11
Sutter,0036,President,GRN,Jill Stein,0
Sutter,0036,President,PF,Gloria Estela La Riva,0
Sutter,0036,President,WI,Write-In,0
Sutter,0037,President,DEM,Hillary Clinton,114
Sutter,0037,President,REP/AI,Donald J. Trump,288
Sutter,0037,President,LIB,Gary Johnson,20
Sutter,0037,President,GRN,Jill Stein,2
Sutter,0037,President,PF,Gloria Estela La Riva,1
Sutter,0037,President,WI,Write-In,0
Sutter,0038,President,DEM,Hillary Clinton,117
Sutter,0038,President,REP/AI,Donald J. Trump,228
Sutter,0038,President,LIB,Gary Johnson,36
Sutter,0038,President,GRN,Jill Stein,5
Sutter,0038,President,PF,Gloria Estela La Riva,1
Sutter,0038,President,WI,Write-In,0
Sutter,0039,President,DEM,Hillary Clinton,115
Sutter,0039,President,REP/AI,Donald J. Trump,252
Sutter,0039,President,LIB,Gary Johnson,10
Sutter,0039,President,GRN,Jill Stein,3
Sutter,0039,President,PF,Gloria Estela La Riva,1
Sutter,0039,President,WI,Write-In,0
Sutter,0040,President,DEM,Hillary Clinton,31
Sutter,0040,President,REP/AI,Donald J. Trump,118
Sutter,0040,President,LIB,Gary Johnson,2
Sutter,0040,President,GRN,Jill Stein,1
Sutter,0040,President,PF,Gloria Estela La Riva,0
Sutter,0040,President,WI,Write-In,0
Sutter,0041,President,DEM,Hillary Clinton,8
Sutter,0041,President,REP/AI,Donald J. Trump,29
Sutter,0041,President,LIB,Gary Johnson,2
Sutter,0041,President,GRN,Jill Stein,0
Sutter,0041,President,PF,Gloria Estela La Riva,0
Sutter,0041,President,WI,Write-In,0
Sutter,0042,President,DEM,Hillary Clinton,306
Sutter,0042,President,REP/AI,Donald J. Trump,269
Sutter,0042,President,LIB,Gary Johnson,18
Sutter,0042,President,GRN,Jill Stein,8
Sutter,0042,President,PF,Gloria Estela La Riva,13
Sutter,0042,President,WI,Write-In,0
Sutter,0043,President,DEM,Hillary Clinton,282
Sutter,0043,President,REP/AI,Donald J. Trump,288
Sutter,0043,President,LIB,Gary Johnson,26
Sutter,0043,President,GRN,Jill Stein,17
Sutter,0043,President,PF,Gloria Estela La Riva,10
Sutter,0043,President,WI,Write-In,0
Sutter,0044,President,DEM,Hillary Clinton,244
Sutter,0044,President,REP/AI,Donald J. Trump,334
Sutter,0044,President,LIB,Gary Johnson,31
Sutter,0044,President,GRN,Jill Stein,20
Sutter,0044,President,PF,Gloria Estela La Riva,9
Sutter,0044,President,WI,Write-In,0
Sutter,0045,President,DEM,Hillary Clinton,166
Sutter,0045,President,REP/AI,Donald J. Trump,226
Sutter,0045,President,LIB,Gary Johnson,27
Sutter,0045,President,GRN,Jill Stein,4
Sutter,0045,President,PF,Gloria Estela La Riva,3
Sutter,0045,President,WI,Write-In,0
Sutter,0046,President,DEM,Hillary Clinton,134
Sutter,0046,President,REP/AI,Donald J. Trump,187
Sutter,0046,President,LIB,Gary Johnson,11
Sutter,0046,President,GRN,Jill Stein,4
Sutter,0046,President,PF,Gloria Estela La Riva,4
Sutter,0046,President,WI,Write-In,0
Sutter,0047,President,DEM,Hillary Clinton,354
Sutter,0047,President,REP/AI,Donald J. Trump,340
Sutter,0047,President,LIB,Gary Johnson,24
Sutter,0047,President,GRN,Jill Stein,16
Sutter,0047,President,PF,Gloria Estela La Riva,6
Sutter,0047,President,WI,Write-In,0
Sutter,0048,President,DEM,Hillary Clinton,7
Sutter,0048,President,REP/AI,Donald J. Trump,43
Sutter,0048,President,LIB,Gary Johnson,5
Sutter,0048,President,GRN,Jill Stein,0
Sutter,0048,President,PF,Gloria Estela La Riva,0
Sutter,0048,President,WI,Write-In,0
Sutter,0049,President,DEM,Hillary Clinton,200
Sutter,0049,President,REP/AI,Donald J. Trump,426
Sutter,0049,President,LIB,Gary Johnson,29
Sutter,0049,President,GRN,Jill Stein,7
Sutter,0049,President,PF,Gloria Estela La Riva,5
Sutter,0049,President,WI,Write-In,0
Sutter,0050,President,DEM,Hillary Clinton,57
Sutter,0050,President,REP/AI,Donald J. Trump,132
Sutter,0050,President,LIB,Gary Johnson,7
Sutter,0050,President,GRN,Jill Stein,2
Sutter,0050,President,PF,Gloria Estela La Riva,2
Sutter,0050,President,WI,Write-In,0
Sutter,0051,President,DEM,Hillary Clinton,28
Sutter,0051,President,REP/AI,Donald J. Trump,52
Sutter,0051,President,LIB,Gary Johnson,1
Sutter,0051,President,GRN,Jill Stein,1
Sutter,0051,President,PF,Gloria Estela La Riva,0
Sutter,0051,President,WI,Write-In,0
Sutter,0001,Proposition 51,N/A,Yes,508
Sutter,0001,Proposition 51,N/A,No,330
Sutter,0002,Proposition 51,N/A,Yes,793
Sutter,0002,Proposition 51,N/A,No,552
Sutter,0003,Proposition 51,N/A,Yes,292
Sutter,0003,Proposition 51,N/A,No,356
Sutter,0004,Proposition 51,N/A,Yes,664
Sutter,0004,Proposition 51,N/A,No,784
Sutter,0005,Proposition 51,N/A,Yes,466
Sutter,0005,Proposition 51,N/A,No,489
Sutter,0006,Proposition 51,N/A,Yes,82
Sutter,0006,Proposition 51,N/A,No,138
Sutter,0007,Proposition 51,N/A,Yes,197
Sutter,0007,Proposition 51,N/A,No,142
Sutter,0008,Proposition 51,N/A,Yes,259
Sutter,0008,Proposition 51,N/A,No,165
Sutter,0009,Proposition 51,N/A,Yes,290
Sutter,0009,Proposition 51,N/A,No,255
Sutter,0010,Proposition 51,N/A,Yes,223
Sutter,0010,Proposition 51,N/A,No,282
Sutter,0011,Proposition 51,N/A,Yes,219
Sutter,0011,Proposition 51,N/A,No,287
Sutter,0012,Proposition 51,N/A,Yes,475
Sutter,0012,Proposition 51,N/A,No,747
Sutter,0013,Proposition 51,N/A,Yes,94
Sutter,0013,Proposition 51,N/A,No,242
Sutter,0014,Proposition 51,N/A,Yes,73
Sutter,0014,Proposition 51,N/A,No,202
Sutter,0015,Proposition 51,N/A,Yes,541
Sutter,0015,Proposition 51,N/A,No,503
Sutter,0016,Proposition 51,N/A,Yes,365
Sutter,0016,Proposition 51,N/A,No,592
Sutter,0017,Proposition 51,N/A,Yes,369
Sutter,0017,Proposition 51,N/A,No,561
Sutter,0018,Proposition 51,N/A,Yes,310
Sutter,0018,Proposition 51,N/A,No,458
Sutter,0019,Proposition 51,N/A,Yes,286
Sutter,0019,Proposition 51,N/A,No,355
Sutter,0020,Proposition 51,N/A,Yes,281
Sutter,0020,Proposition 51,N/A,No,366
Sutter,0021,Proposition 51,N/A,Yes,564
Sutter,0021,Proposition 51,N/A,No,349
Sutter,0022,Proposition 51,N/A,Yes,540
Sutter,0022,Proposition 51,N/A,No,587
Sutter,0023,Proposition 51,N/A,Yes,605
Sutter,0023,Proposition 51,N/A,No,579
Sutter,0024,Proposition 51,N/A,Yes,712
Sutter,0024,Proposition 51,N/A,No,577
Sutter,0025,Proposition 51,N/A,Yes,240
Sutter,0025,Proposition 51,N/A,No,219
Sutter,0026,Proposition 51,N/A,Yes,361
Sutter,0026,Proposition 51,N/A,No,390
Sutter,0027,Proposition 51,N/A,Yes,291
Sutter,0027,Proposition 51,N/A,No,434
Sutter,0028,Proposition 51,N/A,Yes,567
Sutter,0028,Proposition 51,N/A,No,528
Sutter,0029,Proposition 51,N/A,Yes,582
Sutter,0029,Proposition 51,N/A,No,500
Sutter,0030,Proposition 51,N/A,Yes,450
Sutter,0030,Proposition 51,N/A,No,383
Sutter,0031,Proposition 51,N/A,Yes,115
Sutter,0031,Proposition 51,N/A,No,152
Sutter,0032,Proposition 51,N/A,Yes,110
Sutter,0032,Proposition 51,N/A,No,278
Sutter,0033,Proposition 51,N/A,Yes,232
Sutter,0033,Proposition 51,N/A,No,451
Sutter,0034,Proposition 51,N/A,Yes,176
Sutter,0034,Proposition 51,N/A,No,313
Sutter,0035,Proposition 51,N/A,Yes,142
Sutter,0035,Proposition 51,N/A,No,215
Sutter,0036,Proposition 51,N/A,Yes,71
Sutter,0036,Proposition 51,N/A,No,123
Sutter,0037,Proposition 51,N/A,Yes,170
Sutter,0037,Proposition 51,N/A,No,248
Sutter,0038,Proposition 51,N/A,Yes,138
Sutter,0038,Proposition 51,N/A,No,239
Sutter,0039,Proposition 51,N/A,Yes,110
Sutter,0039,Proposition 51,N/A,No,250
Sutter,0040,Proposition 51,N/A,Yes,51
Sutter,0040,Proposition 51,N/A,No,102
Sutter,0041,Proposition 51,N/A,Yes,8
Sutter,0041,Proposition 51,N/A,No,28
Sutter,0042,Proposition 51,N/A,Yes,316
Sutter,0042,Proposition 51,N/A,No,279
Sutter,0043,Proposition 51,N/A,Yes,318
Sutter,0043,Proposition 51,N/A,No,285
Sutter,0044,Proposition 51,N/A,Yes,302
Sutter,0044,Proposition 51,N/A,No,313
Sutter,0045,Proposition 51,N/A,Yes,203
Sutter,0045,Proposition 51,N/A,No,213
Sutter,0046,Proposition 51,N/A,Yes,160
Sutter,0046,Proposition 51,N/A,No,163
Sutter,0047,Proposition 51,N/A,Yes,376
Sutter,0047,Proposition 51,N/A,No,334
Sutter,0048,Proposition 51,N/A,Yes,26
Sutter,0048,Proposition 51,N/A,No,33
Sutter,0049,Proposition 51,N/A,Yes,286
Sutter,0049,Proposition 51,N/A,No,376
Sutter,0050,Proposition 51,N/A,Yes,60
Sutter,0050,Proposition 51,N/A,No,135
Sutter,0051,Proposition 51,N/A,Yes,42
Sutter,0051,Proposition 51,N/A,No,35
Sutter,0001,Proposition 52,N/A,Yes,593
Sutter,0001,Proposition 52,N/A,No,247
Sutter,0002,Proposition 52,N/A,Yes,850
Sutter,0002,Proposition 52,N/A,No,474
Sutter,0003,Proposition 52,N/A,Yes,348
Sutter,0003,Proposition 52,N/A,No,299
Sutter,0004,Proposition 52,N/A,Yes,906
Sutter,0004,Proposition 52,N/A,No,545
Sutter,0005,Proposition 52,N/A,Yes,577
Sutter,0005,Proposition 52,N/A,No,375
Sutter,0006,Proposition 52,N/A,Yes,129
Sutter,0006,Proposition 52,N/A,No,91
Sutter,0007,Proposition 52,N/A,Yes,231
Sutter,0007,Proposition 52,N/A,No,111
Sutter,0008,Proposition 52,N/A,Yes,273
Sutter,0008,Proposition 52,N/A,No,151
Sutter,0009,Proposition 52,N/A,Yes,351
Sutter,0009,Proposition 52,N/A,No,180
Sutter,0010,Proposition 52,N/A,Yes,293
Sutter,0010,Proposition 52,N/A,No,213
Sutter,0011,Proposition 52,N/A,Yes,271
Sutter,0011,Proposition 52,N/A,No,230
Sutter,0012,Proposition 52,N/A,Yes,612
Sutter,0012,Proposition 52,N/A,No,616
Sutter,0013,Proposition 52,N/A,Yes,169
Sutter,0013,Proposition 52,N/A,No,171
Sutter,0014,Proposition 52,N/A,Yes,125
Sutter,0014,Proposition 52,N/A,No,145
Sutter,0015,Proposition 52,N/A,Yes,582
Sutter,0015,Proposition 52,N/A,No,449
Sutter,0016,Proposition 52,N/A,Yes,509
Sutter,0016,Proposition 52,N/A,No,441
Sutter,0017,Proposition 52,N/A,Yes,555
Sutter,0017,Proposition 52,N/A,No,363
Sutter,0018,Proposition 52,N/A,Yes,413
Sutter,0018,Proposition 52,N/A,No,345
Sutter,0019,Proposition 52,N/A,Yes,391
Sutter,0019,Proposition 52,N/A,No,250
Sutter,0020,Proposition 52,N/A,Yes,370
Sutter,0020,Proposition 52,N/A,No,277
Sutter,0021,Proposition 52,N/A,Yes,611
Sutter,0021,Proposition 52,N/A,No,280
Sutter,0022,Proposition 52,N/A,Yes,666
Sutter,0022,Proposition 52,N/A,No,453
Sutter,0023,Proposition 52,N/A,Yes,697
Sutter,0023,Proposition 52,N/A,No,478
Sutter,0024,Proposition 52,N/A,Yes,768
Sutter,0024,Proposition 52,N/A,No,502
Sutter,0025,Proposition 52,N/A,Yes,300
Sutter,0025,Proposition 52,N/A,No,158
Sutter,0026,Proposition 52,N/A,Yes,431
Sutter,0026,Proposition 52,N/A,No,315
Sutter,0027,Proposition 52,N/A,Yes,395
Sutter,0027,Proposition 52,N/A,No,325
Sutter,0028,Proposition 52,N/A,Yes,656
Sutter,0028,Proposition 52,N/A,No,425
Sutter,0029,Proposition 52,N/A,Yes,661
Sutter,0029,Proposition 52,N/A,No,406
Sutter,0030,Proposition 52,N/A,Yes,518
Sutter,0030,Proposition 52,N/A,No,308
Sutter,0031,Proposition 52,N/A,Yes,150
Sutter,0031,Proposition 52,N/A,No,113
Sutter,0032,Proposition 52,N/A,Yes,190
Sutter,0032,Proposition 52,N/A,No,195
Sutter,0033,Proposition 52,N/A,Yes,344
Sutter,0033,Proposition 52,N/A,No,328
Sutter,0034,Proposition 52,N/A,Yes,294
Sutter,0034,Proposition 52,N/A,No,189
Sutter,0035,Proposition 52,N/A,Yes,181
Sutter,0035,Proposition 52,N/A,No,173
Sutter,0036,Proposition 52,N/A,Yes,108
Sutter,0036,Proposition 52,N/A,No,82
Sutter,0037,Proposition 52,N/A,Yes,226
Sutter,0037,Proposition 52,N/A,No,186
Sutter,0038,Proposition 52,N/A,Yes,211
Sutter,0038,Proposition 52,N/A,No,175
Sutter,0039,Proposition 52,N/A,Yes,164
Sutter,0039,Proposition 52,N/A,No,191
Sutter,0040,Proposition 52,N/A,Yes,71
Sutter,0040,Proposition 52,N/A,No,77
Sutter,0041,Proposition 52,N/A,Yes,18
Sutter,0041,Proposition 52,N/A,No,18
Sutter,0042,Proposition 52,N/A,Yes,389
Sutter,0042,Proposition 52,N/A,No,206
Sutter,0043,Proposition 52,N/A,Yes,400
Sutter,0043,Proposition 52,N/A,No,205
Sutter,0044,Proposition 52,N/A,Yes,390
Sutter,0044,Proposition 52,N/A,No,231
Sutter,0045,Proposition 52,N/A,Yes,251
Sutter,0045,Proposition 52,N/A,No,167
Sutter,0046,Proposition 52,N/A,Yes,184
Sutter,0046,Proposition 52,N/A,No,134
Sutter,0047,Proposition 52,N/A,Yes,405
Sutter,0047,Proposition 52,N/A,No,301
Sutter,0048,Proposition 52,N/A,Yes,29
Sutter,0048,Proposition 52,N/A,No,30
Sutter,0049,Proposition 52,N/A,Yes,378
Sutter,0049,Proposition 52,N/A,No,264
Sutter,0050,Proposition 52,N/A,Yes,101
Sutter,0050,Proposition 52,N/A,No,92
Sutter,0051,Proposition 52,N/A,Yes,50
Sutter,0051,Proposition 52,N/A,No,29
Sutter,0001,Proposition 53,N/A,Yes,441
Sutter,0001,Proposition 53,N/A,No,376
Sutter,0002,Proposition 53,N/A,Yes,727
Sutter,0002,Proposition 53,N/A,No,569
Sutter,0003,Proposition 53,N/A,Yes,334
Sutter,0003,Proposition 53,N/A,No,296
Sutter,0004,Proposition 53,N/A,Yes,761
Sutter,0004,Proposition 53,N/A,No,649
Sutter,0005,Proposition 53,N/A,Yes,478
Sutter,0005,Proposition 53,N/A,No,452
Sutter,0006,Proposition 53,N/A,Yes,125
Sutter,0006,Proposition 53,N/A,No,94
Sutter,0007,Proposition 53,N/A,Yes,184
Sutter,0007,Proposition 53,N/A,No,150
Sutter,0008,Proposition 53,N/A,Yes,208
Sutter,0008,Proposition 53,N/A,No,207
Sutter,0009,Proposition 53,N/A,Yes,297
Sutter,0009,Proposition 53,N/A,No,227
Sutter,0010,Proposition 53,N/A,Yes,271
Sutter,0010,Proposition 53,N/A,No,230
Sutter,0011,Proposition 53,N/A,Yes,287
Sutter,0011,Proposition 53,N/A,No,209
Sutter,0012,Proposition 53,N/A,Yes,702
Sutter,0012,Proposition 53,N/A,No,523
Sutter,0013,Proposition 53,N/A,Yes,215
Sutter,0013,Proposition 53,N/A,No,122
Sutter,0014,Proposition 53,N/A,Yes,148
Sutter,0014,Proposition 53,N/A,No,121
Sutter,0015,Proposition 53,N/A,Yes,584
Sutter,0015,Proposition 53,N/A,No,427
Sutter,0016,Proposition 53,N/A,Yes,480
Sutter,0016,Proposition 53,N/A,No,450
Sutter,0017,Proposition 53,N/A,Yes,513
Sutter,0017,Proposition 53,N/A,No,405
Sutter,0018,Proposition 53,N/A,Yes,369
Sutter,0018,Proposition 53,N/A,No,381
Sutter,0019,Proposition 53,N/A,Yes,348
Sutter,0019,Proposition 53,N/A,No,270
Sutter,0020,Proposition 53,N/A,Yes,347
Sutter,0020,Proposition 53,N/A,No,295
Sutter,0021,Proposition 53,N/A,Yes,466
Sutter,0021,Proposition 53,N/A,No,403
Sutter,0022,Proposition 53,N/A,Yes,579
Sutter,0022,Proposition 53,N/A,No,533
Sutter,0023,Proposition 53,N/A,Yes,593
Sutter,0023,Proposition 53,N/A,No,555
Sutter,0024,Proposition 53,N/A,Yes,647
Sutter,0024,Proposition 53,N/A,No,582
Sutter,0025,Proposition 53,N/A,Yes,230
Sutter,0025,Proposition 53,N/A,No,220
Sutter,0026,Proposition 53,N/A,Yes,423
Sutter,0026,Proposition 53,N/A,No,306
Sutter,0027,Proposition 53,N/A,Yes,403
Sutter,0027,Proposition 53,N/A,No,310
Sutter,0028,Proposition 53,N/A,Yes,586
Sutter,0028,Proposition 53,N/A,No,490
Sutter,0029,Proposition 53,N/A,Yes,599
Sutter,0029,Proposition 53,N/A,No,458
Sutter,0030,Proposition 53,N/A,Yes,434
Sutter,0030,Proposition 53,N/A,No,359
Sutter,0031,Proposition 53,N/A,Yes,151
Sutter,0031,Proposition 53,N/A,No,103
Sutter,0032,Proposition 53,N/A,Yes,220
Sutter,0032,Proposition 53,N/A,No,167
Sutter,0033,Proposition 53,N/A,Yes,348
Sutter,0033,Proposition 53,N/A,No,314
Sutter,0034,Proposition 53,N/A,Yes,250
