county,precinct,race,party,candidate,votes
Kern,0020246,Proposition 51,N/A,Yes,453
Kern,0020246,Proposition 51,N/A,No,211
Kern,0020248,Proposition 51,N/A,Yes,583
Kern,0020248,Proposition 51,N/A,No,317
Kern,0020249,Proposition 51,N/A,Yes,301
Kern,0020249,Proposition 51,N/A,No,215
Kern,0020253,Proposition 51,N/A,Yes,236
Kern,0020253,Proposition 51,N/A,No,141
Kern,0020254,Proposition 51,N/A,Yes,468
Kern,0020254,Proposition 51,N/A,No,388
Kern,0020256,Proposition 51,N/A,Yes,530
Kern,0020256,Proposition 51,N/A,No,399
Kern,0020260,Proposition 51,N/A,Yes,338
Kern,0020260,Proposition 51,N/A,No,192
Kern,0020262,Proposition 51,N/A,Yes,600
Kern,0020262,Proposition 51,N/A,No,452
Kern,0020263,Proposition 51,N/A,Yes,297
Kern,0020263,Proposition 51,N/A,No,157
Kern,0020271,Proposition 51,N/A,Yes,454
Kern,0020271,Proposition 51,N/A,No,282
Kern,0020272,Proposition 51,N/A,Yes,542
Kern,0020272,Proposition 51,N/A,No,196
Kern,0020283,Proposition 51,N/A,Yes,746
Kern,0020283,Proposition 51,N/A,No,436
Kern,0020284,Proposition 51,N/A,Yes,297
Kern,0020284,Proposition 51,N/A,No,171
Kern,0020286,Proposition 51,N/A,Yes,505
Kern,0020286,Proposition 51,N/A,No,258
Kern,0020288,Proposition 51,N/A,Yes,331
Kern,0020288,Proposition 51,N/A,No,182
Kern,0020289,Proposition 51,N/A,Yes,455
Kern,0020289,Proposition 51,N/A,No,286
Kern,0020294,Proposition 51,N/A,Yes,381
Kern,0020294,Proposition 51,N/A,No,266
Kern,0021143,Proposition 51,N/A,Yes,266
Kern,0021143,Proposition 51,N/A,No,573
Kern,0021144,Proposition 51,N/A,Yes,229
Kern,0021144,Proposition 51,N/A,No,473
Kern,0021145,Proposition 51,N/A,Yes,346
Kern,0021145,Proposition 51,N/A,No,717
Kern,0021148,Proposition 51,N/A,Yes,210
Kern,0021148,Proposition 51,N/A,No,375
Kern,0021275,Proposition 51,N/A,Yes,465
Kern,0021275,Proposition 51,N/A,No,467
Kern,0021280,Proposition 51,N/A,Yes,269
Kern,0021280,Proposition 51,N/A,No,233
Kern,0021281,Proposition 51,N/A,Yes,341
Kern,0021281,Proposition 51,N/A,No,396
Kern,0021282,Proposition 51,N/A,Yes,332
Kern,0021282,Proposition 51,N/A,No,363
Kern,0021283,Proposition 51,N/A,Yes,472
Kern,0021283,Proposition 51,N/A,No,445
Kern,0021511,Proposition 51,N/A,Yes,160
Kern,0021511,Proposition 51,N/A,No,332
Kern,0021512,Proposition 51,N/A,Yes,215
Kern,0021512,Proposition 51,N/A,No,540
Kern,0021660,Proposition 51,N/A,Yes,107
Kern,0021660,Proposition 51,N/A,No,106
Kern,0021710,Proposition 51,N/A,Yes,169
Kern,0021710,Proposition 51,N/A,No,216
Kern,0021781,Proposition 51,N/A,Yes,120
Kern,0021781,Proposition 51,N/A,No,274
Kern,0021885,Proposition 51,N/A,Yes,462
Kern,0021885,Proposition 51,N/A,No,790
Kern,0021886,Proposition 51,N/A,Yes,282
Kern,0021886,Proposition 51,N/A,No,324
Kern,0021888,Proposition 51,N/A,Yes,322
Kern,0021888,Proposition 51,N/A,No,629
Kern,0021889,Proposition 51,N/A,Yes,413
Kern,0021889,Proposition 51,N/A,No,643
Kern,0022003,Proposition 51,N/A,Yes,270
Kern,0022003,Proposition 51,N/A,No,149
Kern,0022004,Proposition 51,N/A,Yes,260
Kern,0022004,Proposition 51,N/A,No,163
Kern,0022005,Proposition 51,N/A,Yes,325
Kern,0022005,Proposition 51,N/A,No,139
Kern,0022006,Proposition 51,N/A,Yes,532
Kern,0022006,Proposition 51,N/A,No,350
Kern,0022008,Proposition 51,N/A,Yes,478
Kern,0022008,Proposition 51,N/A,No,330
Kern,0022018,Proposition 51,N/A,Yes,616
Kern,0022018,Proposition 51,N/A,No,385
Kern,0022030,Proposition 51,N/A,Yes,479
Kern,0022030,Proposition 51,N/A,No,303
Kern,0022033,Proposition 51,N/A,Yes,405
Kern,0022033,Proposition 51,N/A,No,249
Kern,0022450,Proposition 51,N/A,Yes,455
Kern,0022450,Proposition 51,N/A,No,394
Kern,0022480,Proposition 51,N/A,Yes,117
Kern,0022480,Proposition 51,N/A,No,207
Kern,0023020,Proposition 51,N/A,Yes,253
Kern,0023020,Proposition 51,N/A,No,339
Kern,0023021,Proposition 51,N/A,Yes,393
Kern,0023021,Proposition 51,N/A,No,432
Kern,0023023,Proposition 51,N/A,Yes,366
Kern,0023023,Proposition 51,N/A,No,404
Kern,0023025,Proposition 51,N/A,Yes,283
Kern,0023025,Proposition 51,N/A,No,268
Kern,0023030,Proposition 51,N/A,Yes,371
Kern,0023030,Proposition 51,N/A,No,275
Kern,0023031,Proposition 51,N/A,Yes,240
Kern,0023031,Proposition 51,N/A,No,285
Kern,0023035,Proposition 51,N/A,Yes,346
Kern,0023035,Proposition 51,N/A,No,418
Kern,0023208,Proposition 51,N/A,Yes,474
Kern,0023208,Proposition 51,N/A,No,858
Kern,0023239,Proposition 51,N/A,Yes,369
Kern,0023239,Proposition 51,N/A,No,305
Kern,0023241,Proposition 51,N/A,Yes,226
Kern,0023241,Proposition 51,N/A,No,156
Kern,0023401,Proposition 51,N/A,Yes,413
Kern,0023401,Proposition 51,N/A,No,574
Kern,0023402,Proposition 51,N/A,Yes,225
Kern,0023402,Proposition 51,N/A,No,274
Kern,0023403,Proposition 51,N/A,Yes,393
Kern,0023403,Proposition 51,N/A,No,461
Kern,0023404,Proposition 51,N/A,Yes,417
Kern,0023404,Proposition 51,N/A,No,448
Kern,0023450,Proposition 51,N/A,Yes,237
Kern,0023450,Proposition 51,N/A,No,444
Kern,0023451,Proposition 51,N/A,Yes,94
Kern,0023451,Proposition 51,N/A,No,179
Kern,0023452,Proposition 51,N/A,Yes,191
Kern,0023452,Proposition 51,N/A,No,284
Kern,0025270,Proposition 51,N/A,Yes,345
Kern,0025270,Proposition 51,N/A,No,195
Kern,0025271,Proposition 51,N/A,Yes,296
Kern,0025271,Proposition 51,N/A,No,248
Kern,0025272,Proposition 51,N/A,Yes,381
Kern,0025272,Proposition 51,N/A,No,187
Kern,0025289,Proposition 51,N/A,Yes,304
Kern,0025289,Proposition 51,N/A,No,200
Kern,0025292,Proposition 51,N/A,Yes,410
Kern,0025292,Proposition 51,N/A,No,283
Kern,0030040,Proposition 51,N/A,Yes,331
Kern,0030040,Proposition 51,N/A,No,342
Kern,0030060,Proposition 51,N/A,Yes,258
Kern,0030060,Proposition 51,N/A,No,245
Kern,0030150,Proposition 51,N/A,Yes,361
Kern,0030150,Proposition 51,N/A,No,301
Kern,0030170,Proposition 51,N/A,Yes,306
Kern,0030170,Proposition 51,N/A,No,237
Kern,0030302,Proposition 51,N/A,Yes,342
Kern,0030302,Proposition 51,N/A,No,277
Kern,0030304,Proposition 51,N/A,Yes,439
Kern,0030304,Proposition 51,N/A,No,336
Kern,0030308,Proposition 51,N/A,Yes,438
Kern,0030308,Proposition 51,N/A,No,306
Kern,0030312,Proposition 51,N/A,Yes,384
Kern,0030312,Proposition 51,N/A,No,329
Kern,0030314,Proposition 51,N/A,Yes,373
Kern,0030314,Proposition 51,N/A,No,292
Kern,0030316,Proposition 51,N/A,Yes,288
Kern,0030316,Proposition 51,N/A,No,263
Kern,0030317,Proposition 51,N/A,Yes,181
Kern,0030317,Proposition 51,N/A,No,108
Kern,0030318,Proposition 51,N/A,Yes,451
Kern,0030318,Proposition 51,N/A,No,371
Kern,0030321,Proposition 51,N/A,Yes,277
Kern,0030321,Proposition 51,N/A,No,262
Kern,0030322,Proposition 51,N/A,Yes,425
Kern,0030322,Proposition 51,N/A,No,406
Kern,0030325,Proposition 51,N/A,Yes,284
Kern,0030325,Proposition 51,N/A,No,218
Kern,0030332,Proposition 51,N/A,Yes,469
Kern,0030332,Proposition 51,N/A,No,151
Kern,0030337,Proposition 51,N/A,Yes,391
Kern,0030337,Proposition 51,N/A,No,481
Kern,0030338,Proposition 51,N/A,Yes,310
Kern,0030338,Proposition 51,N/A,No,277
Kern,0030339,Proposition 51,N/A,Yes,538
Kern,0030339,Proposition 51,N/A,No,402
Kern,0030348,Proposition 51,N/A,Yes,320
Kern,0030348,Proposition 51,N/A,No,279
Kern,0030351,Proposition 51,N/A,Yes,506
Kern,0030351,Proposition 51,N/A,No,333
Kern,0030352,Proposition 51,N/A,Yes,333
Kern,0030352,Proposition 51,N/A,No,360
Kern,0030354,Proposition 51,N/A,Yes,230
Kern,0030354,Proposition 51,N/A,No,264
Kern,0030364,Proposition 51,N/A,Yes,297
Kern,0030364,Proposition 51,N/A,No,277
Kern,0030367,Proposition 51,N/A,Yes,466
Kern,0030367,Proposition 51,N/A,No,456
Kern,0030370,Proposition 51,N/A,Yes,242
Kern,0030370,Proposition 51,N/A,No,177
Kern,0030372,Proposition 51,N/A,Yes,393
Kern,0030372,Proposition 51,N/A,No,560
Kern,0030374,Proposition 51,N/A,Yes,340
Kern,0030374,Proposition 51,N/A,No,286
Kern,0030385,Proposition 51,N/A,Yes,454
Kern,0030385,Proposition 51,N/A,No,594
Kern,0030387,Proposition 51,N/A,Yes,328
Kern,0030387,Proposition 51,N/A,No,479
Kern,0030389,Proposition 51,N/A,Yes,255
Kern,0030389,Proposition 51,N/A,No,233
Kern,0030390,Proposition 51,N/A,Yes,337
Kern,0030390,Proposition 51,N/A,No,589
Kern,0030396,Proposition 51,N/A,Yes,517
Kern,0030396,Proposition 51,N/A,No,564
Kern,0031478,Proposition 51,N/A,Yes,176
Kern,0031478,Proposition 51,N/A,No,163
Kern,0031641,Proposition 51,N/A,Yes,413
Kern,0031641,Proposition 51,N/A,No,121
Kern,0031772,Proposition 51,N/A,Yes,317
Kern,0031772,Proposition 51,N/A,No,274
Kern,0031935,Proposition 51,N/A,Yes,498
Kern,0031935,Proposition 51,N/A,No,318
Kern,0031950,Proposition 51,N/A,Yes,202
Kern,0031950,Proposition 51,N/A,No,200
Kern,0031953,Proposition 51,N/A,Yes,471
Kern,0031953,Proposition 51,N/A,No,279
Kern,0031960,Proposition 51,N/A,Yes,436
Kern,0031960,Proposition 51,N/A,No,299
Kern,0032170,Proposition 51,N/A,Yes,275
Kern,0032170,Proposition 51,N/A,No,317
Kern,0032214,Proposition 51,N/A,Yes,182
Kern,0032214,Proposition 51,N/A,No,224
Kern,0032240,Proposition 51,N/A,Yes,191
Kern,0032240,Proposition 51,N/A,No,212
Kern,0032310,Proposition 51,N/A,Yes,349
Kern,0032310,Proposition 51,N/A,No,253
Kern,0032330,Proposition 51,N/A,Yes,401
Kern,0032330,Proposition 51,N/A,No,481
Kern,0032360,Proposition 51,N/A,Yes,349
Kern,0032360,Proposition 51,N/A,No,178
Kern,0032380,Proposition 51,N/A,Yes,230
Kern,0032380,Proposition 51,N/A,No,173
Kern,0032441,Proposition 51,N/A,Yes,248
Kern,0032441,Proposition 51,N/A,No,247
Kern,0032531,Proposition 51,N/A,Yes,395
Kern,0032531,Proposition 51,N/A,No,151
Kern,0032532,Proposition 51,N/A,Yes,306
Kern,0032532,Proposition 51,N/A,No,147
Kern,0032640,Proposition 51,N/A,Yes,355
Kern,0032640,Proposition 51,N/A,No,715
Kern,0032652,Proposition 51,N/A,Yes,366
Kern,0032652,Proposition 51,N/A,No,727
Kern,0032731,Proposition 51,N/A,Yes,424
Kern,0032731,Proposition 51,N/A,No,503
Kern,0032750,Proposition 51,N/A,Yes,396
Kern,0032750,Proposition 51,N/A,No,228
Kern,0032751,Proposition 51,N/A,Yes,410
Kern,0032751,Proposition 51,N/A,No,209
Kern,0032762,Proposition 51,N/A,Yes,277
Kern,0032762,Proposition 51,N/A,No,99
Kern,0033040,Proposition 51,N/A,Yes,392
Kern,0033040,Proposition 51,N/A,No,639
Kern,0033042,Proposition 51,N/A,Yes,265
Kern,0033042,Proposition 51,N/A,No,443
Kern,0033150,Proposition 51,N/A,Yes,135
Kern,0033150,Proposition 51,N/A,No,179
Kern,0033161,Proposition 51,N/A,Yes,96
Kern,0033161,Proposition 51,N/A,No,102
Kern,0033222,Proposition 51,N/A,Yes,328
Kern,0033222,Proposition 51,N/A,No,117
Kern,0033492,Proposition 51,N/A,Yes,371
Kern,0033492,Proposition 51,N/A,No,121
Kern,0035601,Proposition 51,N/A,Yes,260
Kern,0035601,Proposition 51,N/A,No,306
Kern,0035602,Proposition 51,N/A,Yes,195
Kern,0035602,Proposition 51,N/A,No,169
Kern,0035604,Proposition 51,N/A,Yes,376
Kern,0035604,Proposition 51,N/A,No,459
Kern,0035624,Proposition 51,N/A,Yes,150
Kern,0035624,Proposition 51,N/A,No,153
Kern,0035628,Proposition 51,N/A,Yes,554
Kern,0035628,Proposition 51,N/A,No,611
Kern,0035629,Proposition 51,N/A,Yes,348
Kern,0035629,Proposition 51,N/A,No,343
Kern,0035631,Proposition 51,N/A,Yes,322
Kern,0035631,Proposition 51,N/A,No,305
Kern,0035633,Proposition 51,N/A,Yes,264
Kern,0035633,Proposition 51,N/A,No,379
Kern,0035634,Proposition 51,N/A,Yes,254
Kern,0035634,Proposition 51,N/A,No,257
Kern,0035635,Proposition 51,N/A,Yes,332
Kern,0035635,Proposition 51,N/A,No,357
Kern,0035640,Proposition 51,N/A,Yes,391
Kern,0035640,Proposition 51,N/A,No,397
Kern,0035658,Proposition 51,N/A,Yes,314
Kern,0035658,Proposition 51,N/A,No,404
Kern,0035661,Proposition 51,N/A,Yes,229
Kern,0035661,Proposition 51,N/A,No,230
Kern,0035675,Proposition 51,N/A,Yes,387
Kern,0035675,Proposition 51,N/A,No,443
Kern,0035677,Proposition 51,N/A,Yes,308
Kern,0035677,Proposition 51,N/A,No,90
Kern,0040401,Proposition 51,N/A,Yes,212
Kern,0040401,Proposition 51,N/A,No,229
Kern,0040405,Proposition 51,N/A,Yes,480
Kern,0040405,Proposition 51,N/A,No,605
Kern,0040406,Proposition 51,N/A,Yes,358
Kern,0040406,Proposition 51,N/A,No,396
Kern,0040407,Proposition 51,N/A,Yes,234
Kern,0040407,Proposition 51,N/A,No,247
Kern,0040409,Proposition 51,N/A,Yes,367
Kern,0040409,Proposition 51,N/A,No,331
Kern,0040411,Proposition 51,N/A,Yes,476
Kern,0040411,Proposition 51,N/A,No,357
Kern,0040414,Proposition 51,N/A,Yes,466
Kern,0040414,Proposition 51,N/A,No,309
Kern,0040415,Proposition 51,N/A,Yes,494
Kern,0040415,Proposition 51,N/A,No,695
Kern,0040419,Proposition 51,N/A,Yes,351
Kern,0040419,Proposition 51,N/A,No,397
Kern,0040421,Proposition 51,N/A,Yes,326
Kern,0040421,Proposition 51,N/A,No,312
Kern,0040424,Proposition 51,N/A,Yes,381
Kern,0040424,Proposition 51,N/A,No,235
Kern,0040428,Proposition 51,N/A,Yes,289
Kern,0040428,Proposition 51,N/A,No,192
Kern,0040429,Proposition 51,N/A,Yes,417
Kern,0040429,Proposition 51,N/A,No,476
Kern,0040430,Proposition 51,N/A,Yes,433
Kern,0040430,Proposition 51,N/A,No,504
Kern,0040433,Proposition 51,N/A,Yes,285
Kern,0040433,Proposition 51,N/A,No,394
Kern,0040434,Proposition 51,N/A,Yes,213
Kern,0040434,Proposition 51,N/A,No,325
Kern,0040435,Proposition 51,N/A,Yes,371
Kern,0040435,Proposition 51,N/A,No,469
Kern,0040436,Proposition 51,N/A,Yes,231
Kern,0040436,Proposition 51,N/A,No,344
Kern,0040440,Proposition 51,N/A,Yes,363
Kern,0040440,Proposition 51,N/A,No,350
Kern,0040441,Proposition 51,N/A,Yes,374
Kern,0040441,Proposition 51,N/A,No,669
Kern,0040442,Proposition 51,N/A,Yes,304
Kern,0040442,Proposition 51,N/A,No,298
Kern,0040443,Proposition 51,N/A,Yes,230
Kern,0040443,Proposition 51,N/A,No,259
Kern,0040444,Proposition 51,N/A,Yes,232
Kern,0040444,Proposition 51,N/A,No,142
Kern,0040447,Proposition 51,N/A,Yes,322
Kern,0040447,Proposition 51,N/A,No,345
Kern,0040454,Proposition 51,N/A,Yes,303
Kern,0040454,Proposition 51,N/A,No,298
Kern,0040455,Proposition 51,N/A,Yes,602
Kern,0040455,Proposition 51,N/A,No,620
Kern,0040460,Proposition 51,N/A,Yes,298
Kern,0040460,Proposition 51,N/A,No,329
Kern,0040461,Proposition 51,N/A,Yes,361
Kern,0040461,Proposition 51,N/A,No,554
Kern,0040462,Proposition 51,N/A,Yes,511
Kern,0040462,Proposition 51,N/A,No,535
Kern,0040463,Proposition 51,N/A,Yes,412
Kern,0040463,Proposition 51,N/A,No,350
Kern,0040464,Proposition 51,N/A,Yes,444
Kern,0040464,Proposition 51,N/A,No,303
Kern,0040466,Proposition 51,N/A,Yes,381
Kern,0040466,Proposition 51,N/A,No,483
Kern,0040469,Proposition 51,N/A,Yes,281
Kern,0040469,Proposition 51,N/A,No,238
Kern,0040470,Proposition 51,N/A,Yes,332
Kern,0040470,Proposition 51,N/A,No,304
Kern,0040471,Proposition 51,N/A,Yes,502
Kern,0040471,Proposition 51,N/A,No,334
Kern,0040475,Proposition 51,N/A,Yes,331
Kern,0040475,Proposition 51,N/A,No,308
Kern,0040480,Proposition 51,N/A,Yes,399
Kern,0040480,Proposition 51,N/A,No,459
Kern,0040494,Proposition 51,N/A,Yes,282
Kern,0040494,Proposition 51,N/A,No,358
Kern,0040495,Proposition 51,N/A,Yes,591
Kern,0040495,Proposition 51,N/A,No,548
Kern,0040496,Proposition 51,N/A,Yes,232
Kern,0040496,Proposition 51,N/A,No,341
Kern,0040497,Proposition 51,N/A,Yes,278
Kern,0040497,Proposition 51,N/A,No,258
Kern,0041240,Proposition 51,N/A,Yes,127
Kern,0041240,Proposition 51,N/A,No,71
Kern,0041780,Proposition 51,N/A,Yes,352
Kern,0041780,Proposition 51,N/A,No,451
Kern,0041820,Proposition 51,N/A,Yes,426
Kern,0041820,Proposition 51,N/A,No,564
Kern,0041910,Proposition 51,N/A,Yes,152
Kern,0041910,Proposition 51,N/A,No,273
Kern,0041913,Proposition 51,N/A,Yes,223
Kern,0041913,Proposition 51,N/A,No,286
Kern,0041915,Proposition 51,N/A,Yes,346
Kern,0041915,Proposition 51,N/A,No,762
Kern,0042218,Proposition 51,N/A,Yes,189
Kern,0042218,Proposition 51,N/A,No,284
Kern,0042261,Proposition 51,N/A,Yes,109
Kern,0042261,Proposition 51,N/A,No,50
Kern,0042390,Proposition 51,N/A,Yes,115
Kern,0042390,Proposition 51,N/A,No,197
Kern,0042630,Proposition 51,N/A,Yes,143
Kern,0042630,Proposition 51,N/A,No,285
Kern,0042842,Proposition 51,N/A,Yes,365
Kern,0042842,Proposition 51,N/A,No,491
Kern,0042845,Proposition 51,N/A,Yes,336
Kern,0042845,Proposition 51,N/A,No,477
Kern,0043043,Proposition 51,N/A,Yes,358
Kern,0043043,Proposition 51,N/A,No,618
Kern,0043048,Proposition 51,N/A,Yes,291
Kern,0043048,Proposition 51,N/A,No,416
Kern,0043050,Proposition 51,N/A,Yes,327
Kern,0043050,Proposition 51,N/A,No,544
Kern,0043051,Proposition 51,N/A,Yes,148
Kern,0043051,Proposition 51,N/A,No,314
Kern,0043052,Proposition 51,N/A,Yes,229
Kern,0043052,Proposition 51,N/A,No,441
Kern,0043053,Proposition 51,N/A,Yes,327
Kern,0043053,Proposition 51,N/A,No,562
Kern,0043055,Proposition 51,N/A,Yes,281
Kern,0043055,Proposition 51,N/A,No,459
Kern,0043059,Proposition 51,N/A,Yes,336
Kern,0043059,Proposition 51,N/A,No,602
Kern,0043170,Proposition 51,N/A,Yes,302
Kern,0043170,Proposition 51,N/A,No,453
Kern,0043290,Proposition 51,N/A,Yes,150
Kern,0043290,Proposition 51,N/A,No,272
Kern,0043310,Proposition 51,N/A,Yes,171
Kern,0043310,Proposition 51,N/A,No,191
Kern,0043320,Proposition 51,N/A,Yes,388
Kern,0043320,Proposition 51,N/A,No,736
Kern,0043340,Proposition 51,N/A,Yes,211
Kern,0043340,Proposition 51,N/A,No,411
Kern,0043510,Proposition 51,N/A,Yes,361
Kern,0043510,Proposition 51,N/A,No,193
Kern,0043520,Proposition 51,N/A,Yes,445
Kern,0043520,Proposition 51,N/A,No,217
Kern,0043540,Proposition 51,N/A,Yes,219
Kern,0043540,Proposition 51,N/A,No,208
Kern,0043550,Proposition 51,N/A,Yes,437
Kern,0043550,Proposition 51,N/A,No,244
Kern,0043560,Proposition 51,N/A,Yes,381
Kern,0043560,Proposition 51,N/A,No,105
Kern,0043567,Proposition 51,N/A,Yes,530
Kern,0043567,Proposition 51,N/A,No,225
Kern,0044103,Proposition 51,N/A,Yes,342
Kern,0044103,Proposition 51,N/A,No,480
Kern,0044104,Proposition 51,N/A,Yes,523
Kern,0044104,Proposition 51,N/A,No,270
Kern,0044105,Proposition 51,N/A,Yes,372
Kern,0044105,Proposition 51,N/A,No,229
Kern,0044106,Proposition 51,N/A,Yes,359
Kern,0044106,Proposition 51,N/A,No,290
Kern,0044107,Proposition 51,N/A,Yes,364
Kern,0044107,Proposition 51,N/A,No,496
Kern,0044112,Proposition 51,N/A,Yes,282
Kern,0044112,Proposition 51,N/A,No,375
Kern,0044113,Proposition 51,N/A,Yes,270
Kern,0044113,Proposition 51,N/A,No,259
Kern,0050020,Proposition 51,N/A,Yes,298
Kern,0050020,Proposition 51,N/A,No,163
Kern,0050180,Proposition 51,N/A,Yes,384
Kern,0050180,Proposition 51,N/A,No,147
Kern,0050190,Proposition 51,N/A,Yes,488
Kern,0050190,Proposition 51,N/A,No,176
Kern,0050200,Proposition 51,N/A,Yes,378
Kern,0050200,Proposition 51,N/A,No,118
Kern,0050211,Proposition 51,N/A,Yes,522
Kern,0050211,Proposition 51,N/A,No,165
Kern,0050501,Proposition 51,N/A,Yes,347
Kern,0050501,Proposition 51,N/A,No,79
Kern,0050505,Proposition 51,N/A,Yes,235
Kern,0050505,Proposition 51,N/A,No,113
Kern,0050506,Proposition 51,N/A,Yes,233
Kern,0050506,Proposition 51,N/A,No,104
Kern,0050507,Proposition 51,N/A,Yes,313
Kern,0050507,Proposition 51,N/A,No,129
Kern,0050509,Proposition 51,N/A,Yes,503
Kern,0050509,Proposition 51,N/A,No,90
Kern,0050511,Proposition 51,N/A,Yes,474
Kern,0050511,Proposition 51,N/A,No,107
Kern,0050514,Proposition 51,N/A,Yes,378
Kern,0050514,Proposition 51,N/A,No,142
Kern,0050516,Proposition 51,N/A,Yes,215
Kern,0050516,Proposition 51,N/A,No,182
Kern,0050518,Proposition 51,N/A,Yes,272
Kern,0050518,Proposition 51,N/A,No,109
Kern,0050519,Proposition 51,N/A,Yes,348
Kern,0050519,Proposition 51,N/A,No,356
Kern,0050520,Proposition 51,N/A,Yes,350
Kern,0050520,Proposition 51,N/A,No,430
Kern,0050523,Proposition 51,N/A,Yes,156
Kern,0050523,Proposition 51,N/A,No,82
Kern,0050524,Proposition 51,N/A,Yes,531
Kern,0050524,Proposition 51,N/A,No,145
Kern,0050532,Proposition 51,N/A,Yes,392
Kern,0050532,Proposition 51,N/A,No,124
Kern,0050538,Proposition 51,N/A,Yes,273
Kern,0050538,Proposition 51,N/A,No,86
Kern,0050541,Proposition 51,N/A,Yes,249
Kern,0050541,Proposition 51,N/A,No,97
Kern,0050543,Proposition 51,N/A,Yes,284
Kern,0050543,Proposition 51,N/A,No,96
Kern,0050545,Proposition 51,N/A,Yes,479
Kern,0050545,Proposition 51,N/A,No,154
Kern,0050548,Proposition 51,N/A,Yes,355
Kern,0050548,Proposition 51,N/A,No,160
Kern,0050552,Proposition 51,N/A,Yes,311
Kern,0050552,Proposition 51,N/A,No,108
Kern,0050560,Proposition 51,N/A,Yes,313
Kern,0050560,Proposition 51,N/A,No,73
Kern,0050576,Proposition 51,N/A,Yes,465
Kern,0050576,Proposition 51,N/A,No,218
Kern,0050731,Proposition 51,N/A,Yes,367
Kern,0050731,Proposition 51,N/A,No,142
Kern,0050741,Proposition 51,N/A,Yes,371
Kern,0050741,Proposition 51,N/A,No,164
Kern,0050742,Proposition 51,N/A,Yes,363
Kern,0050742,Proposition 51,N/A,No,129
Kern,0050749,Proposition 51,N/A,Yes,313
Kern,0050749,Proposition 51,N/A,No,183
Kern,0050752,Proposition 51,N/A,Yes,460
Kern,0050752,Proposition 51,N/A,No,351
Kern,0050765,Proposition 51,N/A,Yes,465
Kern,0050765,Proposition 51,N/A,No,293
Kern,0051180,Proposition 51,N/A,Yes,256
Kern,0051180,Proposition 51,N/A,No,94
Kern,0051227,Proposition 51,N/A,Yes,224
Kern,0051227,Proposition 51,N/A,No,228
Kern,0051228,Proposition 51,N/A,Yes,236
Kern,0051228,Proposition 51,N/A,No,185
Kern,0051310,Proposition 51,N/A,Yes,325
Kern,0051310,Proposition 51,N/A,No,116
Kern,0051331,Proposition 51,N/A,Yes,505
Kern,0051331,Proposition 51,N/A,No,311
Kern,0051332,Proposition 51,N/A,Yes,233
Kern,0051332,Proposition 51,N/A,No,156
Kern,0051690,Proposition 51,N/A,Yes,269
Kern,0051690,Proposition 51,N/A,No,52
Kern,0051727,Proposition 51,N/A,Yes,376
Kern,0051727,Proposition 51,N/A,No,281
Kern,0052034,Proposition 51,N/A,Yes,246
Kern,0052034,Proposition 51,N/A,No,88
Kern,0052070,Proposition 51,N/A,Yes,318
Kern,0052070,Proposition 51,N/A,No,120
Kern,0052080,Proposition 51,N/A,Yes,308
Kern,0052080,Proposition 51,N/A,No,90
Kern,0052110,Proposition 51,N/A,Yes,252
Kern,0052110,Proposition 51,N/A,No,65
Kern,0052180,Proposition 51,N/A,Yes,291
Kern,0052180,Proposition 51,N/A,No,79
Kern,0052182,Proposition 51,N/A,Yes,195
Kern,0052182,Proposition 51,N/A,No,73
Kern,0052183,Proposition 51,N/A,Yes,308
Kern,0052183,Proposition 51,N/A,No,110
Kern,0052184,Proposition 51,N/A,Yes,305
Kern,0052184,Proposition 51,N/A,No,82
Kern,0052185,Proposition 51,N/A,Yes,116
Kern,0052185,Proposition 51,N/A,No,53
Kern,0052400,Proposition 51,N/A,Yes,364
Kern,0052400,Proposition 51,N/A,No,123
Kern,0052490,Proposition 51,N/A,Yes,342
Kern,0052490,Proposition 51,N/A,No,123
Kern,7010010,Proposition 51,N/A,Yes,53
Kern,7010010,Proposition 51,N/A,No,76
Kern,7010015,Proposition 51,N/A,Yes,1
Kern,7010015,Proposition 51,N/A,No,2
Kern,7010050,Proposition 51,N/A,Yes,11
Kern,7010050,Proposition 51,N/A,No,32
Kern,7010080,Proposition 51,N/A,Yes,25
Kern,7010080,Proposition 51,N/A,No,64
Kern,7010084,Proposition 51,N/A,Yes,15
Kern,7010084,Proposition 51,N/A,No,32
Kern,7010085,Proposition 51,N/A,Yes,46
Kern,7010085,Proposition 51,N/A,No,112
Kern,7010090,Proposition 51,N/A,Yes,54
Kern,7010090,Proposition 51,N/A,No,116
Kern,7010215,Proposition 51,N/A,Yes,19
Kern,7010215,Proposition 51,N/A,No,28
Kern,7010225,Proposition 51,N/A,Yes,0
Kern,7010225,Proposition 51,N/A,No,0
Kern,7010226,Proposition 51,N/A,Yes,13
Kern,7010226,Proposition 51,N/A,No,43
Kern,7011135,Proposition 51,N/A,Yes,5
Kern,7011135,Proposition 51,N/A,No,31
Kern,7011153,Proposition 51,N/A,Yes,12
Kern,7011153,Proposition 51,N/A,No,45
Kern,7011170,Proposition 51,N/A,Yes,64
Kern,7011170,Proposition 51,N/A,No,58
Kern,7011171,Proposition 51,N/A,Yes,18
Kern,7011171,Proposition 51,N/A,No,32
Kern,7011200,Proposition 51,N/A,Yes,0
Kern,7011200,Proposition 51,N/A,No,0
Kern,7011208,Proposition 51,N/A,Yes,1
Kern,7011208,Proposition 51,N/A,No,2
