county,precinct,race,party,candidate,votes
Merced,02043,President,GRN,Jill Stein,9
Merced,02043,President,PF,Gloria Estela La Riva,2
Merced,02043,President,WI,Write-In,15
Merced,02044,President,DEM,Hillary Clinton,145
Merced,02044,President,REP/AI,Donald J. Trump,46
Merced,02044,President,LIB,Gary Johnson,7
Merced,02044,President,GRN,Jill Stein,5
Merced,02044,President,PF,Gloria Estela La Riva,0
Merced,02044,President,WI,Write-In,1
Merced,02045,President,DEM,Hillary Clinton,368
Merced,02045,President,REP/AI,Donald J. Trump,180
Merced,02045,President,LIB,Gary Johnson,16
Merced,02045,President,GRN,Jill Stein,17
Merced,02045,President,PF,Gloria Estela La Riva,8
Merced,02045,President,WI,Write-In,10
Merced,02046,President,DEM,Hillary Clinton,183
Merced,02046,President,REP/AI,Donald J. Trump,145
Merced,02046,President,LIB,Gary Johnson,5
Merced,02046,President,GRN,Jill Stein,1
Merced,02046,President,PF,Gloria Estela La Riva,2
Merced,02046,President,WI,Write-In,7
Merced,02047,President,DEM,Hillary Clinton,513
Merced,02047,President,REP/AI,Donald J. Trump,220
Merced,02047,President,LIB,Gary Johnson,34
Merced,02047,President,GRN,Jill Stein,24
Merced,02047,President,PF,Gloria Estela La Riva,4
Merced,02047,President,WI,Write-In,12
Merced,02048,President,DEM,Hillary Clinton,187
Merced,02048,President,REP/AI,Donald J. Trump,220
Merced,02048,President,LIB,Gary Johnson,19
Merced,02048,President,GRN,Jill Stein,7
Merced,02048,President,PF,Gloria Estela La Riva,6
Merced,02048,President,WI,Write-In,5
Merced,02049,President,DEM,Hillary Clinton,113
Merced,02049,President,REP/AI,Donald J. Trump,55
Merced,02049,President,LIB,Gary Johnson,5
Merced,02049,President,GRN,Jill Stein,6
Merced,02049,President,PF,Gloria Estela La Riva,1
Merced,02049,President,WI,Write-In,3
Merced,02050,President,DEM,Hillary Clinton,92
Merced,02050,President,REP/AI,Donald J. Trump,81
Merced,02050,President,LIB,Gary Johnson,7
Merced,02050,President,GRN,Jill Stein,2
Merced,02050,President,PF,Gloria Estela La Riva,1
Merced,02050,President,WI,Write-In,2
Merced,02051,President,DEM,Hillary Clinton,257
Merced,02051,President,REP/AI,Donald J. Trump,254
Merced,02051,President,LIB,Gary Johnson,16
Merced,02051,President,GRN,Jill Stein,9
Merced,02051,President,PF,Gloria Estela La Riva,3
Merced,02051,President,WI,Write-In,7
Merced,02052,President,DEM,Hillary Clinton,271
Merced,02052,President,REP/AI,Donald J. Trump,198
Merced,02052,President,LIB,Gary Johnson,28
Merced,02052,President,GRN,Jill Stein,6
Merced,02052,President,PF,Gloria Estela La Riva,4
Merced,02052,President,WI,Write-In,4
Merced,02053,President,DEM,Hillary Clinton,114
Merced,02053,President,REP/AI,Donald J. Trump,77
Merced,02053,President,LIB,Gary Johnson,9
Merced,02053,President,GRN,Jill Stein,3
Merced,02053,President,PF,Gloria Estela La Riva,1
Merced,02053,President,WI,Write-In,4
Merced,02054,President,DEM,Hillary Clinton,147
Merced,02054,President,REP/AI,Donald J. Trump,166
Merced,02054,President,LIB,Gary Johnson,6
Merced,02054,President,GRN,Jill Stein,5
Merced,02054,President,PF,Gloria Estela La Riva,0
Merced,02054,President,WI,Write-In,9
Merced,02055,President,DEM,Hillary Clinton,124
Merced,02055,President,REP/AI,Donald J. Trump,207
Merced,02055,President,LIB,Gary Johnson,9
Merced,02055,President,GRN,Jill Stein,4
Merced,02055,President,PF,Gloria Estela La Riva,1
Merced,02055,President,WI,Write-In,9
Merced,02056,President,DEM,Hillary Clinton,453
Merced,02056,President,REP/AI,Donald J. Trump,25
Merced,02056,President,LIB,Gary Johnson,16
Merced,02056,President,GRN,Jill Stein,21
Merced,02056,President,PF,Gloria Estela La Riva,3
Merced,02056,President,WI,Write-In,9
Merced,03057,President,DEM,Hillary Clinton,436
Merced,03057,President,REP/AI,Donald J. Trump,294
Merced,03057,President,LIB,Gary Johnson,22
Merced,03057,President,GRN,Jill Stein,9
Merced,03057,President,PF,Gloria Estela La Riva,4
Merced,03057,President,WI,Write-In,11
Merced,03058,President,DEM,Hillary Clinton,325
Merced,03058,President,REP/AI,Donald J. Trump,197
Merced,03058,President,LIB,Gary Johnson,23
Merced,03058,President,GRN,Jill Stein,8
Merced,03058,President,PF,Gloria Estela La Riva,2
Merced,03058,President,WI,Write-In,10
Merced,03059,President,DEM,Hillary Clinton,396
Merced,03059,President,REP/AI,Donald J. Trump,394
Merced,03059,President,LIB,Gary Johnson,22
Merced,03059,President,GRN,Jill Stein,7
Merced,03059,President,PF,Gloria Estela La Riva,7
Merced,03059,President,WI,Write-In,13
Merced,03060,President,DEM,Hillary Clinton,315
Merced,03060,President,REP/AI,Donald J. Trump,396
Merced,03060,President,LIB,Gary Johnson,33
Merced,03060,President,GRN,Jill Stein,19
Merced,03060,President,PF,Gloria Estela La Riva,5
Merced,03060,President,WI,Write-In,14
Merced,03061,President,DEM,Hillary Clinton,485
Merced,03061,President,REP/AI,Donald J. Trump,403
Merced,03061,President,LIB,Gary Johnson,22
Merced,03061,President,GRN,Jill Stein,14
Merced,03061,President,PF,Gloria Estela La Riva,8
Merced,03061,President,WI,Write-In,23
Merced,03062,President,DEM,Hillary Clinton,318
Merced,03062,President,REP/AI,Donald J. Trump,285
Merced,03062,President,LIB,Gary Johnson,18
Merced,03062,President,GRN,Jill Stein,7
Merced,03062,President,PF,Gloria Estela La Riva,5
Merced,03062,President,WI,Write-In,8
Merced,03063,President,DEM,Hillary Clinton,178
Merced,03063,President,REP/AI,Donald J. Trump,144
Merced,03063,President,LIB,Gary Johnson,12
Merced,03063,President,GRN,Jill Stein,5
Merced,03063,President,PF,Gloria Estela La Riva,5
Merced,03063,President,WI,Write-In,6
Merced,03064,President,DEM,Hillary Clinton,325
Merced,03064,President,REP/AI,Donald J. Trump,414
Merced,03064,President,LIB,Gary Johnson,41
Merced,03064,President,GRN,Jill Stein,15
Merced,03064,President,PF,Gloria Estela La Riva,3
Merced,03064,President,WI,Write-In,13
Merced,03065,President,DEM,Hillary Clinton,267
Merced,03065,President,REP/AI,Donald J. Trump,373
Merced,03065,President,LIB,Gary Johnson,19
Merced,03065,President,GRN,Jill Stein,6
Merced,03065,President,PF,Gloria Estela La Riva,3
Merced,03065,President,WI,Write-In,10
Merced,03066,President,DEM,Hillary Clinton,235
Merced,03066,President,REP/AI,Donald J. Trump,218
Merced,03066,President,LIB,Gary Johnson,17
Merced,03066,President,GRN,Jill Stein,6
Merced,03066,President,PF,Gloria Estela La Riva,9
Merced,03066,President,WI,Write-In,12
Merced,03067,President,DEM,Hillary Clinton,318
Merced,03067,President,REP/AI,Donald J. Trump,315
Merced,03067,President,LIB,Gary Johnson,17
Merced,03067,President,GRN,Jill Stein,7
Merced,03067,President,PF,Gloria Estela La Riva,3
Merced,03067,President,WI,Write-In,11
Merced,03068,President,DEM,Hillary Clinton,254
Merced,03068,President,REP/AI,Donald J. Trump,195
Merced,03068,President,LIB,Gary Johnson,15
Merced,03068,President,GRN,Jill Stein,8
Merced,03068,President,PF,Gloria Estela La Riva,5
Merced,03068,President,WI,Write-In,10
Merced,03069,President,DEM,Hillary Clinton,153
Merced,03069,President,REP/AI,Donald J. Trump,116
Merced,03069,President,LIB,Gary Johnson,10
Merced,03069,President,GRN,Jill Stein,6
Merced,03069,President,PF,Gloria Estela La Riva,0
Merced,03069,President,WI,Write-In,4
Merced,03070,President,DEM,Hillary Clinton,169
Merced,03070,President,REP/AI,Donald J. Trump,463
Merced,03070,President,LIB,Gary Johnson,32
Merced,03070,President,GRN,Jill Stein,4
Merced,03070,President,PF,Gloria Estela La Riva,2
Merced,03070,President,WI,Write-In,7
Merced,03071,President,DEM,Hillary Clinton,97
Merced,03071,President,REP/AI,Donald J. Trump,145
Merced,03071,President,LIB,Gary Johnson,8
Merced,03071,President,GRN,Jill Stein,3
Merced,03071,President,PF,Gloria Estela La Riva,2
Merced,03071,President,WI,Write-In,1
Merced,03072,President,DEM,Hillary Clinton,407
Merced,03072,President,REP/AI,Donald J. Trump,212
Merced,03072,President,LIB,Gary Johnson,12
Merced,03072,President,GRN,Jill Stein,14
Merced,03072,President,PF,Gloria Estela La Riva,3
Merced,03072,President,WI,Write-In,9
Merced,03073,President,DEM,Hillary Clinton,380
Merced,03073,President,REP/AI,Donald J. Trump,174
Merced,03073,President,LIB,Gary Johnson,19
Merced,03073,President,GRN,Jill Stein,14
Merced,03073,President,PF,Gloria Estela La Riva,5
Merced,03073,President,WI,Write-In,11
Merced,03074,President,DEM,Hillary Clinton,262
Merced,03074,President,REP/AI,Donald J. Trump,467
Merced,03074,President,LIB,Gary Johnson,25
Merced,03074,President,GRN,Jill Stein,5
Merced,03074,President,PF,Gloria Estela La Riva,0
Merced,03074,President,WI,Write-In,8
Merced,03075,President,DEM,Hillary Clinton,155
Merced,03075,President,REP/AI,Donald J. Trump,349
Merced,03075,President,LIB,Gary Johnson,18
Merced,03075,President,GRN,Jill Stein,5
Merced,03075,President,PF,Gloria Estela La Riva,0
Merced,03075,President,WI,Write-In,4
Merced,03076,President,DEM,Hillary Clinton,60
Merced,03076,President,REP/AI,Donald J. Trump,192
Merced,03076,President,LIB,Gary Johnson,6
Merced,03076,President,GRN,Jill Stein,1
Merced,03076,President,PF,Gloria Estela La Riva,0
Merced,03076,President,WI,Write-In,5
Merced,03077,President,DEM,Hillary Clinton,544
Merced,03077,President,REP/AI,Donald J. Trump,197
Merced,03077,President,LIB,Gary Johnson,20
Merced,03077,President,GRN,Jill Stein,20
Merced,03077,President,PF,Gloria Estela La Riva,7
Merced,03077,President,WI,Write-In,10
Merced,03078,President,DEM,Hillary Clinton,492
Merced,03078,President,REP/AI,Donald J. Trump,334
Merced,03078,President,LIB,Gary Johnson,28
Merced,03078,President,GRN,Jill Stein,15
Merced,03078,President,PF,Gloria Estela La Riva,3
Merced,03078,President,WI,Write-In,18
Merced,03079,President,DEM,Hillary Clinton,357
Merced,03079,President,REP/AI,Donald J. Trump,159
Merced,03079,President,LIB,Gary Johnson,27
Merced,03079,President,GRN,Jill Stein,16
Merced,03079,President,PF,Gloria Estela La Riva,10
Merced,03079,President,WI,Write-In,17
Merced,03080,President,DEM,Hillary Clinton,249
Merced,03080,President,REP/AI,Donald J. Trump,111
Merced,03080,President,LIB,Gary Johnson,12
Merced,03080,President,GRN,Jill Stein,6
Merced,03080,President,PF,Gloria Estela La Riva,3
Merced,03080,President,WI,Write-In,3
Merced,04081,President,DEM,Hillary Clinton,71
Merced,04081,President,REP/AI,Donald J. Trump,128
Merced,04081,President,LIB,Gary Johnson,6
Merced,04081,President,GRN,Jill Stein,4
Merced,04081,President,PF,Gloria Estela La Riva,1
Merced,04081,President,WI,Write-In,1
Merced,04082,President,DEM,Hillary Clinton,128
Merced,04082,President,REP/AI,Donald J. Trump,204
Merced,04082,President,LIB,Gary Johnson,16
Merced,04082,President,GRN,Jill Stein,4
Merced,04082,President,PF,Gloria Estela La Riva,2
Merced,04082,President,WI,Write-In,5
Merced,04083,President,DEM,Hillary Clinton,111
Merced,04083,President,REP/AI,Donald J. Trump,162
Merced,04083,President,LIB,Gary Johnson,7
Merced,04083,President,GRN,Jill Stein,2
Merced,04083,President,PF,Gloria Estela La Riva,0
Merced,04083,President,WI,Write-In,6
Merced,04084,President,DEM,Hillary Clinton,120
Merced,04084,President,REP/AI,Donald J. Trump,84
Merced,04084,President,LIB,Gary Johnson,11
Merced,04084,President,GRN,Jill Stein,3
Merced,04084,President,PF,Gloria Estela La Riva,0
Merced,04084,President,WI,Write-In,0
Merced,04085,President,DEM,Hillary Clinton,198
Merced,04085,President,REP/AI,Donald J. Trump,177
Merced,04085,President,LIB,Gary Johnson,18
Merced,04085,President,GRN,Jill Stein,7
Merced,04085,President,PF,Gloria Estela La Riva,0
Merced,04085,President,WI,Write-In,8
Merced,04086,President,DEM,Hillary Clinton,625
Merced,04086,President,REP/AI,Donald J. Trump,177
Merced,04086,President,LIB,Gary Johnson,28
Merced,04086,President,GRN,Jill Stein,22
Merced,04086,President,PF,Gloria Estela La Riva,6
Merced,04086,President,WI,Write-In,21
Merced,04087,President,DEM,Hillary Clinton,642
Merced,04087,President,REP/AI,Donald J. Trump,226
Merced,04087,President,LIB,Gary Johnson,30
Merced,04087,President,GRN,Jill Stein,18
Merced,04087,President,PF,Gloria Estela La Riva,14
Merced,04087,President,WI,Write-In,9
Merced,04088,President,DEM,Hillary Clinton,113
Merced,04088,President,REP/AI,Donald J. Trump,247
Merced,04088,President,LIB,Gary Johnson,15
Merced,04088,President,GRN,Jill Stein,5
Merced,04088,President,PF,Gloria Estela La Riva,0
Merced,04088,President,WI,Write-In,6
Merced,04089,President,DEM,Hillary Clinton,213
Merced,04089,President,REP/AI,Donald J. Trump,233
Merced,04089,President,LIB,Gary Johnson,26
Merced,04089,President,GRN,Jill Stein,7
Merced,04089,President,PF,Gloria Estela La Riva,3
Merced,04089,President,WI,Write-In,5
Merced,04090,President,DEM,Hillary Clinton,175
Merced,04090,President,REP/AI,Donald J. Trump,193
Merced,04090,President,LIB,Gary Johnson,13
Merced,04090,President,GRN,Jill Stein,7
Merced,04090,President,PF,Gloria Estela La Riva,1
Merced,04090,President,WI,Write-In,2
Merced,04091,President,DEM,Hillary Clinton,215
Merced,04091,President,REP/AI,Donald J. Trump,182
Merced,04091,President,LIB,Gary Johnson,13
Merced,04091,President,GRN,Jill Stein,13
Merced,04091,President,PF,Gloria Estela La Riva,5
Merced,04091,President,WI,Write-In,2
Merced,04092,President,DEM,Hillary Clinton,57
Merced,04092,President,REP/AI,Donald J. Trump,159
Merced,04092,President,LIB,Gary Johnson,5
Merced,04092,President,GRN,Jill Stein,3
Merced,04092,President,PF,Gloria Estela La Riva,1
Merced,04092,President,WI,Write-In,1
Merced,04093,President,DEM,Hillary Clinton,268
Merced,04093,President,REP/AI,Donald J. Trump,563
Merced,04093,President,LIB,Gary Johnson,42
Merced,04093,President,GRN,Jill Stein,9
Merced,04093,President,PF,Gloria Estela La Riva,2
Merced,04093,President,WI,Write-In,16
Merced,04094,President,DEM,Hillary Clinton,73
Merced,04094,President,REP/AI,Donald J. Trump,269
Merced,04094,President,LIB,Gary Johnson,7
Merced,04094,President,GRN,Jill Stein,3
Merced,04094,President,PF,Gloria Estela La Riva,1
Merced,04094,President,WI,Write-In,0
Merced,04095,President,DEM,Hillary Clinton,168
Merced,04095,President,REP/AI,Donald J. Trump,517
Merced,04095,President,LIB,Gary Johnson,28
Merced,04095,President,GRN,Jill Stein,10
Merced,04095,President,PF,Gloria Estela La Riva,2
Merced,04095,President,WI,Write-In,13
Merced,04096,President,DEM,Hillary Clinton,112
Merced,04096,President,REP/AI,Donald J. Trump,340
Merced,04096,President,LIB,Gary Johnson,13
Merced,04096,President,GRN,Jill Stein,2
Merced,04096,President,PF,Gloria Estela La Riva,0
Merced,04096,President,WI,Write-In,3
Merced,04097,President,DEM,Hillary Clinton,65
Merced,04097,President,REP/AI,Donald J. Trump,158
Merced,04097,President,LIB,Gary Johnson,11
Merced,04097,President,GRN,Jill Stein,2
Merced,04097,President,PF,Gloria Estela La Riva,0
Merced,04097,President,WI,Write-In,0
Merced,04098,President,DEM,Hillary Clinton,153
Merced,04098,President,REP/AI,Donald J. Trump,261
Merced,04098,President,LIB,Gary Johnson,9
Merced,04098,President,GRN,Jill Stein,4
Merced,04098,President,PF,Gloria Estela La Riva,1
Merced,04098,President,WI,Write-In,6
Merced,04099,President,DEM,Hillary Clinton,51
Merced,04099,President,REP/AI,Donald J. Trump,218
Merced,04099,President,LIB,Gary Johnson,11
Merced,04099,President,GRN,Jill Stein,2
Merced,04099,President,PF,Gloria Estela La Riva,1
Merced,04099,President,WI,Write-In,1
Merced,04100,President,DEM,Hillary Clinton,301
Merced,04100,President,REP/AI,Donald J. Trump,148
Merced,04100,President,LIB,Gary Johnson,17
Merced,04100,President,GRN,Jill Stein,9
