county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Solano,0032 FAIRFIELD 23016,State Assembly,11,DEM,JIM FRAZIER,822,273,528,21
Solano,0033 FAIRFIELD 23020,State Assembly,11,DEM,JIM FRAZIER,1563,429,1083,51
Solano,0034 FAIRFIELD 23050,State Assembly,11,DEM,JIM FRAZIER,375,122,246,7
Solano,0035 FAIRFIELD 23090,State Assembly,11,DEM,JIM FRAZIER,355,98,237,20
Solano,0036 FAIRFIELD 23095,State Assembly,11,DEM,JIM FRAZIER,441,135,299,7
Solano,0055 FAIRFIELD 33010,State Assembly,11,DEM,JIM FRAZIER,505,150,337,18
Solano,0056 FAIRFIELD 33015,State Assembly,11,DEM,JIM FRAZIER,1119,298,809,12
Solano,0057 FAIRFIELD 33040,State Assembly,11,DEM,JIM FRAZIER,1107,283,792,32
Solano,0058 FAIRFIELD 33045,State Assembly,11,DEM,JIM FRAZIER,374,115,254,5
Solano,0059 FAIRFIELD 33050,State Assembly,11,DEM,JIM FRAZIER,671,157,507,7
Solano,0060 FAIRFIELD 33065,State Assembly,11,DEM,JIM FRAZIER,722,223,486,13
Solano,0061 FAIRFIELD 33070,State Assembly,11,DEM,JIM FRAZIER,980,289,655,36
Solano,0062 FAIRFIELD 33075,State Assembly,11,DEM,JIM FRAZIER,532,189,326,17
Solano,0063 FAIRFIELD 33115,State Assembly,11,DEM,JIM FRAZIER,73,12,57,4
Solano,0064 FAIRFIELD 33133,State Assembly,11,DEM,JIM FRAZIER,1008,263,728,17
Solano,0065 FAIRFIELD 33190,State Assembly,11,DEM,JIM FRAZIER,799,224,542,33
Solano,0066 FAIRFIELD 33195,State Assembly,11,DEM,JIM FRAZIER,376,152,208,16
Solano,0067 FAIRFIELD 33210,State Assembly,11,DEM,JIM FRAZIER,230,82,135,13
Solano,0068 FAIRFIELD 33215,State Assembly,11,DEM,JIM FRAZIER,982,323,625,34
Solano,0069 FAIRFIELD 33235,State Assembly,11,DEM,JIM FRAZIER,488,143,341,4
Solano,0070 FAIRFIELD 33245,State Assembly,11,DEM,JIM FRAZIER,737,253,464,20
Solano,0071 FAIRFIELD 33265,State Assembly,11,DEM,JIM FRAZIER,522,175,317,30
Solano,0072 FAIRFIELD 33295,State Assembly,11,DEM,JIM FRAZIER,6,1,4,1
Solano,0073 SUISUN 35005,State Assembly,11,DEM,JIM FRAZIER,559,225,305,29
Solano,0074 SUISUN 35020,State Assembly,11,DEM,JIM FRAZIER,997,358,615,24
Solano,0075 SUISUN 35040,State Assembly,11,DEM,JIM FRAZIER,1008,329,642,37
