county,office,district,party,candidate,votes
Alameda,Attorney General,,DEM,Bill Lockyer,232180
Alameda,Attorney General,,AI,Diane Beall Templin,6161
Alameda,Attorney General,,REP,Dick Ackerman,70550
Alameda,Attorney General,,LIB,Ed Kuwatch,4639
Alameda,Attorney General,,GRN,Glen Freeman Mowrer,23072
Alpine,Attorney General,,DEM,Bill Lockyer,257
Alpine,Attorney General,,AI,Diane Beall Templin,32
Alpine,Attorney General,,REP,Dick Ackerman,207
Alpine,Attorney General,,LIB,Ed Kuwatch,14
Alpine,Attorney General,,GRN,Glen Freeman Mowrer,39
Amador,Attorney General,,DEM,Bill Lockyer,5499
Amador,Attorney General,,AI,Diane Beall Templin,384
Amador,Attorney General,,REP,Dick Ackerman,6413
Amador,Attorney General,,LIB,Ed Kuwatch,197
Amador,Attorney General,,GRN,Glen Freeman Mowrer,384
Butte,Attorney General,,DEM,Bill Lockyer,22400
Butte,Attorney General,,AI,Diane Beall Templin,1734
Butte,Attorney General,,REP,Dick Ackerman,30842
Butte,Attorney General,,LIB,Ed Kuwatch,1121
Butte,Attorney General,,GRN,Glen Freeman Mowrer,3926
Calaveras,Attorney General,,DEM,Bill Lockyer,5913
Calaveras,Attorney General,,AI,Diane Beall Templin,505
Calaveras,Attorney General,,REP,Dick Ackerman,7564
Calaveras,Attorney General,,LIB,Ed Kuwatch,334
Calaveras,Attorney General,,GRN,Glen Freeman Mowrer,687
Colusa,Attorney General,,DEM,Bill Lockyer,1546
Colusa,Attorney General,,AI,Diane Beall Templin,100
Colusa,Attorney General,,REP,Dick Ackerman,2678
Colusa,Attorney General,,LIB,Ed Kuwatch,75
Colusa,Attorney General,,GRN,Glen Freeman Mowrer,84
Contra Costa,Attorney General,,DEM,Bill Lockyer,144312
Contra Costa,Attorney General,,AI,Diane Beall Templin,6486
Contra Costa,Attorney General,,REP,Dick Ackerman,87169
Contra Costa,Attorney General,,LIB,Ed Kuwatch,3915
Contra Costa,Attorney General,,GRN,Glen Freeman Mowrer,9789
Del Norte,Attorney General,,DEM,Bill Lockyer,2980
Del Norte,Attorney General,,AI,Diane Beall Templin,261
Del Norte,Attorney General,,REP,Dick Ackerman,2996
Del Norte,Attorney General,,LIB,Ed Kuwatch,181
Del Norte,Attorney General,,GRN,Glen Freeman Mowrer,234
El Dorado,Attorney General,,DEM,Bill Lockyer,19821
El Dorado,Attorney General,,AI,Diane Beall Templin,1594
El Dorado,Attorney General,,REP,Dick Ackerman,30464
El Dorado,Attorney General,,LIB,Ed Kuwatch,998
El Dorado,Attorney General,,GRN,Glen Freeman Mowrer,2188
Fresno,Attorney General,,DEM,Bill Lockyer,66829
Fresno,Attorney General,,AI,Diane Beall Templin,4169
Fresno,Attorney General,,REP,Dick Ackerman,76307
Fresno,Attorney General,,LIB,Ed Kuwatch,1959
Fresno,Attorney General,,GRN,Glen Freeman Mowrer,3298
Glenn,Attorney General,,DEM,Bill Lockyer,2042
Glenn,Attorney General,,AI,Diane Beall Templin,189
Glenn,Attorney General,,REP,Dick Ackerman,3891
Glenn,Attorney General,,LIB,Ed Kuwatch,131
Glenn,Attorney General,,GRN,Glen Freeman Mowrer,185
Humboldt,Attorney General,,DEM,Bill Lockyer,20219
Humboldt,Attorney General,,AI,Diane Beall Templin,836
