county,office,district,party,candidate,votes
Alameda,U.S. House,10,DEM,Ellen O. Tauscher,13453
Alameda,U.S. House,10,LIB,Sonia E. Alonso Harden,4938
Alameda,U.S. House,11,DEM,Elaine Shaw,11921
Alameda,U.S. House,11,REP,Richard W. Pombo,12405
Alameda,U.S. House,13,AI,Don J. Grundmann,2772
Alameda,U.S. House,13,DEM,"Fortney ""Pete"" Stark",86495
Alameda,U.S. House,13,REF,John J. Bambey,1901
Alameda,U.S. House,13,LIB,Mark W. Stroberg,3703
Alameda,U.S. House,13,REP,Syed R. Mahmood,26852
Alameda,U.S. House,9,DEM,Barbara Lee,135893
Alameda,U.S. House,9,(W/I),Hector Reyna,6
Alameda,U.S. House,9,LIB,James M. Eyer,5685
Alameda,U.S. House,9,REP,Jerald Udinsky,25333
Alpine,U.S. House,3,REP,Doug Ose,260
Alpine,U.S. House,3,LIB,Douglas Arthur Tuma,24
Alpine,U.S. House,3,DEM,Howard Beeman,255
Amador,U.S. House,3,REP,Doug Ose,7589
Amador,U.S. House,3,LIB,Douglas Arthur Tuma,408
Amador,U.S. House,3,DEM,Howard Beeman,4596
Butte,U.S. House,2,LIB,Charles R. Martin,1220
Butte,U.S. House,2,DEM,Mike Johnson,16930
Butte,U.S. House,2,NL,Patrice Thiessen,1670
Butte,U.S. House,2,REP,Wally Herger,28900
Butte,U.S. House,4,LIB,Allen M. Roberts,433
Butte,U.S. House,4,REP (W/I),Bill Kirby,0
Butte,U.S. House,4,REP,John T. Doolittle,7456
Butte,U.S. House,4,DEM,Mark A. Norberg,3875
Butte,U.S. House,4,(W/I),Philip James Parisius,0
Calaveras,U.S. House,3,REP,Doug Ose,8500
Calaveras,U.S. House,3,LIB,Douglas Arthur Tuma,686
Calaveras,U.S. House,3,DEM,Howard Beeman,5478
Colusa,U.S. House,2,LIB,Charles R. Martin,58
Colusa,U.S. House,2,DEM,Mike Johnson,1142
Colusa,U.S. House,2,NL,Patrice Thiessen,75
Colusa,U.S. House,2,REP,Wally Herger,3056
Contra Costa,U.S. House,10,DEM,Ellen O. Tauscher,93298
Contra Costa,U.S. House,10,LIB,Sonia E. Alonso Harden,28464
Contra Costa,U.S. House,11,DEM,Elaine Shaw,18858
Contra Costa,U.S. House,11,REP,Richard W. Pombo,24587
Contra Costa,U.S. House,7,REP,Charles R. Hargrave,18942
Contra Costa,U.S. House,7,DEM,George Miller,63251
Contra Costa,U.S. House,7,LIB,Scott A. Wilson,2399
Del Norte,U.S. House,1,LIB,Kevin Bastian,202
Del Norte,U.S. House,1,REP,Lawrence R. Wiesner,2646
Del Norte,U.S. House,1,DEM,Mike Thompson,3649
El Dorado,U.S. House,4,LIB,Allen M. Roberts,1702
El Dorado,U.S. House,4,REP (W/I),Bill Kirby,0
El Dorado,U.S. House,4,REP,John T. Doolittle,35937
El Dorado,U.S. House,4,DEM,Mark A. Norberg,17034
El Dorado,U.S. House,4,(W/I),Philip James Parisius,0
Fresno,U.S. House,18,DEM,Dennis A. Cardoza,263
Fresno,U.S. House,18,REP,Dick Monteith,572
Fresno,U.S. House,18,(W/I),Donna Crowder,0
Fresno,U.S. House,18,AI,Kevin H. Cripe,10
Fresno,U.S. House,18,LIB,Linda De Groat,13
Fresno,U.S. House,19,REP,George Radanovich,40814
Fresno,U.S. House,19,DEM,John Veen,16008
Fresno,U.S. House,19,LIB,Patrick Lee Mc Hargue,1363
Fresno,U.S. House,20,REP,Andre Minuth,9512
Fresno,U.S. House,20,DEM,Cal Dooley,21203
Fresno,U.S. House,20,LIB,Varrin Swearingen,666
Fresno,U.S. House,21,DEM,David G. LaPere,15881
Fresno,U.S. House,21,REP,Devin Nunes,44464
Fresno,U.S. House,21,LIB,Jonathan Richter,2213
Glenn,U.S. House,2,LIB,Charles R. Martin,120
Glenn,U.S. House,2,DEM,Mike Johnson,1592
Glenn,U.S. House,2,NL,Patrice Thiessen,132
Glenn,U.S. House,2,REP,Wally Herger,4405
Humboldt,U.S. House,1,LIB,Kevin Bastian,1473
Humboldt,U.S. House,1,REP,Lawrence R. Wiesner,13291
Humboldt,U.S. House,1,DEM,Mike Thompson,27626
Imperial,U.S. House,51,DEM,Bob Filner,10666
Imperial,U.S. House,51,LIB,Jeffrey S. Keup,656
Imperial,U.S. House,51,REP,Maria Guadalupe Garcia,9199
Inyo,U.S. House,25,DEM,Bob Conaway,1972
Inyo,U.S. House,25,LIB,"Frank M. Consolo, Jr.",231
Inyo,U.S. House,25,REP,"Howard P. ""Buck"" McKeon",3744
Kern,U.S. House,20,REP,Andre Minuth,5553
Kern,U.S. House,20,DEM,Cal Dooley,16123
Kern,U.S. House,20,LIB,Varrin Swearingen,394
Kern,U.S. House,22,REP,Bill Thomas,85662
Kern,U.S. House,22,LIB,Frank Coates,3125
Kern,U.S. House,22,DEM,Jaime A. Corvera,24026
Kings,U.S. House,20,REP,Andre Minuth,10563
Kings,U.S. House,20,DEM,Cal Dooley,10301
Kings,U.S. House,20,LIB,Varrin Swearingen,455
Lake,U.S. House,1,LIB,Kevin Bastian,563
Lake,U.S. House,1,REP,Lawrence R. Wiesner,5618
Lake,U.S. House,1,DEM,Mike Thompson,9588
Lassen,U.S. House,4,LIB,Allen M. Roberts,215
Lassen,U.S. House,4,REP (W/I),Bill Kirby,0
Lassen,U.S. House,4,REP,John T. Doolittle,5377
Lassen,U.S. House,4,DEM,Mark A. Norberg,1999
Lassen,U.S. House,4,(W/I),Philip James Parisius,0
Los Angeles,U.S. House,22,REP,Bill Thomas,8960
Los Angeles,U.S. House,22,LIB,Frank Coates,427
Los Angeles,U.S. House,22,DEM,Jaime A. Corvera,3811
Los Angeles,U.S. House,25,DEM,Bob Conaway,26642
Los Angeles,U.S. House,25,LIB,"Frank M. Consolo, Jr.",3552
Los Angeles,U.S. House,25,REP,"Howard P. ""Buck"" McKeon",62383
Los Angeles,U.S. House,26,REP,David Dreier,64520
Los Angeles,U.S. House,26,DEM,Marjorie Musser Mikels,32936
Los Angeles,U.S. House,26,LIB,Randall Weissbuch,2710
Los Angeles,U.S. House,27,DEM,Brad Sherman,79815
Los Angeles,U.S. House,27,REP,Robert M. Levy,48996
Los Angeles,U.S. House,28,REP,"David R. Hernandez, Jr.",23926
Los Angeles,U.S. House,28,DEM,Howard L. Berman,73771
Los Angeles,U.S. House,28,LIB,Kelley L. Ross,5629
Los Angeles,U.S. House,29,DEM,Adam B. Schiff,76036
Los Angeles,U.S. House,29,REP,Jim Scileppi,40616
Los Angeles,U.S. House,29,LIB,Ted Brown,4889
Los Angeles,U.S. House,30,DEM,Henry A. Waxman,130604
Los Angeles,U.S. House,30,REP,Tony D. Goss,54989
Los Angeles,U.S. House,31,REP,Luis Vega,12674
Los Angeles,U.S. House,31,DEM,Xavier Becerra,54569
Los Angeles,U.S. House,32,REP,Emma E. Fischbeck,23366
Los Angeles,U.S. House,32,DEM,Hilda L. Solis,58530
Los Angeles,U.S. House,32,LIB,Michael (Mick) McGuire,3183
Los Angeles,U.S. House,33,REP,Andrew Kim,16699
Los Angeles,U.S. House,33,LIB,Charles Tate,3971
Los Angeles,U.S. House,33,DEM,Diane E. Watson,97779
Los Angeles,U.S. House,34,DEM,Lucille Roybal-Allard,48734
Los Angeles,U.S. House,34,REP,Wayne Miller,17090
Los Angeles,U.S. House,35,AI,Gordon Michael Mego,2912
Los Angeles,U.S. House,35,DEM,Maxine Waters,72401
Los Angeles,U.S. House,35,REP,Ross Moen,18094
Los Angeles,U.S. House,36,DEM,Jane Harman,88198
Los Angeles,U.S. House,36,LIB,Mark McSpadden,5225
Los Angeles,U.S. House,36,REP,Stuart Johnson,50328
Los Angeles,U.S. House,37,LIB,Herb Peters,3413
Los Angeles,U.S. House,37,DEM,Juanita Millender-McDonald,63445
Los Angeles,U.S. House,37,REP,Oscar A. Velasco,20154
Los Angeles,U.S. House,38,LIB,Al Cuperus,2301
Los Angeles,U.S. House,38,REP,Alex A. Burrola,23126
Los Angeles,U.S. House,38,DEM,Grace F. Napolitano,62600
Los Angeles,U.S. House,39,DEM,Linda T. Sanchez,52256
Los Angeles,U.S. House,39,LIB,Richard G. Newhouse,4165
Los Angeles,U.S. House,39,REP,Tim Escobar,38925
Los Angeles,U.S. House,42,LIB,Donald Yee,1236
Los Angeles,U.S. House,42,REP,Gary G. Miller,16795
Los Angeles,U.S. House,42,DEM,Richard Waldron,9056
Los Angeles,U.S. House,46,REP,Dana Rohrabacher,32475
Los Angeles,U.S. House,46,DEM,Gerrie Schipske,22036
Los Angeles,U.S. House,46,LIB,Keith Gann,1846
Los Angeles,U.S. House,46,(W/I),Thomas Lash,1
Madera,U.S. House,18,DEM,Dennis A. Cardoza,103
Madera,U.S. House,18,REP,Dick Monteith,266
Madera,U.S. House,18,(W/I),Donna Crowder,0
Madera,U.S. House,18,AI,Kevin H. Cripe,12
Madera,U.S. House,18,LIB,Linda De Groat,3
