county,office,district,party,candidate,votes
Alameda,Board of Equalization,1,DEM,Carole Migden,217551
Alameda,Board of Equalization,1,LIB,Elizabeth C. Brierly,15267
Alameda,Board of Equalization,1,REP,Mark S. Bendick,78911
Alpine,Board of Equalization,2,REP,Bill Leonard,255
Alpine,Board of Equalization,2,DEM,Tom Y. Santos,229
Amador,Board of Equalization,2,REP,Bill Leonard,7345
Amador,Board of Equalization,2,DEM,Tom Y. Santos,4774
Butte,Board of Equalization,2,REP,Bill Leonard,34394
Butte,Board of Equalization,2,DEM,Tom Y. Santos,23102
Calaveras,Board of Equalization,2,REP,Bill Leonard,8608
Calaveras,Board of Equalization,2,DEM,Tom Y. Santos,5623
Colusa,Board of Equalization,1,DEM,Carole Migden,1378
Colusa,Board of Equalization,1,LIB,Elizabeth C. Brierly,204
Colusa,Board of Equalization,1,REP,Mark S. Bendick,2745
Contra Costa,Board of Equalization,1,DEM,Carole Migden,134684
Contra Costa,Board of Equalization,1,LIB,Elizabeth C. Brierly,13075
Contra Costa,Board of Equalization,1,REP,Mark S. Bendick,96588
Del Norte,Board of Equalization,1,DEM,Carole Migden,2877
Del Norte,Board of Equalization,1,LIB,Elizabeth C. Brierly,416
Del Norte,Board of Equalization,1,REP,Mark S. Bendick,3171
El Dorado,Board of Equalization,2,REP,Bill Leonard,32600
El Dorado,Board of Equalization,2,DEM,Tom Y. Santos,16941
Fresno,Board of Equalization,2,REP,Bill Leonard,89058
Fresno,Board of Equalization,2,DEM,Tom Y. Santos,58812
Glenn,Board of Equalization,2,REP,Bill Leonard,4111
Glenn,Board of Equalization,2,DEM,Tom Y. Santos,1989
Humboldt,Board of Equalization,1,DEM,Carole Migden,20821
Humboldt,Board of Equalization,1,LIB,Elizabeth C. Brierly,3202
Humboldt,Board of Equalization,1,REP,Mark S. Bendick,15549
Imperial,Board of Equalization,3,REP,Claude Parrish,9127
Imperial,Board of Equalization,3,LIB,J.R. Graham,960
Imperial,Board of Equalization,3,DEM,Mary Christian-Heising,10846
Inyo,Board of Equalization,2,REP,Bill Leonard,3853
Inyo,Board of Equalization,2,DEM,Tom Y. Santos,2024
Kern,Board of Equalization,2,REP,Bill Leonard,85902
Kern,Board of Equalization,2,DEM,Tom Y. Santos,44856
Kings,Board of Equalization,2,REP,Bill Leonard,12435
Kings,Board of Equalization,2,DEM,Tom Y. Santos,8242
Lake,Board of Equalization,1,DEM,Carole Migden,7917
Lake,Board of Equalization,1,LIB,Elizabeth C. Brierly,917
Lake,Board of Equalization,1,REP,Mark S. Bendick,6531
Lassen,Board of Equalization,2,REP,Bill Leonard,4837
Lassen,Board of Equalization,2,DEM,Tom Y. Santos,2418
Los Angeles,Board of Equalization,2,REP,Bill Leonard,85068
Los Angeles,Board of Equalization,2,DEM,Tom Y. Santos,58332
Los Angeles,Board of Equalization,3,REP,Claude Parrish,28719
Los Angeles,Board of Equalization,3,LIB,J.R. Graham,1827
Los Angeles,Board of Equalization,3,DEM,Mary Christian-Heising,21772
Los Angeles,Board of Equalization,4,REP,Glen R. Forsch,410312
Los Angeles,Board of Equalization,4,DEM,John Chiang,863369
Los Angeles,Board of Equalization,4,LIB,Kenneth A. Weissman,85434
Madera,Board of Equalization,2,REP,Bill Leonard,16324
Madera,Board of Equalization,2,DEM,Tom Y. Santos,8648
Marin,Board of Equalization,1,DEM,Carole Migden,53995
Marin,Board of Equalization,1,LIB,Elizabeth C. Brierly,3954
Marin,Board of Equalization,1,REP,Mark S. Bendick,25045
Mariposa,Board of Equalization,2,REP,Bill Leonard,3926
Mariposa,Board of Equalization,2,DEM,Tom Y. Santos,2174
Mendocino,Board of Equalization,1,DEM,Carole Migden,13178
Mendocino,Board of Equalization,1,LIB,Elizabeth C. Brierly,2023
Mendocino,Board of Equalization,1,REP,Mark S. Bendick,8046
Merced,Board of Equalization,2,REP,Bill Leonard,20158
Merced,Board of Equalization,2,DEM,Tom Y. Santos,18011
Modoc,Board of Equalization,2,REP,Bill Leonard,2186
Modoc,Board of Equalization,2,DEM,Tom Y. Santos,968
Mono,Board of Equalization,2,REP,Bill Leonard,1637
Mono,Board of Equalization,2,DEM,Tom Y. Santos,1133
Monterey,Board of Equalization,1,DEM,Carole Migden,45669
Monterey,Board of Equalization,1,LIB,Elizabeth C. Brierly,4505
Monterey,Board of Equalization,1,REP,Mark S. Bendick,31889
Napa,Board of Equalization,1,DEM,Carole Migden,18891
Napa,Board of Equalization,1,LIB,Elizabeth C. Brierly,1915
Napa,Board of Equalization,1,REP,Mark S. Bendick,13952
Nevada,Board of Equalization,2,REP,Bill Leonard,21548
Nevada,Board of Equalization,2,DEM,Tom Y. Santos,14304
Orange,Board of Equalization,3,REP,Claude Parrish,374345
Orange,Board of Equalization,3,LIB,J.R. Graham,25590
Orange,Board of Equalization,3,DEM,Mary Christian-Heising,196613
Placer,Board of Equalization,2,REP,Bill Leonard,59938
Placer,Board of Equalization,2,DEM,Tom Y. Santos,29862
Plumas,Board of Equalization,2,REP,Bill Leonard,4614
Plumas,Board of Equalization,2,DEM,Tom Y. Santos,2657
Riverside,Board of Equalization,3,REP,Claude Parrish,164470
Riverside,Board of Equalization,3,LIB,J.R. Graham,8820
Riverside,Board of Equalization,3,DEM,Mary Christian-Heising,113728
Sacramento,Board of Equalization,2,REP,Bill Leonard,150653
Sacramento,Board of Equalization,2,DEM,Tom Y. Santos,131268
