county,office,district,party,candidate,votes
Alameda,U.S. Senate,,DEM,Dianne Feinstein,468456
Alameda,U.S. Senate,,REP,Elizabeth Emken,103313
Alpine,U.S. Senate,,DEM,Dianne Feinstein,409
Alpine,U.S. Senate,,REP,Elizabeth Emken,229
Amador,U.S. Senate,,DEM,Dianne Feinstein,7051
Amador,U.S. Senate,,REP,Elizabeth Emken,10232
Butte,U.S. Senate,,DEM,Dianne Feinstein,43681
Butte,U.S. Senate,,REP,Elizabeth Emken,44981
Calaveras,U.S. Senate,,DEM,Dianne Feinstein,8878
Calaveras,U.S. Senate,,REP,Elizabeth Emken,12479
Colusa,U.S. Senate,,DEM,Dianne Feinstein,2482
Colusa,U.S. Senate,,REP,Elizabeth Emken,3253
Contra Costa,U.S. Senate,,DEM,Dianne Feinstein,300194
Contra Costa,U.S. Senate,,REP,Elizabeth Emken,128310
Del Norte,U.S. Senate,,DEM,Dianne Feinstein,4065
Del Norte,U.S. Senate,,REP,Elizabeth Emken,4502
El Dorado,U.S. Senate,,DEM,Dianne Feinstein,35776
El Dorado,U.S. Senate,,REP,Elizabeth Emken,50820
Fresno,U.S. Senate,,DEM,Dianne Feinstein,129267
Fresno,U.S. Senate,,REP,Elizabeth Emken,123499
Glenn,U.S. Senate,,DEM,Dianne Feinstein,3520
Glenn,U.S. Senate,,REP,Elizabeth Emken,5515
Humboldt,U.S. Senate,,DEM,Dianne Feinstein,36162
Humboldt,U.S. Senate,,REP,Elizabeth Emken,19437
Imperial,U.S. Senate,,DEM,Dianne Feinstein,25342
Imperial,U.S. Senate,,REP,Elizabeth Emken,12346
Inyo,U.S. Senate,,DEM,Dianne Feinstein,3333
Inyo,U.S. Senate,,REP,Elizabeth Emken,4494
Kern,U.S. Senate,,DEM,Dianne Feinstein,92252
Kern,U.S. Senate,,REP,Elizabeth Emken,125906
Kings,U.S. Senate,,DEM,Dianne Feinstein,13304
Kings,U.S. Senate,,REP,Elizabeth Emken,17916
Lake,U.S. Senate,,DEM,Dianne Feinstein,13543
Lake,U.S. Senate,,REP,Elizabeth Emken,9424
Lassen,U.S. Senate,,DEM,Dianne Feinstein,3150
Lassen,U.S. Senate,,REP,Elizabeth Emken,7390
Los Angeles,U.S. Senate,,DEM,Dianne Feinstein,2183654
Los Angeles,U.S. Senate,,REP,Elizabeth Emken,868924
Madera,U.S. Senate,,DEM,Dianne Feinstein,15997
Madera,U.S. Senate,,REP,Elizabeth Emken,22942
Marin,U.S. Senate,,DEM,Dianne Feinstein,105153
Marin,U.S. Senate,,REP,Elizabeth Emken,26105
Mariposa,U.S. Senate,,DEM,Dianne Feinstein,3551
Mariposa,U.S. Senate,,REP,Elizabeth Emken,5268
Mendocino,U.S. Senate,,DEM,Dianne Feinstein,24254
Mendocino,U.S. Senate,,REP,Elizabeth Emken,10224
Merced,U.S. Senate,,DEM,Dianne Feinstein,32955
Merced,U.S. Senate,,REP,Elizabeth Emken,27000
Modoc,U.S. Senate,,DEM,Dianne Feinstein,1188
Modoc,U.S. Senate,,REP,Elizabeth Emken,2761
Mono,U.S. Senate,,DEM,Dianne Feinstein,2600
Mono,U.S. Senate,,REP,Elizabeth Emken,2404
Monterey,U.S. Senate,,DEM,Dianne Feinstein,84585
Monterey,U.S. Senate,,REP,Elizabeth Emken,36930
Napa,U.S. Senate,,DEM,Dianne Feinstein,37122
Napa,U.S. Senate,,REP,Elizabeth Emken,18682
Nevada,U.S. Senate,,DEM,Dianne Feinstein,25495
Nevada,U.S. Senate,,REP,Elizabeth Emken,25078
Orange,U.S. Senate,,DEM,Dianne Feinstein,515902
Orange,U.S. Senate,,REP,Elizabeth Emken,570574
Placer,U.S. Senate,,DEM,Dianne Feinstein,68599
Placer,U.S. Senate,,REP,Elizabeth Emken,97139
Plumas,U.S. Senate,,DEM,Dianne Feinstein,4162
Plumas,U.S. Senate,,REP,Elizabeth Emken,5560
Riverside,U.S. Senate,,DEM,Dianne Feinstein,327698
Riverside,U.S. Senate,,REP,Elizabeth Emken,303651
