county,office,district,party,candidate,votes
Alameda,Secretary of State,,REP,Bruce McPherson,98721
Alameda,Secretary of State,,DEM,Debra Bowen,267088
Alameda,Secretary of State,,GRN,Forrest Hill,13634
Alameda,Secretary of State,,LIB,Gail K. Lightfoot,6418
Alameda,Secretary of State,,AI,"Glenn McMillon, Jr.",4209
Alameda,Secretary of State,,PF,Margie Akin,3850
Alpine,Secretary of State,,REP,Bruce McPherson,238
Alpine,Secretary of State,,DEM,Debra Bowen,235
Alpine,Secretary of State,,GRN,Forrest Hill,14
Alpine,Secretary of State,,LIB,Gail K. Lightfoot,16
Alpine,Secretary of State,,AI,"Glenn McMillon, Jr.",6
Alpine,Secretary of State,,PF,Margie Akin,4
Amador,Secretary of State,,REP,Bruce McPherson,9063
Amador,Secretary of State,,DEM,Debra Bowen,4568
Amador,Secretary of State,,GRN,Forrest Hill,249
Amador,Secretary of State,,LIB,Gail K. Lightfoot,323
Amador,Secretary of State,,AI,"Glenn McMillon, Jr.",323
Amador,Secretary of State,,PF,Margie Akin,106
Butte,Secretary of State,,REP,Bruce McPherson,37535
Butte,Secretary of State,,DEM,Debra Bowen,24016
Butte,Secretary of State,,GRN,Forrest Hill,1807
Butte,Secretary of State,,LIB,Gail K. Lightfoot,1715
Butte,Secretary of State,,AI,"Glenn McMillon, Jr.",1497
Butte,Secretary of State,,PF,Margie Akin,867
Calaveras,Secretary of State,,REP,Bruce McPherson,10462
Calaveras,Secretary of State,,DEM,Debra Bowen,5585
Calaveras,Secretary of State,,GRN,Forrest Hill,408
Calaveras,Secretary of State,,LIB,Gail K. Lightfoot,510
Calaveras,Secretary of State,,AI,"Glenn McMillon, Jr.",395
Calaveras,Secretary of State,,PF,Margie Akin,180
Colusa,Secretary of State,,REP,Bruce McPherson,3192
Colusa,Secretary of State,,DEM,Debra Bowen,1421
Colusa,Secretary of State,,GRN,Forrest Hill,55
Colusa,Secretary of State,,LIB,Gail K. Lightfoot,74
Colusa,Secretary of State,,AI,"Glenn McMillon, Jr.",70
Colusa,Secretary of State,,PF,Margie Akin,31
Contra Costa,Secretary of State,,REP,Bruce McPherson,115408
Contra Costa,Secretary of State,,DEM,Debra Bowen,159819
Contra Costa,Secretary of State,,GRN,Forrest Hill,6152
Contra Costa,Secretary of State,,LIB,Gail K. Lightfoot,5111
Contra Costa,Secretary of State,,AI,"Glenn McMillon, Jr.",4070
Contra Costa,Secretary of State,,PF,Margie Akin,2081
Del Norte,Secretary of State,,REP,Bruce McPherson,3332
Del Norte,Secretary of State,,DEM,Debra Bowen,2608
Del Norte,Secretary of State,,GRN,Forrest Hill,159
Del Norte,Secretary of State,,LIB,Gail K. Lightfoot,204
Del Norte,Secretary of State,,AI,"Glenn McMillon, Jr.",199
Del Norte,Secretary of State,,PF,Margie Akin,74
El Dorado,Secretary of State,,REP,Bruce McPherson,41866
El Dorado,Secretary of State,,DEM,Debra Bowen,19998
El Dorado,Secretary of State,,GRN,Forrest Hill,1435
El Dorado,Secretary of State,,LIB,Gail K. Lightfoot,1389
El Dorado,Secretary of State,,AI,"Glenn McMillon, Jr.",1036
El Dorado,Secretary of State,,PF,Margie Akin,534
Fresno,Secretary of State,,REP,Bruce McPherson,100019
Fresno,Secretary of State,,DEM,Debra Bowen,61297
Fresno,Secretary of State,,GRN,Forrest Hill,3003
Fresno,Secretary of State,,LIB,Gail K. Lightfoot,3138
Fresno,Secretary of State,,AI,"Glenn McMillon, Jr.",2537
Fresno,Secretary of State,,PF,Margie Akin,1820
Glenn,Secretary of State,,REP,Bruce McPherson,4869
Glenn,Secretary of State,,DEM,Debra Bowen,2023
Glenn,Secretary of State,,GRN,Forrest Hill,104
Glenn,Secretary of State,,LIB,Gail K. Lightfoot,133
Glenn,Secretary of State,,AI,"Glenn McMillon, Jr.",202
Glenn,Secretary of State,,PF,Margie Akin,50
Humboldt,Secretary of State,,REP,Bruce McPherson,17823
Humboldt,Secretary of State,,DEM,Debra Bowen,23242
Humboldt,Secretary of State,,GRN,Forrest Hill,2962
Humboldt,Secretary of State,,LIB,Gail K. Lightfoot,1330
Humboldt,Secretary of State,,AI,"Glenn McMillon, Jr.",844
Humboldt,Secretary of State,,PF,Margie Akin,655
Imperial,Secretary of State,,REP,Bruce McPherson,8684
Imperial,Secretary of State,,DEM,Debra Bowen,11256
Imperial,Secretary of State,,GRN,Forrest Hill,355
Imperial,Secretary of State,,LIB,Gail K. Lightfoot,506
Imperial,Secretary of State,,AI,"Glenn McMillon, Jr.",510
Imperial,Secretary of State,,PF,Margie Akin,408
Inyo,Secretary of State,,REP,Bruce McPherson,3667
Inyo,Secretary of State,,DEM,Debra Bowen,2097
Inyo,Secretary of State,,GRN,Forrest Hill,150
Inyo,Secretary of State,,LIB,Gail K. Lightfoot,202
Inyo,Secretary of State,,AI,"Glenn McMillon, Jr.",141
Inyo,Secretary of State,,PF,Margie Akin,77
Kern,Secretary of State,,REP,Bruce McPherson,92930
Kern,Secretary of State,,DEM,Debra Bowen,44350
Kern,Secretary of State,,GRN,Forrest Hill,1972
Kern,Secretary of State,,LIB,Gail K. Lightfoot,3241
Kern,Secretary of State,,AI,"Glenn McMillon, Jr.",3140
Kern,Secretary of State,,PF,Margie Akin,1541
Kings,Secretary of State,,REP,Bruce McPherson,13544
Kings,Secretary of State,,DEM,Debra Bowen,7324
Kings,Secretary of State,,GRN,Forrest Hill,334
Kings,Secretary of State,,LIB,Gail K. Lightfoot,486
Kings,Secretary of State,,AI,"Glenn McMillon, Jr.",425
Kings,Secretary of State,,PF,Margie Akin,289
Lake,Secretary of State,,REP,Bruce McPherson,8297
Lake,Secretary of State,,DEM,Debra Bowen,8895
Lake,Secretary of State,,GRN,Forrest Hill,711
Lake,Secretary of State,,LIB,Gail K. Lightfoot,468
Lake,Secretary of State,,AI,"Glenn McMillon, Jr.",512
Lake,Secretary of State,,PF,Margie Akin,256
Lassen,Secretary of State,,REP,Bruce McPherson,5363
Lassen,Secretary of State,,DEM,Debra Bowen,2277
Lassen,Secretary of State,,GRN,Forrest Hill,196
Lassen,Secretary of State,,LIB,Gail K. Lightfoot,269
Lassen,Secretary of State,,AI,"Glenn McMillon, Jr.",216
Lassen,Secretary of State,,PF,Margie Akin,89
Los Angeles,Secretary of State,,REP,Bruce McPherson,652662
Los Angeles,Secretary of State,,DEM,Debra Bowen,1100865
Los Angeles,Secretary of State,,GRN,Forrest Hill,38177
Los Angeles,Secretary of State,,LIB,Gail K. Lightfoot,38806
Los Angeles,Secretary of State,,AI,"Glenn McMillon, Jr.",29096
Los Angeles,Secretary of State,,PF,Margie Akin,23584
Madera,Secretary of State,,REP,Bruce McPherson,18490
Madera,Secretary of State,,DEM,Debra Bowen,9242
Madera,Secretary of State,,GRN,Forrest Hill,502
Madera,Secretary of State,,LIB,Gail K. Lightfoot,606
Madera,Secretary of State,,AI,"Glenn McMillon, Jr.",541
Madera,Secretary of State,,PF,Margie Akin,341
Marin,Secretary of State,,REP,Bruce McPherson,32162
Marin,Secretary of State,,DEM,Debra Bowen,62248
Marin,Secretary of State,,GRN,Forrest Hill,3239
Marin,Secretary of State,,LIB,Gail K. Lightfoot,1625
Marin,Secretary of State,,AI,"Glenn McMillon, Jr.",924
Marin,Secretary of State,,PF,Margie Akin,1287
Mariposa,Secretary of State,,REP,Bruce McPherson,4363
Mariposa,Secretary of State,,DEM,Debra Bowen,2561
Mariposa,Secretary of State,,GRN,Forrest Hill,187
Mariposa,Secretary of State,,LIB,Gail K. Lightfoot,178
Mariposa,Secretary of State,,AI,"Glenn McMillon, Jr.",153
Mariposa,Secretary of State,,PF,Margie Akin,73
Mendocino,Secretary of State,,REP,Bruce McPherson,10181
Mendocino,Secretary of State,,DEM,Debra Bowen,15995
Mendocino,Secretary of State,,GRN,Forrest Hill,1748
Mendocino,Secretary of State,,LIB,Gail K. Lightfoot,811
Mendocino,Secretary of State,,AI,"Glenn McMillon, Jr.",607
Mendocino,Secretary of State,,PF,Margie Akin,560
Merced,Secretary of State,,REP,Bruce McPherson,21747
Merced,Secretary of State,,DEM,Debra Bowen,16292
Merced,Secretary of State,,GRN,Forrest Hill,634
Merced,Secretary of State,,LIB,Gail K. Lightfoot,935
Merced,Secretary of State,,AI,"Glenn McMillon, Jr.",761
Merced,Secretary of State,,PF,Margie Akin,538
Modoc,Secretary of State,,REP,Bruce McPherson,2417
Modoc,Secretary of State,,DEM,Debra Bowen,925
Modoc,Secretary of State,,GRN,Forrest Hill,65
Modoc,Secretary of State,,LIB,Gail K. Lightfoot,119
Modoc,Secretary of State,,AI,"Glenn McMillon, Jr.",82
Modoc,Secretary of State,,PF,Margie Akin,42
Mono,Secretary of State,,REP,Bruce McPherson,1883
Mono,Secretary of State,,DEM,Debra Bowen,1453
Mono,Secretary of State,,GRN,Forrest Hill,130
Mono,Secretary of State,,LIB,Gail K. Lightfoot,96
Mono,Secretary of State,,AI,"Glenn McMillon, Jr.",50
Mono,Secretary of State,,PF,Margie Akin,49
