county,office,district,party,candidate,votes
Alameda,Controller,,LIB,Donna Tello,7401
Alameda,Controller,,PF,Elizabeth Cervantes Barron,7448
Alameda,Controller,,DEM,John Chiang,270660
Alameda,Controller,,GRN,Laura Wells,20048
Alameda,Controller,,REP,Tony Strickland,82330
Alameda,Controller,,AI,Warren Mark Campbell,3652
Alpine,Controller,,LIB,Donna Tello,17
Alpine,Controller,,PF,Elizabeth Cervantes Barron,12
Alpine,Controller,,DEM,John Chiang,238
Alpine,Controller,,GRN,Laura Wells,23
Alpine,Controller,,REP,Tony Strickland,203
Alpine,Controller,,AI,Warren Mark Campbell,8
Amador,Controller,,LIB,Donna Tello,280
Amador,Controller,,PF,Elizabeth Cervantes Barron,166
Amador,Controller,,DEM,John Chiang,5860
Amador,Controller,,GRN,Laura Wells,405
Amador,Controller,,REP,Tony Strickland,7649
Amador,Controller,,AI,Warren Mark Campbell,239
Butte,Controller,,LIB,Donna Tello,1734
Butte,Controller,,PF,Elizabeth Cervantes Barron,1537
Butte,Controller,,DEM,John Chiang,26252
Butte,Controller,,GRN,Laura Wells,2735
Butte,Controller,,REP,Tony Strickland,33587
Butte,Controller,,AI,Warren Mark Campbell,1219
Calaveras,Controller,,LIB,Donna Tello,473
Calaveras,Controller,,PF,Elizabeth Cervantes Barron,310
Calaveras,Controller,,DEM,John Chiang,6884
Calaveras,Controller,,GRN,Laura Wells,551
Calaveras,Controller,,REP,Tony Strickland,9010
Calaveras,Controller,,AI,Warren Mark Campbell,271
Colusa,Controller,,LIB,Donna Tello,63
Colusa,Controller,,PF,Elizabeth Cervantes Barron,97
Colusa,Controller,,DEM,John Chiang,1794
Colusa,Controller,,GRN,Laura Wells,73
Colusa,Controller,,REP,Tony Strickland,2667
Colusa,Controller,,AI,Warren Mark Campbell,90
Contra Costa,Controller,,LIB,Donna Tello,5604
Contra Costa,Controller,,PF,Elizabeth Cervantes Barron,4642
Contra Costa,Controller,,DEM,John Chiang,165894
Contra Costa,Controller,,GRN,Laura Wells,9012
Contra Costa,Controller,,REP,Tony Strickland,102723
Contra Costa,Controller,,AI,Warren Mark Campbell,3522
Del Norte,Controller,,LIB,Donna Tello,180
Del Norte,Controller,,PF,Elizabeth Cervantes Barron,145
Del Norte,Controller,,DEM,John Chiang,2774
Del Norte,Controller,,GRN,Laura Wells,225
Del Norte,Controller,,REP,Tony Strickland,3046
Del Norte,Controller,,AI,Warren Mark Campbell,150
El Dorado,Controller,,LIB,Donna Tello,1449
El Dorado,Controller,,PF,Elizabeth Cervantes Barron,710
El Dorado,Controller,,DEM,John Chiang,25016
El Dorado,Controller,,GRN,Laura Wells,2012
El Dorado,Controller,,REP,Tony Strickland,36005
El Dorado,Controller,,AI,Warren Mark Campbell,715
Fresno,Controller,,LIB,Donna Tello,3245
Fresno,Controller,,PF,Elizabeth Cervantes Barron,4872
Fresno,Controller,,DEM,John Chiang,74781
Fresno,Controller,,GRN,Laura Wells,3301
Fresno,Controller,,REP,Tony Strickland,83517
Fresno,Controller,,AI,Warren Mark Campbell,1589
Glenn,Controller,,LIB,Donna Tello,143
Glenn,Controller,,PF,Elizabeth Cervantes Barron,172
Glenn,Controller,,DEM,John Chiang,2292
Glenn,Controller,,GRN,Laura Wells,140
Glenn,Controller,,REP,Tony Strickland,4388
Glenn,Controller,,AI,Warren Mark Campbell,153
Humboldt,Controller,,LIB,Donna Tello,1334
Humboldt,Controller,,PF,Elizabeth Cervantes Barron,1274
Humboldt,Controller,,DEM,John Chiang,23001
Humboldt,Controller,,GRN,Laura Wells,3733
Humboldt,Controller,,REP,Tony Strickland,16335
Humboldt,Controller,,AI,Warren Mark Campbell,612
Imperial,Controller,,LIB,Donna Tello,523
Imperial,Controller,,PF,Elizabeth Cervantes Barron,1549
Imperial,Controller,,DEM,John Chiang,11234
Imperial,Controller,,GRN,Laura Wells,513
Imperial,Controller,,REP,Tony Strickland,7441
Imperial,Controller,,AI,Warren Mark Campbell,459
Inyo,Controller,,LIB,Donna Tello,177
Inyo,Controller,,PF,Elizabeth Cervantes Barron,129
Inyo,Controller,,DEM,John Chiang,2196
Inyo,Controller,,GRN,Laura Wells,271
Inyo,Controller,,REP,Tony Strickland,3367
Inyo,Controller,,AI,Warren Mark Campbell,99
Kern,Controller,,LIB,Donna Tello,2773
Kern,Controller,,PF,Elizabeth Cervantes Barron,3627
Kern,Controller,,DEM,John Chiang,55538
Kern,Controller,,GRN,Laura Wells,2523
Kern,Controller,,REP,Tony Strickland,80558
Kern,Controller,,AI,Warren Mark Campbell,2644
Kings,Controller,,LIB,Donna Tello,306
Kings,Controller,,PF,Elizabeth Cervantes Barron,496
Kings,Controller,,DEM,John Chiang,8711
Kings,Controller,,GRN,Laura Wells,307
Kings,Controller,,REP,Tony Strickland,12410
Kings,Controller,,AI,Warren Mark Campbell,297
Lake,Controller,,LIB,Donna Tello,493
Lake,Controller,,PF,Elizabeth Cervantes Barron,600
Lake,Controller,,DEM,John Chiang,9344
Lake,Controller,,GRN,Laura Wells,816
Lake,Controller,,REP,Tony Strickland,7248
Lake,Controller,,AI,Warren Mark Campbell,346
Lassen,Controller,,LIB,Donna Tello,267
Lassen,Controller,,PF,Elizabeth Cervantes Barron,163
Lassen,Controller,,DEM,John Chiang,2624
Lassen,Controller,,GRN,Laura Wells,298
Lassen,Controller,,REP,Tony Strickland,4849
Lassen,Controller,,AI,Warren Mark Campbell,180
Los Angeles,Controller,,LIB,Donna Tello,41583
Los Angeles,Controller,,PF,Elizabeth Cervantes Barron,63723
Los Angeles,Controller,,DEM,John Chiang,1089306
Los Angeles,Controller,,GRN,Laura Wells,53797
Los Angeles,Controller,,REP,Tony Strickland,621387
Los Angeles,Controller,,AI,Warren Mark Campbell,23669
Madera,Controller,,LIB,Donna Tello,520
Madera,Controller,,PF,Elizabeth Cervantes Barron,691
Madera,Controller,,DEM,John Chiang,10844
Madera,Controller,,GRN,Laura Wells,554
Madera,Controller,,REP,Tony Strickland,16498
Madera,Controller,,AI,Warren Mark Campbell,412
Marin,Controller,,LIB,Donna Tello,2282
Marin,Controller,,PF,Elizabeth Cervantes Barron,1540
Marin,Controller,,DEM,John Chiang,64585
Marin,Controller,,GRN,Laura Wells,4952
Marin,Controller,,REP,Tony Strickland,26160
Marin,Controller,,AI,Warren Mark Campbell,549
Mariposa,Controller,,LIB,Donna Tello,161
Mariposa,Controller,,PF,Elizabeth Cervantes Barron,109
Mariposa,Controller,,DEM,John Chiang,2989
Mariposa,Controller,,GRN,Laura Wells,237
Mariposa,Controller,,REP,Tony Strickland,3868
Mariposa,Controller,,AI,Warren Mark Campbell,113
Mendocino,Controller,,LIB,Donna Tello,924
Mendocino,Controller,,PF,Elizabeth Cervantes Barron,933
Mendocino,Controller,,DEM,John Chiang,16264
Mendocino,Controller,,GRN,Laura Wells,2306
Mendocino,Controller,,REP,Tony Strickland,8709
Mendocino,Controller,,AI,Warren Mark Campbell,462
Merced,Controller,,LIB,Donna Tello,772
