county,office,district,party,candidate,votes
Alameda,U.S. Senate,,DEM,Dianne Feinstein,307495
Alameda,U.S. Senate,,REP,"Richard ""Dick"" Mountjoy",66550
Alameda,U.S. Senate,,AI,Don J. Grundmann,2335
Alameda,U.S. Senate,,GRN,Todd Chretien,17606
Alameda,U.S. Senate,,LIB,Michael S. Metti,4417
Alameda,U.S. Senate,,PF,Marsha Feinland,5757
Alameda,U.S. Senate,,IND (W/I),Jeffrey Mackler,34
Alameda,U.S. Senate,,GRN (W/I),Kent P. Mesplay,14
Alameda,U.S. Senate,,IND (W/I),Lea Sherman,10
Alameda,U.S. Senate,,IND (W/I),Connor Vlakancic,0
Alpine,U.S. Senate,,DEM,Dianne Feinstein,303
Alpine,U.S. Senate,,REP,"Richard ""Dick"" Mountjoy",188
Alpine,U.S. Senate,,AI,Don J. Grundmann,6
Alpine,U.S. Senate,,GRN,Todd Chretien,16
Alpine,U.S. Senate,,LIB,Michael S. Metti,9
Alpine,U.S. Senate,,PF,Marsha Feinland,8
Alpine,U.S. Senate,,IND (W/I),Jeffrey Mackler,0
Alpine,U.S. Senate,,GRN (W/I),Kent P. Mesplay,0
Alpine,U.S. Senate,,IND (W/I),Lea Sherman,0
Alpine,U.S. Senate,,IND (W/I),Connor Vlakancic,0
Amador,U.S. Senate,,DEM,Dianne Feinstein,6534
Amador,U.S. Senate,,REP,"Richard ""Dick"" Mountjoy",7382
Amador,U.S. Senate,,AI,Don J. Grundmann,193
Amador,U.S. Senate,,GRN,Todd Chretien,190
Amador,U.S. Senate,,LIB,Michael S. Metti,252
Amador,U.S. Senate,,PF,Marsha Feinland,183
Amador,U.S. Senate,,IND (W/I),Jeffrey Mackler,0
Amador,U.S. Senate,,GRN (W/I),Kent P. Mesplay,0
Amador,U.S. Senate,,IND (W/I),Lea Sherman,0
Amador,U.S. Senate,,IND (W/I),Connor Vlakancic,0
Butte,U.S. Senate,,DEM,Dianne Feinstein,32131
Butte,U.S. Senate,,REP,"Richard ""Dick"" Mountjoy",31316
Butte,U.S. Senate,,AI,Don J. Grundmann,952
Butte,U.S. Senate,,GRN,Todd Chretien,1299
Butte,U.S. Senate,,LIB,Michael S. Metti,1482
Butte,U.S. Senate,,PF,Marsha Feinland,1158
Butte,U.S. Senate,,IND (W/I),Jeffrey Mackler,0
Butte,U.S. Senate,,GRN (W/I),Kent P. Mesplay,1
Butte,U.S. Senate,,IND (W/I),Lea Sherman,0
Butte,U.S. Senate,,IND (W/I),Connor Vlakancic,0
Calaveras,U.S. Senate,,DEM,Dianne Feinstein,7860
