county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Kings,1101,Registered Voters,,,,378,,,
Kings,1102,Registered Voters,,,,455,,,
Kings,1103,Registered Voters,,,,141,,,
Kings,1104,Registered Voters,,,,13,,,
Kings,1105,Registered Voters,,,,474,,,
Kings,1106,Registered Voters,,,,145,,,
Kings,1107,Registered Voters,,,,58,,,
Kings,1108,Registered Voters,,,,10,,,
Kings,1109,Registered Voters,,,,338,,,
Kings,1110,Registered Voters,,,,0,,,
Kings,1111,Registered Voters,,,,47,,,
Kings,1112,Registered Voters,,,,110,,,
Kings,1113,Registered Voters,,,,209,,,
Kings,1114,Registered Voters,,,,677,,,
Kings,1115,Registered Voters,,,,274,,,
Kings,1116,Registered Voters,,,,90,,,
Kings,1117,Registered Voters,,,,379,,,
Kings,1118,Registered Voters,,,,668,,,
Kings,1119,Registered Voters,,,,0,,,
Kings,1120,Registered Voters,,,,4,,,
Kings,1121,Registered Voters,,,,992,,,
Kings,1122,Registered Voters,,,,1802,,,
Kings,1123,Registered Voters,,,,949,,,
Kings,1124,Registered Voters,,,,379,,,
Kings,1125,Registered Voters,,,,559,,,
Kings,1126,Registered Voters,,,,1043,,,
Kings,1127,Registered Voters,,,,467,,,
Kings,1201,Registered Voters,,,,10,,,
Kings,1202,Registered Voters,,,,225,,,
Kings,1203,Registered Voters,,,,294,,,
Kings,1204,Registered Voters,,,,477,,,
Kings,1205,Registered Voters,,,,257,,,
Kings,1206,Registered Voters,,,,4070,,,
Kings,1207,Registered Voters,,,,1091,,,
Kings,1208,Registered Voters,,,,699,,,
Kings,1209,Registered Voters,,,,1598,,,
Kings,1301,Registered Voters,,,,0,,,
Kings,1302,Registered Voters,,,,15,,,
Kings,1303,Registered Voters,,,,51,,,
Kings,1304,Registered Voters,,,,4,,,
Kings,1305,Registered Voters,,,,30,,,
Kings,1306,Registered Voters,,,,247,,,
Kings,1307,Registered Voters,,,,88,,,
Kings,1308,Registered Voters,,,,312,,,
Kings,1309,Registered Voters,,,,63,,,
Kings,1310,Registered Voters,,,,49,,,
Kings,1311,Registered Voters,,,,63,,,
Kings,1312,Registered Voters,,,,272,,,
Kings,1313,Registered Voters,,,,147,,,
Kings,1314,Registered Voters,,,,7,,,
Kings,1315,Registered Voters,,,,0,,,
Kings,1316,Registered Voters,,,,39,,,
Kings,1317,Registered Voters,,,,3,,,
Kings,1318,Registered Voters,,,,263,,,
Kings,1319,Registered Voters,,,,0,,,
Kings,1320,Registered Voters,,,,23,,,
Kings,1321,Registered Voters,,,,1,,,
Kings,1322,Registered Voters,,,,81,,,
Kings,1323,Registered Voters,,,,9,,,
Kings,1324,Registered Voters,,,,2,,,
Kings,1325,Registered Voters,,,,3,,,
Kings,1326,Registered Voters,,,,170,,,
Kings,1327,Registered Voters,,,,2949,,,
Kings,1328,Registered Voters,,,,1016,,,
Kings,1329,Registered Voters,,,,1330,,,
Kings,1330,Registered Voters,,,,1133,,,
Kings,1331,Registered Voters,,,,723,,,
Kings,1332,Registered Voters,,,,3259,,,
Kings,1333,Registered Voters,,,,1613,,,
Kings,1401,Registered Voters,,,,70,,,
Kings,1402,Registered Voters,,,,0,,,
Kings,1403,Registered Voters,,,,1234,,,
Kings,1404,Registered Voters,,,,63,,,
Kings,1405,Registered Voters,,,,292,,,
Kings,1406,Registered Voters,,,,20,,,
Kings,1407,Registered Voters,,,,30,,,
Kings,1408,Registered Voters,,,,63,,,
Kings,1409,Registered Voters,,,,212,,,
Kings,1410,Registered Voters,,,,0,,,
Kings,1411,Registered Voters,,,,173,,,
Kings,1412,Registered Voters,,,,397,,,
Kings,1413,Registered Voters,,,,88,,,
Kings,1414,Registered Voters,,,,216,,,
Kings,1415,Registered Voters,,,,8053,,,
Kings,1416,Registered Voters,,,,937,,,
Kings,1417,Registered Voters,,,,1107,,,
Kings,1501,Registered Voters,,,,320,,,
Kings,1502,Registered Voters,,,,208,,,
Kings,1503,Registered Voters,,,,572,,,
Kings,1504,Registered Voters,,,,1948,,,
Kings,1505,Registered Voters,,,,454,,,
Kings,1506,Registered Voters,,,,436,,,
Kings,1507,Registered Voters,,,,105,,,
Kings,1508,Registered Voters,,,,2575,,,
Kings,1509,Registered Voters,,,,4821,,,
Kings,1510,Registered Voters,,,,2432,,,
Kings,KINGS CA,Registered Voters,,,,60173,,,
Kings,1101,Ballots Cast,,,,308,23,276,9
Kings,1102,Ballots Cast,,,,335,26,302,7
Kings,1103,Ballots Cast,,,,119,8,108,3
Kings,1104,Ballots Cast,,,,11,1,10,0
Kings,1105,Ballots Cast,,,,339,45,236,58
Kings,1106,Ballots Cast,,,,107,15,77,15
Kings,1107,Ballots Cast,,,,49,2,44,3
Kings,1108,Ballots Cast,,,,6,0,6,0
Kings,1109,Ballots Cast,,,,202,25,164,13
Kings,1110,Ballots Cast,,,,0,0,0,0
Kings,1111,Ballots Cast,,,,40,2,38,0
Kings,1112,Ballots Cast,,,,94,6,88,0
Kings,1113,Ballots Cast,,,,160,23,135,2
Kings,1114,Ballots Cast,,,,532,87,424,21
Kings,1115,Ballots Cast,,,,191,25,159,7
Kings,1116,Ballots Cast,,,,73,19,51,3
Kings,1117,Ballots Cast,,,,286,35,234,17
Kings,1118,Ballots Cast,,,,461,68,385,8
Kings,1119,Ballots Cast,,,,0,0,0,0
Kings,1120,Ballots Cast,,,,1,0,1,0
Kings,1121,Ballots Cast,,,,793,97,670,26
Kings,1122,Ballots Cast,,,,1218,143,1010,65
Kings,1123,Ballots Cast,,,,670,71,580,19
Kings,1124,Ballots Cast,,,,284,33,239,12
Kings,1125,Ballots Cast,,,,435,43,378,14
