county,precinct,office,district,party,candidate,votes,election_day,mail,provisional
Calaveras,110,President,,GRN,HOWIE HAWKINS,3,0,3,0
Calaveras,110,President,,LIB,JO JORGENSEN,10,1,9,0
Calaveras,110,President,,DEM,JOSEPH R. BIDEN,275,35,240,0
Calaveras,110,President,,REP,DONALD J. TRUMP,515,81,434,0
Calaveras,110,President,,PFP,GLORIA LA RIVA,3,1,2,0
Calaveras,110,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",4,0,4,0
Calaveras,110,President,,,Under Votes,3,1,2,0
Calaveras,110,President,,,Over Votes,1,0,1,0
Calaveras,110,President,,,Write-ins,3,0,3,0
Calaveras,110,U.S. House,4,DEM,BRYNNE S. KENNEDY,295,41,254,0
Calaveras,110,U.S. House,4,REP,TOM MCCLINTOCK,499,74,425,0
Calaveras,110,U.S. House,4,,Under Votes,22,4,18,0
Calaveras,110,U.S. House,4,,Over Votes,1,0,1,0
Calaveras,110,U.S. House,4,,Write-ins,0,0,0,0
Calaveras,110,State Assembly,5,REP,FRANK BIGELOW,590,85,505,0
Calaveras,110,State Assembly,5,,Under Votes,227,34,193,0
Calaveras,110,State Assembly,5,,Over Votes,0,0,0,0
Calaveras,110,State Assembly,5,,Write-ins,0,0,0,0
Calaveras,120,President,,GRN,HOWIE HAWKINS,3,0,3,0
Calaveras,120,President,,LIB,JO JORGENSEN,11,1,10,0
Calaveras,120,President,,DEM,JOSEPH R. BIDEN,334,15,319,0
Calaveras,120,President,,REP,DONALD J. TRUMP,638,101,536,1
Calaveras,120,President,,PF,GLORIA LA RIVA,1,0,1,0
Calaveras,120,President,,AIP,"ROQUE ""ROCKY"" DE LA FUENTE GUERRA",2,0,2,0
Calaveras,120,President,,,Under Votes,6,0,6,0
Calaveras,120,President,,,Over Votes,2,0,2,0
Calaveras,120,President,,,Write-ins,1,0,1,0
Calaveras,120,U.S. House,4,DEM,BRYNNE S. KENNEDY,324,17,307,0
Calaveras,120,U.S. House,4,REP,TOM MCCLINTOCK,658,96,561,1
Calaveras,120,U.S. House,4,,Under Votes,16,4,12,0
Calaveras,120,U.S. House,4,,Over Votes,0,0,0,0
Calaveras,120,U.S. House,4,,Write-ins,0,0,0,0
Calaveras,120,State Assembly,5,REP,FRANK BIGELOW,758,95,662,1
Calaveras,120,State Assembly,5,,Cast Votes:,758,95,662,1
Calaveras,120,State Assembly,5,,Under Votes,240,22,218,0
Calaveras,120,State Assembly,5,,Over Votes,0,0,0,0
Calaveras,120,State Assembly,5,,Write-ins,0,0,0,0
Calaveras,140,President,,GRN,HOWIE HAWKINS,3,1,2,0
Calaveras,140,President,,LIB,JO JORGENSEN,16,2,14,0
