county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail
Yuba,8302,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,8303,President,,DEMOCRAT,MICHAEL A. ELLINGER,1,0,0,1
Yuba,8401,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,8402,President,,DEMOCRAT,MICHAEL A. ELLINGER,2,0,0,2
Yuba,8403,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,8404,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,8501,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,8502,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,8503,President,,DEMOCRAT,MICHAEL A. ELLINGER,1,0,1,0
Yuba,8504,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,8505,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,8506,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,8507,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,8508,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,9104,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,9304,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,9305,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,9306,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,9307,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,9405,President,,DEMOCRAT,MICHAEL A. ELLINGER,1,0,1,0
Yuba,9406,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,9509,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,9510,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,9511,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,9512,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,9513,President,,DEMOCRAT,MICHAEL A. ELLINGER,0,0,0,0
Yuba,8101,President,,DEMOCRAT,ELIZABETH WARREN,7,0,2,5
Yuba,8102,President,,DEMOCRAT,ELIZABETH WARREN,13,0,7,6
Yuba,8103,President,,DEMOCRAT,ELIZABETH WARREN,30,0,6,24
Yuba,8201,President,,DEMOCRAT,ELIZABETH WARREN,22,0,4,18
Yuba,8202,President,,DEMOCRAT,ELIZABETH WARREN,18,0,5,13
Yuba,8203,President,,DEMOCRAT,ELIZABETH WARREN,39,0,13,26
Yuba,8204,President,,DEMOCRAT,ELIZABETH WARREN,14,0,4,10
Yuba,8301,President,,DEMOCRAT,ELIZABETH WARREN,14,0,3,11
Yuba,8302,President,,DEMOCRAT,ELIZABETH WARREN,16,0,4,12
Yuba,8303,President,,DEMOCRAT,ELIZABETH WARREN,11,0,3,8
Yuba,8401,President,,DEMOCRAT,ELIZABETH WARREN,50,0,15,35
Yuba,8402,President,,DEMOCRAT,ELIZABETH WARREN,41,0,6,35
Yuba,8403,President,,DEMOCRAT,ELIZABETH WARREN,21,0,11,10
Yuba,8404,President,,DEMOCRAT,ELIZABETH WARREN,13,0,5,8
Yuba,8501,President,,DEMOCRAT,ELIZABETH WARREN,50,0,17,33
Yuba,8502,President,,DEMOCRAT,ELIZABETH WARREN,19,0,3,16
Yuba,8503,President,,DEMOCRAT,ELIZABETH WARREN,13,0,3,10
Yuba,8504,President,,DEMOCRAT,ELIZABETH WARREN,14,0,5,9
Yuba,8505,President,,DEMOCRAT,ELIZABETH WARREN,3,0,0,3
Yuba,8506,President,,DEMOCRAT,ELIZABETH WARREN,28,0,7,21
Yuba,8507,President,,DEMOCRAT,ELIZABETH WARREN,5,0,1,4
Yuba,8508,President,,DEMOCRAT,ELIZABETH WARREN,20,0,8,12
Yuba,9104,President,,DEMOCRAT,ELIZABETH WARREN,1,0,0,1
Yuba,9304,President,,DEMOCRAT,ELIZABETH WARREN,2,0,0,2
Yuba,9305,President,,DEMOCRAT,ELIZABETH WARREN,1,0,0,1
Yuba,9306,President,,DEMOCRAT,ELIZABETH WARREN,1,0,0,1
Yuba,9307,President,,DEMOCRAT,ELIZABETH WARREN,8,0,0,8
Yuba,9405,President,,DEMOCRAT,ELIZABETH WARREN,1,0,0,1
Yuba,9406,President,,DEMOCRAT,ELIZABETH WARREN,1,0,0,1
Yuba,9509,President,,DEMOCRAT,ELIZABETH WARREN,4,0,0,4
Yuba,9510,President,,DEMOCRAT,ELIZABETH WARREN,0,0,0,0
Yuba,9511,President,,DEMOCRAT,ELIZABETH WARREN,6,0,0,6
Yuba,9512,President,,DEMOCRAT,ELIZABETH WARREN,0,0,0,0
Yuba,9513,President,,DEMOCRAT,ELIZABETH WARREN,0,0,0,0
Yuba,8101,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,8102,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,8103,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,8201,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,8202,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,8203,President,,DEMOCRAT,MARIANNE WILLIAMSON,1,0,0,1
Yuba,8204,President,,DEMOCRAT,MARIANNE WILLIAMSON,1,0,0,1
Yuba,8301,President,,DEMOCRAT,MARIANNE WILLIAMSON,1,0,0,1
Yuba,8302,President,,DEMOCRAT,MARIANNE WILLIAMSON,1,0,1,0
Yuba,8303,President,,DEMOCRAT,MARIANNE WILLIAMSON,1,0,0,1
Yuba,8401,President,,DEMOCRAT,MARIANNE WILLIAMSON,1,0,0,1
Yuba,8402,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,8403,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,8404,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,8501,President,,DEMOCRAT,MARIANNE WILLIAMSON,2,0,1,1
Yuba,8502,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,8503,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,8504,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,8505,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,8506,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,8507,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,8508,President,,DEMOCRAT,MARIANNE WILLIAMSON,1,0,0,1
Yuba,9104,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,9304,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,9305,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,9306,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,9307,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,9405,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,9406,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,9509,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,9510,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,9511,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,9512,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,9513,President,,DEMOCRAT,MARIANNE WILLIAMSON,0,0,0,0
Yuba,8101,President,,DEMOCRAT,ANDREW YANG,4,0,0,4
Yuba,8102,President,,DEMOCRAT,ANDREW YANG,10,0,2,8
Yuba,8103,President,,DEMOCRAT,ANDREW YANG,7,0,0,7
Yuba,8201,President,,DEMOCRAT,ANDREW YANG,4,0,2,2
Yuba,8202,President,,DEMOCRAT,ANDREW YANG,1,0,1,0
Yuba,8203,President,,DEMOCRAT,ANDREW YANG,1,0,0,1
Yuba,8204,President,,DEMOCRAT,ANDREW YANG,12,0,0,12
Yuba,8301,President,,DEMOCRAT,ANDREW YANG,1,0,1,0
Yuba,8302,President,,DEMOCRAT,ANDREW YANG,6,0,0,6
Yuba,8303,President,,DEMOCRAT,ANDREW YANG,3,0,0,3
Yuba,8401,President,,DEMOCRAT,ANDREW YANG,8,0,2,6
Yuba,8402,President,,DEMOCRAT,ANDREW YANG,1,0,0,1
Yuba,8403,President,,DEMOCRAT,ANDREW YANG,1,0,0,1
Yuba,8404,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,8501,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,8502,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,8503,President,,DEMOCRAT,ANDREW YANG,1,0,0,1
Yuba,8504,President,,DEMOCRAT,ANDREW YANG,3,0,1,2
Yuba,8505,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,8506,President,,DEMOCRAT,ANDREW YANG,4,0,0,4
Yuba,8507,President,,DEMOCRAT,ANDREW YANG,8,0,0,8
Yuba,8508,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,9104,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,9304,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,9305,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,9306,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,9307,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,9405,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,9406,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,9509,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,9510,President,,DEMOCRAT,ANDREW YANG,2,0,0,2
Yuba,9511,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,9512,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,9513,President,,DEMOCRAT,ANDREW YANG,0,0,0,0
Yuba,8101,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8102,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8103,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8201,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8202,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8203,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8204,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8301,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",1,0,1,0
Yuba,8302,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8303,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",1,0,0,1
Yuba,8401,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8402,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8403,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8404,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8501,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8502,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8503,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8504,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8505,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8506,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8507,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8508,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,9104,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,9304,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,9305,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,9306,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,9307,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,9405,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,9406,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,9509,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,9510,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,9511,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,9512,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,9513,President,,DEMOCRAT,"ROQUE ""ROCKY"" DE LA FUENTE III",0,0,0,0
Yuba,8101,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,8102,President,,DEMOCRAT,JOHN K. DELANEY,1,0,1,0
Yuba,8103,President,,DEMOCRAT,JOHN K. DELANEY,2,0,0,2
Yuba,8201,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,8202,President,,DEMOCRAT,JOHN K. DELANEY,1,0,1,0
Yuba,8203,President,,DEMOCRAT,JOHN K. DELANEY,1,0,0,1
Yuba,8204,President,,DEMOCRAT,JOHN K. DELANEY,1,0,0,1
Yuba,8301,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,8302,President,,DEMOCRAT,JOHN K. DELANEY,1,0,1,0
Yuba,8303,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,8401,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,8402,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,8403,President,,DEMOCRAT,JOHN K. DELANEY,2,0,1,1
Yuba,8404,President,,DEMOCRAT,JOHN K. DELANEY,1,0,0,1
Yuba,8501,President,,DEMOCRAT,JOHN K. DELANEY,1,0,0,1
Yuba,8502,President,,DEMOCRAT,JOHN K. DELANEY,1,0,0,1
Yuba,8503,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,8504,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,8505,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,8506,President,,DEMOCRAT,JOHN K. DELANEY,1,0,0,1
Yuba,8507,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,8508,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,9104,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,9304,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,9305,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,9306,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,9307,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,9405,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,9406,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,9509,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,9510,President,,DEMOCRAT,JOHN K. DELANEY,1,0,0,1
Yuba,9511,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,9512,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,9513,President,,DEMOCRAT,JOHN K. DELANEY,0,0,0,0
Yuba,8101,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Yuba,8102,President,,DEMOCRAT,AMY KLOBUCHAR,3,0,0,3
Yuba,8103,President,,DEMOCRAT,AMY KLOBUCHAR,5,0,0,5
Yuba,8201,President,,DEMOCRAT,AMY KLOBUCHAR,10,0,1,10
Yuba,8202,President,,DEMOCRAT,AMY KLOBUCHAR,6,0,0,6
Yuba,8203,President,,DEMOCRAT,AMY KLOBUCHAR,8,0,1,8
Yuba,8204,President,,DEMOCRAT,AMY KLOBUCHAR,1,0,0,1
Yuba,8301,President,,DEMOCRAT,AMY KLOBUCHAR,3,0,0,3
Yuba,8302,President,,DEMOCRAT,AMY KLOBUCHAR,5,0,2,5
Yuba,8303,President,,DEMOCRAT,AMY KLOBUCHAR,2,0,0,2
Yuba,8401,President,,DEMOCRAT,AMY KLOBUCHAR,10,0,0,10
Yuba,8402,President,,DEMOCRAT,AMY KLOBUCHAR,6,0,0,6
Yuba,8403,President,,DEMOCRAT,AMY KLOBUCHAR,7,0,0,7
Yuba,8404,President,,DEMOCRAT,AMY KLOBUCHAR,2,0,0,2
Yuba,8501,President,,DEMOCRAT,AMY KLOBUCHAR,9,0,0,9
Yuba,8502,President,,DEMOCRAT,AMY KLOBUCHAR,4,0,0,4
Yuba,8503,President,,DEMOCRAT,AMY KLOBUCHAR,2,0,0,2
Yuba,8504,President,,DEMOCRAT,AMY KLOBUCHAR,4,0,1,4
Yuba,8505,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Yuba,8506,President,,DEMOCRAT,AMY KLOBUCHAR,9,0,2,7
Yuba,8507,President,,DEMOCRAT,AMY KLOBUCHAR,2,0,0,2
Yuba,8508,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Yuba,9104,President,,DEMOCRAT,AMY KLOBUCHAR,1,0,0,1
Yuba,9304,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Yuba,9305,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Yuba,9306,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Yuba,9307,President,,DEMOCRAT,AMY KLOBUCHAR,1,0,0,1
Yuba,9405,President,,DEMOCRAT,AMY KLOBUCHAR,3,0,0,3
Yuba,9406,President,,DEMOCRAT,AMY KLOBUCHAR,1,0,0,1
Yuba,9509,President,,DEMOCRAT,AMY KLOBUCHAR,1,0,0,1
Yuba,9510,President,,DEMOCRAT,AMY KLOBUCHAR,3,0,0,3
Yuba,9511,President,,DEMOCRAT,AMY KLOBUCHAR,3,0,0,3
Yuba,9512,President,,DEMOCRAT,AMY KLOBUCHAR,0,0,0,0
Yuba,9513,President,,DEMOCRAT,AMY KLOBUCHAR,1,0,0,1
Yuba,8101,President,,DEMOCRAT,BERNIE SANDERS,91,0,29,62
Yuba,8102,President,,DEMOCRAT,BERNIE SANDERS,114,0,44,70
Yuba,8103,President,,DEMOCRAT,BERNIE SANDERS,163,0,56,107
Yuba,8201,President,,DEMOCRAT,BERNIE SANDERS,116,0,49,67
Yuba,8202,President,,DEMOCRAT,BERNIE SANDERS,69,0,22,47
Yuba,8203,President,,DEMOCRAT,BERNIE SANDERS,119,0,48,71
Yuba,8204,President,,DEMOCRAT,BERNIE SANDERS,55,0,28,27
Yuba,8301,President,,DEMOCRAT,BERNIE SANDERS,103,0,37,66
Yuba,8302,President,,DEMOCRAT,BERNIE SANDERS,132,0,51,81
Yuba,8303,President,,DEMOCRAT,BERNIE SANDERS,99,0,43,56
Yuba,8401,President,,DEMOCRAT,BERNIE SANDERS,182,0,58,124
Yuba,8402,President,,DEMOCRAT,BERNIE SANDERS,150,0,47,103
Yuba,8403,President,,DEMOCRAT,BERNIE SANDERS,78,0,29,49
Yuba,8404,President,,DEMOCRAT,BERNIE SANDERS,25,0,11,14
Yuba,8501,President,,DEMOCRAT,BERNIE SANDERS,152,0,54,98
Yuba,8502,President,,DEMOCRAT,BERNIE SANDERS,51,0,15,36
Yuba,8503,President,,DEMOCRAT,BERNIE SANDERS,25,0,8,17
Yuba,8504,President,,DEMOCRAT,BERNIE SANDERS,43,0,10,33
Yuba,8505,President,,DEMOCRAT,BERNIE SANDERS,12,0,10,2
Yuba,8506,President,,DEMOCRAT,BERNIE SANDERS,67,0,14,53
Yuba,8507,President,,DEMOCRAT,BERNIE SANDERS,44,0,10,34
Yuba,8508,President,,DEMOCRAT,BERNIE SANDERS,68,0,18,50
Yuba,9104,President,,DEMOCRAT,BERNIE SANDERS,2,0,0,2
Yuba,9304,President,,DEMOCRAT,BERNIE SANDERS,4,0,0,4
Yuba,9305,President,,DEMOCRAT,BERNIE SANDERS,1,0,0,1
Yuba,9306,President,,DEMOCRAT,BERNIE SANDERS,2,0,0,2
Yuba,9307,President,,DEMOCRAT,BERNIE SANDERS,14,0,0,14
Yuba,9405,President,,DEMOCRAT,BERNIE SANDERS,10,0,0,10
Yuba,9406,President,,DEMOCRAT,BERNIE SANDERS,7,0,0,7
Yuba,9509,President,,DEMOCRAT,BERNIE SANDERS,23,0,0,23
Yuba,9510,President,,DEMOCRAT,BERNIE SANDERS,10,0,0,10
Yuba,9511,President,,DEMOCRAT,BERNIE SANDERS,16,0,0,16
Yuba,9512,President,,DEMOCRAT,BERNIE SANDERS,6,0,0,6
Yuba,9513,President,,DEMOCRAT,BERNIE SANDERS,2,0,0,2
Yuba,8101,President,,DEMOCRAT,JOE SESTAK,1,0,0,1
Yuba,8102,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,8103,President,,DEMOCRAT,JOE SESTAK,1,0,0,1
Yuba,8201,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,8202,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,8203,President,,DEMOCRAT,JOE SESTAK,1,0,1,0
Yuba,8204,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,8301,President,,DEMOCRAT,JOE SESTAK,1,0,1,0
Yuba,8302,President,,DEMOCRAT,JOE SESTAK,1,0,1,0
Yuba,8303,President,,DEMOCRAT,JOE SESTAK,1,0,0,1
Yuba,8401,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,8402,President,,DEMOCRAT,JOE SESTAK,1,0,1,0
Yuba,8403,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,8404,President,,DEMOCRAT,JOE SESTAK,1,0,1,0
Yuba,8501,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,8502,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,8503,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,8504,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,8505,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,8506,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,8507,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,8508,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,9104,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,9304,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,9305,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,9306,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,9307,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,9405,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,9406,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,9509,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
Yuba,9510,President,,DEMOCRAT,JOE SESTAK,0,0,0,0
