county,precinct,office,district,party,candidate,votes,early_voting,election_day,provisional,mail
San Luis Obispo,201,Registered Voters,,,,2162,,,,
San Luis Obispo,201,Ballots Cast,,,,1981,,,,1837
San Luis Obispo,202,Registered Voters,,,,2336,,,,
San Luis Obispo,202,Ballots Cast,,,,2177,,,,2043
San Luis Obispo,203A,Registered Voters,,,,508,,,,
San Luis Obispo,203A,Ballots Cast,,,,450,,,,417
San Luis Obispo,203B,Registered Voters,,,,20,,,,
San Luis Obispo,203B,Ballots Cast,,,,17,,,,14
San Luis Obispo,204A,Registered Voters,,,,249,,,,
San Luis Obispo,204A,Ballots Cast,,,,237,,,,222
San Luis Obispo,204B,Registered Voters,,,,34,,,,
San Luis Obispo,204B,Ballots Cast,,,,30,,,,30
San Luis Obispo,205,Registered Voters,,,,2057,,,,
San Luis Obispo,205,Ballots Cast,,,,1862,,,,1749
San Luis Obispo,206,Registered Voters,,,,2230,,,,
San Luis Obispo,206,Ballots Cast,,,,2018,,,,1896
San Luis Obispo,207,Registered Voters,,,,1900,,,,
San Luis Obispo,207,Ballots Cast,,,,1688,,,,1593
San Luis Obispo,208,Registered Voters,,,,2640,,,,
San Luis Obispo,208,Ballots Cast,,,,2403,,,,2262
San Luis Obispo,209,Registered Voters,,,,1404,,,,
San Luis Obispo,209,Ballots Cast,,,,1289,,,,1216
San Luis Obispo,210,Registered Voters,,,,2680,,,,
San Luis Obispo,210,Ballots Cast,,,,2413,,,,2311
San Luis Obispo,211,Registered Voters,,,,2311,,,,
San Luis Obispo,211,Ballots Cast,,,,2059,,,,1956
San Luis Obispo,212,Registered Voters,,,,2989,,,,
San Luis Obispo,212,Ballots Cast,,,,2734,,,,2618
San Luis Obispo,213,Registered Voters,,,,2629,,,,
San Luis Obispo,213,Ballots Cast,,,,2387,,,,2280
San Luis Obispo,214,Registered Voters,,,,1097,,,,
San Luis Obispo,214,Ballots Cast,,,,1002,,,,952
San Luis Obispo,215,Registered Voters,,,,1468,,,,
San Luis Obispo,215,Ballots Cast,,,,1325,,,,1230
San Luis Obispo,216,Registered Voters,,,,2879,,,,
San Luis Obispo,216,Ballots Cast,,,,2608,,,,2458
San Luis Obispo,217,Registered Voters,,,,724,,,,
San Luis Obispo,217,Ballots Cast,,,,492,,,,353
San Luis Obispo,301,Registered Voters,,,,1959,,,,
San Luis Obispo,301,Ballots Cast,,,,1716,,,,1593
San Luis Obispo,302,Registered Voters,,,,2765,,,,
San Luis Obispo,302,Ballots Cast,,,,2429,,,,2316
San Luis Obispo,303,Registered Voters,,,,3480,,,,
San Luis Obispo,303,Ballots Cast,,,,3158,,,,2974
San Luis Obispo,304,Registered Voters,,,,3328,,,,
San Luis Obispo,304,Ballots Cast,,,,3024,,,,2871
San Luis Obispo,305,Registered Voters,,,,2860,,,,
San Luis Obispo,305,Ballots Cast,,,,2628,,,,2519
San Luis Obispo,306,Registered Voters,,,,3392,,,,
San Luis Obispo,306,Ballots Cast,,,,3025,,,,2848
San Luis Obispo,307,Registered Voters,,,,1295,,,,
San Luis Obispo,307,Ballots Cast,,,,1223,,,,1165
San Luis Obispo,308,Registered Voters,,,,1831,,,,
San Luis Obispo,308,Ballots Cast,,,,1688,,,,1606
San Luis Obispo,309,Registered Voters,,,,770,,,,
San Luis Obispo,309,Ballots Cast,,,,721,,,,693
San Luis Obispo,310,Registered Voters,,,,3317,,,,
San Luis Obispo,310,Ballots Cast,,,,2966,,,,2759
San Luis Obispo,311,Registered Voters,,,,2388,,,,
San Luis Obispo,311,Ballots Cast,,,,2203,,,,2113
San Luis Obispo,312,Registered Voters,,,,2945,,,,
San Luis Obispo,312,Ballots Cast,,,,2591,,,,2431
San Luis Obispo,313,Registered Voters,,,,3044,,,,
San Luis Obispo,313,Ballots Cast,,,,2524,,,,2321
San Luis Obispo,314,Registered Voters,,,,2141,,,,
San Luis Obispo,314,Ballots Cast,,,,1825,,,,1684
San Luis Obispo,315,Registered Voters,,,,2036,,,,
San Luis Obispo,315,Ballots Cast,,,,1851,,,,1747
San Luis Obispo,401,Registered Voters,,,,2518,,,,
San Luis Obispo,401,Ballots Cast,,,,2345,,,,2246
San Luis Obispo,402,Registered Voters,,,,2608,,,,
San Luis Obispo,402,Ballots Cast,,,,2399,,,,2284
San Luis Obispo,403,Registered Voters,,,,2382,,,,
San Luis Obispo,403,Ballots Cast,,,,2173,,,,2059
San Luis Obispo,404,Registered Voters,,,,3151,,,,
San Luis Obispo,404,Ballots Cast,,,,2730,,,,2545
San Luis Obispo,405,Registered Voters,,,,2597,,,,
San Luis Obispo,405,Ballots Cast,,,,2283,,,,2135
San Luis Obispo,406,Registered Voters,,,,2864,,,,
San Luis Obispo,406,Ballots Cast,,,,2579,,,,2428
San Luis Obispo,407,Registered Voters,,,,2957,,,,
San Luis Obispo,407,Ballots Cast,,,,2634,,,,2470
San Luis Obispo,408,Registered Voters,,,,1948,,,,
San Luis Obispo,408,Ballots Cast,,,,1547,,,,1400
San Luis Obispo,409,Registered Voters,,,,1395,,,,
San Luis Obispo,409,Ballots Cast,,,,1290,,,,1218
San Luis Obispo,410,Registered Voters,,,,3089,,,,
San Luis Obispo,410,Ballots Cast,,,,2689,,,,2548
San Luis Obispo,411,Registered Voters,,,,2013,,,,
San Luis Obispo,411,Ballots Cast,,,,1662,,,,1524
San Luis Obispo,412,Registered Voters,,,,3046,,,,
San Luis Obispo,412,Ballots Cast,,,,2566,,,,2404
San Luis Obispo,413,Registered Voters,,,,2575,,,,
San Luis Obispo,413,Ballots Cast,,,,2428,,,,2354
San Luis Obispo,414,Registered Voters,,,,1686,,,,
San Luis Obispo,414,Ballots Cast,,,,1413,,,,1318
San Luis Obispo,415,Registered Voters,,,,2473,,,,
San Luis Obispo,415,Ballots Cast,,,,1915,,,,1695
San Luis Obispo,501,Registered Voters,,,,2292,,,,
San Luis Obispo,501,Ballots Cast,,,,2108,,,,2018
San Luis Obispo,502,Registered Voters,,,,2418,,,,
San Luis Obispo,502,Ballots Cast,,,,2211,,,,2085
San Luis Obispo,503,Registered Voters,,,,2459,,,,
San Luis Obispo,503,Ballots Cast,,,,2230,,,,2120
San Luis Obispo,504,Registered Voters,,,,1941,,,,
San Luis Obispo,504,Ballots Cast,,,,1687,,,,1594
San Luis Obispo,505,Registered Voters,,,,100,,,,
San Luis Obispo,505,Ballots Cast,,,,88,,,,83
San Luis Obispo,506,Registered Voters,,,,2210,,,,
San Luis Obispo,506,Ballots Cast,,,,1995,,,,1880
San Luis Obispo,507,Registered Voters,,,,2253,,,,
San Luis Obispo,507,Ballots Cast,,,,1933,,,,1804
San Luis Obispo,508,Registered Voters,,,,2148,,,,
San Luis Obispo,508,Ballots Cast,,,,1876,,,,1771
San Luis Obispo,509,Registered Voters,,,,2484,,,,
San Luis Obispo,509,Ballots Cast,,,,2126,,,,2001
San Luis Obispo,510,Registered Voters,,,,1901,,,,
San Luis Obispo,510,Ballots Cast,,,,1627,,,,1489
San Luis Obispo,511,Registered Voters,,,,1640,,,,
San Luis Obispo,511,Ballots Cast,,,,1449,,,,1386
San Luis Obispo,512,Registered Voters,,,,1109,,,,
San Luis Obispo,512,Ballots Cast,,,,987,,,,928
San Luis Obispo,513A,Registered Voters,,,,766,,,,
San Luis Obispo,513A,Ballots Cast,,,,688,,,,654
San Luis Obispo,513B,Registered Voters,,,,1154,,,,
San Luis Obispo,513B,Ballots Cast,,,,1027,,,,973
San Luis Obispo,514,Registered Voters,,,,202,,,,
San Luis Obispo,514,Ballots Cast,,,,192,,,,188
San Luis Obispo,515,Registered Voters,,,,2052,,,,
San Luis Obispo,515,Ballots Cast,,,,1848,,,,1768
San Luis Obispo,516A,Registered Voters,,,,0,,,,
San Luis Obispo,516A,Ballots Cast,,,,0,,,,0
San Luis Obispo,516B,Registered Voters,,,,210,,,,
San Luis Obispo,516B,Ballots Cast,,,,183,,,,176
San Luis Obispo,517,Registered Voters,,,,898,,,,
San Luis Obispo,517,Ballots Cast,,,,790,,,,755
San Luis Obispo,518,Registered Voters,,,,2644,,,,
San Luis Obispo,518,Ballots Cast,,,,2320,,,,2120
San Luis Obispo,519,Registered Voters,,,,2812,,,,
San Luis Obispo,519,Ballots Cast,,,,2434,,,,2218
San Luis Obispo,520,Registered Voters,,,,1913,,,,
San Luis Obispo,520,Ballots Cast,,,,1611,,,,1424
San Luis Obispo,521,Registered Voters,,,,117,,,,
San Luis Obispo,521,Ballots Cast,,,,65,,,,45
San Luis Obispo,MB01A,Registered Voters,,,,275,,,,
San Luis Obispo,MB01A,Ballots Cast,,,,258,,,,254
San Luis Obispo,MB01B,Registered Voters,,,,1507,,,,
San Luis Obispo,MB01B,Ballots Cast,,,,1275,,,,1217
San Luis Obispo,MB02,Registered Voters,,,,416,,,,
San Luis Obispo,MB02,Ballots Cast,,,,369,,,,346
San Luis Obispo,MB03,Registered Voters,,,,580,,,,
San Luis Obispo,MB03,Ballots Cast,,,,507,,,,487
San Luis Obispo,MB06A,Registered Voters,,,,924,,,,
San Luis Obispo,MB06A,Ballots Cast,,,,839,,,,811
San Luis Obispo,MB06B,Registered Voters,,,,219,,,,
San Luis Obispo,MB06B,Ballots Cast,,,,202,,,,200
San Luis Obispo,MB07A,Registered Voters,,,,1492,,,,
San Luis Obispo,MB07A,Ballots Cast,,,,1304,,,,1239
San Luis Obispo,MB07B,Registered Voters,,,,33,,,,
San Luis Obispo,MB07B,Ballots Cast,,,,31,,,,30
San Luis Obispo,MB08,Registered Voters,,,,55,,,,
San Luis Obispo,MB08,Ballots Cast,,,,52,,,,52
San Luis Obispo,MB10,Registered Voters,,,,0,,,,
San Luis Obispo,MB10,Ballots Cast,,,,3,,,,0
San Luis Obispo,MB13A,Registered Voters,,,,920,,,,
San Luis Obispo,MB13A,Ballots Cast,,,,803,,,,781
San Luis Obispo,MB13B,Registered Voters,,,,29,,,,
San Luis Obispo,MB13B,Ballots Cast,,,,27,,,,27
San Luis Obispo,MB15,Registered Voters,,,,48,,,,
San Luis Obispo,MB15,Ballots Cast,,,,43,,,,42
San Luis Obispo,MB16A,Registered Voters,,,,153,,,,
San Luis Obispo,MB16A,Ballots Cast,,,,129,,,,129
San Luis Obispo,MB16B,Registered Voters,,,,0,,,,
San Luis Obispo,MB16B,Ballots Cast,,,,0,,,,0
San Luis Obispo,MB17,Registered Voters,,,,4,,,,
San Luis Obispo,MB17,Ballots Cast,,,,3,,,,3
San Luis Obispo,MB18,Registered Voters,,,,0,,,,
San Luis Obispo,MB18,Ballots Cast,,,,0,,,,0
San Luis Obispo,MB25,Registered Voters,,,,133,,,,
San Luis Obispo,MB25,Ballots Cast,,,,127,,,,118
San Luis Obispo,MB26,Registered Voters,,,,0,,,,
San Luis Obispo,MB26,Ballots Cast,,,,0,,,,0
San Luis Obispo,MB27,Registered Voters,,,,0,,,,
San Luis Obispo,MB27,Ballots Cast,,,,0,,,,0
San Luis Obispo,MB34,Registered Voters,,,,0,,,,
San Luis Obispo,MB34,Ballots Cast,,,,0,,,,0
San Luis Obispo,MB35,Registered Voters,,,,61,,,,
San Luis Obispo,MB35,Ballots Cast,,,,61,,,,57
San Luis Obispo,101A,President,,DEM,Joseph R. Biden,140,,,,136
San Luis Obispo,101A,President,,REP,Donald J. Trump,362,,,,345
San Luis Obispo,101A,President,,REP,Gloria la Riva,0,,,,0
San Luis Obispo,101A,President,,AI,Roque de la Fuente,0,,,,0
San Luis Obispo,101A,President,,GRN,Howie Hawkins,1,,,,1
San Luis Obispo,101A,President,,LIB,Jo Jorgensen,2,,,,2
San Luis Obispo,101A,President,,,Brian Carroll,0,,,,0
San Luis Obispo,101A,President,,,Mark Charles,0,,,,0
San Luis Obispo,101A,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,101A,President,,,Brock Pierce,0,,,,0
San Luis Obispo,101A,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,101B,President,,DEM,Joseph R. Biden,461,,,,417
San Luis Obispo,101B,President,,REP,Donald J. Trump,545,,,,504
San Luis Obispo,101B,President,,REP,Gloria la Riva,3,,,,2
San Luis Obispo,101B,President,,AI,Roque de la Fuente,1,,,,1
San Luis Obispo,101B,President,,GRN,Howie Hawkins,9,,,,8
San Luis Obispo,101B,President,,LIB,Jo Jorgensen,23,,,,23
San Luis Obispo,101B,President,,,Brian Carroll,0,,,,0
San Luis Obispo,101B,President,,,Mark Charles,0,,,,0
San Luis Obispo,101B,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,101B,President,,,Brock Pierce,0,,,,0
San Luis Obispo,101B,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,102A,President,,DEM,Joseph R. Biden,579,,,,544
San Luis Obispo,102A,President,,REP,Donald J. Trump,1296,,,,1168
San Luis Obispo,102A,President,,REP,Gloria la Riva,2,,,,2
San Luis Obispo,102A,President,,AI,Roque de la Fuente,1,,,,1
San Luis Obispo,102A,President,,GRN,Howie Hawkins,3,,,,3
San Luis Obispo,102A,President,,LIB,Jo Jorgensen,27,,,,26
San Luis Obispo,102A,President,,,Brian Carroll,0,,,,0
San Luis Obispo,102A,President,,,Mark Charles,0,,,,0
San Luis Obispo,102A,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,102A,President,,,Brock Pierce,0,,,,0
San Luis Obispo,102A,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,102B,President,,DEM,Joseph R. Biden,153,,,,147
San Luis Obispo,102B,President,,REP,Donald J. Trump,318,,,,299
San Luis Obispo,102B,President,,REP,Gloria la Riva,0,,,,0
San Luis Obispo,102B,President,,AI,Roque de la Fuente,1,,,,1
San Luis Obispo,102B,President,,GRN,Howie Hawkins,0,,,,0
San Luis Obispo,102B,President,,LIB,Jo Jorgensen,2,,,,1
San Luis Obispo,102B,President,,,Brian Carroll,0,,,,0
San Luis Obispo,102B,President,,,Mark Charles,0,,,,0
San Luis Obispo,102B,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,102B,President,,,Brock Pierce,0,,,,0
San Luis Obispo,102B,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,103,President,,DEM,Joseph R. Biden,865,,,,823
San Luis Obispo,103,President,,REP,Donald J. Trump,1869,,,,1774
San Luis Obispo,103,President,,REP,Gloria la Riva,1,,,,1
San Luis Obispo,103,President,,AI,Roque de la Fuente,8,,,,8
San Luis Obispo,103,President,,GRN,Howie Hawkins,11,,,,10
San Luis Obispo,103,President,,LIB,Jo Jorgensen,32,,,,31
San Luis Obispo,103,President,,,Brian Carroll,4,,,,4
San Luis Obispo,103,President,,,Mark Charles,0,,,,0
San Luis Obispo,103,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,103,President,,,Brock Pierce,0,,,,0
San Luis Obispo,103,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,104,President,,DEM,Joseph R. Biden,496,,,,479
San Luis Obispo,104,President,,REP,Donald J. Trump,862,,,,798
San Luis Obispo,104,President,,REP,Gloria la Riva,0,,,,0
San Luis Obispo,104,President,,AI,Roque de la Fuente,2,,,,2
San Luis Obispo,104,President,,GRN,Howie Hawkins,2,,,,2
San Luis Obispo,104,President,,LIB,Jo Jorgensen,28,,,,24
San Luis Obispo,104,President,,,Brian Carroll,0,,,,0
San Luis Obispo,104,President,,,Mark Charles,2,,,,2
San Luis Obispo,104,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,104,President,,,Brock Pierce,0,,,,0
San Luis Obispo,104,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,105,President,,DEM,Joseph R. Biden,196,,,,183
San Luis Obispo,105,President,,REP,Donald J. Trump,258,,,,243
San Luis Obispo,105,President,,REP,Gloria la Riva,0,,,,0
San Luis Obispo,105,President,,AI,Roque de la Fuente,4,,,,3
San Luis Obispo,105,President,,GRN,Howie Hawkins,3,,,,3
San Luis Obispo,105,President,,LIB,Jo Jorgensen,9,,,,9
San Luis Obispo,105,President,,,Brian Carroll,0,,,,0
San Luis Obispo,105,President,,,Mark Charles,0,,,,0
San Luis Obispo,105,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,105,President,,,Brock Pierce,0,,,,0
San Luis Obispo,105,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,106,President,,DEM,Joseph R. Biden,1369,,,,1274
San Luis Obispo,106,President,,REP,Donald J. Trump,1110,,,,1024
San Luis Obispo,106,President,,REP,Gloria la Riva,7,,,,7
San Luis Obispo,106,President,,AI,Roque de la Fuente,5,,,,4
San Luis Obispo,106,President,,GRN,Howie Hawkins,8,,,,7
San Luis Obispo,106,President,,LIB,Jo Jorgensen,37,,,,34
San Luis Obispo,106,President,,,Brian Carroll,1,,,,1
San Luis Obispo,106,President,,,Mark Charles,0,,,,0
San Luis Obispo,106,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,106,President,,,Brock Pierce,0,,,,0
San Luis Obispo,106,President,,,Jesse Ventura,1,,,,1
San Luis Obispo,107,President,,DEM,Joseph R. Biden,453,,,,443
San Luis Obispo,107,President,,REP,Donald J. Trump,556,,,,510
San Luis Obispo,107,President,,REP,Gloria la Riva,2,,,,2
San Luis Obispo,107,President,,AI,Roque de la Fuente,0,,,,0
San Luis Obispo,107,President,,GRN,Howie Hawkins,1,,,,1
San Luis Obispo,107,President,,LIB,Jo Jorgensen,12,,,,10
San Luis Obispo,107,President,,,Brian Carroll,3,,,,2
San Luis Obispo,107,President,,,Mark Charles,0,,,,0
San Luis Obispo,107,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,107,President,,,Brock Pierce,0,,,,0
San Luis Obispo,107,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,108,President,,DEM,Joseph R. Biden,815,,,,783
San Luis Obispo,108,President,,REP,Donald J. Trump,1007,,,,936
San Luis Obispo,108,President,,REP,Gloria la Riva,4,,,,3
San Luis Obispo,108,President,,AI,Roque de la Fuente,5,,,,4
San Luis Obispo,108,President,,GRN,Howie Hawkins,6,,,,5
San Luis Obispo,108,President,,LIB,Jo Jorgensen,51,,,,48
San Luis Obispo,108,President,,,Brian Carroll,0,,,,0
San Luis Obispo,108,President,,,Mark Charles,0,,,,0
San Luis Obispo,108,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,108,President,,,Brock Pierce,0,,,,0
San Luis Obispo,108,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,109,President,,DEM,Joseph R. Biden,1273,,,,1209
San Luis Obispo,109,President,,REP,Donald J. Trump,1363,,,,1276
San Luis Obispo,109,President,,REP,Gloria la Riva,5,,,,4
San Luis Obispo,109,President,,AI,Roque de la Fuente,2,,,,2
San Luis Obispo,109,President,,GRN,Howie Hawkins,9,,,,9
San Luis Obispo,109,President,,LIB,Jo Jorgensen,42,,,,41
San Luis Obispo,109,President,,,Brian Carroll,0,,,,0
San Luis Obispo,109,President,,,Mark Charles,0,,,,0
San Luis Obispo,109,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,109,President,,,Brock Pierce,0,,,,0
San Luis Obispo,109,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,110,President,,DEM,Joseph R. Biden,1118,,,,1068
San Luis Obispo,110,President,,REP,Donald J. Trump,1236,,,,1160
San Luis Obispo,110,President,,REP,Gloria la Riva,5,,,,5
San Luis Obispo,110,President,,AI,Roque de la Fuente,9,,,,7
San Luis Obispo,110,President,,GRN,Howie Hawkins,9,,,,7
San Luis Obispo,110,President,,LIB,Jo Jorgensen,29,,,,28
San Luis Obispo,110,President,,,Brian Carroll,0,,,,0
San Luis Obispo,110,President,,,Mark Charles,0,,,,0
San Luis Obispo,110,President,,,Joseph Kishore,1,,,,1
San Luis Obispo,110,President,,,Brock Pierce,0,,,,0
San Luis Obispo,110,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,111A,President,,DEM,Joseph R. Biden,799,,,,768
San Luis Obispo,111A,President,,REP,Donald J. Trump,801,,,,717
San Luis Obispo,111A,President,,REP,Gloria la Riva,10,,,,9
San Luis Obispo,111A,President,,AI,Roque de la Fuente,5,,,,5
San Luis Obispo,111A,President,,GRN,Howie Hawkins,6,,,,5
San Luis Obispo,111A,President,,LIB,Jo Jorgensen,27,,,,26
San Luis Obispo,111A,President,,,Brian Carroll,0,,,,0
San Luis Obispo,111A,President,,,Mark Charles,0,,,,0
San Luis Obispo,111A,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,111A,President,,,Brock Pierce,0,,,,0
San Luis Obispo,111A,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,111B,President,,DEM,Joseph R. Biden,0,,,,0
San Luis Obispo,111B,President,,REP,Donald J. Trump,0,,,,0
San Luis Obispo,111B,President,,REP,Gloria la Riva,0,,,,0
San Luis Obispo,111B,President,,AI,Roque de la Fuente,0,,,,0
San Luis Obispo,111B,President,,GRN,Howie Hawkins,0,,,,0
San Luis Obispo,111B,President,,LIB,Jo Jorgensen,0,,,,0
San Luis Obispo,111B,President,,,Brian Carroll,0,,,,0
San Luis Obispo,111B,President,,,Mark Charles,0,,,,0
San Luis Obispo,111B,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,111B,President,,,Brock Pierce,0,,,,0
San Luis Obispo,111B,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,112,President,,DEM,Joseph R. Biden,1549,,,,1442
San Luis Obispo,112,President,,REP,Donald J. Trump,1649,,,,1483
San Luis Obispo,112,President,,REP,Gloria la Riva,7,,,,7
San Luis Obispo,112,President,,AI,Roque de la Fuente,12,,,,9
San Luis Obispo,112,President,,GRN,Howie Hawkins,5,,,,4
San Luis Obispo,112,President,,LIB,Jo Jorgensen,44,,,,41
San Luis Obispo,112,President,,,Brian Carroll,1,,,,1
San Luis Obispo,112,President,,,Mark Charles,0,,,,0
San Luis Obispo,112,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,112,President,,,Brock Pierce,0,,,,0
San Luis Obispo,112,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,113,President,,DEM,Joseph R. Biden,282,,,,276
San Luis Obispo,113,President,,REP,Donald J. Trump,372,,,,351
San Luis Obispo,113,President,,REP,Gloria la Riva,3,,,,3
San Luis Obispo,113,President,,AI,Roque de la Fuente,1,,,,1
San Luis Obispo,113,President,,GRN,Howie Hawkins,0,,,,0
San Luis Obispo,113,President,,LIB,Jo Jorgensen,11,,,,10
San Luis Obispo,113,President,,,Brian Carroll,0,,,,0
San Luis Obispo,113,President,,,Mark Charles,0,,,,0
San Luis Obispo,113,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,113,President,,,Brock Pierce,0,,,,0
San Luis Obispo,113,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,114,President,,DEM,Joseph R. Biden,1257,,,,1202
San Luis Obispo,114,President,,REP,Donald J. Trump,1402,,,,1303
San Luis Obispo,114,President,,REP,Gloria la Riva,3,,,,3
San Luis Obispo,114,President,,AI,Roque de la Fuente,5,,,,4
San Luis Obispo,114,President,,GRN,Howie Hawkins,8,,,,8
San Luis Obispo,114,President,,LIB,Jo Jorgensen,46,,,,44
San Luis Obispo,114,President,,,Brian Carroll,0,,,,0
San Luis Obispo,114,President,,,Mark Charles,0,,,,0
San Luis Obispo,114,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,114,President,,,Brock Pierce,0,,,,0
San Luis Obispo,114,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,115,President,,DEM,Joseph R. Biden,825,,,,783
San Luis Obispo,115,President,,REP,Donald J. Trump,897,,,,795
San Luis Obispo,115,President,,REP,Gloria la Riva,5,,,,5
San Luis Obispo,115,President,,AI,Roque de la Fuente,3,,,,3
San Luis Obispo,115,President,,GRN,Howie Hawkins,6,,,,5
San Luis Obispo,115,President,,LIB,Jo Jorgensen,48,,,,45
San Luis Obispo,115,President,,,Brian Carroll,0,,,,0
San Luis Obispo,115,President,,,Mark Charles,0,,,,0
San Luis Obispo,115,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,115,President,,,Brock Pierce,0,,,,0
San Luis Obispo,115,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,201,President,,DEM,Joseph R. Biden,1314,,,,1238
San Luis Obispo,201,President,,REP,Donald J. Trump,598,,,,533
San Luis Obispo,201,President,,REP,Gloria la Riva,4,,,,4
San Luis Obispo,201,President,,AI,Roque de la Fuente,4,,,,4
San Luis Obispo,201,President,,GRN,Howie Hawkins,9,,,,9
San Luis Obispo,201,President,,LIB,Jo Jorgensen,18,,,,16
San Luis Obispo,201,President,,,Brian Carroll,0,,,,0
San Luis Obispo,201,President,,,Mark Charles,0,,,,0
San Luis Obispo,201,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,201,President,,,Brock Pierce,0,,,,0
San Luis Obispo,201,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,202,President,,DEM,Joseph R. Biden,1483,,,,1425
San Luis Obispo,202,President,,REP,Donald J. Trump,627,,,,554
San Luis Obispo,202,President,,REP,Gloria la Riva,2,,,,1
San Luis Obispo,202,President,,AI,Roque de la Fuente,2,,,,2
San Luis Obispo,202,President,,GRN,Howie Hawkins,12,,,,12
San Luis Obispo,202,President,,LIB,Jo Jorgensen,7,,,,7
San Luis Obispo,202,President,,,Brian Carroll,1,,,,1
San Luis Obispo,202,President,,,Mark Charles,0,,,,0
San Luis Obispo,202,President,,,Joseph Kishore,0,,,,0
San Luis Obispo,202,President,,,Brock Pierce,0,,,,0
San Luis Obispo,202,President,,,Jesse Ventura,0,,,,0
San Luis Obispo,203A,President,,DEM,Joseph R. Biden,243,,,,231
San Luis Obispo,203A,President,,REP,Donald J. Trump,190,,,,170
San Luis Obispo,203A,President,,REP,Gloria la Riva,0,,,,0
