county,office,district,party,candidate,votes
Alameda,Superintendent of Public Instruction,,NP,Tom Torlakson,203080
Alameda,Superintendent of Public Instruction,,NP,Marshall Tuck,93993
Alpine,Superintendent of Public Instruction,,NP,Tom Torlakson,241
Alpine,Superintendent of Public Instruction,,NP,Marshall Tuck,142
Amador,Superintendent of Public Instruction,,NP,Tom Torlakson,4648
Amador,Superintendent of Public Instruction,,NP,Marshall Tuck,6160
Butte,Superintendent of Public Instruction,,NP,Tom Torlakson,24898
Butte,Superintendent of Public Instruction,,NP,Marshall Tuck,27005
Calaveras,Superintendent of Public Instruction,,NP,Tom Torlakson,6032
Calaveras,Superintendent of Public Instruction,,NP,Marshall Tuck,7264
Colusa,Superintendent of Public Instruction,,NP,Tom Torlakson,1560
Colusa,Superintendent of Public Instruction,,NP,Marshall Tuck,1955
Contra Costa,Superintendent of Public Instruction,,NP,Tom Torlakson,154581
Contra Costa,Superintendent of Public Instruction,,NP,Marshall Tuck,78277
Del Norte,Superintendent of Public Instruction,,NP,Tom Torlakson,3050
Del Norte,Superintendent of Public Instruction,,NP,Marshall Tuck,3007
El Dorado,Superintendent of Public Instruction,,NP,Tom Torlakson,21335
El Dorado,Superintendent of Public Instruction,,NP,Marshall Tuck,29883
Fresno,Superintendent of Public Instruction,,NP,Tom Torlakson,64640
Fresno,Superintendent of Public Instruction,,NP,Marshall Tuck,76086
Glenn,Superintendent of Public Instruction,,NP,Tom Torlakson,2073
Glenn,Superintendent of Public Instruction,,NP,Marshall Tuck,3034
Humboldt,Superintendent of Public Instruction,,NP,Tom Torlakson,19157
Humboldt,Superintendent of Public Instruction,,NP,Marshall Tuck,10115
Imperial,Superintendent of Public Instruction,,NP,Tom Torlakson,9483
Imperial,Superintendent of Public Instruction,,NP,Marshall Tuck,8639
Inyo,Superintendent of Public Instruction,,NP,Tom Torlakson,2223
Inyo,Superintendent of Public Instruction,,NP,Marshall Tuck,2203
Kern,Superintendent of Public Instruction,,NP,Tom Torlakson,49431
Kern,Superintendent of Public Instruction,,NP,Marshall Tuck,70745
Kings,Superintendent of Public Instruction,,NP,Tom Torlakson,8155
Kings,Superintendent of Public Instruction,,NP,Marshall Tuck,11638
Lake,Superintendent of Public Instruction,,NP,Tom Torlakson,9276
Lake,Superintendent of Public Instruction,,NP,Marshall Tuck,5981
Lassen,Superintendent of Public Instruction,,NP,Tom Torlakson,2989
Lassen,Superintendent of Public Instruction,,NP,Marshall Tuck,2745
Los Angeles,Superintendent of Public Instruction,,NP,Tom Torlakson,628498
Los Angeles,Superintendent of Public Instruction,,NP,Marshall Tuck,613313
Madera,Superintendent of Public Instruction,,NP,Tom Torlakson,10466
Madera,Superintendent of Public Instruction,,NP,Marshall Tuck,13414
Marin,Superintendent of Public Instruction,,NP,Tom Torlakson,42402
Marin,Superintendent of Public Instruction,,NP,Marshall Tuck,26535
Mariposa,Superintendent of Public Instruction,,NP,Tom Torlakson,2511
Mariposa,Superintendent of Public Instruction,,NP,Marshall Tuck,3123
Mendocino,Superintendent of Public Instruction,,NP,Tom Torlakson,13623
Mendocino,Superintendent of Public Instruction,,NP,Marshall Tuck,6301
Merced,Superintendent of Public Instruction,,NP,Tom Torlakson,16544
Merced,Superintendent of Public Instruction,,NP,Marshall Tuck,16124
Modoc,Superintendent of Public Instruction,,NP,Tom Torlakson,1031
Modoc,Superintendent of Public Instruction,,NP,Marshall Tuck,1413
Mono,Superintendent of Public Instruction,,NP,Tom Torlakson,1409
Mono,Superintendent of Public Instruction,,NP,Marshall Tuck,1069
Monterey,Superintendent of Public Instruction,,NP,Tom Torlakson,37305
Monterey,Superintendent of Public Instruction,,NP,Marshall Tuck,24453
Napa,Superintendent of Public Instruction,,NP,Tom Torlakson,20430
Napa,Superintendent of Public Instruction,,NP,Marshall Tuck,12062
Nevada,Superintendent of Public Instruction,,NP,Tom Torlakson,14728
Nevada,Superintendent of Public Instruction,,NP,Marshall Tuck,15023
Orange,Superintendent of Public Instruction,,NP,Tom Torlakson,223784
Orange,Superintendent of Public Instruction,,NP,Marshall Tuck,291929
Placer,Superintendent of Public Instruction,,NP,Tom Torlakson,39370
Placer,Superintendent of Public Instruction,,NP,Marshall Tuck,55666
Plumas,Superintendent of Public Instruction,,NP,Tom Torlakson,2670
Plumas,Superintendent of Public Instruction,,NP,Marshall Tuck,3169
Riverside,Superintendent of Public Instruction,,NP,Tom Torlakson,130214
Riverside,Superintendent of Public Instruction,,NP,Marshall Tuck,149923
Sacramento,Superintendent of Public Instruction,,NP,Tom Torlakson,132673
Sacramento,Superintendent of Public Instruction,,NP,Marshall Tuck,141912
San Benito,Superintendent of Public Instruction,,NP,Tom Torlakson,6720
San Benito,Superintendent of Public Instruction,,NP,Marshall Tuck,4912
San Bernardino,Superintendent of Public Instruction,,NP,Tom Torlakson,108389
San Bernardino,Superintendent of Public Instruction,,NP,Marshall Tuck,126950
San Diego,Superintendent of Public Instruction,,NP,Tom Torlakson,240986
San Diego,Superintendent of Public Instruction,,NP,Marshall Tuck,305028
San Francisco,Superintendent of Public Instruction,,NP,Tom Torlakson,109199
San Francisco,Superintendent of Public Instruction,,NP,Marshall Tuck,46408
San Joaquin,Superintendent of Public Instruction,,NP,Tom Torlakson,52905
San Joaquin,Superintendent of Public Instruction,,NP,Marshall Tuck,51398
San Luis Obispo,Superintendent of Public Instruction,,NP,Tom Torlakson,39768
San Luis Obispo,Superintendent of Public Instruction,,NP,Marshall Tuck,28299
San Mateo,Superintendent of Public Instruction,,NP,Tom Torlakson,82844
San Mateo,Superintendent of Public Instruction,,NP,Marshall Tuck,47510
Santa Barbara,Superintendent of Public Instruction,,NP,Tom Torlakson,54840
Santa Barbara,Superintendent of Public Instruction,,NP,Marshall Tuck,32783
Santa Clara,Superintendent of Public Instruction,,NP,Tom Torlakson,185455
Santa Clara,Superintendent of Public Instruction,,NP,Marshall Tuck,126842
Santa Cruz,Superintendent of Public Instruction,,NP,Tom Torlakson,38304
Santa Cruz,Superintendent of Public Instruction,,NP,Marshall Tuck,19565
Shasta,Superintendent of Public Instruction,,NP,Tom Torlakson,19986
Shasta,Superintendent of Public Instruction,,NP,Marshall Tuck,27031
Sierra,Superintendent of Public Instruction,,NP,Tom Torlakson,629
Sierra,Superintendent of Public Instruction,,NP,Marshall Tuck,632
Siskiyou,Superintendent of Public Instruction,,NP,Tom Torlakson,6103
Siskiyou,Superintendent of Public Instruction,,NP,Marshall Tuck,4925
Solano,Superintendent of Public Instruction,,NP,Tom Torlakson,45070
Solano,Superintendent of Public Instruction,,NP,Marshall Tuck,32713
Sonoma,Superintendent of Public Instruction,,NP,Tom Torlakson,78083
Sonoma,Superintendent of Public Instruction,,NP,Marshall Tuck,41442
Stanislaus,Superintendent of Public Instruction,,NP,Tom Torlakson,42182
Stanislaus,Superintendent of Public Instruction,,NP,Marshall Tuck,35185
Sutter,Superintendent of Public Instruction,,NP,Tom Torlakson,7737
Sutter,Superintendent of Public Instruction,,NP,Marshall Tuck,10001
Tehama,Superintendent of Public Instruction,,NP,Tom Torlakson,5600
Tehama,Superintendent of Public Instruction,,NP,Marshall Tuck,7650
Trinity,Superintendent of Public Instruction,,NP,Tom Torlakson,1590
Trinity,Superintendent of Public Instruction,,NP,Marshall Tuck,1727
Tulare,Superintendent of Public Instruction,,NP,Tom Torlakson,24274
Tulare,Superintendent of Public Instruction,,NP,Marshall Tuck,28992
Tuolumne,Superintendent of Public Instruction,,NP,Tom Torlakson,6682
Tuolumne,Superintendent of Public Instruction,,NP,Marshall Tuck,7183
Ventura,Superintendent of Public Instruction,,NP,Tom Torlakson,80084
Ventura,Superintendent of Public Instruction,,NP,Marshall Tuck,81866
Yolo,Superintendent of Public Instruction,,NP,Tom Torlakson,20833
Yolo,Superintendent of Public Instruction,,NP,Marshall Tuck,17361
Yuba,Superintendent of Public Instruction,,NP,Tom Torlakson,4439
Yuba,Superintendent of Public Instruction,,NP,Marshall Tuck,6285
