county,office,district,party,candidate,votes
Alameda,Secretary of State,,DEM,Jeffrey H. Drobman,7553
Alameda,Secretary of State,,DEM,Leland Yee,19773
Alameda,Secretary of State,,DEM,Derek Cressman,23772
Alameda,Secretary of State,,DEM,Alex Padilla,75182
Alameda,Secretary of State,,REP,Roy Allmond,5626
Alameda,Secretary of State,,REP,Pete Peterson,29457
Alameda,Secretary of State,,GRN,David Curtis,9033
Alameda,Secretary of State,,NPP,Dan Schnur,11480
Alpine,Secretary of State,,DEM,Jeffrey H. Drobman,18
Alpine,Secretary of State,,DEM,Leland Yee,70
Alpine,Secretary of State,,DEM,Derek Cressman,32
Alpine,Secretary of State,,DEM,Alex Padilla,115
Alpine,Secretary of State,,REP,Roy Allmond,35
Alpine,Secretary of State,,REP,Pete Peterson,126
Alpine,Secretary of State,,GRN,David Curtis,26
Alpine,Secretary of State,,NPP,Dan Schnur,20
Amador,Secretary of State,,DEM,Jeffrey H. Drobman,501
Amador,Secretary of State,,DEM,Leland Yee,776
Amador,Secretary of State,,DEM,Derek Cressman,401
Amador,Secretary of State,,DEM,Alex Padilla,1708
Amador,Secretary of State,,REP,Roy Allmond,947
Amador,Secretary of State,,REP,Pete Peterson,3464
Amador,Secretary of State,,GRN,David Curtis,280
Amador,Secretary of State,,NPP,Dan Schnur,704
Butte,Secretary of State,,DEM,Jeffrey H. Drobman,1455
Butte,Secretary of State,,DEM,Leland Yee,2646
Butte,Secretary of State,,DEM,Derek Cressman,2224
Butte,Secretary of State,,DEM,Alex Padilla,8473
Butte,Secretary of State,,REP,Roy Allmond,2716
Butte,Secretary of State,,REP,Pete Peterson,14005
Butte,Secretary of State,,GRN,David Curtis,2040
Butte,Secretary of State,,NPP,Dan Schnur,4648
Calaveras,Secretary of State,,DEM,Jeffrey H. Drobman,521
Calaveras,Secretary of State,,DEM,Leland Yee,900
Calaveras,Secretary of State,,DEM,Derek Cressman,629
Calaveras,Secretary of State,,DEM,Alex Padilla,2262
Calaveras,Secretary of State,,REP,Roy Allmond,1235
Calaveras,Secretary of State,,REP,Pete Peterson,4389
Calaveras,Secretary of State,,GRN,David Curtis,441
Calaveras,Secretary of State,,NPP,Dan Schnur,1023
Colusa,Secretary of State,,DEM,Jeffrey H. Drobman,69
Colusa,Secretary of State,,DEM,Leland Yee,176
Colusa,Secretary of State,,DEM,Derek Cressman,104
Colusa,Secretary of State,,DEM,Alex Padilla,640
Colusa,Secretary of State,,REP,Roy Allmond,227
Colusa,Secretary of State,,REP,Pete Peterson,1426
