county,precinct,office,district,party,candidate,votes
Los Angeles,0050003A,Secretary of State,,DEM,Alex Padilla,64
Los Angeles,0050003A,Secretary of State,,REP,Pete Peterson,248
Los Angeles,0050004B,Secretary of State,,DEM,Alex Padilla,21
Los Angeles,0050004B,Secretary of State,,REP,Pete Peterson,115
Los Angeles,0050005A,Secretary of State,,DEM,Alex Padilla,48
Los Angeles,0050005A,Secretary of State,,REP,Pete Peterson,159
Los Angeles,0050014A,Secretary of State,,DEM,Alex Padilla,37
Los Angeles,0050014A,Secretary of State,,REP,Pete Peterson,154
Los Angeles,0050059A,Secretary of State,,DEM,Alex Padilla,85
Los Angeles,0050059A,Secretary of State,,REP,Pete Peterson,225
Los Angeles,0050061A,Secretary of State,,DEM,Alex Padilla,71
Los Angeles,0050061A,Secretary of State,,REP,Pete Peterson,226
Los Angeles,0070001A,Secretary of State,,DEM,Alex Padilla,63
Los Angeles,0070001A,Secretary of State,,REP,Pete Peterson,78
Los Angeles,0070004A,Secretary of State,,DEM,Alex Padilla,63
Los Angeles,0070004A,Secretary of State,,REP,Pete Peterson,114
Los Angeles,0070004C,Secretary of State,,DEM,Alex Padilla,85
Los Angeles,0070004C,Secretary of State,,REP,Pete Peterson,68
Los Angeles,0070006A,Secretary of State,,DEM,Alex Padilla,175
Los Angeles,0070006A,Secretary of State,,REP,Pete Peterson,143
Los Angeles,0070041A,Secretary of State,,DEM,Alex Padilla,116
Los Angeles,0070041A,Secretary of State,,REP,Pete Peterson,91
Los Angeles,0080001B,Secretary of State,,DEM,Alex Padilla,138
Los Angeles,0080001B,Secretary of State,,REP,Pete Peterson,161
Los Angeles,0080002A,Secretary of State,,DEM,Alex Padilla,106
Los Angeles,0080002A,Secretary of State,,REP,Pete Peterson,94
Los Angeles,0080012A,Secretary of State,,DEM,Alex Padilla,150
Los Angeles,0080012A,Secretary of State,,REP,Pete Peterson,155
Los Angeles,0080021B,Secretary of State,,DEM,Alex Padilla,108
Los Angeles,0080021B,Secretary of State,,REP,Pete Peterson,105
Los Angeles,0080025A,Secretary of State,,DEM,Alex Padilla,125
Los Angeles,0080025A,Secretary of State,,REP,Pete Peterson,120
Los Angeles,0080034A,Secretary of State,,DEM,Alex Padilla,163
Los Angeles,0080034A,Secretary of State,,REP,Pete Peterson,134
Los Angeles,0080038A,Secretary of State,,DEM,Alex Padilla,127
Los Angeles,0080038A,Secretary of State,,REP,Pete Peterson,182
Los Angeles,0080047A,Secretary of State,,DEM,Alex Padilla,92
Los Angeles,0080047A,Secretary of State,,REP,Pete Peterson,110
Los Angeles,0080050A,Secretary of State,,DEM,Alex Padilla,161
Los Angeles,0080050A,Secretary of State,,REP,Pete Peterson,156
Los Angeles,0080052A,Secretary of State,,DEM,Alex Padilla,156
Los Angeles,0080052A,Secretary of State,,REP,Pete Peterson,144
Los Angeles,0080053A,Secretary of State,,DEM,Alex Padilla,160
Los Angeles,0080053A,Secretary of State,,REP,Pete Peterson,182
Los Angeles,0080070A,Secretary of State,,DEM,Alex Padilla,148
Los Angeles,0080070A,Secretary of State,,REP,Pete Peterson,162
Los Angeles,0090003A,Secretary of State,,DEM,Alex Padilla,79
Los Angeles,0090003A,Secretary of State,,REP,Pete Peterson,203
Los Angeles,0090004A,Secretary of State,,DEM,Alex Padilla,50
Los Angeles,0090004A,Secretary of State,,REP,Pete Peterson,138
Los Angeles,0090004C,Secretary of State,,DEM,Alex Padilla,26
Los Angeles,0090004C,Secretary of State,,REP,Pete Peterson,106
Los Angeles,0150001A,Secretary of State,,DEM,Alex Padilla,168
Los Angeles,0150001A,Secretary of State,,REP,Pete Peterson,72
Los Angeles,0150003B,Secretary of State,,DEM,Alex Padilla,96
Los Angeles,0150003B,Secretary of State,,REP,Pete Peterson,29
Los Angeles,0150004A,Secretary of State,,DEM,Alex Padilla,136
Los Angeles,0150004A,Secretary of State,,REP,Pete Peterson,106
Los Angeles,0150007A,Secretary of State,,DEM,Alex Padilla,145
Los Angeles,0150007A,Secretary of State,,REP,Pete Peterson,66
Los Angeles,0150008A,Secretary of State,,DEM,Alex Padilla,140
Los Angeles,0150008A,Secretary of State,,REP,Pete Peterson,55
Los Angeles,0150011A,Secretary of State,,DEM,Alex Padilla,180
Los Angeles,0150011A,Secretary of State,,REP,Pete Peterson,81
Los Angeles,0150012A,Secretary of State,,DEM,Alex Padilla,121
Los Angeles,0150012A,Secretary of State,,REP,Pete Peterson,43
Los Angeles,0150014A,Secretary of State,,DEM,Alex Padilla,108
Los Angeles,0150014A,Secretary of State,,REP,Pete Peterson,54
Los Angeles,0150015A,Secretary of State,,DEM,Alex Padilla,141
Los Angeles,0150015A,Secretary of State,,REP,Pete Peterson,82
Los Angeles,0150016F,Secretary of State,,DEM,Alex Padilla,112
Los Angeles,0150016F,Secretary of State,,REP,Pete Peterson,76
Los Angeles,0150018A,Secretary of State,,DEM,Alex Padilla,148
Los Angeles,0150018A,Secretary of State,,REP,Pete Peterson,44
Los Angeles,0150021A,Secretary of State,,DEM,Alex Padilla,102
Los Angeles,0150021A,Secretary of State,,REP,Pete Peterson,47
Los Angeles,0150022A,Secretary of State,,DEM,Alex Padilla,159
Los Angeles,0150022A,Secretary of State,,REP,Pete Peterson,53
Los Angeles,0150023A,Secretary of State,,DEM,Alex Padilla,185
Los Angeles,0150023A,Secretary of State,,REP,Pete Peterson,54
Los Angeles,0150024A,Secretary of State,,DEM,Alex Padilla,68
Los Angeles,0150024A,Secretary of State,,REP,Pete Peterson,22
Los Angeles,0150025A,Secretary of State,,DEM,Alex Padilla,100
Los Angeles,0150025A,Secretary of State,,REP,Pete Peterson,34
Los Angeles,0150030A,Secretary of State,,DEM,Alex Padilla,127
Los Angeles,0150030A,Secretary of State,,REP,Pete Peterson,50
Los Angeles,0150032A,Secretary of State,,DEM,Alex Padilla,145
Los Angeles,0150032A,Secretary of State,,REP,Pete Peterson,76
Los Angeles,0150033A,Secretary of State,,DEM,Alex Padilla,119
Los Angeles,0150033A,Secretary of State,,REP,Pete Peterson,27
Los Angeles,0150037A,Secretary of State,,DEM,Alex Padilla,164
Los Angeles,0150037A,Secretary of State,,REP,Pete Peterson,58
Los Angeles,0150039A,Secretary of State,,DEM,Alex Padilla,116
Los Angeles,0150039A,Secretary of State,,REP,Pete Peterson,32
Los Angeles,0150041A,Secretary of State,,DEM,Alex Padilla,82
Los Angeles,0150041A,Secretary of State,,REP,Pete Peterson,39
Los Angeles,0150041B,Secretary of State,,DEM,Alex Padilla,75
Los Angeles,0150041B,Secretary of State,,REP,Pete Peterson,56
Los Angeles,0150042A,Secretary of State,,DEM,Alex Padilla,91
Los Angeles,0150042A,Secretary of State,,REP,Pete Peterson,54
Los Angeles,0150044D,Secretary of State,,DEM,Alex Padilla,68
Los Angeles,0150044D,Secretary of State,,REP,Pete Peterson,22
Los Angeles,0150045A,Secretary of State,,DEM,Alex Padilla,58
Los Angeles,0150045A,Secretary of State,,REP,Pete Peterson,40
Los Angeles,0150049A,Secretary of State,,DEM,Alex Padilla,125
Los Angeles,0150049A,Secretary of State,,REP,Pete Peterson,58
Los Angeles,0150051A,Secretary of State,,DEM,Alex Padilla,116
Los Angeles,0150051A,Secretary of State,,REP,Pete Peterson,40
Los Angeles,0150055A,Secretary of State,,DEM,Alex Padilla,151
Los Angeles,0150055A,Secretary of State,,REP,Pete Peterson,50
Los Angeles,0150056A,Secretary of State,,DEM,Alex Padilla,123
Los Angeles,0150056A,Secretary of State,,REP,Pete Peterson,63
Los Angeles,0150059B,Secretary of State,,DEM,Alex Padilla,96
Los Angeles,0150059B,Secretary of State,,REP,Pete Peterson,48
Los Angeles,0150063A,Secretary of State,,DEM,Alex Padilla,48
Los Angeles,0150063A,Secretary of State,,REP,Pete Peterson,17
