county,office,district,party,candidate,votes
Monterey,Attorney General,,REP,Ronald Gold,25272
Napa,Attorney General,,DEM,Kamala D. Harris,22916
Napa,Attorney General,,REP,Ronald Gold,14172
Nevada,Attorney General,,DEM,Kamala D. Harris,18949
Nevada,Attorney General,,REP,Ronald Gold,18311
Orange,Attorney General,,DEM,Kamala D. Harris,258546
Orange,Attorney General,,REP,Ronald Gold,348890
Placer,Attorney General,,DEM,Kamala D. Harris,44522
Placer,Attorney General,,REP,Ronald Gold,65742
Plumas,Attorney General,,DEM,Kamala D. Harris,2777
Plumas,Attorney General,,REP,Ronald Gold,4137
Riverside,Attorney General,,DEM,Kamala D. Harris,160910
Riverside,Attorney General,,REP,Ronald Gold,184007
Sacramento,Attorney General,,DEM,Kamala D. Harris,183517
Sacramento,Attorney General,,REP,Ronald Gold,132775
San Benito,Attorney General,,DEM,Kamala D. Harris,7867
San Benito,Attorney General,,REP,Ronald Gold,5451
San Bernardino,Attorney General,,DEM,Kamala D. Harris,135916
San Bernardino,Attorney General,,REP,Ronald Gold,146613
San Diego,Attorney General,,DEM,Kamala D. Harris,315462
San Diego,Attorney General,,REP,Ronald Gold,335780
San Francisco,Attorney General,,DEM,Kamala D. Harris,180253
San Francisco,Attorney General,,REP,Ronald Gold,34870
San Joaquin,Attorney General,,DEM,Kamala D. Harris,57701
San Joaquin,Attorney General,,REP,Ronald Gold,56281
San Luis Obispo,Attorney General,,DEM,Kamala D. Harris,41789
San Luis Obispo,Attorney General,,REP,Ronald Gold,41403
San Mateo,Attorney General,,DEM,Kamala D. Harris,109207
San Mateo,Attorney General,,REP,Ronald Gold,47262
Santa Barbara,Attorney General,,DEM,Kamala D. Harris,60052
Santa Barbara,Attorney General,,REP,Ronald Gold,47383
Santa Clara,Attorney General,,DEM,Kamala D. Harris,257169
Santa Clara,Attorney General,,REP,Ronald Gold,125667
Santa Cruz,Attorney General,,DEM,Kamala D. Harris,53396
Santa Cruz,Attorney General,,REP,Ronald Gold,17238
Shasta,Attorney General,,DEM,Kamala D. Harris,18995
Shasta,Attorney General,,REP,Ronald Gold,36259
Sierra,Attorney General,,DEM,Kamala D. Harris,603
Sierra,Attorney General,,REP,Ronald Gold,881
Siskiyou,Attorney General,,DEM,Kamala D. Harris,5612
Siskiyou,Attorney General,,REP,Ronald Gold,7824
Solano,Attorney General,,DEM,Kamala D. Harris,52596
Solano,Attorney General,,REP,Ronald Gold,35298
Sonoma,Attorney General,,DEM,Kamala D. Harris,97891
Sonoma,Attorney General,,REP,Ronald Gold,41904
Stanislaus,Attorney General,,DEM,Kamala D. Harris,40989
Stanislaus,Attorney General,,REP,Ronald Gold,47574
Sutter,Attorney General,,DEM,Kamala D. Harris,7439
Sutter,Attorney General,,REP,Ronald Gold,12534
Tehama,Attorney General,,DEM,Kamala D. Harris,4969
Tehama,Attorney General,,REP,Ronald Gold,10218
Trinity,Attorney General,,DEM,Kamala D. Harris,1746
Trinity,Attorney General,,REP,Ronald Gold,2073
Tulare,Attorney General,,DEM,Kamala D. Harris,22066
Tulare,Attorney General,,REP,Ronald Gold,38834
Tuolumne,Attorney General,,DEM,Kamala D. Harris,6776
Tuolumne,Attorney General,,REP,Ronald Gold,9825
Ventura,Attorney General,,DEM,Kamala D. Harris,101225
Ventura,Attorney General,,REP,Ronald Gold,94198
Yolo,Attorney General,,DEM,Kamala D. Harris,28917
Yolo,Attorney General,,REP,Ronald Gold,15234
Yuba,Attorney General,,DEM,Kamala D. Harris,4520
Yuba,Attorney General,,REP,Ronald Gold,7748
