county,office,district,party,candidate,votes
Alameda,Controller,,DEM,Betty T. Yee,60719
Alameda,Controller,,DEM,John A. Pérez,52927
Alameda,Controller,,DEM,Tammy D. Blair,11110
Alameda,Controller,,REP,David Evans,25089
Alameda,Controller,,REP,Ashley Swearengin,14532
Alameda,Controller,,GRN,Laura Wells,14720
Alpine,Controller,,DEM,Betty T. Yee,104
Alpine,Controller,,DEM,John A. Pérez,70
Alpine,Controller,,DEM,Tammy D. Blair,31
Alpine,Controller,,REP,David Evans,142
Alpine,Controller,,REP,Ashley Swearengin,49
Alpine,Controller,,GRN,Laura Wells,50
Amador,Controller,,DEM,Betty T. Yee,1452
Amador,Controller,,DEM,John A. Pérez,1344
Amador,Controller,,DEM,Tammy D. Blair,453
Amador,Controller,,REP,David Evans,3305
Amador,Controller,,REP,Ashley Swearengin,1988
Amador,Controller,,GRN,Laura Wells,555
Butte,Controller,,DEM,Betty T. Yee,5274
Butte,Controller,,DEM,John A. Pérez,5043
Butte,Controller,,DEM,Tammy D. Blair,3553
Butte,Controller,,REP,David Evans,12215
Butte,Controller,,REP,Ashley Swearengin,9127
Butte,Controller,,GRN,Laura Wells,3189
Calaveras,Controller,,DEM,Betty T. Yee,1707
Calaveras,Controller,,DEM,John A. Pérez,1728
Calaveras,Controller,,DEM,Tammy D. Blair,532
Calaveras,Controller,,REP,David Evans,3976
Calaveras,Controller,,REP,Ashley Swearengin,2725
Calaveras,Controller,,GRN,Laura Wells,729
Colusa,Controller,,DEM,Betty T. Yee,360
Colusa,Controller,,DEM,John A. Pérez,485
Colusa,Controller,,DEM,Tammy D. Blair,170
Colusa,Controller,,REP,David Evans,1134
Colusa,Controller,,REP,Ashley Swearengin,960
Colusa,Controller,,GRN,Laura Wells,117
Contra Costa,Controller,,DEM,Betty T. Yee,36015
Contra Costa,Controller,,DEM,John A. Pérez,35677
Contra Costa,Controller,,DEM,Tammy D. Blair,7718
Contra Costa,Controller,,REP,David Evans,30869
Contra Costa,Controller,,REP,Ashley Swearengin,18759
Contra Costa,Controller,,GRN,Laura Wells,8610
Del Norte,Controller,,DEM,Betty T. Yee,911
Del Norte,Controller,,DEM,John A. Pérez,657
Del Norte,Controller,,DEM,Tammy D. Blair,365
Del Norte,Controller,,REP,David Evans,1538
Del Norte,Controller,,REP,Ashley Swearengin,1309
Del Norte,Controller,,GRN,Laura Wells,434
El Dorado,Controller,,DEM,Betty T. Yee,6408
El Dorado,Controller,,DEM,John A. Pérez,5294
El Dorado,Controller,,DEM,Tammy D. Blair,1423
El Dorado,Controller,,REP,David Evans,10792
El Dorado,Controller,,REP,Ashley Swearengin,12668
El Dorado,Controller,,GRN,Laura Wells,2591
Fresno,Controller,,DEM,Betty T. Yee,14002
Fresno,Controller,,DEM,John A. Pérez,17059
Fresno,Controller,,DEM,Tammy D. Blair,2480
Fresno,Controller,,REP,David Evans,14024
Fresno,Controller,,REP,Ashley Swearengin,54240
