county,precinct,office,district,party,candidate,votes
Nevada,CP01,Treasurer,,DEM,John Chiang,148
Nevada,CP01,Treasurer,,GRN,Ellen Brown,24
Nevada,CP01,Treasurer,,REP,Greg Conlon,151
Nevada,CP02,Treasurer,,DEM,John Chiang,171
Nevada,CP02,Treasurer,,GRN,Ellen Brown,37
Nevada,CP02,Treasurer,,REP,Greg Conlon,195
Nevada,CP03,Treasurer,,DEM,John Chiang,177
Nevada,CP03,Treasurer,,GRN,Ellen Brown,28
Nevada,CP03,Treasurer,,REP,Greg Conlon,170
Nevada,CP04,Treasurer,,DEM,John Chiang,323
Nevada,CP04,Treasurer,,GRN,Ellen Brown,65
Nevada,CP04,Treasurer,,REP,Greg Conlon,189
Nevada,CP05,Treasurer,,DEM,John Chiang,296
Nevada,CP05,Treasurer,,GRN,Ellen Brown,78
Nevada,CP05,Treasurer,,REP,Greg Conlon,246
Nevada,CP06,Treasurer,,DEM,John Chiang,212
Nevada,CP06,Treasurer,,GRN,Ellen Brown,33
Nevada,CP06,Treasurer,,REP,Greg Conlon,197
Nevada,CP07,Treasurer,,DEM,John Chiang,174
Nevada,CP07,Treasurer,,GRN,Ellen Brown,26
Nevada,CP07,Treasurer,,REP,Greg Conlon,165
Nevada,CP08,Treasurer,,DEM,John Chiang,245
Nevada,CP08,Treasurer,,GRN,Ellen Brown,52
Nevada,CP08,Treasurer,,REP,Greg Conlon,306
Nevada,CP09,Treasurer,,DEM,John Chiang,242
Nevada,CP09,Treasurer,,GRN,Ellen Brown,64
Nevada,CP09,Treasurer,,REP,Greg Conlon,61
Nevada,CP10,Treasurer,,DEM,John Chiang,265
Nevada,CP10,Treasurer,,GRN,Ellen Brown,66
Nevada,CP10,Treasurer,,REP,Greg Conlon,130
Nevada,CP11,Treasurer,,DEM,John Chiang,168
Nevada,CP11,Treasurer,,GRN,Ellen Brown,28
Nevada,CP11,Treasurer,,REP,Greg Conlon,299
Nevada,CP12,Treasurer,,DEM,John Chiang,279
Nevada,CP12,Treasurer,,GRN,Ellen Brown,33
Nevada,CP12,Treasurer,,REP,Greg Conlon,438
Nevada,CP13,Treasurer,,DEM,John Chiang,269
Nevada,CP13,Treasurer,,GRN,Ellen Brown,33
Nevada,CP13,Treasurer,,REP,Greg Conlon,387
Nevada,CP14,Treasurer,,DEM,John Chiang,51
Nevada,CP14,Treasurer,,GRN,Ellen Brown,11
Nevada,CP14,Treasurer,,REP,Greg Conlon,88
Nevada,CP15,Treasurer,,DEM,John Chiang,343
Nevada,CP15,Treasurer,,GRN,Ellen Brown,60
Nevada,CP15,Treasurer,,REP,Greg Conlon,273
Nevada,CP16,Treasurer,,DEM,John Chiang,305
Nevada,CP16,Treasurer,,GRN,Ellen Brown,42
Nevada,CP16,Treasurer,,REP,Greg Conlon,349
Nevada,CP17,Treasurer,,DEM,John Chiang,202
Nevada,CP17,Treasurer,,GRN,Ellen Brown,39
Nevada,CP17,Treasurer,,REP,Greg Conlon,216
Nevada,CP18,Treasurer,,DEM,John Chiang,229
