county,precinct,office,district,party,candidate,votes
Santa Cruz,10020,Treasurer,,DEM,John Chiang,202
Santa Cruz,10020,Treasurer,,GRN,Ellen Brown,43
Santa Cruz,10020,Treasurer,,REP,Greg Conlon,75
Santa Cruz,10060,Treasurer,,DEM,John Chiang,244
Santa Cruz,10060,Treasurer,,GRN,Ellen Brown,43
Santa Cruz,10060,Treasurer,,REP,Greg Conlon,56
Santa Cruz,10080,Treasurer,,DEM,John Chiang,213
Santa Cruz,10080,Treasurer,,GRN,Ellen Brown,41
Santa Cruz,10080,Treasurer,,REP,Greg Conlon,50
Santa Cruz,10090,Treasurer,,DEM,John Chiang,206
Santa Cruz,10090,Treasurer,,GRN,Ellen Brown,41
Santa Cruz,10090,Treasurer,,REP,Greg Conlon,59
Santa Cruz,10110,Treasurer,,DEM,John Chiang,209
Santa Cruz,10110,Treasurer,,GRN,Ellen Brown,35
Santa Cruz,10110,Treasurer,,REP,Greg Conlon,66
Santa Cruz,10120,Treasurer,,DEM,John Chiang,216
Santa Cruz,10120,Treasurer,,GRN,Ellen Brown,49
Santa Cruz,10120,Treasurer,,REP,Greg Conlon,85
Santa Cruz,10130,Treasurer,,DEM,John Chiang,271
Santa Cruz,10130,Treasurer,,GRN,Ellen Brown,47
Santa Cruz,10130,Treasurer,,REP,Greg Conlon,94
Santa Cruz,10141,Treasurer,,DEM,John Chiang,100
Santa Cruz,10141,Treasurer,,GRN,Ellen Brown,10
Santa Cruz,10141,Treasurer,,REP,Greg Conlon,39
Santa Cruz,10143,Treasurer,,DEM,John Chiang,22
Santa Cruz,10143,Treasurer,,GRN,Ellen Brown,1
Santa Cruz,10143,Treasurer,,REP,Greg Conlon,12
Santa Cruz,10144,Treasurer,,DEM,John Chiang,231
Santa Cruz,10144,Treasurer,,GRN,Ellen Brown,48
Santa Cruz,10144,Treasurer,,REP,Greg Conlon,108
Santa Cruz,10151,Treasurer,,DEM,John Chiang,5
Santa Cruz,10151,Treasurer,,GRN,Ellen Brown,2
Santa Cruz,10151,Treasurer,,REP,Greg Conlon,5
Santa Cruz,10161,Treasurer,,DEM,John Chiang,107
Santa Cruz,10161,Treasurer,,GRN,Ellen Brown,20
Santa Cruz,10161,Treasurer,,REP,Greg Conlon,60
Santa Cruz,10164,Treasurer,,DEM,John Chiang,35
Santa Cruz,10164,Treasurer,,GRN,Ellen Brown,7
Santa Cruz,10164,Treasurer,,REP,Greg Conlon,19
Santa Cruz,10170,Treasurer,,DEM,John Chiang,289
Santa Cruz,10170,Treasurer,,GRN,Ellen Brown,44
Santa Cruz,10170,Treasurer,,REP,Greg Conlon,94
Santa Cruz,10200,Treasurer,,DEM,John Chiang,107
Santa Cruz,10200,Treasurer,,GRN,Ellen Brown,25
Santa Cruz,10200,Treasurer,,REP,Greg Conlon,35
Santa Cruz,10201,Treasurer,,DEM,John Chiang,97
Santa Cruz,10201,Treasurer,,GRN,Ellen Brown,11
Santa Cruz,10201,Treasurer,,REP,Greg Conlon,66
Santa Cruz,10220,Treasurer,,DEM,John Chiang,203
Santa Cruz,10220,Treasurer,,GRN,Ellen Brown,30
Santa Cruz,10220,Treasurer,,REP,Greg Conlon,40
Santa Cruz,10231,Treasurer,,DEM,John Chiang,41
Santa Cruz,10231,Treasurer,,GRN,Ellen Brown,6
Santa Cruz,10231,Treasurer,,REP,Greg Conlon,35
Santa Cruz,10232,Treasurer,,DEM,John Chiang,20
Santa Cruz,10232,Treasurer,,GRN,Ellen Brown,2
Santa Cruz,10232,Treasurer,,REP,Greg Conlon,11
Santa Cruz,10240,Treasurer,,DEM,John Chiang,130
Santa Cruz,10240,Treasurer,,GRN,Ellen Brown,26
Santa Cruz,10240,Treasurer,,REP,Greg Conlon,49
