county,precinct,office,district,party,candidate,votes
Los Angeles,0050003A,Controller,,DEM,Betty T. Yee,59
Los Angeles,0050003A,Controller,,REP,Ashley Swearengin,249
Los Angeles,0050004B,Controller,,DEM,Betty T. Yee,18
Los Angeles,0050004B,Controller,,REP,Ashley Swearengin,116
Los Angeles,0050005A,Controller,,DEM,Betty T. Yee,40
Los Angeles,0050005A,Controller,,REP,Ashley Swearengin,166
Los Angeles,0050014A,Controller,,DEM,Betty T. Yee,38
Los Angeles,0050014A,Controller,,REP,Ashley Swearengin,152
Los Angeles,0050059A,Controller,,DEM,Betty T. Yee,72
Los Angeles,0050059A,Controller,,REP,Ashley Swearengin,232
Los Angeles,0050061A,Controller,,DEM,Betty T. Yee,66
Los Angeles,0050061A,Controller,,REP,Ashley Swearengin,228
Los Angeles,0070001A,Controller,,DEM,Betty T. Yee,50
Los Angeles,0070001A,Controller,,REP,Ashley Swearengin,87
Los Angeles,0070004A,Controller,,DEM,Betty T. Yee,56
Los Angeles,0070004A,Controller,,REP,Ashley Swearengin,122
Los Angeles,0070004C,Controller,,DEM,Betty T. Yee,84
Los Angeles,0070004C,Controller,,REP,Ashley Swearengin,65
Los Angeles,0070006A,Controller,,DEM,Betty T. Yee,167
Los Angeles,0070006A,Controller,,REP,Ashley Swearengin,148
Los Angeles,0070041A,Controller,,DEM,Betty T. Yee,108
Los Angeles,0070041A,Controller,,REP,Ashley Swearengin,94
Los Angeles,0080001B,Controller,,DEM,Betty T. Yee,139
Los Angeles,0080001B,Controller,,REP,Ashley Swearengin,156
Los Angeles,0080002A,Controller,,DEM,Betty T. Yee,109
Los Angeles,0080002A,Controller,,REP,Ashley Swearengin,89
Los Angeles,0080012A,Controller,,DEM,Betty T. Yee,143
Los Angeles,0080012A,Controller,,REP,Ashley Swearengin,156
Los Angeles,0080021B,Controller,,DEM,Betty T. Yee,100
Los Angeles,0080021B,Controller,,REP,Ashley Swearengin,113
Los Angeles,0080025A,Controller,,DEM,Betty T. Yee,126
Los Angeles,0080025A,Controller,,REP,Ashley Swearengin,124
Los Angeles,0080034A,Controller,,DEM,Betty T. Yee,154
Los Angeles,0080034A,Controller,,REP,Ashley Swearengin,135
Los Angeles,0080038A,Controller,,DEM,Betty T. Yee,123
Los Angeles,0080038A,Controller,,REP,Ashley Swearengin,189
Los Angeles,0080047A,Controller,,DEM,Betty T. Yee,88
Los Angeles,0080047A,Controller,,REP,Ashley Swearengin,109
Los Angeles,0080050A,Controller,,DEM,Betty T. Yee,155
Los Angeles,0080050A,Controller,,REP,Ashley Swearengin,148
Los Angeles,0080052A,Controller,,DEM,Betty T. Yee,159
Los Angeles,0080052A,Controller,,REP,Ashley Swearengin,140
Los Angeles,0080053A,Controller,,DEM,Betty T. Yee,169
Los Angeles,0080053A,Controller,,REP,Ashley Swearengin,171
Los Angeles,0080070A,Controller,,DEM,Betty T. Yee,132
Los Angeles,0080070A,Controller,,REP,Ashley Swearengin,171
Los Angeles,0090003A,Controller,,DEM,Betty T. Yee,67
Los Angeles,0090003A,Controller,,REP,Ashley Swearengin,210
Los Angeles,0090004A,Controller,,DEM,Betty T. Yee,43
Los Angeles,0090004A,Controller,,REP,Ashley Swearengin,141
Los Angeles,0090004C,Controller,,DEM,Betty T. Yee,25
Los Angeles,0090004C,Controller,,REP,Ashley Swearengin,110
Los Angeles,0150001A,Controller,,DEM,Betty T. Yee,174
Los Angeles,0150001A,Controller,,REP,Ashley Swearengin,69
Los Angeles,0150003B,Controller,,DEM,Betty T. Yee,96
Los Angeles,0150003B,Controller,,REP,Ashley Swearengin,33
Los Angeles,0150004A,Controller,,DEM,Betty T. Yee,143
Los Angeles,0150004A,Controller,,REP,Ashley Swearengin,103
Los Angeles,0150007A,Controller,,DEM,Betty T. Yee,141
Los Angeles,0150007A,Controller,,REP,Ashley Swearengin,67
Los Angeles,0150008A,Controller,,DEM,Betty T. Yee,140
Los Angeles,0150008A,Controller,,REP,Ashley Swearengin,53
Los Angeles,0150011A,Controller,,DEM,Betty T. Yee,187
Los Angeles,0150011A,Controller,,REP,Ashley Swearengin,81
Los Angeles,0150012A,Controller,,DEM,Betty T. Yee,116
Los Angeles,0150012A,Controller,,REP,Ashley Swearengin,51
Los Angeles,0150014A,Controller,,DEM,Betty T. Yee,111
Los Angeles,0150014A,Controller,,REP,Ashley Swearengin,60
Los Angeles,0150015A,Controller,,DEM,Betty T. Yee,127
Los Angeles,0150015A,Controller,,REP,Ashley Swearengin,96
Los Angeles,0150016F,Controller,,DEM,Betty T. Yee,105
Los Angeles,0150016F,Controller,,REP,Ashley Swearengin,92
Los Angeles,0150018A,Controller,,DEM,Betty T. Yee,139
Los Angeles,0150018A,Controller,,REP,Ashley Swearengin,49
Los Angeles,0150021A,Controller,,DEM,Betty T. Yee,92
Los Angeles,0150021A,Controller,,REP,Ashley Swearengin,61
Los Angeles,0150022A,Controller,,DEM,Betty T. Yee,143
Los Angeles,0150022A,Controller,,REP,Ashley Swearengin,59
Los Angeles,0150023A,Controller,,DEM,Betty T. Yee,172
Los Angeles,0150023A,Controller,,REP,Ashley Swearengin,63
Los Angeles,0150024A,Controller,,DEM,Betty T. Yee,73
Los Angeles,0150024A,Controller,,REP,Ashley Swearengin,20
Los Angeles,0150025A,Controller,,DEM,Betty T. Yee,105
Los Angeles,0150025A,Controller,,REP,Ashley Swearengin,30
Los Angeles,0150030A,Controller,,DEM,Betty T. Yee,140
Los Angeles,0150030A,Controller,,REP,Ashley Swearengin,41
Los Angeles,0150032A,Controller,,DEM,Betty T. Yee,151
Los Angeles,0150032A,Controller,,REP,Ashley Swearengin,75
Los Angeles,0150033A,Controller,,DEM,Betty T. Yee,97
Los Angeles,0150033A,Controller,,REP,Ashley Swearengin,53
Los Angeles,0150037A,Controller,,DEM,Betty T. Yee,155
Los Angeles,0150037A,Controller,,REP,Ashley Swearengin,64
Los Angeles,0150039A,Controller,,DEM,Betty T. Yee,116
Los Angeles,0150039A,Controller,,REP,Ashley Swearengin,28
Los Angeles,0150041A,Controller,,DEM,Betty T. Yee,89
Los Angeles,0150041A,Controller,,REP,Ashley Swearengin,37
Los Angeles,0150041B,Controller,,DEM,Betty T. Yee,79
Los Angeles,0150041B,Controller,,REP,Ashley Swearengin,50
Los Angeles,0150042A,Controller,,DEM,Betty T. Yee,94
Los Angeles,0150042A,Controller,,REP,Ashley Swearengin,51
Los Angeles,0150044D,Controller,,DEM,Betty T. Yee,68
Los Angeles,0150044D,Controller,,REP,Ashley Swearengin,23
Los Angeles,0150045A,Controller,,DEM,Betty T. Yee,57
Los Angeles,0150045A,Controller,,REP,Ashley Swearengin,43
Los Angeles,0150049A,Controller,,DEM,Betty T. Yee,126
Los Angeles,0150049A,Controller,,REP,Ashley Swearengin,64
Los Angeles,0150051A,Controller,,DEM,Betty T. Yee,125
Los Angeles,0150051A,Controller,,REP,Ashley Swearengin,42
Los Angeles,0150055A,Controller,,DEM,Betty T. Yee,134
Los Angeles,0150055A,Controller,,REP,Ashley Swearengin,68
Los Angeles,0150056A,Controller,,DEM,Betty T. Yee,130
Los Angeles,0150056A,Controller,,REP,Ashley Swearengin,60
Los Angeles,0150059B,Controller,,DEM,Betty T. Yee,106
Los Angeles,0150059B,Controller,,REP,Ashley Swearengin,44
Los Angeles,0150063A,Controller,,DEM,Betty T. Yee,48
Los Angeles,0150063A,Controller,,REP,Ashley Swearengin,16
Los Angeles,0150064A,Controller,,DEM,Betty T. Yee,175
Los Angeles,0150064A,Controller,,REP,Ashley Swearengin,72
Los Angeles,0150067A,Controller,,DEM,Betty T. Yee,124
Los Angeles,0150067A,Controller,,REP,Ashley Swearengin,55
Los Angeles,0150075A,Controller,,DEM,Betty T. Yee,133
Los Angeles,0150075A,Controller,,REP,Ashley Swearengin,106
Los Angeles,0150079A,Controller,,DEM,Betty T. Yee,82
Los Angeles,0150079A,Controller,,REP,Ashley Swearengin,46
Los Angeles,0150080A,Controller,,DEM,Betty T. Yee,88
Los Angeles,0150080A,Controller,,REP,Ashley Swearengin,71
Los Angeles,0180001A,Controller,,DEM,Betty T. Yee,85
Los Angeles,0180001A,Controller,,REP,Ashley Swearengin,30
Los Angeles,0200001A,Controller,,DEM,Betty T. Yee,118
Los Angeles,0200001A,Controller,,REP,Ashley Swearengin,33
Los Angeles,0200002A,Controller,,DEM,Betty T. Yee,100
Los Angeles,0200002A,Controller,,REP,Ashley Swearengin,75
Los Angeles,0200003A,Controller,,DEM,Betty T. Yee,215
Los Angeles,0200003A,Controller,,REP,Ashley Swearengin,69
Los Angeles,0200004A,Controller,,DEM,Betty T. Yee,188
Los Angeles,0200004A,Controller,,REP,Ashley Swearengin,154
Los Angeles,0200007A,Controller,,DEM,Betty T. Yee,123
Los Angeles,0200007A,Controller,,REP,Ashley Swearengin,87
Los Angeles,0200008A,Controller,,DEM,Betty T. Yee,201
Los Angeles,0200008A,Controller,,REP,Ashley Swearengin,27
Los Angeles,0200009A,Controller,,DEM,Betty T. Yee,176
Los Angeles,0200009A,Controller,,REP,Ashley Swearengin,38
Los Angeles,0200011A,Controller,,DEM,Betty T. Yee,175
Los Angeles,0200011A,Controller,,REP,Ashley Swearengin,36
Los Angeles,0200012A,Controller,,DEM,Betty T. Yee,121
Los Angeles,0200012A,Controller,,REP,Ashley Swearengin,87
Los Angeles,0200013A,Controller,,DEM,Betty T. Yee,163
Los Angeles,0200013A,Controller,,REP,Ashley Swearengin,35
Los Angeles,0200015A,Controller,,DEM,Betty T. Yee,222
Los Angeles,0200015A,Controller,,REP,Ashley Swearengin,62
Los Angeles,0200017A,Controller,,DEM,Betty T. Yee,164
Los Angeles,0200017A,Controller,,REP,Ashley Swearengin,32
Los Angeles,0200018A,Controller,,DEM,Betty T. Yee,127
Los Angeles,0200018A,Controller,,REP,Ashley Swearengin,25
Los Angeles,0200019B,Controller,,DEM,Betty T. Yee,143
Los Angeles,0200019B,Controller,,REP,Ashley Swearengin,48
Los Angeles,0200022A,Controller,,DEM,Betty T. Yee,149
Los Angeles,0200022A,Controller,,REP,Ashley Swearengin,123
Los Angeles,0200025B,Controller,,DEM,Betty T. Yee,207
Los Angeles,0200025B,Controller,,REP,Ashley Swearengin,54
Los Angeles,0200028A,Controller,,DEM,Betty T. Yee,290
Los Angeles,0200028A,Controller,,REP,Ashley Swearengin,123
Los Angeles,0200030A,Controller,,DEM,Betty T. Yee,138
Los Angeles,0200030A,Controller,,REP,Ashley Swearengin,97
Los Angeles,0200032A,Controller,,DEM,Betty T. Yee,273
Los Angeles,0200032A,Controller,,REP,Ashley Swearengin,151
Los Angeles,0200038B,Controller,,DEM,Betty T. Yee,218
Los Angeles,0200038B,Controller,,REP,Ashley Swearengin,164
Los Angeles,0200039A,Controller,,DEM,Betty T. Yee,153
Los Angeles,0200039A,Controller,,REP,Ashley Swearengin,130
Los Angeles,0200044A,Controller,,DEM,Betty T. Yee,106
Los Angeles,0200044A,Controller,,REP,Ashley Swearengin,72
Los Angeles,0200051A,Controller,,DEM,Betty T. Yee,244
Los Angeles,0200051A,Controller,,REP,Ashley Swearengin,115
Los Angeles,0200086A,Controller,,DEM,Betty T. Yee,281
Los Angeles,0200086A,Controller,,REP,Ashley Swearengin,65
Los Angeles,0200087A,Controller,,DEM,Betty T. Yee,164
Los Angeles,0200087A,Controller,,REP,Ashley Swearengin,50
Los Angeles,0200088B,Controller,,DEM,Betty T. Yee,255
Los Angeles,0200088B,Controller,,REP,Ashley Swearengin,79
Los Angeles,0200090A,Controller,,DEM,Betty T. Yee,252
Los Angeles,0200090A,Controller,,REP,Ashley Swearengin,80
Los Angeles,0200091A,Controller,,DEM,Betty T. Yee,297
Los Angeles,0200091A,Controller,,REP,Ashley Swearengin,67
Los Angeles,0300002A,Controller,,DEM,Betty T. Yee,49
Los Angeles,0300002A,Controller,,REP,Ashley Swearengin,146
Los Angeles,0350001A,Controller,,DEM,Betty T. Yee,86
Los Angeles,0350001A,Controller,,REP,Ashley Swearengin,137
Los Angeles,0350005A,Controller,,DEM,Betty T. Yee,71
Los Angeles,0350005A,Controller,,REP,Ashley Swearengin,126
Los Angeles,0350007A,Controller,,DEM,Betty T. Yee,70
Los Angeles,0350007A,Controller,,REP,Ashley Swearengin,116
Los Angeles,0350008A,Controller,,DEM,Betty T. Yee,117
Los Angeles,0350008A,Controller,,REP,Ashley Swearengin,184
Los Angeles,0350009A,Controller,,DEM,Betty T. Yee,97
Los Angeles,0350009A,Controller,,REP,Ashley Swearengin,136
Los Angeles,0350013A,Controller,,DEM,Betty T. Yee,95
Los Angeles,0350013A,Controller,,REP,Ashley Swearengin,144
Los Angeles,0350018A,Controller,,DEM,Betty T. Yee,58
Los Angeles,0350018A,Controller,,REP,Ashley Swearengin,157
Los Angeles,0350023A,Controller,,DEM,Betty T. Yee,99
Los Angeles,0350023A,Controller,,REP,Ashley Swearengin,98
Los Angeles,0350024A,Controller,,DEM,Betty T. Yee,88
Los Angeles,0350024A,Controller,,REP,Ashley Swearengin,94
Los Angeles,0350029B,Controller,,DEM,Betty T. Yee,91
Los Angeles,0350029B,Controller,,REP,Ashley Swearengin,141
Los Angeles,0350030A,Controller,,DEM,Betty T. Yee,94
Los Angeles,0350030A,Controller,,REP,Ashley Swearengin,89
Los Angeles,0350035A,Controller,,DEM,Betty T. Yee,76
Los Angeles,0350035A,Controller,,REP,Ashley Swearengin,130
Los Angeles,0350037A,Controller,,DEM,Betty T. Yee,78
Los Angeles,0350037A,Controller,,REP,Ashley Swearengin,99
Los Angeles,0350038A,Controller,,DEM,Betty T. Yee,87
Los Angeles,0350038A,Controller,,REP,Ashley Swearengin,120
Los Angeles,0350042A,Controller,,DEM,Betty T. Yee,75
Los Angeles,0350042A,Controller,,REP,Ashley Swearengin,103
Los Angeles,0350043C,Controller,,DEM,Betty T. Yee,101
Los Angeles,0350043C,Controller,,REP,Ashley Swearengin,63
Los Angeles,0350045B,Controller,,DEM,Betty T. Yee,79
Los Angeles,0350045B,Controller,,REP,Ashley Swearengin,81
Los Angeles,0350048A,Controller,,DEM,Betty T. Yee,78
Los Angeles,0350048A,Controller,,REP,Ashley Swearengin,99
Los Angeles,0350054A,Controller,,DEM,Betty T. Yee,93
Los Angeles,0350054A,Controller,,REP,Ashley Swearengin,135
Los Angeles,0350058A,Controller,,DEM,Betty T. Yee,105
Los Angeles,0350058A,Controller,,REP,Ashley Swearengin,92
Los Angeles,0350062B,Controller,,DEM,Betty T. Yee,88
Los Angeles,0350062B,Controller,,REP,Ashley Swearengin,97
Los Angeles,0350079A,Controller,,DEM,Betty T. Yee,95
Los Angeles,0350079A,Controller,,REP,Ashley Swearengin,100
Los Angeles,0350104A,Controller,,DEM,Betty T. Yee,101
Los Angeles,0350104A,Controller,,REP,Ashley Swearengin,125
Los Angeles,0400001A,Controller,,DEM,Betty T. Yee,143
Los Angeles,0400001A,Controller,,REP,Ashley Swearengin,23
Los Angeles,0400002A,Controller,,DEM,Betty T. Yee,79
Los Angeles,0400002A,Controller,,REP,Ashley Swearengin,101
Los Angeles,0400004A,Controller,,DEM,Betty T. Yee,106
Los Angeles,0400004A,Controller,,REP,Ashley Swearengin,88
Los Angeles,0400006A,Controller,,DEM,Betty T. Yee,115
Los Angeles,0400006A,Controller,,REP,Ashley Swearengin,69
Los Angeles,0400007A,Controller,,DEM,Betty T. Yee,89
Los Angeles,0400007A,Controller,,REP,Ashley Swearengin,94
Los Angeles,0400008A,Controller,,DEM,Betty T. Yee,102
Los Angeles,0400008A,Controller,,REP,Ashley Swearengin,74
Los Angeles,0400010C,Controller,,DEM,Betty T. Yee,70
Los Angeles,0400010C,Controller,,REP,Ashley Swearengin,73
Los Angeles,0450001A,Controller,,DEM,Betty T. Yee,173
Los Angeles,0450001A,Controller,,REP,Ashley Swearengin,30
Los Angeles,0450002B,Controller,,DEM,Betty T. Yee,215
Los Angeles,0450002B,Controller,,REP,Ashley Swearengin,22
Los Angeles,0450004A,Controller,,DEM,Betty T. Yee,184
Los Angeles,0450004A,Controller,,REP,Ashley Swearengin,16
Los Angeles,0450007A,Controller,,DEM,Betty T. Yee,196
Los Angeles,0450007A,Controller,,REP,Ashley Swearengin,14
Los Angeles,0450008A,Controller,,DEM,Betty T. Yee,151
Los Angeles,0450008A,Controller,,REP,Ashley Swearengin,9
Los Angeles,0500001A,Controller,,DEM,Betty T. Yee,44
Los Angeles,0500001A,Controller,,REP,Ashley Swearengin,49
Los Angeles,0500003A,Controller,,DEM,Betty T. Yee,123
Los Angeles,0500003A,Controller,,REP,Ashley Swearengin,114
Los Angeles,0520001A,Controller,,DEM,Betty T. Yee,135
Los Angeles,0520001A,Controller,,REP,Ashley Swearengin,56
Los Angeles,0520002A,Controller,,DEM,Betty T. Yee,101
Los Angeles,0520002A,Controller,,REP,Ashley Swearengin,40
Los Angeles,0520004A,Controller,,DEM,Betty T. Yee,100
Los Angeles,0520004A,Controller,,REP,Ashley Swearengin,51
Los Angeles,0520005B,Controller,,DEM,Betty T. Yee,124
Los Angeles,0520005B,Controller,,REP,Ashley Swearengin,67
Los Angeles,0520007A,Controller,,DEM,Betty T. Yee,27
Los Angeles,0520007A,Controller,,REP,Ashley Swearengin,26
Los Angeles,0520008B,Controller,,DEM,Betty T. Yee,15
Los Angeles,0520008B,Controller,,REP,Ashley Swearengin,5
Los Angeles,0520009A,Controller,,DEM,Betty T. Yee,81
Los Angeles,0520009A,Controller,,REP,Ashley Swearengin,76
