county,precinct,office,district,party,candidate,votes
Santa Cruz,10020,Lieutenant Governor,,AME,Alan Reynolds,5
Santa Cruz,10020,Lieutenant Governor,,DEM,Eric Korevaar,18
Santa Cruz,10020,Lieutenant Governor,,DEM,Gavin Newsom,220
Santa Cruz,10020,Lieutenant Governor,,GRN,Jena Goodman,12
Santa Cruz,10020,Lieutenant Governor,,PAF,Amos Johnson,9
Santa Cruz,10020,Lieutenant Governor,,REP,David Fennell,17
Santa Cruz,10020,Lieutenant Governor,,REP,George Yang,9
Santa Cruz,10020,Lieutenant Governor,,REP,Ron Nehring,41
Santa Cruz,10060,Lieutenant Governor,,AME,Alan Reynolds,4
Santa Cruz,10060,Lieutenant Governor,,DEM,Eric Korevaar,27
Santa Cruz,10060,Lieutenant Governor,,DEM,Gavin Newsom,262
Santa Cruz,10060,Lieutenant Governor,,GRN,Jena Goodman,14
Santa Cruz,10060,Lieutenant Governor,,PAF,Amos Johnson,2
Santa Cruz,10060,Lieutenant Governor,,REP,David Fennell,7
Santa Cruz,10060,Lieutenant Governor,,REP,George Yang,14
Santa Cruz,10060,Lieutenant Governor,,REP,Ron Nehring,30
Santa Cruz,10080,Lieutenant Governor,,AME,Alan Reynolds,2
Santa Cruz,10080,Lieutenant Governor,,DEM,Eric Korevaar,17
Santa Cruz,10080,Lieutenant Governor,,DEM,Gavin Newsom,224
Santa Cruz,10080,Lieutenant Governor,,GRN,Jena Goodman,10
Santa Cruz,10080,Lieutenant Governor,,PAF,Amos Johnson,2
Santa Cruz,10080,Lieutenant Governor,,REP,David Fennell,9
Santa Cruz,10080,Lieutenant Governor,,REP,George Yang,7
Santa Cruz,10080,Lieutenant Governor,,REP,Ron Nehring,37
Santa Cruz,10090,Lieutenant Governor,,AME,Alan Reynolds,3
Santa Cruz,10090,Lieutenant Governor,,DEM,Eric Korevaar,13
Santa Cruz,10090,Lieutenant Governor,,DEM,Gavin Newsom,227
Santa Cruz,10090,Lieutenant Governor,,GRN,Jena Goodman,10
Santa Cruz,10090,Lieutenant Governor,,PAF,Amos Johnson,5
Santa Cruz,10090,Lieutenant Governor,,REP,David Fennell,15
Santa Cruz,10090,Lieutenant Governor,,REP,George Yang,10
Santa Cruz,10090,Lieutenant Governor,,REP,Ron Nehring,33
Santa Cruz,10110,Lieutenant Governor,,AME,Alan Reynolds,3
Santa Cruz,10110,Lieutenant Governor,,DEM,Eric Korevaar,14
Santa Cruz,10110,Lieutenant Governor,,DEM,Gavin Newsom,210
Santa Cruz,10110,Lieutenant Governor,,GRN,Jena Goodman,15
Santa Cruz,10110,Lieutenant Governor,,PAF,Amos Johnson,5
Santa Cruz,10110,Lieutenant Governor,,REP,David Fennell,11
Santa Cruz,10110,Lieutenant Governor,,REP,George Yang,12
Santa Cruz,10110,Lieutenant Governor,,REP,Ron Nehring,45
Santa Cruz,10120,Lieutenant Governor,,AME,Alan Reynolds,1
Santa Cruz,10120,Lieutenant Governor,,DEM,Eric Korevaar,19
Santa Cruz,10120,Lieutenant Governor,,DEM,Gavin Newsom,241
Santa Cruz,10120,Lieutenant Governor,,GRN,Jena Goodman,13
Santa Cruz,10120,Lieutenant Governor,,PAF,Amos Johnson,7
Santa Cruz,10120,Lieutenant Governor,,REP,David Fennell,14
Santa Cruz,10120,Lieutenant Governor,,REP,George Yang,16
Santa Cruz,10120,Lieutenant Governor,,REP,Ron Nehring,49
Santa Cruz,10130,Lieutenant Governor,,AME,Alan Reynolds,6
Santa Cruz,10130,Lieutenant Governor,,DEM,Eric Korevaar,29
