county,precinct,office,district,party,candidate,votes
Glenn,1,Controller,,DEM,Betty T. Yee,116
Glenn,1,Controller,,REP,Ashley Swearengin,343
Glenn,2,Controller,,DEM,Betty T. Yee,134
Glenn,2,Controller,,REP,Ashley Swearengin,307
Glenn,3,Controller,,DEM,Betty T. Yee,96
Glenn,3,Controller,,REP,Ashley Swearengin,238
Glenn,4,Controller,,DEM,Betty T. Yee,130
Glenn,4,Controller,,REP,Ashley Swearengin,243
Glenn,5,Controller,,DEM,Betty T. Yee,130
Glenn,5,Controller,,REP,Ashley Swearengin,210
Glenn,6,Controller,,DEM,Betty T. Yee,90
Glenn,6,Controller,,REP,Ashley Swearengin,283
Glenn,7,Controller,,DEM,Betty T. Yee,123
Glenn,7,Controller,,REP,Ashley Swearengin,297
Glenn,8,Controller,,DEM,Betty T. Yee,109
Glenn,8,Controller,,REP,Ashley Swearengin,233
Glenn,9,Controller,,DEM,Betty T. Yee,116
Glenn,9,Controller,,REP,Ashley Swearengin,241
Glenn,10,Controller,,DEM,Betty T. Yee,128
Glenn,10,Controller,,REP,Ashley Swearengin,98
Glenn,10031,Controller,,DEM,Betty T. Yee,29
Glenn,10031,Controller,,REP,Ashley Swearengin,10
Glenn,10050,Controller,,DEM,Betty T. Yee,16
Glenn,10050,Controller,,REP,Ashley Swearengin,18
Glenn,10060,Controller,,DEM,Betty T. Yee,22
Glenn,10060,Controller,,REP,Ashley Swearengin,29
Glenn,12150,Controller,,DEM,Betty T. Yee,55
Glenn,12150,Controller,,REP,Ashley Swearengin,42
Glenn,30011,Controller,,DEM,Betty T. Yee,30
Glenn,30011,Controller,,REP,Ashley Swearengin,84
Glenn,30014,Controller,,DEM,Betty T. Yee,13
Glenn,30014,Controller,,REP,Ashley Swearengin,45
Glenn,30020,Controller,,DEM,Betty T. Yee,49
Glenn,30020,Controller,,REP,Ashley Swearengin,208
Glenn,30042,Controller,,DEM,Betty T. Yee,52
Glenn,30042,Controller,,REP,Ashley Swearengin,144
Glenn,30070,Controller,,DEM,Betty T. Yee,26
Glenn,30070,Controller,,REP,Ashley Swearengin,109
Glenn,30072,Controller,,DEM,Betty T. Yee,0
Glenn,30072,Controller,,REP,Ashley Swearengin,7
Glenn,30081,Controller,,DEM,Betty T. Yee,1
Glenn,30081,Controller,,REP,Ashley Swearengin,16
Glenn,30082,Controller,,DEM,Betty T. Yee,0
Glenn,30082,Controller,,REP,Ashley Swearengin,1
Glenn,30083,Controller,,DEM,Betty T. Yee,5
Glenn,30083,Controller,,REP,Ashley Swearengin,31
Glenn,30084,Controller,,DEM,Betty T. Yee,3
Glenn,30084,Controller,,REP,Ashley Swearengin,5
Glenn,30120,Controller,,DEM,Betty T. Yee,39
Glenn,30120,Controller,,REP,Ashley Swearengin,146
Glenn,31070,Controller,,DEM,Betty T. Yee,30
Glenn,31070,Controller,,REP,Ashley Swearengin,40
Glenn,41150,Controller,,DEM,Betty T. Yee,5
Glenn,41150,Controller,,REP,Ashley Swearengin,8
Glenn,50010,Controller,,DEM,Betty T. Yee,16
Glenn,50010,Controller,,REP,Ashley Swearengin,20
Glenn,50022,Controller,,DEM,Betty T. Yee,20
Glenn,50022,Controller,,REP,Ashley Swearengin,104
Glenn,50030,Controller,,DEM,Betty T. Yee,20
Glenn,50030,Controller,,REP,Ashley Swearengin,86
Glenn,50052,Controller,,DEM,Betty T. Yee,15
Glenn,50052,Controller,,REP,Ashley Swearengin,71
Glenn,50061,Controller,,DEM,Betty T. Yee,37
Glenn,50061,Controller,,REP,Ashley Swearengin,152
Glenn,50081,Controller,,DEM,Betty T. Yee,7
Glenn,50081,Controller,,REP,Ashley Swearengin,14
Glenn,50082,Controller,,DEM,Betty T. Yee,12
Glenn,50082,Controller,,REP,Ashley Swearengin,94
Glenn,50083,Controller,,DEM,Betty T. Yee,7
Glenn,50083,Controller,,REP,Ashley Swearengin,46
Glenn,50084,Controller,,DEM,Betty T. Yee,29
Glenn,50084,Controller,,REP,Ashley Swearengin,44
Glenn,50085,Controller,,DEM,Betty T. Yee,1
Glenn,50085,Controller,,REP,Ashley Swearengin,19
Glenn,50087,Controller,,DEM,Betty T. Yee,7
Glenn,50087,Controller,,REP,Ashley Swearengin,13
