county,precinct,office,district,party,candidate,votes
Plumas,01,Treasurer,,DEM,John Chiang,22
Plumas,01,Treasurer,,GRN,Ellen Brown,3
Plumas,01,Treasurer,,REP,Greg Conlon,64
Plumas,02,Treasurer,,DEM,John Chiang,51
Plumas,02,Treasurer,,GRN,Ellen Brown,5
Plumas,02,Treasurer,,REP,Greg Conlon,128
Plumas,03,Treasurer,,DEM,John Chiang,36
Plumas,03,Treasurer,,GRN,Ellen Brown,8
Plumas,03,Treasurer,,REP,Greg Conlon,54
Plumas,04,Treasurer,,DEM,John Chiang,7
Plumas,04,Treasurer,,GRN,Ellen Brown,0
Plumas,04,Treasurer,,REP,Greg Conlon,5
Plumas,05,Treasurer,,DEM,John Chiang,35
Plumas,05,Treasurer,,GRN,Ellen Brown,7
Plumas,05,Treasurer,,REP,Greg Conlon,48
Plumas,06,Treasurer,,DEM,John Chiang,17
Plumas,06,Treasurer,,GRN,Ellen Brown,4
Plumas,06,Treasurer,,REP,Greg Conlon,11
Plumas,07,Treasurer,,DEM,John Chiang,24
Plumas,07,Treasurer,,GRN,Ellen Brown,4
Plumas,07,Treasurer,,REP,Greg Conlon,15
Plumas,08,Treasurer,,DEM,John Chiang,6
Plumas,08,Treasurer,,GRN,Ellen Brown,2
Plumas,08,Treasurer,,REP,Greg Conlon,11
Plumas,09,Treasurer,,DEM,John Chiang,3
Plumas,09,Treasurer,,GRN,Ellen Brown,1
Plumas,09,Treasurer,,REP,Greg Conlon,4
Plumas,10,Treasurer,,DEM,John Chiang,60
Plumas,10,Treasurer,,GRN,Ellen Brown,8
Plumas,10,Treasurer,,REP,Greg Conlon,45
Plumas,11,Treasurer,,DEM,John Chiang,96
Plumas,11,Treasurer,,GRN,Ellen Brown,24
Plumas,11,Treasurer,,REP,Greg Conlon,79
Plumas,12,Treasurer,,DEM,John Chiang,50
Plumas,12,Treasurer,,GRN,Ellen Brown,9
Plumas,12,Treasurer,,REP,Greg Conlon,95
Plumas,13,Treasurer,,DEM,John Chiang,182
Plumas,13,Treasurer,,GRN,Ellen Brown,23
Plumas,13,Treasurer,,REP,Greg Conlon,279
Plumas,14,Treasurer,,DEM,John Chiang,169
Plumas,14,Treasurer,,GRN,Ellen Brown,35
Plumas,14,Treasurer,,REP,Greg Conlon,235
Plumas,15,Treasurer,,DEM,John Chiang,62
Plumas,15,Treasurer,,GRN,Ellen Brown,10
Plumas,15,Treasurer,,REP,Greg Conlon,78
Plumas,16,Treasurer,,DEM,John Chiang,75
Plumas,16,Treasurer,,GRN,Ellen Brown,14
Plumas,16,Treasurer,,REP,Greg Conlon,93
Plumas,17,Treasurer,,DEM,John Chiang,157
Plumas,17,Treasurer,,GRN,Ellen Brown,21
Plumas,17,Treasurer,,REP,Greg Conlon,161
Plumas,18,Treasurer,,DEM,John Chiang,42
Plumas,18,Treasurer,,GRN,Ellen Brown,5
Plumas,18,Treasurer,,REP,Greg Conlon,58
Plumas,19,Treasurer,,DEM,John Chiang,132
Plumas,19,Treasurer,,GRN,Ellen Brown,11
Plumas,19,Treasurer,,REP,Greg Conlon,119
Plumas,20,Treasurer,,DEM,John Chiang,91
Plumas,20,Treasurer,,GRN,Ellen Brown,12
Plumas,20,Treasurer,,REP,Greg Conlon,55
Plumas,21,Treasurer,,DEM,John Chiang,107
Plumas,21,Treasurer,,GRN,Ellen Brown,6
Plumas,21,Treasurer,,REP,Greg Conlon,53
Plumas,22,Treasurer,,DEM,John Chiang,36
Plumas,22,Treasurer,,GRN,Ellen Brown,3
Plumas,22,Treasurer,,REP,Greg Conlon,34
Plumas,23,Treasurer,,DEM,John Chiang,99
Plumas,23,Treasurer,,GRN,Ellen Brown,21
Plumas,23,Treasurer,,REP,Greg Conlon,62
Plumas,24,Treasurer,,DEM,John Chiang,50
Plumas,24,Treasurer,,GRN,Ellen Brown,15
Plumas,24,Treasurer,,REP,Greg Conlon,45
Plumas,25,Treasurer,,DEM,John Chiang,88
Plumas,25,Treasurer,,GRN,Ellen Brown,24
Plumas,25,Treasurer,,REP,Greg Conlon,77
Plumas,26,Treasurer,,DEM,John Chiang,71
Plumas,26,Treasurer,,GRN,Ellen Brown,3
Plumas,26,Treasurer,,REP,Greg Conlon,87
Plumas,27,Treasurer,,DEM,John Chiang,94
Plumas,27,Treasurer,,GRN,Ellen Brown,10
Plumas,27,Treasurer,,REP,Greg Conlon,164
Plumas,28,Treasurer,,DEM,John Chiang,104
Plumas,28,Treasurer,,GRN,Ellen Brown,7
Plumas,28,Treasurer,,REP,Greg Conlon,137
Plumas,29,Treasurer,,DEM,John Chiang,110
Plumas,29,Treasurer,,GRN,Ellen Brown,5
Plumas,29,Treasurer,,REP,Greg Conlon,191
