county,precinct,office,district,party,candidate,votes
Napa,111131,Secretary of State,,DEM,Alex Padilla,51
Napa,111131,Secretary of State,,DEM,Derek Cressman,10
Napa,111131,Secretary of State,,DEM,Jeffrey Drobman,3
Napa,111131,Secretary of State,,DEM,Leland Yee,14
Napa,111131,Secretary of State,,GRN,David Curtis,2
Napa,111131,Secretary of State,,IND,Dan Schnur,9
Napa,111131,Secretary of State,,REP,Pete Peterson,14
Napa,111131,Secretary of State,,REP,Roy Allmond,5
Napa,111141,Secretary of State,,DEM,Alex Padilla,0
Napa,111141,Secretary of State,,DEM,Derek Cressman,0
Napa,111141,Secretary of State,,DEM,Jeffrey Drobman,0
Napa,111141,Secretary of State,,DEM,Leland Yee,0
Napa,111141,Secretary of State,,GRN,David Curtis,0
Napa,111141,Secretary of State,,IND,Dan Schnur,0
Napa,111141,Secretary of State,,REP,Pete Peterson,0
Napa,111141,Secretary of State,,REP,Roy Allmond,0
Napa,111151,Secretary of State,,DEM,Alex Padilla,9
Napa,111151,Secretary of State,,DEM,Derek Cressman,2
Napa,111151,Secretary of State,,DEM,Jeffrey Drobman,0
Napa,111151,Secretary of State,,DEM,Leland Yee,1
Napa,111151,Secretary of State,,GRN,David Curtis,0
Napa,111151,Secretary of State,,IND,Dan Schnur,0
Napa,111151,Secretary of State,,REP,Pete Peterson,6
Napa,111151,Secretary of State,,REP,Roy Allmond,0
Napa,111152,Secretary of State,,DEM,Alex Padilla,46
Napa,111152,Secretary of State,,DEM,Derek Cressman,9
Napa,111152,Secretary of State,,DEM,Jeffrey Drobman,5
Napa,111152,Secretary of State,,DEM,Leland Yee,10
Napa,111152,Secretary of State,,GRN,David Curtis,5
Napa,111152,Secretary of State,,IND,Dan Schnur,18
Napa,111152,Secretary of State,,REP,Pete Peterson,35
Napa,111152,Secretary of State,,REP,Roy Allmond,9
Napa,111431,Secretary of State,,DEM,Alex Padilla,2
Napa,111431,Secretary of State,,DEM,Derek Cressman,0
Napa,111431,Secretary of State,,DEM,Jeffrey Drobman,2
Napa,111431,Secretary of State,,DEM,Leland Yee,0
Napa,111431,Secretary of State,,GRN,David Curtis,1
Napa,111431,Secretary of State,,IND,Dan Schnur,0
Napa,111431,Secretary of State,,REP,Pete Peterson,0
Napa,111431,Secretary of State,,REP,Roy Allmond,0
Napa,111751,Secretary of State,,DEM,Alex Padilla,13
Napa,111751,Secretary of State,,DEM,Derek Cressman,0
Napa,111751,Secretary of State,,DEM,Jeffrey Drobman,1
Napa,111751,Secretary of State,,DEM,Leland Yee,3
Napa,111751,Secretary of State,,GRN,David Curtis,5
Napa,111751,Secretary of State,,IND,Dan Schnur,3
Napa,111751,Secretary of State,,REP,Pete Peterson,6
Napa,111751,Secretary of State,,REP,Roy Allmond,0
Napa,111752,Secretary of State,,DEM,Alex Padilla,37
Napa,111752,Secretary of State,,DEM,Derek Cressman,8
Napa,111752,Secretary of State,,DEM,Jeffrey Drobman,7
Napa,111752,Secretary of State,,DEM,Leland Yee,7
Napa,111752,Secretary of State,,GRN,David Curtis,4
Napa,111752,Secretary of State,,IND,Dan Schnur,9
Napa,111752,Secretary of State,,REP,Pete Peterson,42
Napa,111752,Secretary of State,,REP,Roy Allmond,8
Napa,121131,Secretary of State,,DEM,Alex Padilla,20
Napa,121131,Secretary of State,,DEM,Derek Cressman,8
Napa,121131,Secretary of State,,DEM,Jeffrey Drobman,3
Napa,121131,Secretary of State,,DEM,Leland Yee,6
Napa,121131,Secretary of State,,GRN,David Curtis,7
Napa,121131,Secretary of State,,IND,Dan Schnur,2
Napa,121131,Secretary of State,,REP,Pete Peterson,10
Napa,121131,Secretary of State,,REP,Roy Allmond,4
Napa,121132,Secretary of State,,DEM,Alex Padilla,48
Napa,121132,Secretary of State,,DEM,Derek Cressman,9
Napa,121132,Secretary of State,,DEM,Jeffrey Drobman,4
Napa,121132,Secretary of State,,DEM,Leland Yee,15
Napa,121132,Secretary of State,,GRN,David Curtis,4
Napa,121132,Secretary of State,,IND,Dan Schnur,11
Napa,121132,Secretary of State,,REP,Pete Peterson,31
Napa,121132,Secretary of State,,REP,Roy Allmond,9
Napa,121133,Secretary of State,,DEM,Alex Padilla,48
Napa,121133,Secretary of State,,DEM,Derek Cressman,11
Napa,121133,Secretary of State,,DEM,Jeffrey Drobman,3
Napa,121133,Secretary of State,,DEM,Leland Yee,12
Napa,121133,Secretary of State,,GRN,David Curtis,9
Napa,121133,Secretary of State,,IND,Dan Schnur,3
Napa,121133,Secretary of State,,REP,Pete Peterson,19
Napa,121133,Secretary of State,,REP,Roy Allmond,2
Napa,121134,Secretary of State,,DEM,Alex Padilla,21
Napa,121134,Secretary of State,,DEM,Derek Cressman,10
Napa,121134,Secretary of State,,DEM,Jeffrey Drobman,3
Napa,121134,Secretary of State,,DEM,Leland Yee,1
Napa,121134,Secretary of State,,GRN,David Curtis,6
Napa,121134,Secretary of State,,IND,Dan Schnur,5
Napa,121134,Secretary of State,,REP,Pete Peterson,15
Napa,121134,Secretary of State,,REP,Roy Allmond,2
Napa,121135,Secretary of State,,DEM,Alex Padilla,69
Napa,121135,Secretary of State,,DEM,Derek Cressman,13
Napa,121135,Secretary of State,,DEM,Jeffrey Drobman,5
Napa,121135,Secretary of State,,DEM,Leland Yee,23
Napa,121135,Secretary of State,,GRN,David Curtis,4
Napa,121135,Secretary of State,,IND,Dan Schnur,15
Napa,121135,Secretary of State,,REP,Pete Peterson,27
Napa,121135,Secretary of State,,REP,Roy Allmond,16
Napa,121136,Secretary of State,,DEM,Alex Padilla,74
Napa,121136,Secretary of State,,DEM,Derek Cressman,8
Napa,121136,Secretary of State,,DEM,Jeffrey Drobman,3
Napa,121136,Secretary of State,,DEM,Leland Yee,11
Napa,121136,Secretary of State,,GRN,David Curtis,6
Napa,121136,Secretary of State,,IND,Dan Schnur,15
Napa,121136,Secretary of State,,REP,Pete Peterson,38
Napa,121136,Secretary of State,,REP,Roy Allmond,16
Napa,121151,Secretary of State,,DEM,Alex Padilla,22
Napa,121151,Secretary of State,,DEM,Derek Cressman,12
Napa,121151,Secretary of State,,DEM,Jeffrey Drobman,0
Napa,121151,Secretary of State,,DEM,Leland Yee,2
Napa,121151,Secretary of State,,GRN,David Curtis,1
Napa,121151,Secretary of State,,IND,Dan Schnur,5
Napa,121151,Secretary of State,,REP,Pete Peterson,10
