county,precinct,office,district,party,candidate,votes
Kern,0011155,Governor,,DEM,Edmund G. Brown,157
Kern,0011155,Governor,,REP,Neel Kashkari,367
Kern,0011190,Governor,,DEM,Edmund G. Brown,224
Kern,0011190,Governor,,REP,Neel Kashkari,452
Kern,0011195,Governor,,DEM,Edmund G. Brown,135
Kern,0011195,Governor,,REP,Neel Kashkari,534
Kern,0011530,Governor,,DEM,Edmund G. Brown,439
Kern,0011530,Governor,,REP,Neel Kashkari,82
Kern,0011540,Governor,,DEM,Edmund G. Brown,241
Kern,0011540,Governor,,REP,Neel Kashkari,49
Kern,0011548,Governor,,DEM,Edmund G. Brown,375
Kern,0011548,Governor,,REP,Neel Kashkari,200
Kern,0011550,Governor,,DEM,Edmund G. Brown,338
Kern,0011550,Governor,,REP,Neel Kashkari,111
Kern,0011552,Governor,,DEM,Edmund G. Brown,348
Kern,0011552,Governor,,REP,Neel Kashkari,97
Kern,0011554,Governor,,DEM,Edmund G. Brown,271
Kern,0011554,Governor,,REP,Neel Kashkari,65
Kern,0011570,Governor,,DEM,Edmund G. Brown,214
Kern,0011570,Governor,,REP,Neel Kashkari,89
Kern,0011580,Governor,,DEM,Edmund G. Brown,239
Kern,0011580,Governor,,REP,Neel Kashkari,92
Kern,0011590,Governor,,DEM,Edmund G. Brown,304
Kern,0011590,Governor,,REP,Neel Kashkari,52
Kern,0011610,Governor,,DEM,Edmund G. Brown,214
Kern,0011610,Governor,,REP,Neel Kashkari,95
Kern,0011626,Governor,,DEM,Edmund G. Brown,349
Kern,0011626,Governor,,REP,Neel Kashkari,112
Kern,0011725,Governor,,DEM,Edmund G. Brown,216
Kern,0011725,Governor,,REP,Neel Kashkari,395
Kern,0011990,Governor,,DEM,Edmund G. Brown,122
Kern,0011990,Governor,,REP,Neel Kashkari,269
Kern,0011991,Governor,,DEM,Edmund G. Brown,104
Kern,0011991,Governor,,REP,Neel Kashkari,352
Kern,0012171,Governor,,DEM,Edmund G. Brown,93
Kern,0012171,Governor,,REP,Neel Kashkari,233
Kern,0012173,Governor,,DEM,Edmund G. Brown,64
Kern,0012173,Governor,,REP,Neel Kashkari,169
Kern,0012505,Governor,,DEM,Edmund G. Brown,175
Kern,0012505,Governor,,REP,Neel Kashkari,392
Kern,0012591,Governor,,DEM,Edmund G. Brown,287
Kern,0012591,Governor,,REP,Neel Kashkari,57
Kern,0012592,Governor,,DEM,Edmund G. Brown,214
Kern,0012592,Governor,,REP,Neel Kashkari,110
Kern,0012593,Governor,,DEM,Edmund G. Brown,263
Kern,0012593,Governor,,REP,Neel Kashkari,94
Kern,0012620,Governor,,DEM,Edmund G. Brown,111
Kern,0012620,Governor,,REP,Neel Kashkari,235
Kern,0012622,Governor,,DEM,Edmund G. Brown,112
Kern,0012622,Governor,,REP,Neel Kashkari,398
Kern,0012623,Governor,,DEM,Edmund G. Brown,135
Kern,0012623,Governor,,REP,Neel Kashkari,375
Kern,0012650,Governor,,DEM,Edmund G. Brown,132
Kern,0012650,Governor,,REP,Neel Kashkari,546
Kern,0012670,Governor,,DEM,Edmund G. Brown,132
Kern,0012670,Governor,,REP,Neel Kashkari,360
Kern,0012709,Governor,,DEM,Edmund G. Brown,92
Kern,0012709,Governor,,REP,Neel Kashkari,228
Kern,0012921,Governor,,DEM,Edmund G. Brown,261
Kern,0012921,Governor,,REP,Neel Kashkari,466
Kern,0012922,Governor,,DEM,Edmund G. Brown,136
Kern,0012922,Governor,,REP,Neel Kashkari,278
Kern,0012923,Governor,,DEM,Edmund G. Brown,112
Kern,0012923,Governor,,REP,Neel Kashkari,206
Kern,0012924,Governor,,DEM,Edmund G. Brown,148
Kern,0012924,Governor,,REP,Neel Kashkari,342
Kern,0012925,Governor,,DEM,Edmund G. Brown,227
Kern,0012925,Governor,,REP,Neel Kashkari,470
Kern,0012926,Governor,,DEM,Edmund G. Brown,252
Kern,0012926,Governor,,REP,Neel Kashkari,629
Kern,0012927,Governor,,DEM,Edmund G. Brown,69
Kern,0012927,Governor,,REP,Neel Kashkari,248
Kern,0012928,Governor,,DEM,Edmund G. Brown,220
Kern,0012928,Governor,,REP,Neel Kashkari,470
Kern,0012933,Governor,,DEM,Edmund G. Brown,125
Kern,0012933,Governor,,REP,Neel Kashkari,328
