county,precinct,office,district,party,candidate,votes
San Francisco,1101,Lieutenant Governor,,DEM,Gavin Newsom,199
San Francisco,1101,Lieutenant Governor,,REP,Ron Nehring,45
San Francisco,1102,Lieutenant Governor,,DEM,Gavin Newsom,365
San Francisco,1102,Lieutenant Governor,,REP,Ron Nehring,74
San Francisco,1103,Lieutenant Governor,,DEM,Gavin Newsom,363
San Francisco,1103,Lieutenant Governor,,REP,Ron Nehring,70
San Francisco,1104,Lieutenant Governor,,DEM,Gavin Newsom,315
San Francisco,1104,Lieutenant Governor,,REP,Ron Nehring,48
San Francisco,1106,Lieutenant Governor,,DEM,Gavin Newsom,240
San Francisco,1106,Lieutenant Governor,,REP,Ron Nehring,67
San Francisco,1107,Lieutenant Governor,,DEM,Gavin Newsom,268
San Francisco,1107,Lieutenant Governor,,REP,Ron Nehring,36
San Francisco,1108,Lieutenant Governor,,DEM,Gavin Newsom,359
San Francisco,1108,Lieutenant Governor,,REP,Ron Nehring,51
San Francisco,1109,Lieutenant Governor,,DEM,Gavin Newsom,293
San Francisco,1109,Lieutenant Governor,,REP,Ron Nehring,47
San Francisco,1111,Lieutenant Governor,,DEM,Gavin Newsom,284
San Francisco,1111,Lieutenant Governor,,REP,Ron Nehring,72
San Francisco,1112,Lieutenant Governor,,DEM,Gavin Newsom,224
San Francisco,1112,Lieutenant Governor,,REP,Ron Nehring,49
San Francisco,1113,Lieutenant Governor,,DEM,Gavin Newsom,233
San Francisco,1113,Lieutenant Governor,,REP,Ron Nehring,52
San Francisco,1114,Lieutenant Governor,,DEM,Gavin Newsom,286
San Francisco,1114,Lieutenant Governor,,REP,Ron Nehring,73
San Francisco,1115,Lieutenant Governor,,DEM,Gavin Newsom,275
San Francisco,1115,Lieutenant Governor,,REP,Ron Nehring,57
San Francisco,1116,Lieutenant Governor,,DEM,Gavin Newsom,291
San Francisco,1116,Lieutenant Governor,,REP,Ron Nehring,40
San Francisco,1117,Lieutenant Governor,,DEM,Gavin Newsom,261
San Francisco,1117,Lieutenant Governor,,REP,Ron Nehring,46
San Francisco,1118,Lieutenant Governor,,DEM,Gavin Newsom,352
San Francisco,1118,Lieutenant Governor,,REP,Ron Nehring,49
San Francisco,1119,Lieutenant Governor,,DEM,Gavin Newsom,266
San Francisco,1119,Lieutenant Governor,,REP,Ron Nehring,44
San Francisco,1121,Lieutenant Governor,,DEM,Gavin Newsom,223
San Francisco,1121,Lieutenant Governor,,REP,Ron Nehring,55
San Francisco,1122,Lieutenant Governor,,DEM,Gavin Newsom,179
San Francisco,1122,Lieutenant Governor,,REP,Ron Nehring,43
San Francisco,1123,Lieutenant Governor,,DEM,Gavin Newsom,240
San Francisco,1123,Lieutenant Governor,,REP,Ron Nehring,46
San Francisco,1124,Lieutenant Governor,,DEM,Gavin Newsom,221
San Francisco,1124,Lieutenant Governor,,REP,Ron Nehring,33
San Francisco,1125,Lieutenant Governor,,DEM,Gavin Newsom,243
San Francisco,1125,Lieutenant Governor,,REP,Ron Nehring,69
San Francisco,1126,Lieutenant Governor,,DEM,Gavin Newsom,250
San Francisco,1126,Lieutenant Governor,,REP,Ron Nehring,42
San Francisco,1127,Lieutenant Governor,,DEM,Gavin Newsom,280
