county,precinct,office,district,party,candidate,votes
El Dorado,95U20101,Treasurer,,DEM,John Chiang,95
El Dorado,95U20101,Treasurer,,GRN,Ellen Brown,13
El Dorado,95U20101,Treasurer,,REP,Greg Conlon,128
El Dorado,95U20201,Treasurer,,DEM,John Chiang,170
El Dorado,95U20201,Treasurer,,GRN,Ellen Brown,22
El Dorado,95U20201,Treasurer,,REP,Greg Conlon,206
El Dorado,95U20301,Treasurer,,DEM,John Chiang,0
El Dorado,95U20301,Treasurer,,GRN,Ellen Brown,0
El Dorado,95U20301,Treasurer,,REP,Greg Conlon,0
El Dorado,95U20401,Treasurer,,DEM,John Chiang,184
El Dorado,95U20401,Treasurer,,GRN,Ellen Brown,16
El Dorado,95U20401,Treasurer,,REP,Greg Conlon,236
El Dorado,95U30102,Treasurer,,DEM,John Chiang,27
El Dorado,95U30102,Treasurer,,GRN,Ellen Brown,5
El Dorado,95U30102,Treasurer,,REP,Greg Conlon,55
El Dorado,95U30202,Treasurer,,DEM,John Chiang,32
El Dorado,95U30202,Treasurer,,GRN,Ellen Brown,2
El Dorado,95U30202,Treasurer,,REP,Greg Conlon,32
El Dorado,95U30302,Treasurer,,DEM,John Chiang,40
El Dorado,95U30302,Treasurer,,GRN,Ellen Brown,10
El Dorado,95U30302,Treasurer,,REP,Greg Conlon,62
El Dorado,95U40103,Treasurer,,DEM,John Chiang,2
El Dorado,95U40103,Treasurer,,GRN,Ellen Brown,0
El Dorado,95U40103,Treasurer,,REP,Greg Conlon,6
El Dorado,95U40203,Treasurer,,DEM,John Chiang,218
El Dorado,95U40203,Treasurer,,GRN,Ellen Brown,27
El Dorado,95U40203,Treasurer,,REP,Greg Conlon,324
El Dorado,95U40303,Treasurer,,DEM,John Chiang,214
El Dorado,95U40303,Treasurer,,GRN,Ellen Brown,26
El Dorado,95U40303,Treasurer,,REP,Greg Conlon,197
El Dorado,95U40304,Treasurer,,DEM,John Chiang,140
El Dorado,95U40304,Treasurer,,GRN,Ellen Brown,23
El Dorado,95U40304,Treasurer,,REP,Greg Conlon,151
El Dorado,95U40403,Treasurer,,DEM,John Chiang,0
El Dorado,95U40403,Treasurer,,GRN,Ellen Brown,0
El Dorado,95U40403,Treasurer,,REP,Greg Conlon,0
El Dorado,95U40404,Treasurer,,DEM,John Chiang,0
El Dorado,95U40404,Treasurer,,GRN,Ellen Brown,0
El Dorado,95U40404,Treasurer,,REP,Greg Conlon,0
El Dorado,95U40503,Treasurer,,DEM,John Chiang,3
El Dorado,95U40503,Treasurer,,GRN,Ellen Brown,1
El Dorado,95U40503,Treasurer,,REP,Greg Conlon,3
El Dorado,95U40603,Treasurer,,DEM,John Chiang,2
El Dorado,95U40603,Treasurer,,GRN,Ellen Brown,0
El Dorado,95U40603,Treasurer,,REP,Greg Conlon,0
El Dorado,95U40704,Treasurer,,DEM,John Chiang,0
El Dorado,95U40704,Treasurer,,GRN,Ellen Brown,0
El Dorado,95U40704,Treasurer,,REP,Greg Conlon,0
El Dorado,95U50105,Treasurer,,DEM,John Chiang,39
El Dorado,95U50105,Treasurer,,GRN,Ellen Brown,9
El Dorado,95U50105,Treasurer,,REP,Greg Conlon,55
El Dorado,95U50108,Treasurer,,DEM,John Chiang,5
El Dorado,95U50108,Treasurer,,GRN,Ellen Brown,1
El Dorado,95U50108,Treasurer,,REP,Greg Conlon,2
El Dorado,95U59805,Treasurer,,DEM,John Chiang,78
El Dorado,95U59805,Treasurer,,GRN,Ellen Brown,14
El Dorado,95U59805,Treasurer,,REP,Greg Conlon,50
El Dorado,95U59907,Treasurer,,DEM,John Chiang,20
El Dorado,95U59907,Treasurer,,GRN,Ellen Brown,2
El Dorado,95U59907,Treasurer,,REP,Greg Conlon,10
El Dorado,96U10109,Treasurer,,DEM,John Chiang,86
El Dorado,96U10109,Treasurer,,GRN,Ellen Brown,14
El Dorado,96U10109,Treasurer,,REP,Greg Conlon,153
El Dorado,96U40103,Treasurer,,DEM,John Chiang,0
El Dorado,96U40103,Treasurer,,GRN,Ellen Brown,0
El Dorado,96U40103,Treasurer,,REP,Greg Conlon,0
El Dorado,96U40111,Treasurer,,DEM,John Chiang,84
El Dorado,96U40111,Treasurer,,GRN,Ellen Brown,8
El Dorado,96U40111,Treasurer,,REP,Greg Conlon,108
El Dorado,10000109,Treasurer,,DEM,John Chiang,218
El Dorado,10000109,Treasurer,,GRN,Ellen Brown,30
El Dorado,10000109,Treasurer,,REP,Greg Conlon,280
El Dorado,10000209,Treasurer,,DEM,John Chiang,171
El Dorado,10000209,Treasurer,,GRN,Ellen Brown,7
El Dorado,10000209,Treasurer,,REP,Greg Conlon,138
El Dorado,10000309,Treasurer,,DEM,John Chiang,310
El Dorado,10000309,Treasurer,,GRN,Ellen Brown,20
El Dorado,10000309,Treasurer,,REP,Greg Conlon,281
El Dorado,10000409,Treasurer,,DEM,John Chiang,261
El Dorado,10000409,Treasurer,,GRN,Ellen Brown,17
El Dorado,10000409,Treasurer,,REP,Greg Conlon,253
El Dorado,10000509,Treasurer,,DEM,John Chiang,217
El Dorado,10000509,Treasurer,,GRN,Ellen Brown,13
El Dorado,10000509,Treasurer,,REP,Greg Conlon,384
El Dorado,10000609,Treasurer,,DEM,John Chiang,323
El Dorado,10000609,Treasurer,,GRN,Ellen Brown,15
El Dorado,10000609,Treasurer,,REP,Greg Conlon,353
El Dorado,10000809,Treasurer,,DEM,John Chiang,244
El Dorado,10000809,Treasurer,,GRN,Ellen Brown,13
El Dorado,10000809,Treasurer,,REP,Greg Conlon,261
El Dorado,10000909,Treasurer,,DEM,John Chiang,204
El Dorado,10000909,Treasurer,,GRN,Ellen Brown,14
El Dorado,10000909,Treasurer,,REP,Greg Conlon,218
