county,office,district,party,candidate,votes
Alameda,Lieutenant Governor,,DEM,Gavin Newsom,280933
Alameda,Lieutenant Governor,,REP,Ron Nehring,71135
Alpine,Lieutenant Governor,,DEM,Gavin Newsom,267
Alpine,Lieutenant Governor,,REP,Ron Nehring,188
Amador,Lieutenant Governor,,DEM,Gavin Newsom,5076
Amador,Lieutenant Governor,,REP,Ron Nehring,7573
Butte,Lieutenant Governor,,DEM,Gavin Newsom,27617
Butte,Lieutenant Governor,,REP,Ron Nehring,33436
Calaveras,Lieutenant Governor,,DEM,Gavin Newsom,6247
Calaveras,Lieutenant Governor,,REP,Ron Nehring,9241
Colusa,Lieutenant Governor,,DEM,Gavin Newsom,1457
Colusa,Lieutenant Governor,,REP,Ron Nehring,2609
Contra Costa,Lieutenant Governor,,DEM,Gavin Newsom,166626
Contra Costa,Lieutenant Governor,,REP,Ron Nehring,85874
Del Norte,Lieutenant Governor,,DEM,Gavin Newsom,3040
Del Norte,Lieutenant Governor,,REP,Ron Nehring,3677
El Dorado,Lieutenant Governor,,DEM,Gavin Newsom,24745
El Dorado,Lieutenant Governor,,REP,Ron Nehring,35983
Fresno,Lieutenant Governor,,DEM,Gavin Newsom,72421
Fresno,Lieutenant Governor,,REP,Ron Nehring,85499
Glenn,Lieutenant Governor,,DEM,Gavin Newsom,1796
Glenn,Lieutenant Governor,,REP,Ron Nehring,4088
Humboldt,Lieutenant Governor,,DEM,Gavin Newsom,22836
Humboldt,Lieutenant Governor,,REP,Ron Nehring,13711
Imperial,Lieutenant Governor,,DEM,Gavin Newsom,12157
Imperial,Lieutenant Governor,,REP,Ron Nehring,8427
Inyo,Lieutenant Governor,,DEM,Gavin Newsom,2130
Inyo,Lieutenant Governor,,REP,Ron Nehring,3118
Kern,Lieutenant Governor,,DEM,Gavin Newsom,49007
Kern,Lieutenant Governor,,REP,Ron Nehring,82817
Kings,Lieutenant Governor,,DEM,Gavin Newsom,8478
Kings,Lieutenant Governor,,REP,Ron Nehring,13549
Lake,Lieutenant Governor,,DEM,Gavin Newsom,10310
Lake,Lieutenant Governor,,REP,Ron Nehring,7085
Lassen,Lieutenant Governor,,DEM,Gavin Newsom,1964
Lassen,Lieutenant Governor,,REP,Ron Nehring,4833
Los Angeles,Lieutenant Governor,,DEM,Gavin Newsom,929107
Los Angeles,Lieutenant Governor,,REP,Ron Nehring,495577
Madera,Lieutenant Governor,,DEM,Gavin Newsom,9708
Madera,Lieutenant Governor,,REP,Ron Nehring,16833
Marin,Lieutenant Governor,,DEM,Gavin Newsom,66936
Marin,Lieutenant Governor,,REP,Ron Nehring,19853
Mariposa,Lieutenant Governor,,DEM,Gavin Newsom,2518
Mariposa,Lieutenant Governor,,REP,Ron Nehring,3987
Mendocino,Lieutenant Governor,,DEM,Gavin Newsom,16698
Mendocino,Lieutenant Governor,,REP,Ron Nehring,7343
Merced,Lieutenant Governor,,DEM,Gavin Newsom,17688
Merced,Lieutenant Governor,,REP,Ron Nehring,19445
Modoc,Lieutenant Governor,,DEM,Gavin Newsom,762
Modoc,Lieutenant Governor,,REP,Ron Nehring,2067
Mono,Lieutenant Governor,,DEM,Gavin Newsom,1526
Mono,Lieutenant Governor,,REP,Ron Nehring,1515
Monterey,Lieutenant Governor,,DEM,Gavin Newsom,46897
Monterey,Lieutenant Governor,,REP,Ron Nehring,25471
Napa,Lieutenant Governor,,DEM,Gavin Newsom,24174
Napa,Lieutenant Governor,,REP,Ron Nehring,13070
Nevada,Lieutenant Governor,,DEM,Gavin Newsom,19203
Nevada,Lieutenant Governor,,REP,Ron Nehring,18638
Orange,Lieutenant Governor,,DEM,Gavin Newsom,251920
Orange,Lieutenant Governor,,REP,Ron Nehring,358227
Placer,Lieutenant Governor,,DEM,Gavin Newsom,44913
Placer,Lieutenant Governor,,REP,Ron Nehring,66930
Plumas,Lieutenant Governor,,DEM,Gavin Newsom,2767
Plumas,Lieutenant Governor,,REP,Ron Nehring,4276
Riverside,Lieutenant Governor,,DEM,Gavin Newsom,156137
Riverside,Lieutenant Governor,,REP,Ron Nehring,190286
Sacramento,Lieutenant Governor,,DEM,Gavin Newsom,183060
Sacramento,Lieutenant Governor,,REP,Ron Nehring,135451
San Benito,Lieutenant Governor,,DEM,Gavin Newsom,8021
San Benito,Lieutenant Governor,,REP,Ron Nehring,5363
San Bernardino,Lieutenant Governor,,DEM,Gavin Newsom,128517
San Bernardino,Lieutenant Governor,,REP,Ron Nehring,154192
San Diego,Lieutenant Governor,,DEM,Gavin Newsom,321791
San Diego,Lieutenant Governor,,REP,Ron Nehring,341030
San Francisco,Lieutenant Governor,,DEM,Gavin Newsom,181717
San Francisco,Lieutenant Governor,,REP,Ron Nehring,33589
San Joaquin,Lieutenant Governor,,DEM,Gavin Newsom,57949
San Joaquin,Lieutenant Governor,,REP,Ron Nehring,57233
San Luis Obispo,Lieutenant Governor,,DEM,Gavin Newsom,42050
San Luis Obispo,Lieutenant Governor,,REP,Ron Nehring,42523
San Mateo,Lieutenant Governor,,DEM,Gavin Newsom,113927
San Mateo,Lieutenant Governor,,REP,Ron Nehring,44156
Santa Barbara,Lieutenant Governor,,DEM,Gavin Newsom,59207
Santa Barbara,Lieutenant Governor,,REP,Ron Nehring,49623
Santa Clara,Lieutenant Governor,,DEM,Gavin Newsom,270786
Santa Clara,Lieutenant Governor,,REP,Ron Nehring,119338
Santa Cruz,Lieutenant Governor,,DEM,Gavin Newsom,53786
Santa Cruz,Lieutenant Governor,,REP,Ron Nehring,17666
Shasta,Lieutenant Governor,,DEM,Gavin Newsom,19398
Shasta,Lieutenant Governor,,REP,Ron Nehring,36629
Sierra,Lieutenant Governor,,DEM,Gavin Newsom,565
Sierra,Lieutenant Governor,,REP,Ron Nehring,932
Siskiyou,Lieutenant Governor,,DEM,Gavin Newsom,5706
Siskiyou,Lieutenant Governor,,REP,Ron Nehring,7933
Solano,Lieutenant Governor,,DEM,Gavin Newsom,54497
Solano,Lieutenant Governor,,REP,Ron Nehring,34578
Sonoma,Lieutenant Governor,,DEM,Gavin Newsom,102242
