county,precinct,office,district,party,candidate,votes
Calaveras,110,U.S. House,4,IND,Jeffrey Gerlach,72
Calaveras,110,U.S. House,4,REP,Arthur Moore,71
Calaveras,110,U.S. House,4,REP,Tom McClintock,198
Calaveras,120,U.S. House,4,IND,Jeffrey Gerlach,91
Calaveras,120,U.S. House,4,REP,Arthur Moore,74
Calaveras,120,U.S. House,4,REP,Tom McClintock,321
Calaveras,140,U.S. House,4,IND,Jeffrey Gerlach,54
Calaveras,140,U.S. House,4,REP,Arthur Moore,50
Calaveras,140,U.S. House,4,REP,Tom McClintock,223
Calaveras,150,U.S. House,4,IND,Jeffrey Gerlach,51
Calaveras,150,U.S. House,4,REP,Arthur Moore,50
Calaveras,150,U.S. House,4,REP,Tom McClintock,206
Calaveras,160,U.S. House,4,IND,Jeffrey Gerlach,46
Calaveras,160,U.S. House,4,REP,Arthur Moore,64
Calaveras,160,U.S. House,4,REP,Tom McClintock,176
Calaveras,170,U.S. House,4,IND,Jeffrey Gerlach,48
Calaveras,170,U.S. House,4,REP,Arthur Moore,65
Calaveras,170,U.S. House,4,REP,Tom McClintock,270
Calaveras,210,U.S. House,4,IND,Jeffrey Gerlach,113
Calaveras,210,U.S. House,4,REP,Arthur Moore,52
Calaveras,210,U.S. House,4,REP,Tom McClintock,161
Calaveras,215,U.S. House,4,IND,Jeffrey Gerlach,116
Calaveras,215,U.S. House,4,REP,Arthur Moore,56
Calaveras,215,U.S. House,4,REP,Tom McClintock,227
Calaveras,220,U.S. House,4,IND,Jeffrey Gerlach,87
Calaveras,220,U.S. House,4,REP,Arthur Moore,72
Calaveras,220,U.S. House,4,REP,Tom McClintock,197
Calaveras,230,U.S. House,4,IND,Jeffrey Gerlach,34
Calaveras,230,U.S. House,4,REP,Arthur Moore,41
Calaveras,230,U.S. House,4,REP,Tom McClintock,111
Calaveras,240,U.S. House,4,IND,Jeffrey Gerlach,92
Calaveras,240,U.S. House,4,REP,Arthur Moore,51
Calaveras,240,U.S. House,4,REP,Tom McClintock,184
Calaveras,250,U.S. House,4,IND,Jeffrey Gerlach,69
Calaveras,250,U.S. House,4,REP,Arthur Moore,61
Calaveras,250,U.S. House,4,REP,Tom McClintock,164
Calaveras,260,U.S. House,4,IND,Jeffrey Gerlach,92
Calaveras,260,U.S. House,4,REP,Arthur Moore,44
Calaveras,260,U.S. House,4,REP,Tom McClintock,163
Calaveras,310,U.S. House,4,IND,Jeffrey Gerlach,137
Calaveras,310,U.S. House,4,REP,Arthur Moore,77
Calaveras,310,U.S. House,4,REP,Tom McClintock,290
Calaveras,320,U.S. House,4,IND,Jeffrey Gerlach,81
Calaveras,320,U.S. House,4,REP,Arthur Moore,60
Calaveras,320,U.S. House,4,REP,Tom McClintock,226
Calaveras,330,U.S. House,4,IND,Jeffrey Gerlach,122
Calaveras,330,U.S. House,4,REP,Arthur Moore,75
Calaveras,330,U.S. House,4,REP,Tom McClintock,207
Calaveras,350,U.S. House,4,IND,Jeffrey Gerlach,147
Calaveras,350,U.S. House,4,REP,Arthur Moore,124
Calaveras,350,U.S. House,4,REP,Tom McClintock,329
Calaveras,360,U.S. House,4,IND,Jeffrey Gerlach,139
Calaveras,360,U.S. House,4,REP,Arthur Moore,82
Calaveras,360,U.S. House,4,REP,Tom McClintock,280
Calaveras,370,U.S. House,4,IND,Jeffrey Gerlach,89
Calaveras,370,U.S. House,4,REP,Arthur Moore,90
Calaveras,370,U.S. House,4,REP,Tom McClintock,237
Calaveras,410,U.S. House,4,IND,Jeffrey Gerlach,78
Calaveras,410,U.S. House,4,REP,Arthur Moore,84
Calaveras,410,U.S. House,4,REP,Tom McClintock,258
Calaveras,420,U.S. House,4,IND,Jeffrey Gerlach,57
Calaveras,420,U.S. House,4,REP,Arthur Moore,45
Calaveras,420,U.S. House,4,REP,Tom McClintock,234
Calaveras,430,U.S. House,4,IND,Jeffrey Gerlach,119
Calaveras,430,U.S. House,4,REP,Arthur Moore,106
Calaveras,430,U.S. House,4,REP,Tom McClintock,347
Calaveras,440,U.S. House,4,IND,Jeffrey Gerlach,60
Calaveras,440,U.S. House,4,REP,Arthur Moore,74
Calaveras,440,U.S. House,4,REP,Tom McClintock,227
Calaveras,450,U.S. House,4,IND,Jeffrey Gerlach,49
Calaveras,450,U.S. House,4,REP,Arthur Moore,68
Calaveras,450,U.S. House,4,REP,Tom McClintock,202
Calaveras,460,U.S. House,4,IND,Jeffrey Gerlach,30
Calaveras,460,U.S. House,4,REP,Arthur Moore,61
Calaveras,460,U.S. House,4,REP,Tom McClintock,163
Calaveras,530,U.S. House,4,IND,Jeffrey Gerlach,46
Calaveras,530,U.S. House,4,REP,Arthur Moore,75
Calaveras,530,U.S. House,4,REP,Tom McClintock,224
Calaveras,540,U.S. House,4,IND,Jeffrey Gerlach,69
Calaveras,540,U.S. House,4,REP,Arthur Moore,72
Calaveras,540,U.S. House,4,REP,Tom McClintock,254
Calaveras,550,U.S. House,4,IND,Jeffrey Gerlach,94
Calaveras,550,U.S. House,4,REP,Arthur Moore,82
Calaveras,550,U.S. House,4,REP,Tom McClintock,309
Calaveras,560,U.S. House,4,IND,Jeffrey Gerlach,78
Calaveras,560,U.S. House,4,REP,Arthur Moore,90
Calaveras,560,U.S. House,4,REP,Tom McClintock,247
Calaveras,570,U.S. House,4,IND,Jeffrey Gerlach,70
Calaveras,570,U.S. House,4,REP,Arthur Moore,65
Calaveras,570,U.S. House,4,REP,Tom McClintock,230
