county,office,district,party,candidate,votes
Alameda,Controller,,DEM,Betty T. Yee,264541
Alameda,Controller,,REP,Ashley Swearengin,79605
Alpine,Controller,,DEM,Betty T. Yee,258
Alpine,Controller,,REP,Ashley Swearengin,195
Amador,Controller,,DEM,Betty T. Yee,4867
Amador,Controller,,REP,Ashley Swearengin,7639
Butte,Controller,,DEM,Betty T. Yee,26287
Butte,Controller,,REP,Ashley Swearengin,33500
Calaveras,Controller,,DEM,Betty T. Yee,5908
Calaveras,Controller,,REP,Ashley Swearengin,9182
Colusa,Controller,,DEM,Betty T. Yee,1446
Colusa,Controller,,REP,Ashley Swearengin,2607
Contra Costa,Controller,,DEM,Betty T. Yee,148329
Contra Costa,Controller,,REP,Ashley Swearengin,95643
Del Norte,Controller,,DEM,Betty T. Yee,3104
Del Norte,Controller,,REP,Ashley Swearengin,3673
El Dorado,Controller,,DEM,Betty T. Yee,22447
El Dorado,Controller,,REP,Ashley Swearengin,36994
Fresno,Controller,,DEM,Betty T. Yee,65586
Fresno,Controller,,REP,Ashley Swearengin,92497
Glenn,Controller,,DEM,Betty T. Yee,1718
Glenn,Controller,,REP,Ashley Swearengin,4099
Humboldt,Controller,,DEM,Betty T. Yee,22852
Humboldt,Controller,,REP,Ashley Swearengin,13219
Imperial,Controller,,DEM,Betty T. Yee,12346
Imperial,Controller,,REP,Ashley Swearengin,8307
Inyo,Controller,,DEM,Betty T. Yee,2095
Inyo,Controller,,REP,Ashley Swearengin,3174
Kern,Controller,,DEM,Betty T. Yee,48311
Kern,Controller,,REP,Ashley Swearengin,83581
Kings,Controller,,DEM,Betty T. Yee,7601
Kings,Controller,,REP,Ashley Swearengin,14525
Lake,Controller,,DEM,Betty T. Yee,9783
Lake,Controller,,REP,Ashley Swearengin,7227
Lassen,Controller,,DEM,Betty T. Yee,1908
Lassen,Controller,,REP,Ashley Swearengin,4805
Los Angeles,Controller,,DEM,Betty T. Yee,852777
Los Angeles,Controller,,REP,Ashley Swearengin,546211
Madera,Controller,,DEM,Betty T. Yee,8898
Madera,Controller,,REP,Ashley Swearengin,17733
Marin,Controller,,DEM,Betty T. Yee,59755
Marin,Controller,,REP,Ashley Swearengin,23176
Mariposa,Controller,,DEM,Betty T. Yee,2257
Mariposa,Controller,,REP,Ashley Swearengin,4230
Mendocino,Controller,,DEM,Betty T. Yee,15825
Mendocino,Controller,,REP,Ashley Swearengin,7519
Merced,Controller,,DEM,Betty T. Yee,14155
Merced,Controller,,REP,Ashley Swearengin,21522
Modoc,Controller,,DEM,Betty T. Yee,794
Modoc,Controller,,REP,Ashley Swearengin,2001
Mono,Controller,,DEM,Betty T. Yee,1430
Mono,Controller,,REP,Ashley Swearengin,1580
Monterey,Controller,,DEM,Betty T. Yee,44955
Monterey,Controller,,REP,Ashley Swearengin,26786
Napa,Controller,,DEM,Betty T. Yee,21825
Napa,Controller,,REP,Ashley Swearengin,14575
Nevada,Controller,,DEM,Betty T. Yee,18202
Nevada,Controller,,REP,Ashley Swearengin,18977
Orange,Controller,,DEM,Betty T. Yee,228754
Orange,Controller,,REP,Ashley Swearengin,372950
Placer,Controller,,DEM,Betty T. Yee,41086
Placer,Controller,,REP,Ashley Swearengin,68971
Plumas,Controller,,DEM,Betty T. Yee,2722
Plumas,Controller,,REP,Ashley Swearengin,4203
Riverside,Controller,,DEM,Betty T. Yee,148339
Riverside,Controller,,REP,Ashley Swearengin,194494
Sacramento,Controller,,DEM,Betty T. Yee,173840
Sacramento,Controller,,REP,Ashley Swearengin,142790
San Benito,Controller,,DEM,Betty T. Yee,7473
San Benito,Controller,,REP,Ashley Swearengin,5726
San Bernardino,Controller,,DEM,Betty T. Yee,122636
San Bernardino,Controller,,REP,Ashley Swearengin,157568
San Diego,Controller,,DEM,Betty T. Yee,303372
San Diego,Controller,,REP,Ashley Swearengin,346308
San Francisco,Controller,,DEM,Betty T. Yee,170385
San Francisco,Controller,,REP,Ashley Swearengin,38730
San Joaquin,Controller,,DEM,Betty T. Yee,56494
San Joaquin,Controller,,REP,Ashley Swearengin,57005
San Luis Obispo,Controller,,DEM,Betty T. Yee,38880
San Luis Obispo,Controller,,REP,Ashley Swearengin,43914
San Mateo,Controller,,DEM,Betty T. Yee,105450
San Mateo,Controller,,REP,Ashley Swearengin,48775
Santa Barbara,Controller,,DEM,Betty T. Yee,56329
Santa Barbara,Controller,,REP,Ashley Swearengin,50280
Santa Clara,Controller,,DEM,Betty T. Yee,237646
Santa Clara,Controller,,REP,Ashley Swearengin,140088
Santa Cruz,Controller,,DEM,Betty T. Yee,50466
Santa Cruz,Controller,,REP,Ashley Swearengin,19510
Shasta,Controller,,DEM,Betty T. Yee,18863
Shasta,Controller,,REP,Ashley Swearengin,36282
Sierra,Controller,,DEM,Betty T. Yee,559
Sierra,Controller,,REP,Ashley Swearengin,918
Siskiyou,Controller,,DEM,Betty T. Yee,5701
Siskiyou,Controller,,REP,Ashley Swearengin,7501
Solano,Controller,,DEM,Betty T. Yee,51733
Solano,Controller,,REP,Ashley Swearengin,35393
Sonoma,Controller,,DEM,Betty T. Yee,95107
Sonoma,Controller,,REP,Ashley Swearengin,43047
Stanislaus,Controller,,DEM,Betty T. Yee,39404
Stanislaus,Controller,,REP,Ashley Swearengin,48951
Sutter,Controller,,DEM,Betty T. Yee,7025
Sutter,Controller,,REP,Ashley Swearengin,12864
Tehama,Controller,,DEM,Betty T. Yee,4944
Tehama,Controller,,REP,Ashley Swearengin,10237
Trinity,Controller,,DEM,Betty T. Yee,1825
Trinity,Controller,,REP,Ashley Swearengin,1944
Tulare,Controller,,DEM,Betty T. Yee,19818
Tulare,Controller,,REP,Ashley Swearengin,41674
Tuolumne,Controller,,DEM,Betty T. Yee,6637
Tuolumne,Controller,,REP,Ashley Swearengin,9854
Ventura,Controller,,DEM,Betty T. Yee,92174
Ventura,Controller,,REP,Ashley Swearengin,100956
Yolo,Controller,,DEM,Betty T. Yee,27971
Yolo,Controller,,REP,Ashley Swearengin,16131
Yuba,Controller,,DEM,Betty T. Yee,4411
Yuba,Controller,,REP,Ashley Swearengin,7822
