county,precinct,office,district,party,candidate,votes
Kern,0011155,Attorney General,,DEM,Kamala D. Harris,151
Kern,0011155,Attorney General,,REP,Ronald Gold,371
Kern,0011190,Attorney General,,DEM,Kamala D. Harris,237
Kern,0011190,Attorney General,,REP,Ronald Gold,439
Kern,0011195,Attorney General,,DEM,Kamala D. Harris,103
Kern,0011195,Attorney General,,REP,Ronald Gold,578
Kern,0011530,Attorney General,,DEM,Kamala D. Harris,404
Kern,0011530,Attorney General,,REP,Ronald Gold,113
Kern,0011540,Attorney General,,DEM,Kamala D. Harris,210
Kern,0011540,Attorney General,,REP,Ronald Gold,73
Kern,0011548,Attorney General,,DEM,Kamala D. Harris,346
Kern,0011548,Attorney General,,REP,Ronald Gold,226
Kern,0011550,Attorney General,,DEM,Kamala D. Harris,320
Kern,0011550,Attorney General,,REP,Ronald Gold,116
Kern,0011552,Attorney General,,DEM,Kamala D. Harris,315
Kern,0011552,Attorney General,,REP,Ronald Gold,119
Kern,0011554,Attorney General,,DEM,Kamala D. Harris,271
Kern,0011554,Attorney General,,REP,Ronald Gold,62
Kern,0011570,Attorney General,,DEM,Kamala D. Harris,210
Kern,0011570,Attorney General,,REP,Ronald Gold,88
Kern,0011580,Attorney General,,DEM,Kamala D. Harris,231
Kern,0011580,Attorney General,,REP,Ronald Gold,100
Kern,0011590,Attorney General,,DEM,Kamala D. Harris,289
Kern,0011590,Attorney General,,REP,Ronald Gold,53
Kern,0011610,Attorney General,,DEM,Kamala D. Harris,208
Kern,0011610,Attorney General,,REP,Ronald Gold,94
Kern,0011626,Attorney General,,DEM,Kamala D. Harris,317
Kern,0011626,Attorney General,,REP,Ronald Gold,135
Kern,0011725,Attorney General,,DEM,Kamala D. Harris,204
Kern,0011725,Attorney General,,REP,Ronald Gold,398
Kern,0011990,Attorney General,,DEM,Kamala D. Harris,135
Kern,0011990,Attorney General,,REP,Ronald Gold,257
Kern,0011991,Attorney General,,DEM,Kamala D. Harris,117
Kern,0011991,Attorney General,,REP,Ronald Gold,344
Kern,0012171,Attorney General,,DEM,Kamala D. Harris,97
Kern,0012171,Attorney General,,REP,Ronald Gold,226
Kern,0012173,Attorney General,,DEM,Kamala D. Harris,72
Kern,0012173,Attorney General,,REP,Ronald Gold,164
Kern,0012505,Attorney General,,DEM,Kamala D. Harris,157
Kern,0012505,Attorney General,,REP,Ronald Gold,411
Kern,0012591,Attorney General,,DEM,Kamala D. Harris,277
Kern,0012591,Attorney General,,REP,Ronald Gold,66
Kern,0012592,Attorney General,,DEM,Kamala D. Harris,208
Kern,0012592,Attorney General,,REP,Ronald Gold,110
Kern,0012593,Attorney General,,DEM,Kamala D. Harris,230
Kern,0012593,Attorney General,,REP,Ronald Gold,116
Kern,0012620,Attorney General,,DEM,Kamala D. Harris,95
Kern,0012620,Attorney General,,REP,Ronald Gold,249
Kern,0012622,Attorney General,,DEM,Kamala D. Harris,90
Kern,0012622,Attorney General,,REP,Ronald Gold,424
Kern,0012623,Attorney General,,DEM,Kamala D. Harris,118
Kern,0012623,Attorney General,,REP,Ronald Gold,393
Kern,0012650,Attorney General,,DEM,Kamala D. Harris,104
Kern,0012650,Attorney General,,REP,Ronald Gold,570
Kern,0012670,Attorney General,,DEM,Kamala D. Harris,107
Kern,0012670,Attorney General,,REP,Ronald Gold,390
Kern,0012709,Attorney General,,DEM,Kamala D. Harris,89
Kern,0012709,Attorney General,,REP,Ronald Gold,233
Kern,0012921,Attorney General,,DEM,Kamala D. Harris,248
Kern,0012921,Attorney General,,REP,Ronald Gold,471
Kern,0012922,Attorney General,,DEM,Kamala D. Harris,131
Kern,0012922,Attorney General,,REP,Ronald Gold,275
Kern,0012923,Attorney General,,DEM,Kamala D. Harris,97
Kern,0012923,Attorney General,,REP,Ronald Gold,216
Kern,0012924,Attorney General,,DEM,Kamala D. Harris,146
Kern,0012924,Attorney General,,REP,Ronald Gold,341
Kern,0012925,Attorney General,,DEM,Kamala D. Harris,221
Kern,0012925,Attorney General,,REP,Ronald Gold,463
Kern,0012926,Attorney General,,DEM,Kamala D. Harris,246
Kern,0012926,Attorney General,,REP,Ronald Gold,619
Kern,0012927,Attorney General,,DEM,Kamala D. Harris,70
Kern,0012927,Attorney General,,REP,Ronald Gold,246
Kern,0012928,Attorney General,,DEM,Kamala D. Harris,201
Kern,0012928,Attorney General,,REP,Ronald Gold,485
Kern,0012933,Attorney General,,DEM,Kamala D. Harris,130
Kern,0012933,Attorney General,,REP,Ronald Gold,312
Kern,0012934,Attorney General,,DEM,Kamala D. Harris,134
Kern,0012934,Attorney General,,REP,Ronald Gold,291
Kern,0012935,Attorney General,,DEM,Kamala D. Harris,130
Kern,0012935,Attorney General,,REP,Ronald Gold,344
Kern,0012941,Attorney General,,DEM,Kamala D. Harris,184
Kern,0012941,Attorney General,,REP,Ronald Gold,398
Kern,0012996,Attorney General,,DEM,Kamala D. Harris,168
Kern,0012996,Attorney General,,REP,Ronald Gold,281
Kern,0013070,Attorney General,,DEM,Kamala D. Harris,274
Kern,0013070,Attorney General,,REP,Ronald Gold,675
Kern,0013076,Attorney General,,DEM,Kamala D. Harris,73
Kern,0013076,Attorney General,,REP,Ronald Gold,127
Kern,0013078,Attorney General,,DEM,Kamala D. Harris,83
Kern,0013078,Attorney General,,REP,Ronald Gold,228
Kern,0013100,Attorney General,,DEM,Kamala D. Harris,179
Kern,0013100,Attorney General,,REP,Ronald Gold,212
Kern,0013107,Attorney General,,DEM,Kamala D. Harris,222
Kern,0013107,Attorney General,,REP,Ronald Gold,199
Kern,0013110,Attorney General,,DEM,Kamala D. Harris,169
Kern,0013110,Attorney General,,REP,Ronald Gold,261
Kern,0013120,Attorney General,,DEM,Kamala D. Harris,166
Kern,0013120,Attorney General,,REP,Ronald Gold,200
Kern,0013129,Attorney General,,DEM,Kamala D. Harris,102
Kern,0013129,Attorney General,,REP,Ronald Gold,64
Kern,0013194,Attorney General,,DEM,Kamala D. Harris,92
Kern,0013194,Attorney General,,REP,Ronald Gold,174
Kern,0015106,Attorney General,,DEM,Kamala D. Harris,227
Kern,0015106,Attorney General,,REP,Ronald Gold,546
Kern,0015109,Attorney General,,DEM,Kamala D. Harris,151
Kern,0015109,Attorney General,,REP,Ronald Gold,334
Kern,0015110,Attorney General,,DEM,Kamala D. Harris,177
Kern,0015110,Attorney General,,REP,Ronald Gold,512
Kern,0015113,Attorney General,,DEM,Kamala D. Harris,148
Kern,0015113,Attorney General,,REP,Ronald Gold,421
Kern,0015114,Attorney General,,DEM,Kamala D. Harris,49
Kern,0015114,Attorney General,,REP,Ronald Gold,189
Kern,0015123,Attorney General,,DEM,Kamala D. Harris,72
Kern,0015123,Attorney General,,REP,Ronald Gold,219
Kern,0015132,Attorney General,,DEM,Kamala D. Harris,141
Kern,0015132,Attorney General,,REP,Ronald Gold,366
Kern,0015133,Attorney General,,DEM,Kamala D. Harris,81
Kern,0015133,Attorney General,,REP,Ronald Gold,242
Kern,0020121,Attorney General,,DEM,Kamala D. Harris,115
Kern,0020121,Attorney General,,REP,Ronald Gold,180
Kern,0020232,Attorney General,,DEM,Kamala D. Harris,106
Kern,0020232,Attorney General,,REP,Ronald Gold,73
Kern,0020236,Attorney General,,DEM,Kamala D. Harris,224
Kern,0020236,Attorney General,,REP,Ronald Gold,130
Kern,0020243,Attorney General,,DEM,Kamala D. Harris,166
Kern,0020243,Attorney General,,REP,Ronald Gold,216
Kern,0020245,Attorney General,,DEM,Kamala D. Harris,134
Kern,0020245,Attorney General,,REP,Ronald Gold,81
Kern,0020246,Attorney General,,DEM,Kamala D. Harris,151
Kern,0020246,Attorney General,,REP,Ronald Gold,190
Kern,0020248,Attorney General,,DEM,Kamala D. Harris,210
Kern,0020248,Attorney General,,REP,Ronald Gold,179
Kern,0020249,Attorney General,,DEM,Kamala D. Harris,213
Kern,0020249,Attorney General,,REP,Ronald Gold,255
Kern,0020253,Attorney General,,DEM,Kamala D. Harris,179
Kern,0020253,Attorney General,,REP,Ronald Gold,189
Kern,0020254,Attorney General,,DEM,Kamala D. Harris,165
Kern,0020254,Attorney General,,REP,Ronald Gold,264
Kern,0020256,Attorney General,,DEM,Kamala D. Harris,278
Kern,0020256,Attorney General,,REP,Ronald Gold,264
Kern,0020260,Attorney General,,DEM,Kamala D. Harris,115
Kern,0020260,Attorney General,,REP,Ronald Gold,134
Kern,0020263,Attorney General,,DEM,Kamala D. Harris,123
Kern,0020263,Attorney General,,REP,Ronald Gold,80
