county,office,district,party,candidate,votes
Del Norte,State Assembly,1,DEM,Wesley Chesbro,3722
Del Norte,State Assembly,1,REP,Karen Brooks,4391
Humboldt,State Assembly,1,DEM,Wesley Chesbro,29641
Humboldt,State Assembly,1,REP,Karen Brooks,19073
Lake,State Assembly,1,DEM,Wesley Chesbro,10683
Lake,State Assembly,1,REP,Karen Brooks,9453
Mendocino,State Assembly,1,DEM,Wesley Chesbro,19831
Mendocino,State Assembly,1,REP,Karen Brooks,10315
Sonoma,State Assembly,1,DEM,Wesley Chesbro,32043
Sonoma,State Assembly,1,REP,Karen Brooks,15301
Trinity,State Assembly,1,DEM,Wesley Chesbro,2330
Trinity,State Assembly,1,REP,Karen Brooks,2881
Butte,State Assembly,2,REP,Jim Nielsen,5285
Colusa,State Assembly,2,REP,Jim Nielsen,4065
Glenn,State Assembly,2,REP,Jim Nielsen,6192
Modoc,State Assembly,2,REP,Jim Nielsen,2947
Shasta,State Assembly,2,REP,Jim Nielsen,49575
Siskiyou,State Assembly,2,REP,Jim Nielsen,12518
Sutter,State Assembly,2,REP,Jim Nielsen,18959
Tehama,State Assembly,2,REP,Jim Nielsen,15463
Yolo,State Assembly,2,REP,Jim Nielsen,3116
Butte,State Assembly,3,DEM,"Michael ""Mickey"" Harrington",25572
Butte,State Assembly,3,REP,Dan Logue,34140
Butte,State Assembly,3,LIB,Gary Bryant,5648
Lassen,State Assembly,3,DEM,"Michael ""Mickey"" Harrington",2195
Lassen,State Assembly,3,REP,Dan Logue,6000
Lassen,State Assembly,3,LIB,Gary Bryant,823
Nevada,State Assembly,3,DEM,"Michael ""Mickey"" Harrington",16848
Nevada,State Assembly,3,REP,Dan Logue,21822
Nevada,State Assembly,3,LIB,Gary Bryant,4072
Placer,State Assembly,3,DEM,"Michael ""Mickey"" Harrington",3721
Placer,State Assembly,3,REP,Dan Logue,7070
Placer,State Assembly,3,LIB,Gary Bryant,1324
Plumas,State Assembly,3,DEM,"Michael ""Mickey"" Harrington",2888
Plumas,State Assembly,3,REP,Dan Logue,5154
Plumas,State Assembly,3,LIB,Gary Bryant,782
Sierra,State Assembly,3,DEM,"Michael ""Mickey"" Harrington",527
Sierra,State Assembly,3,REP,Dan Logue,1044
Sierra,State Assembly,3,LIB,Gary Bryant,169
Yuba,State Assembly,3,DEM,"Michael ""Mickey"" Harrington",5061
Yuba,State Assembly,3,REP,Dan Logue,8839
Yuba,State Assembly,3,LIB,Gary Bryant,1602
Alpine,State Assembly,4,DEM,Dennis J. Campanale,265
Alpine,State Assembly,4,REP,Ted Gaines,234
Alpine,State Assembly,4,PF,Daniel D. Frederick,11
El Dorado,State Assembly,4,DEM,Dennis J. Campanale,19854
El Dorado,State Assembly,4,REP,Ted Gaines,31676
El Dorado,State Assembly,4,PF,Daniel D. Frederick,2981
Placer,State Assembly,4,DEM,Dennis J. Campanale,38997
Placer,State Assembly,4,REP,Ted Gaines,67112
Placer,State Assembly,4,PF,Daniel D. Frederick,4595
Sacramento,State Assembly,4,DEM,Dennis J. Campanale,9190
Sacramento,State Assembly,4,REP,Ted Gaines,10650
Sacramento,State Assembly,4,PF,Daniel D. Frederick,1060
Placer,State Assembly,5,DEM,Richard Pan,3444
Placer,State Assembly,5,REP,Andy Pugno,6337
Placer,State Assembly,5,PF,Elizabeth Martinez,306
Sacramento,State Assembly,5,DEM,Richard Pan,74795
Sacramento,State Assembly,5,REP,Andy Pugno,65573
Sacramento,State Assembly,5,PF,Elizabeth Martinez,7544
Marin,State Assembly,6,DEM,Jared Huffman,75597
Marin,State Assembly,6,REP,Bob Stephens,29013
Sonoma,State Assembly,6,DEM,Jared Huffman,44156
Sonoma,State Assembly,6,REP,Bob Stephens,21205
Napa,State Assembly,7,DEM,Michael Allen,25300
Napa,State Assembly,7,REP,Doris Gentry,16718
