county,office,district,party,candidate,votes
Alameda,Secretary of State,,DEM,Debra Bowen,314361
Alameda,Secretary of State,,REP,Damon Dunn,85481
Alameda,Secretary of State,,AI,Merton D. Short,4875
Alameda,Secretary of State,,GRN,Ann Menasche,17979
Alameda,Secretary of State,,LIB,Christina Tobin,6835
Alameda,Secretary of State,,PF,Marylou Cabral,6419
Alpine,Secretary of State,,DEM,Debra Bowen,304
Alpine,Secretary of State,,REP,Damon Dunn,191
Alpine,Secretary of State,,AI,Merton D. Short,3
Alpine,Secretary of State,,GRN,Ann Menasche,22
Alpine,Secretary of State,,LIB,Christina Tobin,13
Alpine,Secretary of State,,PF,Marylou Cabral,4
Amador,Secretary of State,,DEM,Debra Bowen,6019
Amador,Secretary of State,,REP,Damon Dunn,7898
Amador,Secretary of State,,AI,Merton D. Short,525
Amador,Secretary of State,,GRN,Ann Menasche,411
Amador,Secretary of State,,LIB,Christina Tobin,563
Amador,Secretary of State,,PF,Marylou Cabral,252
Butte,Secretary of State,,DEM,Debra Bowen,30560
Butte,Secretary of State,,REP,Damon Dunn,34550
Butte,Secretary of State,,AI,Merton D. Short,2153
Butte,Secretary of State,,GRN,Ann Menasche,2737
Butte,Secretary of State,,LIB,Christina Tobin,1853
Butte,Secretary of State,,PF,Marylou Cabral,1168
Calaveras,Secretary of State,,DEM,Debra Bowen,6975
Calaveras,Secretary of State,,REP,Damon Dunn,9688
Calaveras,Secretary of State,,AI,Merton D. Short,932
Calaveras,Secretary of State,,GRN,Ann Menasche,525
Calaveras,Secretary of State,,LIB,Christina Tobin,615
Calaveras,Secretary of State,,PF,Marylou Cabral,275
Colusa,Secretary of State,,DEM,Debra Bowen,1825
Colusa,Secretary of State,,REP,Damon Dunn,2818
Colusa,Secretary of State,,AI,Merton D. Short,99
Colusa,Secretary of State,,GRN,Ann Menasche,106
Colusa,Secretary of State,,LIB,Christina Tobin,103
Colusa,Secretary of State,,PF,Marylou Cabral,104
Contra Costa,Secretary of State,,DEM,Debra Bowen,199196
Contra Costa,Secretary of State,,REP,Damon Dunn,108151
Contra Costa,Secretary of State,,AI,Merton D. Short,4602
Contra Costa,Secretary of State,,GRN,Ann Menasche,9124
Contra Costa,Secretary of State,,LIB,Christina Tobin,6028
Contra Costa,Secretary of State,,PF,Marylou Cabral,4351
Del Norte,Secretary of State,,DEM,Debra Bowen,3394
Del Norte,Secretary of State,,REP,Damon Dunn,3627
Del Norte,Secretary of State,,AI,Merton D. Short,249
Del Norte,Secretary of State,,GRN,Ann Menasche,287
Del Norte,Secretary of State,,LIB,Christina Tobin,192
Del Norte,Secretary of State,,PF,Marylou Cabral,120
El Dorado,Secretary of State,,DEM,Debra Bowen,27646
El Dorado,Secretary of State,,REP,Damon Dunn,39578
El Dorado,Secretary of State,,AI,Merton D. Short,1954
El Dorado,Secretary of State,,GRN,Ann Menasche,2096
El Dorado,Secretary of State,,LIB,Christina Tobin,1896
El Dorado,Secretary of State,,PF,Marylou Cabral,882
Fresno,Secretary of State,,DEM,Debra Bowen,82738
Fresno,Secretary of State,,REP,Damon Dunn,96909
Fresno,Secretary of State,,AI,Merton D. Short,2706
Fresno,Secretary of State,,GRN,Ann Menasche,5147
Fresno,Secretary of State,,LIB,Christina Tobin,3465
Fresno,Secretary of State,,PF,Marylou Cabral,3833
