county,office,district,party,candidate,votes
Alameda,Superintendent of Public Instruction,,NP,Larry Aceves,123052
Alameda,Superintendent of Public Instruction,,NP,Tom Torlakson,213549
Alameda,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,379
Alpine,Superintendent of Public Instruction,,NP,Larry Aceves,194
Alpine,Superintendent of Public Instruction,,NP,Tom Torlakson,236
Alpine,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,0
Amador,Superintendent of Public Instruction,,NP,Larry Aceves,6169
Amador,Superintendent of Public Instruction,,NP,Tom Torlakson,6708
Amador,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,70
Butte,Superintendent of Public Instruction,,NP,Larry Aceves,28795
Butte,Superintendent of Public Instruction,,NP,Tom Torlakson,31360
Butte,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,312
Calaveras,Superintendent of Public Instruction,,NP,Larry Aceves,7726
Calaveras,Superintendent of Public Instruction,,NP,Tom Torlakson,7810
Calaveras,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,86
Colusa,Superintendent of Public Instruction,,NP,Larry Aceves,2375
Colusa,Superintendent of Public Instruction,,NP,Tom Torlakson,1820
Colusa,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,23
Contra Costa,Superintendent of Public Instruction,,NP,Larry Aceves,98747
Contra Costa,Superintendent of Public Instruction,,NP,Tom Torlakson,202996
Contra Costa,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,1928
Del Norte,Superintendent of Public Instruction,,NP,Larry Aceves,3241
Del Norte,Superintendent of Public Instruction,,NP,Tom Torlakson,3459
Del Norte,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,146
El Dorado,Superintendent of Public Instruction,,NP,Larry Aceves,29161
El Dorado,Superintendent of Public Instruction,,NP,Tom Torlakson,29269
El Dorado,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,304
Fresno,Superintendent of Public Instruction,,NP,Larry Aceves,95088
Fresno,Superintendent of Public Instruction,,NP,Tom Torlakson,68753
Fresno,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,613
Glenn,Superintendent of Public Instruction,,NP,Larry Aceves,3783
Glenn,Superintendent of Public Instruction,,NP,Tom Torlakson,2687
Glenn,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,7
Humboldt,Superintendent of Public Instruction,,NP,Larry Aceves,16596
Humboldt,Superintendent of Public Instruction,,NP,Tom Torlakson,21807
Humboldt,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,114
Imperial,Superintendent of Public Instruction,,NP,Larry Aceves,14576
Imperial,Superintendent of Public Instruction,,NP,Tom Torlakson,8642
Imperial,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,81
Inyo,Superintendent of Public Instruction,,NP,Larry Aceves,2613
Inyo,Superintendent of Public Instruction,,NP,Tom Torlakson,2583
Inyo,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,59
Kern,Superintendent of Public Instruction,,NP,Larry Aceves,82678
Kern,Superintendent of Public Instruction,,NP,Tom Torlakson,57241
Kern,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,5200
Kings,Superintendent of Public Instruction,,NP,Larry Aceves,13497
Kings,Superintendent of Public Instruction,,NP,Tom Torlakson,8832
Kings,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,159
Lake,Superintendent of Public Instruction,,NP,Larry Aceves,7834
Lake,Superintendent of Public Instruction,,NP,Tom Torlakson,10112
Lake,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,57
Lassen,Superintendent of Public Instruction,,NP,Larry Aceves,4140
Lassen,Superintendent of Public Instruction,,NP,Tom Torlakson,3624
Lassen,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,42
Los Angeles,Superintendent of Public Instruction,,NP,Larry Aceves,727862
Los Angeles,Superintendent of Public Instruction,,NP,Tom Torlakson,995807
Los Angeles,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,3226
Madera,Superintendent of Public Instruction,,NP,Larry Aceves,15048
Madera,Superintendent of Public Instruction,,NP,Tom Torlakson,13231
Madera,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,426
Marin,Superintendent of Public Instruction,,NP,Larry Aceves,31551
Marin,Superintendent of Public Instruction,,NP,Tom Torlakson,48639
Marin,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,89
Mariposa,Superintendent of Public Instruction,,NP,Larry Aceves,2995
Mariposa,Superintendent of Public Instruction,,NP,Tom Torlakson,3234
Mariposa,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,139
Mendocino,Superintendent of Public Instruction,,NP,Larry Aceves,9027
Mendocino,Superintendent of Public Instruction,,NP,Tom Torlakson,15182
Mendocino,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,79
Merced,Superintendent of Public Instruction,,NP,Larry Aceves,19643
Merced,Superintendent of Public Instruction,,NP,Tom Torlakson,20808
Merced,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,105
Modoc,Superintendent of Public Instruction,,NP,Larry Aceves,1661
Modoc,Superintendent of Public Instruction,,NP,Tom Torlakson,1393
Modoc,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,48
Mono,Superintendent of Public Instruction,,NP,Larry Aceves,1576
Mono,Superintendent of Public Instruction,,NP,Tom Torlakson,1711
Mono,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,12
Monterey,Superintendent of Public Instruction,,NP,Larry Aceves,36592
Monterey,Superintendent of Public Instruction,,NP,Tom Torlakson,46047
Monterey,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,172
Napa,Superintendent of Public Instruction,,NP,Larry Aceves,14532
Napa,Superintendent of Public Instruction,,NP,Tom Torlakson,21888
Napa,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,196
Nevada,Superintendent of Public Instruction,,NP,Larry Aceves,16171
Nevada,Superintendent of Public Instruction,,NP,Tom Torlakson,18026
Nevada,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,256
Orange,Superintendent of Public Instruction,,NP,Larry Aceves,325223
Orange,Superintendent of Public Instruction,,NP,Tom Torlakson,335431
Orange,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,10133
Placer,Superintendent of Public Instruction,,NP,Larry Aceves,56468
Placer,Superintendent of Public Instruction,,NP,Tom Torlakson,51695
Placer,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,732
Plumas,Superintendent of Public Instruction,,NP,Larry Aceves,3462
Plumas,Superintendent of Public Instruction,,NP,Tom Torlakson,3696
Plumas,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,0
Riverside,Superintendent of Public Instruction,,NP,Larry Aceves,186353
Riverside,Superintendent of Public Instruction,,NP,Tom Torlakson,186041
Riverside,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,2308
Sacramento,Superintendent of Public Instruction,,NP,Larry Aceves,138282
Sacramento,Superintendent of Public Instruction,,NP,Tom Torlakson,193331
Sacramento,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,687
San Benito,Superintendent of Public Instruction,,NP,Larry Aceves,6797
San Benito,Superintendent of Public Instruction,,NP,Tom Torlakson,6417
San Benito,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,0
San Bernardino,Superintendent of Public Instruction,,NP,Larry Aceves,172341
San Bernardino,Superintendent of Public Instruction,,NP,Tom Torlakson,181339
San Bernardino,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,1888
San Diego,Superintendent of Public Instruction,,NP,Larry Aceves,329259
San Diego,Superintendent of Public Instruction,,NP,Tom Torlakson,327706
San Diego,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,7385
San Francisco,Superintendent of Public Instruction,,NP,Larry Aceves,62729
San Francisco,Superintendent of Public Instruction,,NP,Tom Torlakson,137645
San Francisco,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,95
San Joaquin,Superintendent of Public Instruction,,NP,Larry Aceves,67616
San Joaquin,Superintendent of Public Instruction,,NP,Tom Torlakson,66295
San Joaquin,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,432
San Luis Obispo,Superintendent of Public Instruction,,NP,Larry Aceves,35198
San Luis Obispo,Superintendent of Public Instruction,,NP,Tom Torlakson,39900
San Luis Obispo,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,172
San Mateo,Superintendent of Public Instruction,,NP,Larry Aceves,56961
San Mateo,Superintendent of Public Instruction,,NP,Tom Torlakson,108236
San Mateo,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,693
Santa Barbara,Superintendent of Public Instruction,,NP,Larry Aceves,51425
Santa Barbara,Superintendent of Public Instruction,,NP,Tom Torlakson,48421
Santa Barbara,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,427
Santa Clara,Superintendent of Public Instruction,,NP,Larry Aceves,175769
Santa Clara,Superintendent of Public Instruction,,NP,Tom Torlakson,208086
Santa Clara,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,1645
Santa Cruz,Superintendent of Public Instruction,,NP,Larry Aceves,27305
Santa Cruz,Superintendent of Public Instruction,,NP,Tom Torlakson,45285
Santa Cruz,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,147
Shasta,Superintendent of Public Instruction,,NP,Larry Aceves,28014
Shasta,Superintendent of Public Instruction,,NP,Tom Torlakson,22955
Shasta,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,739
Sierra,Superintendent of Public Instruction,,NP,Larry Aceves,617
Sierra,Superintendent of Public Instruction,,NP,Tom Torlakson,799
Sierra,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,26
Siskiyou,Superintendent of Public Instruction,,NP,Larry Aceves,7466
Siskiyou,Superintendent of Public Instruction,,NP,Tom Torlakson,6733
Siskiyou,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,158
Solano,Superintendent of Public Instruction,,NP,Larry Aceves,37801
Solano,Superintendent of Public Instruction,,NP,Tom Torlakson,57305
Solano,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,266
Sonoma,Superintendent of Public Instruction,,NP,Larry Aceves,54121
Sonoma,Superintendent of Public Instruction,,NP,Tom Torlakson,89325
Sonoma,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,193
Stanislaus,Superintendent of Public Instruction,,NP,Larry Aceves,45940
Stanislaus,Superintendent of Public Instruction,,NP,Tom Torlakson,50235
Stanislaus,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,451
Sutter,Superintendent of Public Instruction,,NP,Larry Aceves,12541
Sutter,Superintendent of Public Instruction,,NP,Tom Torlakson,8391
Sutter,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,75
Tehama,Superintendent of Public Instruction,,NP,Larry Aceves,9433
Tehama,Superintendent of Public Instruction,,NP,Tom Torlakson,6896
Tehama,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,230
Trinity,Superintendent of Public Instruction,,NP,Larry Aceves,2269
Trinity,Superintendent of Public Instruction,,NP,Tom Torlakson,2318
Trinity,Superintendent of Public Instruction,,NP (W/I),Diane Lenning,0
