county,office,district,party,candidate,votes
Humboldt,State Senate,2,DEM,Noreen Evans,27545
Humboldt,State Senate,2,REP,Lawrence R. Wiesner,18887
Humboldt,State Senate,2,NP (W/I),Ed Musgrave,9
Lake,State Senate,2,DEM,Noreen Evans,10564
Lake,State Senate,2,REP,Lawrence R. Wiesner,9307
Lake,State Senate,2,NP (W/I),Ed Musgrave,0
Mendocino,State Senate,2,DEM,Noreen Evans,18662
Mendocino,State Senate,2,REP,Lawrence R. Wiesner,10388
Mendocino,State Senate,2,NP (W/I),Ed Musgrave,0
Napa,State Senate,2,DEM,Noreen Evans,26996
Napa,State Senate,2,REP,Lawrence R. Wiesner,17927
Napa,State Senate,2,NP (W/I),Ed Musgrave,0
Solano,State Senate,2,DEM,Noreen Evans,32324
Solano,State Senate,2,REP,Lawrence R. Wiesner,17236
Solano,State Senate,2,NP (W/I),Ed Musgrave,0
Sonoma,State Senate,2,DEM,Noreen Evans,74383
Sonoma,State Senate,2,REP,Lawrence R. Wiesner,36396
Sonoma,State Senate,2,NP (W/I),Ed Musgrave,1
Butte,State Senate,4,DEM,Lathe Gill,26331
Butte,State Senate,4,REP,Doug La Malfa,46637
Colusa,State Senate,4,DEM,Lathe Gill,1370
Colusa,State Senate,4,REP,Doug La Malfa,3676
Del Norte,State Senate,4,DEM,Lathe Gill,3185
Del Norte,State Senate,4,REP,Doug La Malfa,4900
Glenn,State Senate,4,DEM,Lathe Gill,1920
Glenn,State Senate,4,REP,Doug La Malfa,5910
Nevada,State Senate,4,DEM,Lathe Gill,13356
Nevada,State Senate,4,REP,Doug La Malfa,21933
Placer,State Senate,4,DEM,Lathe Gill,15928
Placer,State Senate,4,REP,Doug La Malfa,39546
Shasta,State Senate,4,DEM,Lathe Gill,17686
Shasta,State Senate,4,REP,Doug La Malfa,46082
Siskiyou,State Senate,4,DEM,Lathe Gill,5868
Siskiyou,State Senate,4,REP,Doug La Malfa,11829
Sutter,State Senate,4,DEM,Lathe Gill,7425
Sutter,State Senate,4,REP,Doug La Malfa,17411
Tehama,State Senate,4,DEM,Lathe Gill,5431
Tehama,State Senate,4,REP,Doug La Malfa,14452
Trinity,State Senate,4,DEM,Lathe Gill,1978
Trinity,State Senate,4,REP,Doug La Malfa,3372
Yuba,State Senate,4,DEM,Lathe Gill,4982
Yuba,State Senate,4,REP,Doug La Malfa,10491
Sacramento,State Senate,6,DEM,Darrell Steinberg,137012
Sacramento,State Senate,6,REP,Marcel Weiland,70724
Sacramento,State Senate,6,LIB,Steve Torno,11236
Sacramento,State Senate,6,PF,Lanric Hyland,5916
San Francisco,State Senate,8,DEM,Leland Yee,87674
San Francisco,State Senate,8,REP,Doo Sup Park,16664
San Mateo,State Senate,8,DEM,Leland Yee,109396
San Mateo,State Senate,8,REP,Doo Sup Park,35923
Alameda,State Senate,10,DEM,Ellen M. Corbett,119716
Alameda,State Senate,10,REP,Rob Maffit,47623
Alameda,State Senate,10,AI,Ivan Chou,9469
Santa Clara,State Senate,10,DEM,Ellen M. Corbett,20083
Santa Clara,State Senate,10,REP,Rob Maffit,10639
Santa Clara,State Senate,10,AI,Ivan Chou,2402
Madera,State Senate,12,DEM,Anna Caballero,5141
Madera,State Senate,12,REP,Anthony Cannella,6128
Merced,State Senate,12,DEM,Anna Caballero,20576
Merced,State Senate,12,REP,Anthony Cannella,25806
Monterey,State Senate,12,DEM,Anna Caballero,21599
Monterey,State Senate,12,REP,Anthony Cannella,15320
San Benito,State Senate,12,DEM,Anna Caballero,7585
San Benito,State Senate,12,REP,Anthony Cannella,7980
Stanislaus,State Senate,12,DEM,Anna Caballero,32062
Stanislaus,State Senate,12,REP,Anthony Cannella,37036
Fresno,State Senate,14,DEM,Larry Johnson,47057
Fresno,State Senate,14,REP,Tom Berryhill,92481
Madera,State Senate,14,DEM,Larry Johnson,6282
Madera,State Senate,14,REP,Tom Berryhill,15421
Mariposa,State Senate,14,DEM,Larry Johnson,2819
Mariposa,State Senate,14,REP,Tom Berryhill,5103
San Joaquin,State Senate,14,DEM,Larry Johnson,16552
San Joaquin,State Senate,14,REP,Tom Berryhill,33807
Stanislaus,State Senate,14,DEM,Larry Johnson,16136
Stanislaus,State Senate,14,REP,Tom Berryhill,30750
Tuolumne,State Senate,14,DEM,Larry Johnson,7989
Tuolumne,State Senate,14,REP,Tom Berryhill,13535
Fresno,State Senate,16,DEM,Michael J. Rubio,34525
Fresno,State Senate,16,REP,Tim Thiesen,18165
Kern,State Senate,16,DEM,Michael J. Rubio,19410
Kern,State Senate,16,REP,Tim Thiesen,6927
Kings,State Senate,16,DEM,Michael J. Rubio,10862
Kings,State Senate,16,REP,Tim Thiesen,15003
Tulare,State Senate,16,DEM,Michael J. Rubio,6537
Tulare,State Senate,16,REP,Tim Thiesen,6622
Inyo,State Senate,18,DEM,Carter N. Pope,2684
Inyo,State Senate,18,REP,Jean Fuller,3925
Kern,State Senate,18,DEM,Carter N. Pope,38779
Kern,State Senate,18,REP,Jean Fuller,101738
San Bernardino,State Senate,18,DEM,Carter N. Pope,12030
