county,office,district,party,candidate,votes
Del Norte,U.S. House,1,DEM,Mike Thompson,3949
Del Norte,U.S. House,1,REP,Loren Hanks,3796
Del Norte,U.S. House,1,GRN,Carol Wolman,230
Del Norte,U.S. House,1,LIB,Mike Rodrigues,194
Humboldt,U.S. House,1,DEM,Mike Thompson,30788
Humboldt,U.S. House,1,REP,Loren Hanks,15345
Humboldt,U.S. House,1,GRN,Carol Wolman,2179
Humboldt,U.S. House,1,LIB,Mike Rodrigues,1168
Lake,U.S. House,1,DEM,Mike Thompson,11632
Lake,U.S. House,1,REP,Loren Hanks,7597
Lake,U.S. House,1,GRN,Carol Wolman,709
Lake,U.S. House,1,LIB,Mike Rodrigues,631
Mendocino,U.S. House,1,DEM,Mike Thompson,20142
Mendocino,U.S. House,1,REP,Loren Hanks,8101
Mendocino,U.S. House,1,GRN,Carol Wolman,2068
Mendocino,U.S. House,1,LIB,Mike Rodrigues,925
Napa,U.S. House,1,DEM,Mike Thompson,29012
Napa,U.S. House,1,REP,Loren Hanks,15478
Napa,U.S. House,1,GRN,Carol Wolman,970
Napa,U.S. House,1,LIB,Mike Rodrigues,939
Sonoma,U.S. House,1,DEM,Mike Thompson,18452
Sonoma,U.S. House,1,REP,Loren Hanks,8571
Sonoma,U.S. House,1,GRN,Carol Wolman,785
Sonoma,U.S. House,1,LIB,Mike Rodrigues,663
Yolo,U.S. House,1,DEM,Mike Thompson,33332
Yolo,U.S. House,1,REP,Loren Hanks,13915
Yolo,U.S. House,1,GRN,Carol Wolman,1545
Yolo,U.S. House,1,LIB,Mike Rodrigues,1476
Butte,U.S. House,2,DEM,Jim Reed,30250
Butte,U.S. House,2,REP,Wally Herger,29715
Butte,U.S. House,2,IND (W/I),Mark A. Jensen,11
Colusa,U.S. House,2,DEM,Jim Reed,1656
Colusa,U.S. House,2,REP,Wally Herger,3459
Colusa,U.S. House,2,IND (W/I),Mark A. Jensen,0
Glenn,U.S. House,2,DEM,Jim Reed,3046
Glenn,U.S. House,2,REP,Wally Herger,4818
Glenn,U.S. House,2,IND (W/I),Mark A. Jensen,0
Shasta,U.S. House,2,DEM,Jim Reed,27502
Shasta,U.S. House,2,REP,Wally Herger,36883
Shasta,U.S. House,2,IND (W/I),Mark A. Jensen,0
Siskiyou,U.S. House,2,DEM,Jim Reed,7613
Siskiyou,U.S. House,2,REP,Wally Herger,10361
Siskiyou,U.S. House,2,IND (W/I),Mark A. Jensen,0
Sutter,U.S. House,2,DEM,Jim Reed,8741
Sutter,U.S. House,2,REP,Wally Herger,16414
Sutter,U.S. House,2,IND (W/I),Mark A. Jensen,0
Tehama,U.S. House,2,DEM,Jim Reed,7875
Tehama,U.S. House,2,REP,Wally Herger,12059
Tehama,U.S. House,2,IND (W/I),Mark A. Jensen,0
Trinity,U.S. House,2,DEM,Jim Reed,2788
Trinity,U.S. House,2,REP,Wally Herger,2645
Trinity,U.S. House,2,IND (W/I),Mark A. Jensen,0
Yolo,U.S. House,2,DEM,Jim Reed,2833
Yolo,U.S. House,2,REP,Wally Herger,4580
Yolo,U.S. House,2,IND (W/I),Mark A. Jensen,0
Yuba,U.S. House,2,DEM,Jim Reed,5788
Yuba,U.S. House,2,REP,Wally Herger,9903
Yuba,U.S. House,2,IND (W/I),Mark A. Jensen,0
Alpine,U.S. House,3,DEM,Ami Bera,276
Alpine,U.S. House,3,REP,Dan Lungren,253
Alpine,U.S. House,3,AI,Jerry L. Leidecker,2
Alpine,U.S. House,3,LIB,Douglas Arthur Tuma,14
Alpine,U.S. House,3,PF,Mike Roskey,5
Amador,U.S. House,3,DEM,Ami Bera,5965
Amador,U.S. House,3,REP,Dan Lungren,8595
Amador,U.S. House,3,AI,Jerry L. Leidecker,588
Amador,U.S. House,3,LIB,Douglas Arthur Tuma,484
Amador,U.S. House,3,PF,Mike Roskey,340
Calaveras,U.S. House,3,DEM,Ami Bera,7438
Calaveras,U.S. House,3,REP,Dan Lungren,10036
Calaveras,U.S. House,3,AI,Jerry L. Leidecker,681
Calaveras,U.S. House,3,LIB,Douglas Arthur Tuma,709
Calaveras,U.S. House,3,PF,Mike Roskey,498
Sacramento,U.S. House,3,DEM,Ami Bera,96732
Sacramento,U.S. House,3,REP,Dan Lungren,109331
Sacramento,U.S. House,3,AI,Jerry L. Leidecker,5130
Sacramento,U.S. House,3,LIB,Douglas Arthur Tuma,4913
Sacramento,U.S. House,3,PF,Mike Roskey,3838
Solano,U.S. House,3,DEM,Ami Bera,2717
Solano,U.S. House,3,REP,Dan Lungren,2954
Solano,U.S. House,3,AI,Jerry L. Leidecker,176
