county,office,district,party,candidate,votes
Alameda,Attorney General,,DEM,Kamala D. Harris,294452
Alameda,Attorney General,,REP,Steve Cooley,111665
Alameda,Attorney General,,AI,Diane Beall Templin,4118
Alameda,Attorney General,,GRN,Peter Allen,15487
Alameda,Attorney General,,LIB,Timothy J. Hannan,8355
Alameda,Attorney General,,PF,Robert J. Evans,5970
Alpine,Attorney General,,DEM,Kamala D. Harris,256
Alpine,Attorney General,,REP,Steve Cooley,233
Alpine,Attorney General,,AI,Diane Beall Templin,4
Alpine,Attorney General,,GRN,Peter Allen,17
Alpine,Attorney General,,LIB,Timothy J. Hannan,21
Alpine,Attorney General,,PF,Robert J. Evans,10
Amador,Attorney General,,DEM,Kamala D. Harris,4334
Amador,Attorney General,,REP,Steve Cooley,9238
Amador,Attorney General,,AI,Diane Beall Templin,402
Amador,Attorney General,,GRN,Peter Allen,434
Amador,Attorney General,,LIB,Timothy J. Hannan,834
Amador,Attorney General,,PF,Robert J. Evans,398
Butte,Attorney General,,DEM,Kamala D. Harris,26445
Butte,Attorney General,,REP,Steve Cooley,37788
Butte,Attorney General,,AI,Diane Beall Templin,1843
Butte,Attorney General,,GRN,Peter Allen,2572
Butte,Attorney General,,LIB,Timothy J. Hannan,2681
Butte,Attorney General,,PF,Robert J. Evans,1738
Calaveras,Attorney General,,DEM,Kamala D. Harris,5415
Calaveras,Attorney General,,REP,Steve Cooley,10764
Calaveras,Attorney General,,AI,Diane Beall Templin,672
Calaveras,Attorney General,,GRN,Peter Allen,541
Calaveras,Attorney General,,LIB,Timothy J. Hannan,1300
Calaveras,Attorney General,,PF,Robert J. Evans,314
Colusa,Attorney General,,DEM,Kamala D. Harris,1424
Colusa,Attorney General,,REP,Steve Cooley,3128
Colusa,Attorney General,,AI,Diane Beall Templin,107
Colusa,Attorney General,,GRN,Peter Allen,100
Colusa,Attorney General,,LIB,Timothy J. Hannan,149
Colusa,Attorney General,,PF,Robert J. Evans,111
Contra Costa,Attorney General,,DEM,Kamala D. Harris,178486
Contra Costa,Attorney General,,REP,Steve Cooley,131260
Contra Costa,Attorney General,,AI,Diane Beall Templin,4202
Contra Costa,Attorney General,,GRN,Peter Allen,8586
Contra Costa,Attorney General,,LIB,Timothy J. Hannan,7079
Contra Costa,Attorney General,,PF,Robert J. Evans,4310
Del Norte,Attorney General,,DEM,Kamala D. Harris,2905
Del Norte,Attorney General,,REP,Steve Cooley,4049
Del Norte,Attorney General,,AI,Diane Beall Templin,250
Del Norte,Attorney General,,GRN,Peter Allen,243
Del Norte,Attorney General,,LIB,Timothy J. Hannan,293
Del Norte,Attorney General,,PF,Robert J. Evans,138
El Dorado,Attorney General,,DEM,Kamala D. Harris,21682
El Dorado,Attorney General,,REP,Steve Cooley,44647
El Dorado,Attorney General,,AI,Diane Beall Templin,1503
El Dorado,Attorney General,,GRN,Peter Allen,2336
El Dorado,Attorney General,,LIB,Timothy J. Hannan,2561
El Dorado,Attorney General,,PF,Robert J. Evans,1200
Fresno,Attorney General,,DEM,Kamala D. Harris,69389
Fresno,Attorney General,,REP,Steve Cooley,109437
Fresno,Attorney General,,AI,Diane Beall Templin,3333
Fresno,Attorney General,,GRN,Peter Allen,4387
Fresno,Attorney General,,LIB,Timothy J. Hannan,4168
Fresno,Attorney General,,PF,Robert J. Evans,3731
Glenn,Attorney General,,DEM,Kamala D. Harris,1994
Glenn,Attorney General,,REP,Steve Cooley,4828
Glenn,Attorney General,,AI,Diane Beall Templin,227
Glenn,Attorney General,,GRN,Peter Allen,185
Glenn,Attorney General,,LIB,Timothy J. Hannan,301
Glenn,Attorney General,,PF,Robert J. Evans,176
Humboldt,Attorney General,,DEM,Kamala D. Harris,23946
Humboldt,Attorney General,,REP,Steve Cooley,17684
Humboldt,Attorney General,,AI,Diane Beall Templin,601
Humboldt,Attorney General,,GRN,Peter Allen,3161
Humboldt,Attorney General,,LIB,Timothy J. Hannan,1788
Humboldt,Attorney General,,PF,Robert J. Evans,756
Imperial,Attorney General,,DEM,Kamala D. Harris,12695
Imperial,Attorney General,,REP,Steve Cooley,10733
Imperial,Attorney General,,AI,Diane Beall Templin,542
