county,office,district,party,candidate,votes
Alameda,Treasurer,,DEM,Bill Lockyer,328314
Alameda,Treasurer,,REP,Mimi Walters,80715
Alameda,Treasurer,,AI,Robert Lauten,3631
Alameda,Treasurer,,GRN,"Charles ""Kit"" Crittenden",14419
Alameda,Treasurer,,LIB,Edward M. Teyssier,7074
Alameda,Treasurer,,PF,Debra L. Reiger,4798
Alpine,Treasurer,,DEM,Bill Lockyer,305
Alpine,Treasurer,,REP,Mimi Walters,195
Alpine,Treasurer,,AI,Robert Lauten,6
Alpine,Treasurer,,GRN,"Charles ""Kit"" Crittenden",20
Alpine,Treasurer,,LIB,Edward M. Teyssier,10
Alpine,Treasurer,,PF,Debra L. Reiger,7
Amador,Treasurer,,DEM,Bill Lockyer,6762
Amador,Treasurer,,REP,Mimi Walters,7618
Amador,Treasurer,,AI,Robert Lauten,447
Amador,Treasurer,,GRN,"Charles ""Kit"" Crittenden",384
Amador,Treasurer,,LIB,Edward M. Teyssier,359
Amador,Treasurer,,PF,Debra L. Reiger,224
Butte,Treasurer,,DEM,Bill Lockyer,32277
Butte,Treasurer,,REP,Mimi Walters,33736
Butte,Treasurer,,AI,Robert Lauten,1476
Butte,Treasurer,,GRN,"Charles ""Kit"" Crittenden",2364
Butte,Treasurer,,LIB,Edward M. Teyssier,2082
Butte,Treasurer,,PF,Debra L. Reiger,1102
Calaveras,Treasurer,,DEM,Bill Lockyer,8347
Calaveras,Treasurer,,REP,Mimi Walters,8835
Calaveras,Treasurer,,AI,Robert Lauten,713
Calaveras,Treasurer,,GRN,"Charles ""Kit"" Crittenden",477
Calaveras,Treasurer,,LIB,Edward M. Teyssier,518
Calaveras,Treasurer,,PF,Debra L. Reiger,300
Colusa,Treasurer,,DEM,Bill Lockyer,1991
Colusa,Treasurer,,REP,Mimi Walters,2702
Colusa,Treasurer,,AI,Robert Lauten,105
Colusa,Treasurer,,GRN,"Charles ""Kit"" Crittenden",84
Colusa,Treasurer,,LIB,Edward M. Teyssier,109
Colusa,Treasurer,,PF,Debra L. Reiger,80
Contra Costa,Treasurer,,DEM,Bill Lockyer,211980
Contra Costa,Treasurer,,REP,Mimi Walters,99142
Contra Costa,Treasurer,,AI,Robert Lauten,4576
Contra Costa,Treasurer,,GRN,"Charles ""Kit"" Crittenden",6929
Contra Costa,Treasurer,,LIB,Edward M. Teyssier,6000
Contra Costa,Treasurer,,PF,Debra L. Reiger,3734
Del Norte,Treasurer,,DEM,Bill Lockyer,3775
Del Norte,Treasurer,,REP,Mimi Walters,3381
Del Norte,Treasurer,,AI,Robert Lauten,201
Del Norte,Treasurer,,GRN,"Charles ""Kit"" Crittenden",249
Del Norte,Treasurer,,LIB,Edward M. Teyssier,191
Del Norte,Treasurer,,PF,Debra L. Reiger,142
El Dorado,Treasurer,,DEM,Bill Lockyer,30395
El Dorado,Treasurer,,REP,Mimi Walters,38043
El Dorado,Treasurer,,AI,Robert Lauten,1347
El Dorado,Treasurer,,GRN,"Charles ""Kit"" Crittenden",1898
El Dorado,Treasurer,,LIB,Edward M. Teyssier,1801
El Dorado,Treasurer,,PF,Debra L. Reiger,791
Fresno,Treasurer,,DEM,Bill Lockyer,92324
Fresno,Treasurer,,REP,Mimi Walters,90069
Fresno,Treasurer,,AI,Robert Lauten,2597
Fresno,Treasurer,,GRN,"Charles ""Kit"" Crittenden",3453
Fresno,Treasurer,,LIB,Edward M. Teyssier,3747
Fresno,Treasurer,,PF,Debra L. Reiger,2712
Glenn,Treasurer,,DEM,Bill Lockyer,2840
Glenn,Treasurer,,REP,Mimi Walters,4227
Glenn,Treasurer,,AI,Robert Lauten,188
Glenn,Treasurer,,GRN,"Charles ""Kit"" Crittenden",182
Glenn,Treasurer,,LIB,Edward M. Teyssier,215
Glenn,Treasurer,,PF,Debra L. Reiger,117
Humboldt,Treasurer,,DEM,Bill Lockyer,27683
Humboldt,Treasurer,,REP,Mimi Walters,15080
Humboldt,Treasurer,,AI,Robert Lauten,339
Humboldt,Treasurer,,GRN,"Charles ""Kit"" Crittenden",3119
Humboldt,Treasurer,,LIB,Edward M. Teyssier,1271
Humboldt,Treasurer,,PF,Debra L. Reiger,636
Imperial,Treasurer,,DEM,Bill Lockyer,15006
Imperial,Treasurer,,REP,Mimi Walters,8594
Imperial,Treasurer,,AI,Robert Lauten,470
Imperial,Treasurer,,GRN,"Charles ""Kit"" Crittenden",681
Imperial,Treasurer,,LIB,Edward M. Teyssier,629
Imperial,Treasurer,,PF,Debra L. Reiger,695
Inyo,Treasurer,,DEM,Bill Lockyer,2932
Inyo,Treasurer,,REP,Mimi Walters,3250
Inyo,Treasurer,,AI,Robert Lauten,170
Inyo,Treasurer,,GRN,"Charles ""Kit"" Crittenden",192
Inyo,Treasurer,,LIB,Edward M. Teyssier,165
Inyo,Treasurer,,PF,Debra L. Reiger,90
Kern,Treasurer,,DEM,Bill Lockyer,68421
Kern,Treasurer,,REP,Mimi Walters,86372
Kern,Treasurer,,AI,Robert Lauten,3403
Kern,Treasurer,,GRN,"Charles ""Kit"" Crittenden",3618
Kern,Treasurer,,LIB,Edward M. Teyssier,4829
Kern,Treasurer,,PF,Debra L. Reiger,2312
Kings,Treasurer,,DEM,Bill Lockyer,11429
Kings,Treasurer,,REP,Mimi Walters,12555
Kings,Treasurer,,AI,Robert Lauten,453
Kings,Treasurer,,GRN,"Charles ""Kit"" Crittenden",419
Kings,Treasurer,,LIB,Edward M. Teyssier,523
Kings,Treasurer,,PF,Debra L. Reiger,345
Lake,Treasurer,,DEM,Bill Lockyer,10870
Lake,Treasurer,,REP,Mimi Walters,7179
Lake,Treasurer,,AI,Robert Lauten,592
